host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
6.9e-05,1777917057.625026,7927,,BSF66F,,f,0,0,3101,3101,100,1,O,100,0,671,8
6.9e-05,1777917057.625026,7927,,BSF66F,,f,0,1,2498,2498,100,1,O,100,0,671,8
6.9e-05,1777917057.625026,7927,,BSF66F,,f,0,2,3345,3345,100,1,O,100,0,671,8
6.9e-05,1777917057.625026,7927,,BSF66F,,f,0,3,3896,3896,100,1,O,100,0,671,8
6.9e-05,1777917057.625026,7927,,BSF66F,,f,0,4,2585,2585,100,1,O,100,0,671,8
6.9e-05,1777917057.625026,7927,,BSF66F,,f,0,5,2171,2171,100,1,O,100,0,671,8
6.9e-05,1777917057.625026,7927,,BSF66F,,f,0,6,3180,3180,100,1,O,100,0,671,8
6.9e-05,1777917057.625026,7927,,BSF66F,,f,0,7,0,3583,14,0,T,100,0,671,8
0.104969,1777917057.729926,7928,,BSF66F,,f,0,0,3046,3046,100,1,O,90,0,701,8
0.104969,1777917057.729926,7928,,BSF66F,,f,0,1,2545,2545,100,1,O,90,0,701,8
0.104969,1777917057.729926,7928,,BSF66F,,f,0,2,3413,3413,100,1,O,90,0,701,8
0.104969,1777917057.729926,7928,,BSF66F,,f,0,3,3934,3934,100,1,O,90,0,701,8
0.104969,1777917057.729926,7928,,BSF66F,,f,0,4,2575,2575,100,1,O,90,0,701,8
0.104969,1777917057.729926,7928,,BSF66F,,f,0,5,2125,2125,100,1,O,90,0,701,8
0.104969,1777917057.729926,7928,,BSF66F,,f,0,6,3188,3188,100,1,O,90,0,701,8
0.104969,1777917057.729926,7928,,BSF66F,,f,0,7,3581,3581,25,1,O,90,0,701,8
0.202529,1777917057.827486,7929,,BSF66F,,f,0,0,3125,3125,100,1,O,100,0,671,8
0.202529,1777917057.827486,7929,,BSF66F,,f,0,1,2588,2588,100,1,O,100,0,671,8
0.202529,1777917057.827486,7929,,BSF66F,,f,0,2,3371,3371,100,1,O,100,0,671,8
0.202529,1777917057.827486,7929,,BSF66F,,f,0,3,3730,3730,100,1,O,100,0,671,8
0.202529,1777917057.827486,7929,,BSF66F,,f,0,4,2580,2580,100,1,O,100,0,671,8
0.202529,1777917057.827486,7929,,BSF66F,,f,0,5,2255,2255,100,1,O,100,0,671,8
0.202529,1777917057.827486,7929,,BSF66F,,f,0,6,3162,3162,100,1,O,100,0,671,8
0.202529,1777917057.827486,7929,,BSF66F,,f,0,7,0,3581,22,0,T,100,0,671,8
0.304902,1777917057.929859,7930,,BSF66F,,f,0,0,3099,3099,100,1,O,100,0,671,8
0.304902,1777917057.929859,7930,,BSF66F,,f,0,1,2574,2574,100,1,O,100,0,671,8
0.304902,1777917057.929859,7930,,BSF66F,,f,0,2,3376,3376,100,1,O,100,0,671,8
0.304902,1777917057.929859,7930,,BSF66F,,f,0,3,3859,3859,100,1,O,100,0,671,8
0.304902,1777917057.929859,7930,,BSF66F,,f,0,4,2561,2561,100,1,O,100,0,671,8
0.304902,1777917057.929859,7930,,BSF66F,,f,0,5,2293,2293,100,1,O,100,0,671,8
0.304902,1777917057.929859,7930,,BSF66F,,f,0,6,3131,3131,100,1,O,100,0,671,8
0.304902,1777917057.929859,7930,,BSF66F,,f,0,7,0,3581,20,0,T,100,0,671,8
