row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L2:I3:T6,simulate_imu_prior,0.7477022640086943,,,,
R4:L2:I3:T6,cpu_golden,20.87765137400129,,,,
R4:L2:I3:T6,torch_gpu,2.1031339510082034,0,1,2.1031339510082034,2.1031339510082034
R4:L2:I3:T8,simulate_imu_prior,0.6217059299960965,,,,
R4:L2:I3:T8,cpu_golden,20.753667775003123,,,,
R4:L2:I3:T8,torch_gpu,2.0258340620057425,0,1,2.0258340620057425,2.0258340620057425
R4:L2:I4:T6,simulate_imu_prior,0.5578964390006149,,,,
R4:L2:I4:T6,cpu_golden,20.952021221004543,,,,
R4:L2:I4:T6,torch_gpu,2.0714640030055307,0,1,2.0714640030055307,2.0714640030055307
R4:L2:I4:T8,simulate_imu_prior,0.5754919640021399,,,,
R4:L2:I4:T8,cpu_golden,21.361673974999576,,,,
R4:L2:I4:T8,torch_gpu,2.1829132109996863,0,1,2.1829132109996863,2.1829132109996863
