anchor_source,coordinate_frame,alignment_dof,alignment_note,delay_mode,delay_note,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_delay_A_mm,anchor_delay_B_mm,anchor_delay_C_mm,anchor_delay_D_mm,anchor_delay_E_mm,anchor_delay_F_mm,anchor_delay_G_mm,anchor_delay_H_mm,tag_delay_mm,source_tr_all
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-149.4586264680031,1063.1551356901632,-282.07184076411454,-156.4911234291683,1064.9996984293273,-276.21782368927643,-149.4586264680031,1063.1551356901632,-282.07184076411454,54.92753002617943,156.35345401595438,49.199949736880185,173.12191985051328,120.58515900446399,354.7652736862211,8.0,8.0,99.91673605328893,89.75853455453789,188.27710954502285,266.2712868716242,0,{},-149.4586264680031,1063.1551356901632,-282.07184076411454,-184.85465499999998,1122.0572,-185.78015499999998,35.396028531996876,-58.90206430983676,-96.29168576411456,102.59126465315124,58.90206430983676,118.29801673355756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1199,1199,1.0,ok,-203.80342354276516,-8.472747636626725,-336.244610061782,-201.38742250458662,-3.4965221379138267,-334.37843920438934,-203.80342354276516,-8.472747636626725,-336.244610061782,42.16975430534668,71.55960663416695,27.20750142699566,87.59792285556485,66.04223354336452,156.1956473643012,8.0,8.0,99.83319432860718,92.49374478732277,92.29893611503188,131.31688461075092,0,{},-203.80342354276516,-8.472747636626725,-336.244610061782,-180.39839999999998,209.45865500000002,-328.203235,-23.40502354276518,-217.93140263662676,-8.041375061781991,24.74790576840072,217.93140263662676,219.33206581594303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1199,1199,1.0,ok,-344.18709402942244,31.500713165029254,-269.25659036345354,-347.2414463689822,30.542403092817803,-268.931797221821,-344.18709402942244,31.500713165029254,-269.25659036345354,41.01274612299927,33.0905996390804,30.468150511122357,60.95649466287766,49.33286256430295,110.31261879835637,8.0,8.0,99.83319432860718,92.91075896580485,89.64220704246132,141.68854594621098,0,{},-344.18709402942244,31.500713165029254,-269.25659036345354,-295.4243,206.90585,-224.00141000000002,-48.76279402942242,-175.40513683497073,-45.25518036345352,66.52699776244667,175.40513683497073,187.5974505673768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-237.6131354886056,-194.14469125645203,-33.16066286363474,-235.22774016199153,-182.91234430832517,-32.544812732318036,-237.6131354886056,-194.14469125645203,-33.16066286363474,29.405679524485986,100.24750082943523,27.85564019054833,108.73098501108711,68.21570332242173,233.77633050198105,8.0,8.0,99.91673605328893,89.84179850124896,170.0965761899567,221.41998919544332,0,{},-237.6131354886056,-194.14469125645203,-33.16066286363474,-188.530555,205.96057000000002,-114.135095,-49.0825804886056,-400.1052612564521,80.97443213636527,94.68874467024722,400.1052612564521,411.1571213688522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-13.133325186376684,-87.35192057437973,-243.82565374052166,-16.191482723226773,-98.99503053078156,-243.39370602361757,-13.133325186376684,-87.35192057437973,-243.82565374052166,37.37429191677177,82.0889284870549,31.352124832412972,96.24700786906202,59.72357426889061,208.06985672382797,8.0,8.0,100.0,91.42381348875936,132.84447907876455,207.09131900153662,0,{},-13.133325186376684,-87.35192057437973,-243.82565374052166,-80.19599149999999,202.56013000000002,-220.692665,67.06266631362331,-289.91205057437975,-23.132988740521654,70.94037201172185,289.91205057437975,298.46529689296074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-224.87515970787874,1912.97117835787,-219.39745994713178,-221.7591005750904,1911.8016053240879,-218.831828056572,-224.87515970787874,1912.97117835787,-219.39745994713178,45.66891876034525,38.05326679161955,30.565654501060532,66.92800724933765,53.97706945852156,115.67304419498595,8.0,8.0,99.91673605328893,91.3405495420483,110.5804214508075,210.3327301459993,0,{},-224.87515970787874,1912.97117835787,-219.39745994713178,-212.053465,1598.6443,-226.93474500000002,-12.821694707878748,314.3268783578701,7.537285052868242,14.87301318328727,314.3268783578701,314.67855500391744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-222.71908895224243,1827.6293504454807,-227.31952058645487,-221.43729510409412,1827.6833095245272,-227.88024318510898,-222.71908895224243,1827.6293504454807,-227.31952058645487,34.66625589524106,29.799994126854237,28.86593594154224,54.08319075664921,43.87029084343203,93.24612008939643,8.0,8.0,99.83347210657784,92.67277268942547,151.17219421165376,227.45283357595534,0,{},-222.71908895224243,1827.6293504454807,-227.31952058645487,-232.83767,1599.3211999999999,-235.17408,10.118581047757573,228.3081504454808,7.854559413545132,12.80936321605993,228.3081504454808,228.6672065378795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-194.63319973395198,1961.004812428042,-293.77628712055974,-188.96066781995387,1955.8016301506532,-292.4123828649017,-194.63319973395198,1961.004812428042,-293.77628712055974,49.189768775318406,47.812671851024696,46.62684027550823,83.31181269619859,62.478658845965796,132.53195528335382,8.0,8.0,100.0,93.75520399666945,102.581916730853,174.19704850228595,0,{},-194.63319973395198,1961.004812428042,-293.77628712055974,-230.87733,1599.6642499999998,-223.24148,36.24413026604802,361.3405624280422,-70.53480712055975,79.30192932253807,361.3405624280422,369.94026281291775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,raw_zero_delay,zero delays,T4,all8,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-285.79366044880885,1930.0246720652387,-318.72188426192685,-283.316619350718,1928.3264211263581,-316.21093893650595,-285.79366044880885,1930.0246720652387,-318.72188426192685,59.9489253947633,55.28013853456074,50.60737623552617,96.05310269383034,60.12975986136244,200.66050499595198,8.0,8.0,99.91673605328893,92.5895087427144,157.59385089179864,219.3399458469668,0,{},-285.79366044880885,1930.0246720652387,-318.72188426192685,-218.202475,1599.5815,-226.071175,-67.59118544880886,330.44317206523874,-92.65070926192683,114.68531848982836,330.44317206523874,349.779090629572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,median,1201,1201,1.0,ok,-484.31785377142273,-110.80082429871608,-351.134288951883,-485.3574834901925,-113.18206390343988,-350.5021882335173,-484.31785377142273,-110.80082429871608,-351.134288951883,35.9351462105232,31.290519313790973,22.979116570701393,52.968120731187945,41.979631908693136,98.89612922000835,8.0,8.0,99.75020815986679,91.75686927560366,86.14380867657069,170.18958998175123,0,{},-484.31785377142273,-110.80082429871608,-351.134288951883,-542.215344349341,182.54280058407934,-383.3240609304319,57.897490577918234,-293.34362488279544,32.18977197854895,66.24425133738856,293.34362488279544,300.730415978546,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-548.129232038174,1278.1510468943075,-174.73547977245374,-548.5557800968954,1269.3052648070322,-178.54447989142952,-548.129232038174,1278.1510468943075,-174.73547977245374,31.388701422282256,56.20471722732088,29.59200585768872,71.50416709640135,41.67771260451315,102.46236616072514,8.0,8.0,99.91673605328893,95.67027477102414,110.30535122668645,204.49842340298437,0,{},-548.129232038174,1278.1510468943075,-174.73547977245374,-543.22998,1105.589,-259.92136,-4.8992520381740405,172.5620468943075,85.18588022754625,85.3266480103104,172.5620468943075,192.50531652146285,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-610.2923929166932,2053.4910398257057,-271.9994003027478,-607.6941187582107,2050.3619170057004,-274.4204493706841,-610.2923929166932,2053.4910398257057,-271.9994003027478,37.206151323541405,41.99492592267643,27.794485292659207,62.79178950356377,45.00135577688508,119.85788376130469,8.0,8.0,100.0,92.2564529558701,130.66496340380593,195.01221743386293,0,{},-610.2923929166932,2053.4910398257057,-271.9994003027478,-554.00287,1625.5614500000001,-256.2951,-56.28952291669316,427.92958982570553,-15.70430030274781,58.439160142731424,427.92958982570553,431.90145784262455,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-220.83246447819755,-202.84567660070311,574.4654768429506,-223.1205147392698,-204.40854762134595,574.1614360105013,-220.83246447819755,-202.84567660070311,574.4654768429506,25.47688744036658,38.31234183266426,24.684342605895708,52.287611160669954,36.47129552069698,109.69816535023405,8.0,8.0,100.0,93.83846794338052,99.37210267125099,134.79977521598104,0,{},-220.83246447819755,-202.84567660070311,574.4654768429506,-321.178815,182.16379,479.93381999999997,100.34635052180244,-385.00946660070315,94.53165684295061,137.86088715991136,385.00946660070315,408.9473237235766,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,median,1200,1200,1.0,ok,-191.27438085017405,1242.7078737963293,543.9247656244072,-187.9126869949757,1199.1907166722478,534.2356538408471,-191.27438085017405,1242.7078737963293,543.9247656244072,70.5405240064141,152.49549486117922,51.67693013077927,181.38431416384734,48.12756101043175,556.1094333361951,8.0,8.0,99.75,91.5,214.18656806724584,330.99137778108985,0,{},-191.27438085017405,1242.7078737963293,543.9247656244072,-184.9818897969324,1103.5866165595767,473.70402893394925,-6.292491053241662,139.12125723675263,70.22073669045795,70.50210851460936,139.12125723675263,155.96561005600066,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-225.9728358603836,1947.9840679728777,487.7061765229082,-222.08730026075813,1948.057055492936,488.8123058988346,-225.9728358603836,1947.9840679728777,487.7061765229082,42.15631623240492,37.815242615900225,34.23765048432927,66.30000391661636,47.32980780669325,130.53263856061542,8.0,8.0,99.83347210657784,92.83930058284763,115.94234507921892,200.33691944631573,0,{},-225.9728358603836,1947.9840679728777,487.7061765229082,-193.231255,1684.95255,476.52297999999996,-32.74158086038361,263.03151797287774,11.183196522908247,34.59877167916551,263.03151797287774,265.2972944619363,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,381.7491503928175,-68.3187128786542,127.10224467041839,383.9305440106679,-63.02394953725888,128.37470481129822,381.7491503928175,-68.3187128786542,127.10224467041839,27.761232423291894,70.50609533501346,19.590319497783685,78.48559278519079,55.78257901750185,146.35908059535063,8.0,8.0,100.0,90.84096586178185,78.15311769718208,197.77587389407074,0,{},381.7491503928175,-68.3187128786542,127.10224467041839,352.14755,211.565355,53.795866000000004,29.60160039281749,-279.8840678786542,73.30637867041838,79.05744683195141,279.8840678786542,290.8352993566805,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,543.8008459499422,1326.2281918572814,-33.150717644782056,546.6233051342161,1323.2848790817616,-35.71707976320776,543.8008459499422,1326.2281918572814,-33.150717644782056,42.77905844475551,48.256726887629725,34.7288605257391,73.40346630240056,58.31596949541862,122.76598092597993,8.0,8.0,100.0,90.25811823480433,142.39088955985952,179.93361505276008,0,{},543.8008459499422,1326.2281918572814,-33.150717644782056,391.90054,1132.2804,-71.53192899999999,151.9003059499422,193.94779185728135,38.381211355217935,156.67424910552452,193.94779185728135,249.32421923891647,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,405.87722074749104,1831.3109974507615,-14.248188174593059,406.606541365735,1822.3918612361774,-20.064412686098986,405.87722074749104,1831.3109974507615,-14.248188174593059,47.39330212726026,84.44643017316531,45.83889045248374,107.6681935409832,56.53618747909903,139.7098715399786,8.0,8.0,99.91673605328893,93.42214820982515,125.01518831386348,243.78523581472663,0,{},405.87722074749104,1831.3109974507615,-14.248188174593059,408.80994,1568.1853500000002,-62.425788499999996,-2.932719252508946,263.12564745076133,48.177600325406935,48.26677962458949,263.12564745076133,267.5159590785399,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,117.94408197143233,10.19249950337345,-1024.8121207316442,112.94598402374491,10.838518911540447,-1027.5901429209227,117.94408197143233,10.19249950337345,-1024.8121207316442,35.64027352591527,42.480652807362524,29.162669709370807,62.91591210476183,45.319310543372495,118.62955859851773,8.0,8.0,99.91673605328893,90.75770191507078,99.3362630956827,145.15605172133127,0,{},117.94408197143233,10.19249950337345,-1024.8121207316442,65.499245,238.64973,-938.19342,52.44483697143232,-228.45723049662655,-86.61870073164425,101.25838356105761,228.45723049662655,249.89190944803917,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,-63.30943236956546,1384.9426983618882,-1022.7364353668737,-62.601943209833884,1383.5159798067612,-1023.9713397406706,-63.30943236956546,1384.9426983618882,-1022.7364353668737,31.24060846365491,46.91824118458488,20.428055920220036,59.98886144337968,34.690078224080104,79.39947257128867,8.0,8.0,100.0,91.84013322231473,133.75209659705146,227.53057939896132,0,{},-63.30943236956546,1384.9426983618882,-1022.7364353668737,-63.9057945,1133.4998500000002,-956.9902950000001,0.5963621304345423,251.44284836188808,-65.74614036687365,65.7488450159489,251.44284836188808,259.89693459767994,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID11_BSF66F_120s_20260528_114551/tag_capture_20260528_114551/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,median,1201,1201,1.0,ok,62.16617592329557,1879.082292628958,-1014.1316649708855,63.04892414690755,1878.8132044829756,-1012.7356507434653,62.16617592329557,1879.082292628958,-1014.1316649708855,26.77610763802645,24.321958785916667,34.97624249329914,50.345363907283755,38.22675162582314,94.35086324430867,8.0,8.0,100.0,91.3405495420483,91.5564317276247,177.97685127353333,0,{},62.16617592329557,1879.082292628958,-1014.1316649708855,-43.6886845,1590.1300500000002,-956.35754,105.85486042329558,288.9522426289577,-57.77412497088551,120.59478011666543,288.9522426289577,313.10780812954977,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv
OptiTrack truth anchors,OptiTrack,0,direct OptiTrack-frame solve; no Kabsch/reflection/scale,autopos_v4io_delay_vector,V4-io AutoPos per-anchor delay vector; jointly estimated with AutoPos layout,T4,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,median,1200,1200,1.0,ok,-119.44995372863167,1265.9855296953406,-152.39027711690048,-116.04080228299931,1182.7497014155933,-177.47989027276643,-119.44995372863167,1265.9855296953406,-152.39027711690048,31.862894780190324,161.82249937107716,70.45083580888264,199.334893443049,84.3245985628491,415.4835702447175,8.0,8.0,99.83333333333333,91.66666666666666,126.32571042693311,219.61224262633002,0,{},-119.44995372863167,1265.9855296953406,-152.39027711690048,-189.628155,1139.0976,-197.96616,70.17820127136832,126.88792969534052,45.575882883099524,83.67879680216899,126.88792969534052,151.99568328287606,0.0,37.127097197321255,59.99999999999338,59.999999999999986,31.143226774707873,27.042519801587616,27.558723285689375,32.41907674793188,0.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv
