grid_mm,mask,n_grid_points,n_finite,n_nan,vdop_median,vdop_p90,vdop_p95,gdop_median,hdop_median,cond_p95,with_range_bias,device
100.0,all8,47232,47232,0,0.8097091913223267,0.926449716091156,0.9591137170791626,1.1764283180236816,0.8674677610397339,6.000064849853516,False,cuda
