pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2823.924051442023,2824.1565,-0.23244855797702257,0.23244855797702257
A-C,2976.2812468122715,2977.332,-1.0507531877283327,1.0507531877283327
A-D,1555.335886855788,1556.342,-1.0061131442121223,1.0061131442121223
A-E,1486.7080962225803,1487.9145,-1.2064037774198368,1.2064037774198368
A-F,3135.561026259416,3136.044,-0.4829737405839296,0.4829737405839296
A-G,3364.656051596612,3362.762,1.8940515966119165,1.8940515966119165
A-H,2119.4909335001325,2118.467,1.0239335001324434,1.0239335001324434
B-C,1391.0677741137586,1390.7195,0.3482741137586345,0.3482741137586345
B-D,3274.86317033964,3274.8705,-0.007329660360028356,0.007329660360028356
B-E,3194.9768463229757,3194.572,0.40484632297557255,0.40484632297557255
B-F,1432.7629510705433,1432.609,0.15395107054337132,0.15395107054337132
B-G,2006.6461593927197,2007.0195,-0.3733406072803973,0.3733406072803973
B-H,3480.4087607680744,3480.5945,-0.18573923192570874,0.18573923192570874
C-D,2704.820338460477,2704.021,0.7993384604769744,0.7993384604769744
C-E,3304.1902372218487,3303.578,0.6122372218487726,0.6122372218487726
C-F,2022.2562542392204,2022.3575,-0.10124576077964775,0.10124576077964775
C-G,1415.642203798132,1415.701,-0.05879620186806278,0.05879620186806278
C-H,2971.6440898409874,2972.012,-0.36791015901280844,0.36791015901280844
D-E,2013.4330582612943,2012.2925,1.1405582612942453,1.1405582612942453
D-F,3512.6966884511694,3512.3155,0.38118845116923694,0.38118845116923694
D-G,3049.2223664778708,3050.382,-1.1596335221292975,1.1596335221292975
D-H,1353.6492159742543,1354.118,-0.4687840257456628,0.4687840257456628
E-F,2795.8190017287197,2795.4855,0.3335017287199662,0.3335017287199662
E-G,3029.2742499718875,3030.529,-1.2547500281125394,1.2547500281125394
E-H,1458.584087994261,1459.139,-0.55491200573897,0.55491200573897
F-G,1463.3444034470776,1463.341,0.003403447077744204,0.003403447077744204
F-H,3142.268274962262,3142.5005,-0.23222503773831704,0.23222503773831704
G-H,2643.530227245664,2642.899,0.6312272456639221,0.6312272456639221
