host_elapsed_s,host_epoch_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
78.710,1777924888.127153,14346406,25084,E,4,0xa104,0xb101,0xe1,16060,7,471,62,2935,20
78.808,1777924888.225584,14346504,25085,D,3,0xa103,0xb101,0xe1,17374,7,1973,122,7370,20
78.907,1777924888.324112,14346603,25086,B,1,0xa101,0xb101,0xe1,17558,7,1897,119,6959,20
79.413,1777924888.829874,14347108,25087,H,7,0xa107,0xb101,0xe1,14511,7,1675,123,6552,20
79.713,1777924889.130045,14347409,25088,H,7,0xa107,0xb101,0xe1,14744,7,1593,119,5993,20
80.013,1777924889.430025,14347709,25089,H,7,0xa107,0xb101,0xe1,14609,7,1552,118,4636,20
102.412,1777924911.829381,14370110,25090,H,7,0xa107,0xb101,0xe1,13604,6,681,81,4159,20
102.512,1777924911.929295,14370210,25091,H,7,0xa107,0xb101,0xe1,12002,6,352,62,3182,20
102.612,1777924912.029708,14370310,25092,H,7,0xa107,0xb101,0xe1,15147,7,1692,121,6423,20
103.186,1777924912.603450,14370884,25093,H,7,0xa107,0xb102,0xe1,14263,7,1567,120,5773,20
103.205,1777924912.621867,14370902,25094,A,0,0xa100,0xb101,0xe1,18481,7,2168,124,6383,20
103.412,1777924912.829486,14371110,25095,H,7,0xa107,0xb101,0xe1,14874,7,1607,119,4267,20
103.685,1777924913.102807,14371383,25096,H,7,0xa107,0xb102,0xe1,15249,7,1620,118,5369,20
103.786,1777924913.203280,14371484,25097,H,7,0xa107,0xb102,0xe1,14709,7,1616,120,5244,20
103.804,1777924913.221664,14371502,25098,A,0,0xa100,0xb101,0xe1,18730,7,2127,122,6201,20
104.285,1777924913.702636,14371983,25099,H,7,0xa107,0xb102,0xe1,14918,7,1639,120,6801,20
104.386,1777924913.803234,14372084,25100,H,7,0xa107,0xb102,0xe1,15318,7,1655,119,5813,20
104.404,1777924913.821718,14372102,25101,A,0,0xa100,0xb101,0xe1,18518,7,1934,117,5822,20
104.612,1777924914.029419,14372310,25102,H,7,0xa107,0xb101,0xe1,14900,7,1692,122,6808,20
104.885,1777924914.302605,14372583,25103,H,7,0xa107,0xb102,0xe1,14988,7,1702,122,6950,20
104.986,1777924914.403152,14372684,25104,H,7,0xa107,0xb102,0xe1,15062,7,1767,124,6935,20
105.004,1777924914.421591,14372702,25105,A,0,0xa100,0xb101,0xe1,17499,7,1859,118,6066,20
105.212,1777924914.629162,14372910,25106,H,7,0xa107,0xb101,0xe1,14450,7,1668,123,6636,20
105.686,1777924915.103197,14373384,25107,H,7,0xa107,0xb102,0xe1,14918,7,1722,123,6023,20
105.704,1777924915.121608,14373402,25108,A,0,0xa100,0xb101,0xe1,18004,7,1978,120,5797,20
105.785,1777924915.202512,14373484,25109,H,7,0xa107,0xb102,0xe1,5033,4,24,25,910,20
105.886,1777924915.303168,14373584,25110,H,7,0xa107,0xb102,0xe1,15980,7,1905,125,6139,20
105.904,1777924915.321631,14373602,25111,A,0,0xa100,0xb101,0xe1,17646,7,1843,117,6207,20
106.385,1777924915.802622,14374083,25112,H,7,0xa107,0xb102,0xe1,15219,7,1700,121,5924,20
106.404,1777924915.821142,14374102,25113,A,0,0xa100,0xb101,0xe1,18438,7,2163,124,5898,20
106.986,1777924916.402841,14374684,25114,H,7,0xa107,0xb102,0xe1,13275,6,953,97,5011,20
107.004,1777924916.421243,14374702,25115,A,0,0xa100,0xb101,0xe1,18230,7,1904,117,5866,20
107.086,1777924916.503027,14374784,25116,H,7,0xa107,0xb102,0xe1,14320,7,1653,123,6863,20
107.104,1777924916.521505,14374802,25117,A,0,0xa100,0xb101,0xe1,17303,7,1901,120,5511,20
107.186,1777924916.603153,14374884,25118,H,7,0xa107,0xb102,0xe1,14909,7,1749,124,6161,20
107.204,1777924916.621605,14374902,25119,A,0,0xa100,0xb101,0xe1,18182,7,2031,121,6179,20
107.586,1777924917.003021,14375284,25120,H,7,0xa107,0xb102,0xe1,14314,7,1599,121,5824,20
107.604,1777924917.021455,14375302,25121,A,0,0xa100,0xb101,0xe1,17743,7,1917,119,6269,20
107.986,1777924917.402928,14375684,25122,H,7,0xa107,0xb102,0xe1,14637,7,1635,121,6730,20
108.004,1777924917.421332,14375702,25123,A,0,0xa100,0xb101,0xe1,17578,7,2029,123,6431,20
108.086,1777924917.503172,14375784,25124,H,7,0xa107,0xb102,0xe1,14995,7,1675,121,5654,20
108.104,1777924917.521508,14375802,25125,A,0,0xa100,0xb101,0xe1,18409,7,1989,119,6087,20
108.325,1777924917.742459,14376010,25126,H,7,0xa107,0xb101,0xe1,14735,7,1646,121,5011,20
108.485,1777924917.902448,14376183,25127,H,7,0xa107,0xb102,0xe1,14759,7,1676,122,5909,20
108.585,1777924918.002582,14376283,25128,H,7,0xa107,0xb102,0xe1,14772,7,1733,124,7471,20
108.604,1777924918.021024,14376302,25129,A,0,0xa100,0xb101,0xe1,17355,7,2036,124,6467,20
108.985,1777924918.402494,14376683,25130,H,7,0xa107,0xb102,0xe1,15349,7,1743,122,6248,20
109.004,1777924918.421001,14376702,25131,A,0,0xa100,0xb101,0xe1,18022,7,1980,120,6246,20
109.085,1777924918.502681,14376784,25132,H,7,0xa107,0xb102,0xe1,14317,7,1521,118,6510,20
109.104,1777924918.521118,14376802,25133,A,0,0xa100,0xb101,0xe1,18368,7,2018,120,6115,20
109.185,1777924918.602768,14376884,25134,H,7,0xa107,0xb102,0xe1,14580,7,1683,123,6201,20
109.204,1777924918.621196,14376902,25135,A,0,0xa100,0xb101,0xe1,17731,7,1948,120,5742,20
109.585,1777924919.002637,14377284,25136,H,7,0xa107,0xb102,0xe1,14581,7,1549,118,6532,20
109.604,1777924919.021092,14377302,25137,A,0,0xa100,0xb101,0xe1,17117,7,2008,124,6465,20
109.985,1777924919.402484,14377683,25138,H,7,0xa107,0xb102,0xe1,15319,7,1683,120,6520,20
110.004,1777924919.420995,14377702,25139,A,0,0xa100,0xb101,0xe1,17430,7,1947,121,5730,20
110.085,1777924919.502640,14377784,25140,H,7,0xa107,0xb102,0xe1,15193,7,1614,118,5509,20
110.104,1777924919.521071,14377802,25141,A,0,0xa100,0xb101,0xe1,17509,7,2021,123,6502,20
110.185,1777924919.602691,14377884,25142,H,7,0xa107,0xb102,0xe1,14700,7,1615,120,5071,20
110.204,1777924919.621121,14377902,25143,A,0,0xa100,0xb101,0xe1,17292,7,1837,118,6006,20
110.485,1777924919.902499,14378183,25144,H,7,0xa107,0xb102,0xe1,15469,7,1728,121,6279,20
110.504,1777924919.921014,14378202,25145,A,0,0xa100,0xb101,0xe1,17960,7,1908,118,5971,20
110.885,1777924920.302489,14378583,25146,H,7,0xa107,0xb102,0xe1,14863,7,1579,118,6659,20
110.904,1777924920.320837,14378602,25147,A,0,0xa100,0xb101,0xe1,16956,7,1832,119,6394,20
111.685,1777924921.102629,14379384,25148,H,7,0xa107,0xb102,0xe1,15329,7,1601,117,6147,20
111.704,1777924921.121065,14379402,25149,A,0,0xa100,0xb101,0xe1,18409,7,1989,119,5799,20
111.785,1777924921.202524,14379484,25150,H,7,0xa107,0xb102,0xe1,13641,6,843,90,3528,20
111.804,1777924921.221006,14379502,25151,A,0,0xa100,0xb101,0xe1,18652,7,2153,123,6193,20
112.385,1777924921.802050,14380083,25152,H,7,0xa107,0xb102,0xe1,16102,7,1889,124,6726,20
112.485,1777924921.902528,14380184,25153,H,7,0xa107,0xb102,0xe1,14920,7,1585,118,6739,20
112.504,1777924921.921067,14380202,25154,A,0,0xa100,0xb101,0xe1,19751,7,2317,124,6224,20
112.785,1777924922.202424,14380484,25155,H,7,0xa107,0xb102,0xe1,14247,7,1488,117,4607,20
112.804,1777924922.220887,14380502,25156,A,0,0xa100,0xb101,0xe1,19406,7,2240,123,6437,20
112.885,1777924922.302696,14380584,25157,H,7,0xa107,0xb102,0xe1,14690,7,1641,121,6551,20
112.904,1777924922.321138,14380602,25158,A,0,0xa100,0xb101,0xe1,17636,7,1970,121,6225,20
113.485,1777924922.902072,14381183,25159,H,7,0xa107,0xb102,0xe1,15437,7,1696,120,5735,20
113.503,1777924922.920498,14381202,25160,A,0,0xa100,0xb101,0xe1,17002,7,1837,119,6141,20
114.085,1777924923.502571,14381784,25161,H,7,0xa107,0xb102,0xe1,14324,7,1496,117,5851,20
114.104,1777924923.521049,14381802,25162,A,0,0xa100,0xb101,0xe1,19113,7,2065,119,6064,20
114.385,1777924923.802279,14382084,25163,H,7,0xa107,0xb102,0xe1,15897,7,1835,123,6182,20
114.403,1777924923.820788,14382102,25164,A,0,0xa100,0xb101,0xe1,19367,7,2272,124,6445,20
114.798,1777924924.215576,14382484,25165,H,7,0xa107,0xb102,0xe1,14512,7,1648,122,6774,20
115.585,1777924925.002479,14383284,25166,H,7,0xa107,0xb102,0xe1,13816,6,1443,117,4232,20
115.604,1777924925.020928,14383302,25167,A,0,0xa100,0xb101,0xe1,18343,7,2049,121,6093,20
115.811,1777924925.228528,14383510,25168,H,7,0xa107,0xb101,0xe1,14762,7,1704,123,5897,20
116.085,1777924925.501839,14383783,25169,H,7,0xa107,0xb102,0xe1,15507,7,1790,123,5817,20
116.103,1777924925.520246,14383802,25170,A,0,0xa100,0xb101,0xe1,17207,7,1828,118,5656,20
116.185,1777924925.601970,14383883,25171,H,7,0xa107,0xb102,0xe1,16123,7,1861,123,6291,20
116.203,1777924925.620431,14383902,25172,A,0,0xa100,0xb101,0xe1,17500,7,2020,123,6553,20
116.584,1777924926.001773,14384283,25173,H,7,0xa107,0xb102,0xe1,15821,7,1856,124,6120,20
116.685,1777924926.102270,14384384,25174,H,7,0xa107,0xb102,0xe1,15045,7,1653,120,4391,20
116.703,1777924926.120781,14384402,25175,A,0,0xa100,0xb101,0xe1,18950,7,2082,120,6161,20
116.785,1777924926.202107,14384484,25176,H,7,0xa107,0xb102,0xe1,12667,6,573,77,4167,20
116.803,1777924926.220563,14384502,25177,A,0,0xa100,0xb101,0xe1,17988,7,1911,118,5977,20
117.085,1777924926.502079,14384783,25178,H,7,0xa107,0xb102,0xe1,15596,7,1685,119,6355,20
117.103,1777924926.520477,14384802,25179,A,0,0xa100,0xb101,0xe1,18515,7,2172,124,6291,20
117.185,1777924926.602123,14384884,25180,H,7,0xa107,0xb102,0xe1,15108,7,1605,118,5114,20
117.203,1777924926.620512,14384902,25181,A,0,0xa100,0xb101,0xe1,19171,7,2249,124,6369,20
117.585,1777924927.001969,14385283,25182,H,7,0xa107,0xb102,0xe1,14486,7,1513,117,6605,20
117.603,1777924927.020437,14385302,25183,A,0,0xa100,0xb101,0xe1,18580,7,2215,125,6389,20
117.984,1777924927.401806,14385683,25184,H,7,0xa107,0xb102,0xe1,15626,7,1660,118,6792,20
118.003,1777924927.420230,14385702,25185,A,0,0xa100,0xb101,0xe1,18557,7,2005,119,6182,20
118.085,1777924927.502019,14385784,25186,H,7,0xa107,0xb102,0xe1,14708,7,1643,121,6853,20
118.103,1777924927.520497,14385802,25187,A,0,0xa100,0xb101,0xe1,18026,7,1915,118,5967,20
118.185,1777924927.602222,14385884,25188,H,7,0xa107,0xb102,0xe1,14988,7,1702,122,5172,20
118.203,1777924927.620658,14385902,25189,A,0,0xa100,0xb101,0xe1,18002,7,1945,119,5864,20
118.585,1777924928.001987,14386284,25190,H,7,0xa107,0xb102,0xe1,14970,7,1700,122,6708,20
118.603,1777924928.020569,14386302,25191,A,0,0xa100,0xb101,0xe1,19344,7,2090,119,5856,20
118.985,1777924928.401871,14386683,25192,H,7,0xa107,0xb102,0xe1,14487,7,1539,118,6334,20
119.003,1777924928.420334,14386702,25193,A,0,0xa100,0xb101,0xe1,17179,7,1825,118,6264,20
119.111,1777924928.527993,14386810,25194,H,7,0xa107,0xb101,0xe1,14753,7,1648,121,6648,20
119.285,1777924928.701944,14386984,25195,H,7,0xa107,0xb102,0xe1,13486,6,761,86,4205,20
119.303,1777924928.720460,14387002,25196,A,0,0xa100,0xb101,0xe1,18122,7,1991,120,5785,20
119.684,1777924929.101751,14387383,25197,H,7,0xa107,0xb102,0xe1,14726,7,1538,117,6095,20
119.703,1777924929.120218,14387402,25198,B,1,0xa101,0xb101,0xe1,16929,7,1986,124,7227,20
120.084,1777924929.501637,14387783,25199,H,7,0xa107,0xb102,0xe1,15633,7,1834,124,5940,20
120.103,1777924929.520017,14387802,25200,A,0,0xa100,0xb101,0xe1,18140,7,2060,122,6364,20
120.585,1777924930.001958,14388284,25201,H,7,0xa107,0xb102,0xe1,15089,7,1603,118,6660,20
120.603,1777924930.020294,14388302,25202,A,0,0xa100,0xb101,0xe1,18996,7,2087,120,6111,20
120.984,1777924930.401764,14388683,25203,H,7,0xa107,0xb102,0xe1,15395,7,1777,123,6892,20
121.003,1777924930.420196,14388702,25204,A,0,0xa100,0xb101,0xe1,18261,7,1940,118,5807,20
121.224,1777924930.641139,14388910,25205,H,7,0xa107,0xb101,0xe1,15325,7,1769,123,5128,20
121.584,1777924931.001790,14389284,25206,H,7,0xa107,0xb102,0xe1,14207,7,1587,121,4982,20
121.603,1777924931.020260,14389302,25207,A,0,0xa100,0xb101,0xe1,18122,7,2126,124,5962,20
121.685,1777924931.102077,14389384,25208,H,7,0xa107,0xb102,0xe1,13437,6,1286,112,3703,20
121.703,1777924931.120466,14389402,25209,A,0,0xa100,0xb101,0xe1,18674,7,2086,121,6146,20
122.085,1777924931.501889,14389784,25210,H,7,0xa107,0xb102,0xe1,14528,7,1677,123,6815,20
122.103,1777924931.520350,14389802,25211,A,0,0xa100,0xb101,0xe1,17725,7,1980,121,5903,20
122.311,1777924931.727908,14390010,25212,H,7,0xa107,0xb101,0xe1,14826,7,1575,118,5397,20
122.785,1777924932.201858,14390484,25213,H,7,0xa107,0xb102,0xe1,14782,7,1624,120,4694,20
122.803,1777924932.220276,14390502,25214,A,0,0xa100,0xb101,0xe1,17027,7,1902,121,6340,20
122.884,1777924932.301610,14390584,25215,H,7,0xa107,0xb102,0xe1,10739,6,181,47,1910,20
122.903,1777924932.320027,14390602,25216,A,0,0xa100,0xb101,0xe1,17665,7,2006,122,6073,20
123.584,1777924933.001656,14391284,25217,H,7,0xa107,0xb102,0xe1,14244,7,1671,124,6727,20
123.603,1777924933.020106,14391302,25218,A,0,0xa100,0xb101,0xe1,18085,7,1954,119,6209,20
123.984,1777924933.401475,14391683,25219,H,7,0xa107,0xb102,0xe1,15457,7,1670,119,6652,20
124.003,1777924933.419961,14391702,25220,A,0,0xa100,0xb101,0xe1,17326,7,1872,119,6282,20
124.084,1777924933.501671,14391784,25221,H,7,0xa107,0xb102,0xe1,15272,7,1650,119,5046,20
124.103,1777924933.520110,14391802,25222,A,0,0xa100,0xb101,0xe1,18826,7,2173,123,6291,20
124.310,1777924933.727719,14392010,25223,H,7,0xa107,0xb101,0xe1,14806,7,1737,124,6668,20
124.784,1777924934.201736,14392484,25224,H,7,0xa107,0xb102,0xe1,14204,7,1613,122,6583,20
124.803,1777924934.220091,14392502,25225,A,0,0xa100,0xb101,0xe1,18513,7,2034,120,6227,20
125.584,1777924935.001719,14393284,25226,H,7,0xa107,0xb102,0xe1,14207,7,1587,121,6115,20
125.616,1777924935.033462,14393302,25227,A,0,0xa100,0xb101,0xe1,18958,7,2260,125,6003,20
125.711,1777924935.127849,14393410,25228,H,7,0xa107,0xb101,0xe1,15118,7,1745,123,6558,20
125.984,1777924935.401094,14393683,25229,H,7,0xa107,0xb102,0xe1,15373,7,1661,119,6038,20
126.002,1777924935.419461,14393702,25230,A,0,0xa100,0xb101,0xe1,18343,7,2083,122,5965,20
126.202,1777924935.619707,14393902,25231,A,0,0xa100,0xb101,0xe1,18677,7,2052,120,6176,20
126.584,1777924936.001058,14394283,25232,H,7,0xa107,0xb102,0xe1,14873,7,1689,122,6603,20
126.602,1777924936.019469,14394302,25233,A,0,0xa100,0xb101,0xe1,17555,7,1961,121,6241,20
126.684,1777924936.101186,14394383,25234,H,7,0xa107,0xb102,0xe1,14718,7,1617,120,6733,20
126.702,1777924936.119602,14394402,25235,A,0,0xa100,0xb101,0xe1,18706,7,2021,119,6034,20
127.084,1777924936.500988,14394783,25236,H,7,0xa107,0xb102,0xe1,14986,7,1674,121,6143,20
127.102,1777924936.519485,14394802,25237,A,0,0xa100,0xb101,0xe1,17072,7,1907,121,6009,20
127.204,1777924936.621792,14394904,25238,C,2,0xa102,0xb101,0xe1,15444,7,1613,117,2702,20
127.310,1777924936.727701,14395010,25239,H,7,0xa107,0xb101,0xe1,14276,7,1342,111,5753,20
127.584,1777924937.000896,14395283,25240,H,7,0xa107,0xb102,0xe1,14783,7,1544,117,6157,20
127.684,1777924937.101408,14395384,25241,H,7,0xa107,0xb102,0xe1,14274,7,1621,122,6270,20
127.716,1777924937.133203,14395402,25242,A,0,0xa100,0xb101,0xe1,17075,7,1876,120,6302,20
127.810,1777924937.227516,14395510,25243,H,7,0xa107,0xb101,0xe1,14726,7,1538,117,4081,20
128.206,1777924937.623225,14395905,25244,D,3,0xa103,0xb101,0xe1,17254,7,1833,118,7020,20
128.284,1777924937.700866,14395983,25245,H,7,0xa107,0xb102,0xe1,15410,7,1693,120,6736,20
128.302,1777924937.719253,14396002,25246,A,0,0xa100,0xb101,0xe1,11014,6,1313,125,6191,20
128.884,1777924938.301280,14396584,25247,H,7,0xa107,0xb102,0xe1,14920,7,1612,119,6480,20
128.902,1777924938.319748,14396602,25248,A,0,0xa100,0xb101,0xe1,18973,7,2190,123,6299,20
128.984,1777924938.401484,14396684,25249,H,7,0xa107,0xb102,0xe1,14402,7,1428,114,4716,20
129.003,1777924938.419864,14396702,25250,A,0,0xa100,0xb101,0xe1,17603,7,1870,118,5814,20
129.208,1777924938.625254,14396908,25251,F,5,0xa105,0xb101,0xe1,17039,7,1872,120,7089,20
129.383,1777924938.800795,14397083,25252,H,7,0xa107,0xb102,0xe1,15771,7,1704,119,6431,20
129.484,1777924938.901205,14397184,25253,H,7,0xa107,0xb102,0xe1,14364,7,1658,123,6985,20
129.502,1777924938.919711,14397202,25254,A,0,0xa100,0xb101,0xe1,17058,7,1843,119,6216,20
129.897,1777924939.314275,14397583,25255,H,7,0xa107,0xb102,0xe1,15429,7,1810,124,6889,20
130.584,1777924940.001079,14398284,25256,H,7,0xa107,0xb102,0xe1,15264,7,1677,120,5961,20
130.602,1777924940.019598,14398302,25257,A,0,0xa100,0xb101,0xe1,18930,7,2011,118,5907,20
130.684,1777924940.101380,14398384,25258,H,7,0xa107,0xb102,0xe1,14389,7,1634,122,5822,20
130.703,1777924940.119859,14398402,25259,A,0,0xa100,0xb101,0xe1,17295,7,1964,122,6345,20
131.084,1777924940.501177,14398784,25260,H,7,0xa107,0xb102,0xe1,14534,7,1544,118,6082,20
131.102,1777924940.519707,14398802,25261,A,0,0xa100,0xb101,0xe1,18515,7,2172,124,6252,20
131.310,1777924940.727252,14399010,25262,H,7,0xa107,0xb101,0xe1,14581,7,1602,120,6591,20
131.583,1777924941.000544,14399283,25263,H,7,0xa107,0xb102,0xe1,15245,7,1703,121,4978,20
131.684,1777924941.101043,14399384,25264,H,7,0xa107,0xb102,0xe1,15490,7,1788,123,6500,20
131.702,1777924941.119407,14399402,25265,A,0,0xa100,0xb101,0xe1,18350,7,2016,120,6006,20
131.784,1777924941.201191,14399484,25266,H,7,0xa107,0xb102,0xe1,15042,7,1598,118,6679,20
131.802,1777924941.219623,14399502,25267,A,0,0xa100,0xb101,0xe1,17521,7,1893,119,5628,20
132.283,1777924941.700588,14399983,25268,H,7,0xa107,0xb102,0xe1,14988,7,1730,123,7147,20
132.384,1777924941.801111,14400084,25269,H,7,0xa107,0xb102,0xe1,14892,7,1609,119,6643,20
132.402,1777924941.819535,14400102,25270,A,0,0xa100,0xb101,0xe1,16946,7,1893,121,6268,20
132.784,1777924942.200937,14400484,25271,H,7,0xa107,0xb102,0xe1,14866,7,1716,123,7352,20
132.802,1777924942.219452,14400502,25272,A,0,0xa100,0xb101,0xe1,19118,7,2031,118,5970,20
132.884,1777924942.301142,14400584,25273,H,7,0xa107,0xb102,0xe1,14774,7,1543,117,4916,20
132.902,1777924942.319593,14400602,25274,A,0,0xa100,0xb101,0xe1,16857,7,1852,120,6259,20
133.483,1777924942.900650,14401183,25275,H,7,0xa107,0xb102,0xe1,15412,7,1779,123,5714,20
133.502,1777924942.919036,14401202,25276,A,0,0xa100,0xb101,0xe1,18230,7,1904,117,5896,20
133.883,1777924943.300530,14401583,25277,H,7,0xa107,0xb102,0xe1,14463,7,1589,120,6857,20
133.902,1777924943.318923,14401602,25278,A,0,0xa100,0xb101,0xe1,17924,7,1872,117,5976,20
133.983,1777924943.400711,14401683,25279,H,7,0xa107,0xb102,0xe1,15336,7,1657,119,5232,20
134.002,1777924943.419186,14401702,25280,A,0,0xa100,0xb101,0xe1,18048,7,1885,117,5720,20
134.683,1777924944.100803,14402384,25281,H,7,0xa107,0xb102,0xe1,14515,7,1542,118,7120,20
134.702,1777924944.119206,14402402,25282,A,0,0xa100,0xb101,0xe1,16699,7,1774,118,5908,20
135.084,1777924944.500819,14402783,25283,H,7,0xa107,0xb102,0xe1,14918,7,1722,123,6339,20
135.102,1777924944.519071,14402802,25284,A,0,0xa100,0xb101,0xe1,18582,7,1974,118,6103,20
135.184,1777924944.600842,14402884,25285,H,7,0xa107,0xb102,0xe1,15013,7,1568,117,6046,20
135.202,1777924944.619242,14402902,25286,A,0,0xa100,0xb101,0xe1,18585,7,1941,117,5725,20
135.284,1777924944.700899,14402984,25287,H,7,0xa107,0xb102,0xe1,14550,7,1572,119,7060,20
135.302,1777924944.719217,14403002,25288,A,0,0xa100,0xb101,0xe1,19140,7,1999,117,5976,20
135.683,1777924945.100644,14403384,25289,H,7,0xa107,0xb102,0xe1,15122,7,1774,124,7485,20
135.702,1777924945.119112,14403402,25290,A,0,0xa100,0xb101,0xe1,19129,7,2208,123,6299,20
136.083,1777924945.500530,14403783,25291,H,7,0xa107,0xb102,0xe1,15533,7,1793,123,5461,20
136.102,1777924945.519027,14403802,25292,A,0,0xa100,0xb101,0xe1,19805,7,2249,122,6226,20
136.183,1777924945.600791,14403884,25293,H,7,0xa107,0xb102,0xe1,14661,7,1584,119,6746,20
136.202,1777924945.619230,14403902,25294,A,0,0xa100,0xb101,0xe1,18808,7,2171,123,6355,20
136.283,1777924945.700790,14403984,25295,H,7,0xa107,0xb102,0xe1,14843,7,1658,121,5534,20
136.302,1777924945.719229,14404002,25296,A,0,0xa100,0xb101,0xe1,17658,7,2105,125,6065,20
136.583,1777924946.000661,14404284,25297,H,7,0xa107,0xb102,0xe1,15129,7,1718,122,5242,20
136.602,1777924946.019119,14404302,25298,A,0,0xa100,0xb101,0xe1,19248,7,2258,124,6315,20
136.983,1777924946.400561,14404684,25299,H,7,0xa107,0xb102,0xe1,14809,7,1627,120,6727,20
137.002,1777924946.419024,14404702,25300,A,0,0xa100,0xb101,0xe1,18659,7,2050,120,6086,20
137.783,1777924947.200731,14405484,25301,H,7,0xa107,0xb102,0xe1,14957,7,1589,118,6819,20
137.802,1777924947.219185,14405502,25302,A,0,0xa100,0xb101,0xe1,17708,7,2111,125,6602,20
138.010,1777924947.426848,14405710,25303,H,7,0xa107,0xb101,0xe1,14477,7,1538,118,6327,20
138.783,1777924948.200245,14406484,25304,H,7,0xa107,0xb102,0xe1,9803,6,108,38,1554,20
138.801,1777924948.218737,14406502,25305,A,0,0xa100,0xb101,0xe1,18518,7,1934,117,5914,20
138.883,1777924948.300432,14406584,25306,H,7,0xa107,0xb102,0xe1,15003,7,1760,124,6882,20
138.902,1777924948.318827,14406602,25307,A,0,0xa100,0xb101,0xe1,18254,7,2107,123,6065,20
139.683,1777924949.100380,14407384,25308,H,7,0xa107,0xb102,0xe1,13971,6,1535,120,6561,20
139.702,1777924949.118847,14407402,25309,A,0,0xa100,0xb101,0xe1,17752,7,1983,121,6185,20
140.083,1777924949.500129,14407783,25310,H,7,0xa107,0xb102,0xe1,14374,7,1527,118,6142,20
140.101,1777924949.518710,14407802,25311,A,0,0xa100,0xb101,0xe1,17913,7,1968,120,5374,20
140.183,1777924949.600413,14407884,25312,H,7,0xa107,0xb102,0xe1,14875,7,1745,124,6552,20
