row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L7:I0:T6,S00,simulate_imu_prior,L7:I0,0.6845253379999576,,,,
R2:L7:I0:T6,S00,build_track_tensors,L7:I0,13.871320824000009,,,,
R2:L7:I0:T6,S00,torch_gpu,,9.005309849000014,0,1,9.005309849000014,9.005309849000014
R2:L7:I0:T8,S00,torch_gpu,,15.917166045000045,0,1,15.917166045000045,15.917166045000045
R2:L7:I1:T6,S00,simulate_imu_prior,L7:I1,0.5621007069998996,,,,
R2:L7:I1:T6,S00,build_track_tensors,L7:I1,11.275700840000013,,,,
R2:L7:I1:T6,S00,torch_gpu,,3.9268207580000762,0,1,3.9268207580000762,3.9268207580000762
R2:L7:I1:T8,S00,torch_gpu,,2.956030349999992,0,1,2.956030349999992,2.956030349999992
R2:L7:I3:T6,S00,simulate_imu_prior,L7:I3,0.5791035529999817,,,,
R2:L7:I3:T6,S00,build_track_tensors,L7:I3,11.425658893000104,,,,
R2:L7:I3:T6,S00,torch_gpu,,16.078834172999905,0,1,16.078834172999905,16.078834172999905
R2:L7:I3:T8,S00,torch_gpu,,7.968663905000085,0,1,7.968663905000085,7.968663905000085
R2:L7:I4:T6,S00,simulate_imu_prior,L7:I4,0.5203940160000684,,,,
R2:L7:I4:T6,S00,build_track_tensors,L7:I4,13.29368270200007,,,,
R2:L7:I4:T6,S00,torch_gpu,,15.844562293999957,0,1,15.844562293999957,15.844562293999957
R2:L7:I4:T8,S00,torch_gpu,,12.192665584999986,0,1,12.192665584999986,12.192665584999986
