experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,U,P,R
X_A0_L15_I0_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,4475.1139930631225,18865.798246277667,23558.293473607733,10797.24745392713,40661,3179.978707404341,16088.660852422705,21753.018160415202,9405.55535712403,40661,1326.8431323287577,8941.55060789116,13045.169165321722,5302.459901348742,5421.497795185239,20427.856483469535,10197.592965816846,14831.614276668966,6852.53033593791,14233.563085108468,14010.22789788176,1848.6029200986623,12280.537284384613,596.2762465284027,1081.5174395007539,22573.627859206234,16547.494535808157,188.2811793085201,nan,nan,nan,nan,nan,17,36671.31239986803,9186.219749883183,73590.52741187369,A0,L15,I0,T11,imu_only,S00,X_A0_L15_I0_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,44381.434886499505,1374,,,
X_A0_L15_I0_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,4476.475863142102,18867.42054317713,23561.07402777469,10797.240501791426,40661,3180.4558154211445,16086.168068613057,21752.28156324987,9405.549203730925,40661,1327.37645958542,8943.840472962149,13044.457211651043,5302.456659862645,5421.611071241343,20428.014806079114,10197.588902473304,14827.922193990296,6850.401017052307,14251.831180625315,14061.424211198879,1845.9948957515558,12317.668761721376,593.1780027740729,1077.2357728205573,22573.627859206234,16547.494535808157,188.2811793085201,nan,nan,nan,nan,nan,17,36825.12542830091,9254.311666123833,73929.86109045788,A0,L15,I0,T12,imu_only,S00,X_A0_L15_I0_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,44507.83843404036,1375,,,
X_A0_L15_I1_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2209.7085336269497,8513.705684966044,10476.178904046246,4831.943338767539,40661,1467.3721694626583,6701.80287032004,8584.326003330762,3783.4148352050083,40661,907.7029914796581,5276.389545045498,6986.160687633825,3005.5695988964635,2265.112729180396,9210.491878199118,4430.628539690399,6640.2223377249975,5179.606387470672,5071.641421928598,4507.610962532325,1215.4475665186328,2734.9156093834413,580.4505250102371,1161.7253888089408,10251.563232479406,7432.699417089898,85.46802237233857,nan,nan,nan,nan,nan,17,7680.939748119736,4630.831842259626,15872.411122233103,A0,L15,I1,T11,imu_only,S00,X_A0_L15_I1_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,12232.900514925625,1348,,,
X_A0_L15_I1_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2209.405723480892,8513.035277455325,10476.383598158727,4831.940721638968,40661,1467.4813568373381,6701.751991773788,8584.879623964189,3783.413058052925,40661,907.7752102007505,5277.505318058617,6986.83574848078,3005.567628516705,2265.6523840792524,9210.453395204835,4430.625519379841,6641.833979109575,5179.598837014819,5072.144789476979,4513.495459045297,1213.7269403858486,2739.2303105974293,578.4020603331501,1155.7105552795579,10251.563232479406,7432.699417089898,85.46802237233857,nan,nan,nan,nan,nan,17,7697.327387887372,4654.270968590194,15897.385539790845,A0,L15,I1,T12,imu_only,S00,X_A0_L15_I1_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,12247.055399220819,1349,,,
X_A0_L15_I2_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2581.3656572314662,10157.071981709001,12997.366399637256,5890.669383365903,40661,1712.7760972028127,7503.878588446342,9954.78382133026,4450.644185153435,40661,993.768593873862,6509.120943261721,9076.521575728813,3858.983301503693,2622.832476583034,10425.296656597322,4976.045472119315,7310.162034721676,5263.054886689121,5964.523044934425,5616.5405354995055,1433.649925105201,3740.1956717967523,500.0718278470566,1004.6701300607647,11815.760629492139,8229.100493571488,98.5619014746442,nan,nan,nan,nan,nan,17,10010.185963700227,3599.974015564801,21006.505717832522,A0,L15,I2,T11,imu_only,S00,X_A0_L15_I2_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,15148.914316880631,1362,,,
X_A0_L15_I2_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2580.7278461520796,10157.970836506565,12997.911251450143,5890.666070329149,40661,1712.0847101504562,7503.9260781642315,9952.611282201684,4450.641565642236,40661,994.0004112945617,6507.95531509088,9077.112754689553,3858.9812653477184,2622.6432912854525,10424.489069750784,4976.041891539182,7309.19451380417,5262.488872828549,5972.913292799249,5624.1389730052215,1433.2249626023206,3746.818768009443,498.73247881765917,1000.117749861612,11815.760629492139,8229.100493571488,98.5619014746442,nan,nan,nan,nan,nan,17,10033.712305740213,3601.808661083428,21065.956879400073,A0,L15,I2,T12,imu_only,S00,X_A0_L15_I2_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,15168.222463721097,1363,,,
X_A0_L15_I3_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1438.7664247368803,5920.210233160977,7713.462011488887,3420.588624813069,40661,1104.0481240142663,4774.00355146104,6136.782604084695,2776.9145476602266,40661,484.4135094320982,3086.455810088212,4528.926129447586,1997.2911993982154,1420.5814960972175,6147.382100882343,2978.2524063172823,4723.240625080863,2453.4351668285904,3120.537364233324,2970.3844990843036,694.0164986327171,2145.588597403781,513.3679059954259,1001.4604963181641,6802.978888540996,5338.79505201756,56.74342764894907,nan,nan,nan,nan,nan,17,3392.3439599698645,1757.7975037851727,6804.542210435577,A0,L15,I3,T11,imu_only,S00,X_A0_L15_I3_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,7019.600302086833,1312,,,
X_A0_L15_I3_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1438.5781802732965,5919.4498596468975,7712.5127378633415,3420.5877209246464,40661,1103.3907187070322,4774.225443177525,6138.228967925069,2776.9140844628896,40661,485.25177032124816,3086.7880882862137,4528.155708818217,1997.2902953882533,1419.9178504022052,6146.753689781948,2978.2493774727036,4723.939059752971,2453.436023938878,3120.682313724904,2972.4430321006166,694.089395873698,2147.8603178397257,512.6747575142989,1000.2699384585819,6802.978888540996,5338.79505201756,56.74342764894907,nan,nan,nan,nan,nan,17,3401.694915664404,1762.083900983837,6825.908800477865,A0,L15,I3,T12,imu_only,S00,X_A0_L15_I3_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,7026.398241710832,1313,,,
X_A0_L15_I4_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1851.0344523339288,7430.986109423493,9231.03770407535,4214.002935253114,40661,1466.3438192477442,6103.847626495928,7983.831247815856,3529.8118072855414,40661,551.0355672723925,3611.8890223376493,4989.487093702756,2301.7926369396173,2028.8881952455492,8320.91158487249,3947.063949414096,5790.868406889646,3155.6454387416866,4751.344849355099,4737.684311631896,802.6348403859954,3048.01587299323,524.5142396988599,988.0566204940724,9396.723550593346,6595.041339541273,78.37022672749357,nan,nan,nan,nan,nan,17,4168.804846081241,2191.4058123978307,7783.122522282889,A0,L15,I4,T11,imu_only,S00,X_A0_L15_I4_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,9383.378578704403,1336,,,
X_A0_L15_I4_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1850.6072317100934,7430.827365320904,9230.29199501893,4214.001371520046,40661,1466.1175116903705,6103.769823172308,7985.462383843751,3529.8103202554826,40661,551.5568063268352,3612.606284717449,4990.318363732431,2301.7920545068155,2030.0089342846595,8321.190236952512,3947.060735229825,5793.362976844494,3155.231695884242,4758.564620247556,4744.864404201846,802.952657205944,3055.1935720987813,523.5220969373265,987.5162165415901,9396.723550593346,6595.041339541273,78.37022672749357,nan,nan,nan,nan,nan,17,4180.843827752427,2202.458327665658,7806.668431254893,A0,L15,I4,T12,imu_only,S00,X_A0_L15_I4_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,9396.612982694129,1337,,,
X_A0_L15_I5_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1320.866370580665,5580.881686421723,6999.425219769896,3166.8165750162934,40661,950.7698689839925,4702.792444511176,6137.889390053213,2687.4007819702015,40661,440.8142428846405,2749.8514756939126,3733.7795773007674,1675.292289979237,1512.348287555406,6068.880666399162,2911.4109255085705,4652.019346143792,2343.9074850157704,2884.7400462161877,2727.433971761194,619.6160060112865,1883.7432660501631,520.3095884312287,1001.9478335142732,6854.773080479005,5165.527553248055,57.14784568300534,nan,nan,nan,nan,nan,17,3909.7401611249275,1310.7605363903833,6654.434031997305,A0,L15,I5,T11,imu_only,S00,X_A0_L15_I5_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,7315.146266607643,1316,,,
X_A0_L15_I5_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1320.0464150515877,5580.907148670184,7000.1488611295445,3166.816456783144,40661,951.1095385084133,4704.076609211576,6137.005252687498,2687.400917130317,40661,441.0424252058705,2748.5610015571656,3734.3611234836494,1675.2918496667012,1511.534665394916,6068.646968048575,2911.41108841424,4651.258576026309,2344.359603368721,2887.3542388779188,2729.8816935891427,617.6394218210112,1892.9375056940635,518.509541461991,999.0633109213284,6854.773080479005,5165.527553248055,57.14784568300534,nan,nan,nan,nan,nan,17,3915.7420978312352,1312.8914985504643,6670.381508453545,A0,L15,I5,T12,imu_only,S00,X_A0_L15_I5_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,7323.049325540813,1317,,,
X_A0_L15_I6_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1550.2721883833585,6519.311319921907,8010.961979167147,3715.995634558939,40661,1160.0352537904243,5400.462524501155,6760.21487399706,3056.6346487808432,40661,551.3258410898766,3459.531701958267,4911.616252057987,2113.1985661393737,1891.2907062067031,7031.571443326229,3467.5021030003354,5724.044042194562,2705.886391063038,3453.46598874803,3336.494881524499,856.1706844090719,2134.3913338313114,465.6425817007963,929.5336597259839,7807.653401669873,6262.334921563012,65.1007167932363,nan,nan,nan,nan,nan,17,3402.0689058550843,1920.1916805310839,7111.977033024362,A0,L15,I6,T11,imu_only,S00,X_A0_L15_I6_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,7800.984612385098,1320,,,
X_A0_L15_I6_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1550.209033124272,6519.053739329935,8011.535818783954,3715.9952285178433,40661,1160.2437590461623,5400.443213845966,6760.107275478643,3056.634583100013,40661,551.4050322078499,3460.2764890564313,4911.871062322827,2113.1979471323525,1891.3462854107952,7032.888969416465,3467.5037592198314,5725.832967163335,2705.971019062141,3446.271419704414,3329.0852210404373,855.9480252761258,2134.2316356107644,464.2036173450724,923.6189541394015,7807.653401669873,6262.334921563012,65.1007167932363,nan,nan,nan,nan,nan,17,3408.8058940559185,1920.8373399016918,7135.718417173431,A0,L15,I6,T12,imu_only,S00,X_A0_L15_I6_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,7806.137368351083,1321,,,
X_A0_L15_I7_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1913.1964039489249,8283.30498277075,10739.06556639754,4823.106873761898,40661,1334.214475273761,6989.531677525309,9074.150828992411,4152.724410228368,40661,606.0947271947969,3983.1032406396134,5896.332351717858,2453.00629604221,2159.0936980380447,8293.748593035252,4116.50492847993,6938.962773136496,3396.015297583004,3907.9276955687,3898.711802838693,827.1888802673315,2844.983933872992,488.2562014352411,897.0167276717925,9206.767815580799,7724.440105897895,76.75688344082576,nan,nan,nan,nan,nan,17,11205.872064054198,2257.131466398492,22938.993400898573,A0,L15,I7,T11,imu_only,S00,X_A0_L15_I7_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,14328.508117374817,1358,,,
X_A0_L15_I7_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1913.6816483704556,8283.090234104367,10740.5133693229,4823.105031646293,40661,1333.9573715395459,6989.570240642805,9075.339685431116,4152.722749059791,40661,605.9681723868896,3981.603857645001,5896.12989463673,2453.0054862827124,2160.570915452842,8292.477749697477,4116.502857598181,6938.611578986793,3396.082974511214,3914.4720051215004,3905.281226328898,825.531515144547,2853.1357448113613,486.8393945797471,893.350690956571,9206.767815580799,7724.440105897895,76.75688344082576,nan,nan,nan,nan,nan,17,11233.637601660535,2260.5276893428545,23003.977167496967,A0,L15,I7,T12,imu_only,S00,X_A0_L15_I7_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,14353.052321415016,1359,,,
X_A0_L15_I8_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1564.7613139123755,6703.230377189864,8575.588660952224,3881.4654229923694,40661,1250.809678320397,5681.2644467439095,7381.617274600953,3322.5020894940562,40661,487.64184001848,3204.4670083209203,4907.868770334512,2006.6772772902384,1636.3068680709519,7035.998654724251,3349.833744168199,5390.331783552272,2388.7788612850745,4589.329025715497,4465.418851249555,658.3612518146738,2466.8057159251334,504.6737468478834,947.8598585384485,7948.948695836847,6108.341630283141,66.27696953498643,nan,nan,nan,nan,nan,17,5734.884007443397,3221.831079956398,10419.137796593313,A0,L15,I8,T11,imu_only,S00,X_A0_L15_I8_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,9346.728060397383,1334,,,
X_A0_L15_I8_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,1564.6139302992165,6704.292562873925,8574.720703437184,3881.4646964474073,40661,1251.089181145968,5680.933360996066,7380.520428244372,3322.501624955069,40661,487.42883507729346,3202.3406723671997,4907.730292828982,2006.6766411005271,1636.9626930792579,7035.663476722124,3349.8336524658594,5391.745467879571,2388.5370989653356,4600.0813180092155,4476.537069851271,658.3442872266075,2469.8762438458734,503.32945926335503,946.6395950453326,7948.948695836847,6108.341630283141,66.27696953498643,nan,nan,nan,nan,nan,17,5756.7839549197215,3231.556369602564,10447.859750688262,A0,L15,I8,T12,imu_only,S00,X_A0_L15_I8_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,9364.131800298743,1335,,,
X_A1_L15_I0_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,4150.1730398580885,16552.258376026635,20809.956975122146,9659.662403754131,40661,2733.7239105948624,13812.214978775832,19124.44775778608,8259.758191260582,40661,1242.6623876958743,8710.69455637384,11637.27911279241,5008.539944575141,4714.2986638743105,17354.287509985043,8566.096136856584,10860.33331270759,7597.912055712926,10576.272478852852,9426.459551882157,1915.8500315564506,7460.855103246114,534.8532763858136,992.7514482307661,19193.774149451543,12214.605513224764,159.96708440878933,nan,nan,nan,nan,nan,17,98767.89778378494,5861.146796259853,120745.55035968893,A1,L15,I0,T11,imu_only,S00,X_A1_L15_I0_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,83656.25529264158,1376,,,
X_A1_L15_I0_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,4151.884622563937,16554.43044464131,20811.041916040256,9659.65694537091,40661,2732.4656666608103,13813.74354583236,19128.421997297395,8259.753765288871,40661,1242.9023016253168,8710.931144102891,11637.3054921832,5008.536716352271,4713.769362393539,17356.70876685142,8566.08981303432,10860.792992277631,7597.846655652194,10583.911051427844,9434.800918370041,1916.0914712158021,7455.697644833146,532.7440525737436,988.6569623479413,19193.774149451543,12214.605513224764,159.96708440878933,nan,nan,nan,nan,nan,17,98803.06130592943,5886.655537063882,120817.29178564111,A1,L15,I0,T12,imu_only,S00,X_A1_L15_I0_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,83678.6091673587,1377,,,
X_A1_L15_I1_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2170.391733037964,8796.077687578298,11157.730298622542,5140.007949303633,40661,1568.1808004923191,7510.24871444653,9582.90982557777,4390.42405445355,40661,616.8956830329141,4434.62431929193,6532.485441258739,2672.7997195787398,2233.680998952759,9353.448080403185,4459.589339396466,7938.23947365359,2643.3706167881246,5355.17349485331,5333.52928122978,667.0519671105304,3163.8980766038794,561.6094663448833,1042.8299707814722,10317.173903837162,8809.565087120398,86.05602915147514,nan,nan,nan,nan,nan,17,7060.507355492685,3105.6505701809238,14031.860857408932,A1,L15,I1,T11,imu_only,S00,X_A1_L15_I1_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,12031.692014240693,1346,,,
X_A1_L15_I1_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2170.1276080739717,8794.234060737272,11156.094888717887,5140.005805146832,40661,1568.1626804457437,7510.292870004383,9583.685589352188,4390.422463818625,40661,616.6478521924489,4436.434773329875,6532.804684851955,2672.798209019889,2232.7158372545446,9355.133792133332,4459.588049398726,7937.269066752113,2643.0795432910168,5368.333305228156,5346.699040187679,667.5334736550391,3173.8267014121366,559.5881716882129,1040.2584458473445,10317.173903837162,8809.565087120398,86.05602915147514,nan,nan,nan,nan,nan,17,7074.644973170563,3104.273862627685,14058.252719318989,A1,L15,I1,T12,imu_only,S00,X_A1_L15_I1_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,12046.177496426673,1347,,,
X_A1_L15_I2_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,2292.6138145563887,9626.873885444054,12587.032962641155,5649.665344666742,40661,1513.232852710823,7567.932613824597,10407.23986278385,4629.348248816114,40661,870.6455226222721,5550.70631418451,7404.593720288031,3238.495530012594,2544.965255528369,9474.006861298132,4662.39232451295,7283.025510304238,4733.77510803145,5388.21271710039,4801.005153367278,1277.5761806737355,2728.623199972778,583.6991537641186,1112.9857970500273,10422.59671412022,8049.872273508338,88.75465451894239,nan,nan,nan,nan,nan,17,10858.131074817693,2244.645870297218,22855.38181381403,A1,L15,I2,T11,imu_only,S00,X_A1_L15_I2_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,14825.871009341488,1360,,,
X_A1_L15_I2_T12,imu_only_diagnostic_screening,Phase4 L15 single-I T12.,34,17,40661,2292.794612816076,9626.82917547729,12587.226885840595,5649.662595489457,40661,1512.5292158263085,7567.888206304241,10404.901645151656,4629.34627731599,40661,870.1282376914779,5549.500944256924,7405.3956018555955,3238.4935521895436,2545.506373905468,9474.863970385428,4662.389342812172,7282.91607334325,4732.696579750307,5386.035770370998,4798.250058080092,1278.6119568325894,2733.2345400820795,583.2478412947294,1108.6723474350028,10422.59671412022,8049.872273508338,88.75465451894239,nan,nan,nan,nan,nan,17,10886.168220830225,2252.150023491882,22967.521645515786,A1,L15,I2,T12,imu_only,S00,X_A1_L15_I2_T12__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,14848.643788162564,1361,,,
X_A1_L15_I3_T11,imu_only_diagnostic_screening,Phase4 L15 single-I T11.,34,17,40661,1143.39094499051,6242.687062378414,8034.550956561134,3495.1245353326785,40661,827.9353862412529,5262.622157167445,6974.400237516664,2958.5573310167265,40661,447.9414792932773,2892.162891146062,4113.560735907222,1860.8691615940274,1622.0487778109532,6641.1110558390465,3407.5290904589565,5194.199665036709,2122.597484561954,4273.896722932919,4157.208082254589,568.5090534777289,2005.6784332960888,455.25832713569594,863.7385555254241,7201.9957244899815,5971.114824071549,60.01859115508415,nan,nan,nan,nan,nan,17,2760.2578952120966,2259.1184716165744,4440.458967341796,A1,L15,I3,T11,imu_only,S00,X_A1_L15_I3_T11__S00,IMU_ONLY_DRIFTS_AS_EXPECTED,6881.457390651131,1308,,,
