experiment_id,information_use,coupling_mode,solver_family,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_project_horizontal_xz_p50_mm,trackmedian_project_horizontal_xz_p95_mm,trackmedian_project_vertical_y_p50_mm,trackmedian_project_vertical_y_p95_mm,trackmedian_file_xy_p50_mm,trackmedian_file_xy_p95_mm,trackmedian_file_z_p50_mm,trackmedian_file_z_p95_mm,legacy_deltaR_error_rms_mm
REAL6_B0_A0_U4_P0_T1,causal-forward,uwb_only_control,T1,105.83784720842489,231.80213799547772,65.50527566977945,167.47209082957747,63.849232839745895,187.38314568289843,95.59068210145435,225.4742362144475,35.009081113481386,103.53897124599294,80.07935390701411
REAL6_X_A0_L0_I0_T11,causal-forward,imu_only_diagnostic,T11,0.7965853331863539,1.435188562940684,0.578961968396832,1.2704542963333978,0.3696818263277635,0.8635196456051233,0.6123422867529208,1.1672716501543818,0.3760745941126915,1.0192459179535156,247.794413313268
REAL6_X_A0_L15_I1+I3_T11,causal-forward,imu_only_diagnostic,T11,2575.7584739119784,6913.31666990313,1719.6645637223648,4588.941908243384,1077.5764681897776,2945.2112616434315,1926.6423877811762,5676.74269328336,891.5518305820021,2333.1638096740367,3887.8261973103545
REAL6_X_A0_U4_P0_L15_I1+I3_T2LITE_IMU2UWB,causal-forward,imu_corrects_uwb,T2LITE,89.56749593278096,168.99151020571276,52.756088420674246,122.91161368865954,52.599442618850645,124.39615002945413,77.45265555265317,165.54026412285833,28.492788927717474,79.01724849144148,243.14628113844756
REAL6_X_A0_U4_P0_L15_I1+I3_T3LITE_BIDIR,causal-forward,bidirectional_joint,T3LITE,65.02592920237406,105.8778281785912,34.64094830395307,68.28185069845134,41.20299815224064,83.22152120428791,57.192065072108406,95.80482362610684,18.26676104803909,43.391943866893975,349.3706012064882
REAL6_X_A0_U4_P0_L15_I1+I3_T5LITE,causal-forward,uwb_corrects_imu,T5LITE,61.260508186547476,92.22151163420008,34.06798035537946,57.70175358968501,41.24234356110264,72.16535480281574,53.44194691025352,84.97700270083726,14.641954839518577,34.5894591034721,473.2732924688616
REAL6_X_A0_U4_P0_L15_I1+I3_T10LITE_BIDIR,full-session,bidirectional_joint,T10LITE,63.76624991108776,105.53513317783636,34.4868951793173,69.84003915952002,40.66469477551925,78.52959234772845,57.566738353082116,98.03312259257078,18.085792253637834,43.001522656444365,454.6854447061429
REAL6_X_A0_U4_P0_L15_I1+I3_T9LITE_IMU2UWB,full-session,imu_corrects_uwb,T9LITE,86.4795652624769,158.17982814289496,50.88294468873231,114.72945135362738,50.69021810650872,114.74459024139921,74.87575564873107,156.22327184765572,27.291099197346874,71.85895927407856,337.8715373202406
REAL6_X_A0_U4_P0_L15_I1+I3_T9LITE_UWB2IMU,full-session,uwb_corrects_imu,T9LITE,61.73687639389259,92.40561988696913,33.94522005072207,59.526013044153615,40.44537799624487,75.0638405658977,54.12236903721607,86.57046796685626,14.250395022034667,35.82063807487703,357.5526440960337
