row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L7:I0:T6,S00,simulate_imu_prior,L7:I0,0.39816822500142734,,,,
R4:L7:I0:T6,S00,build_track_tensors,L7:I0,6.7559879399996134,,,,
R4:L7:I0:T6,S00,torch_gpu,,3.842092347000289,0,1,3.842092347000289,3.842092347000289
R4:L7:I0:T8,S00,torch_gpu,,1.6313100709994615,0,1,1.6313100709994615,1.6313100709994615
R4:L7:I1:T6,S00,simulate_imu_prior,L7:I1,0.31845550700018066,,,,
R4:L7:I1:T6,S00,build_track_tensors,L7:I1,7.023783225999068,,,,
R4:L7:I1:T6,S00,torch_gpu,,3.5977120579991606,0,1,3.5977120579991606,3.5977120579991606
R4:L7:I1:T8,S00,torch_gpu,,3.133390833998419,0,1,3.133390833998419,3.133390833998419
R4:L7:I3:T6,S00,simulate_imu_prior,L7:I3,0.32165929899929324,,,,
R4:L7:I3:T6,S00,build_track_tensors,L7:I3,7.243669642997702,,,,
R4:L7:I3:T6,S00,torch_gpu,,3.3946160019986564,0,1,3.3946160019986564,3.3946160019986564
R4:L7:I3:T8,S00,torch_gpu,,3.0418268289977277,0,1,3.0418268289977277,3.0418268289977277
R4:L7:I4:T6,S00,simulate_imu_prior,L7:I4,0.31488555599935353,,,,
R4:L7:I4:T6,S00,build_track_tensors,L7:I4,8.109144491001643,,,,
R4:L7:I4:T6,S00,torch_gpu,,3.9418857349992322,0,1,3.9418857349992322,3.9418857349992322
R4:L7:I4:T8,S00,torch_gpu,,3.1123143279983196,0,1,3.1123143279983196,3.1123143279983196
R4:L7:I7:T6,S00,simulate_imu_prior,L7:I7,0.32517689800079097,,,,
R4:L7:I7:T6,S00,build_track_tensors,L7:I7,7.369450635000248,,,,
R4:L7:I7:T6,S00,torch_gpu,,3.4939438969995535,0,1,3.4939438969995535,3.4939438969995535
R4:L7:I7:T8,S00,torch_gpu,,3.07690332600032,0,1,3.07690332600032,3.07690332600032
R4:L7:I8:T6,S00,simulate_imu_prior,L7:I8,0.3121301979990676,,,,
R4:L7:I8:T6,S00,build_track_tensors,L7:I8,7.9726975159974245,,,,
R4:L7:I8:T6,S00,torch_gpu,,2.8549063239988755,0,1,2.8549063239988755,2.8549063239988755
R4:L7:I8:T8,S00,torch_gpu,,2.84643984899958,0,1,2.84643984899958,2.84643984899958
R4:L7:I1+I3+I7:T6,S00,simulate_imu_prior,L7:I1+I3+I7,0.31510546000208706,,,,
R4:L7:I1+I3+I7:T6,S00,build_track_tensors,L7:I1+I3+I7,7.995671985001536,,,,
R4:L7:I1+I3+I7:T6,S00,torch_gpu,,3.239472065000882,0,1,3.239472065000882,3.239472065000882
R4:L7:I1+I3+I7:T8,S00,torch_gpu,,3.309966959997837,0,1,3.309966959997837,3.309966959997837
R4:L7:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L7:I1+I2+I3+I8,0.31929380399742513,,,,
R4:L7:I1+I2+I3+I8:T6,S00,build_track_tensors,L7:I1+I2+I3+I8,7.657661201999872,,,,
R4:L7:I1+I2+I3+I8:T6,S00,torch_gpu,,2.9839672760026588,0,1,2.9839672760026588,2.9839672760026588
R4:L7:I1+I2+I3+I8:T8,S00,torch_gpu,,3.2754413090005983,0,1,3.2754413090005983,3.2754413090005983
R4:L8:I0:T6,S00,simulate_imu_prior,L8:I0,0.322559056996397,,,,
R4:L8:I0:T6,S00,build_track_tensors,L8:I0,7.9992963039985625,,,,
