sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-04T23:10:34.420893+00:00,0,0.0,150.0,11264.0,36.0,9.63
2026-06-04T23:10:34.420914+00:00,1,0.0,10.0,11264.0,38.0,8.48
2026-06-04T23:11:34.448610+00:00,0,0.0,150.0,11264.0,32.0,9.53
2026-06-04T23:11:34.448623+00:00,1,0.0,10.0,11264.0,34.0,8.1
2026-06-04T23:12:33.345491+00:00,0,0.0,150.0,11264.0,31.0,9.24
2026-06-04T23:12:33.345553+00:00,1,0.0,10.0,11264.0,31.0,8.29
2026-06-04T23:13:33.373061+00:00,0,0.0,374.0,11264.0,33.0,9.33
2026-06-04T23:13:33.373082+00:00,1,0.0,234.0,11264.0,34.0,8.47
2026-06-04T23:14:33.400649+00:00,0,0.0,374.0,11264.0,37.0,13.74
2026-06-04T23:14:33.400670+00:00,1,0.0,234.0,11264.0,39.0,12.6
2026-06-04T23:15:33.432326+00:00,0,0.0,374.0,11264.0,38.0,58.55
2026-06-04T23:15:33.432341+00:00,1,0.0,234.0,11264.0,39.0,56.47
2026-06-04T23:16:33.460206+00:00,0,0.0,374.0,11264.0,40.0,58.74
2026-06-04T23:16:33.460224+00:00,1,0.0,234.0,11264.0,41.0,56.93
2026-06-04T23:17:33.486705+00:00,0,0.0,374.0,11264.0,37.0,58.29
2026-06-04T23:17:33.486730+00:00,1,33.0,234.0,11264.0,37.0,58.68
2026-06-04T23:18:33.512950+00:00,0,0.0,374.0,11264.0,37.0,9.91
2026-06-04T23:18:33.512965+00:00,1,0.0,234.0,11264.0,39.0,8.57
2026-06-04T23:19:33.539597+00:00,0,0.0,150.0,11264.0,35.0,9.72
2026-06-04T23:19:33.539618+00:00,1,0.0,10.0,11264.0,38.0,10.4
2026-06-04T23:20:33.563600+00:00,0,0.0,374.0,11264.0,41.0,58.94
2026-06-04T23:20:33.563617+00:00,1,0.0,234.0,11264.0,42.0,57.05
2026-06-04T23:21:33.589446+00:00,0,0.0,150.0,11264.0,38.0,13.84
2026-06-04T23:21:33.589461+00:00,1,0.0,10.0,11264.0,42.0,14.05
2026-06-04T23:22:33.649412+00:00,0,0.0,374.0,11264.0,36.0,9.63
2026-06-04T23:22:33.649427+00:00,1,0.0,234.0,11264.0,38.0,53.51
2026-06-04T23:23:33.675884+00:00,0,0.0,374.0,11264.0,39.0,9.81
2026-06-04T23:23:33.675901+00:00,1,0.0,234.0,11264.0,40.0,8.58
2026-06-04T23:24:33.706809+00:00,0,0.0,374.0,11264.0,41.0,58.85
2026-06-04T23:24:33.706825+00:00,1,0.0,234.0,11264.0,42.0,56.76
2026-06-04T23:25:33.737057+00:00,0,0.0,374.0,11264.0,42.0,59.23
2026-06-04T23:25:33.737074+00:00,1,0.0,234.0,11264.0,42.0,57.03
2026-06-04T23:26:33.781995+00:00,0,0.0,374.0,11264.0,38.0,58.28
2026-06-04T23:26:33.782018+00:00,1,0.0,10.0,11264.0,37.0,11.66
2026-06-04T23:27:33.810084+00:00,0,0.0,374.0,11264.0,38.0,9.62
2026-06-04T23:27:33.810105+00:00,1,0.0,234.0,11264.0,41.0,8.95
2026-06-04T23:28:33.848236+00:00,0,0.0,150.0,11264.0,37.0,10.1
2026-06-04T23:28:33.848266+00:00,1,0.0,10.0,11264.0,39.0,16.56
2026-06-04T23:29:33.876929+00:00,0,0.0,374.0,11264.0,42.0,59.04
2026-06-04T23:29:33.876947+00:00,1,0.0,234.0,11264.0,42.0,56.93
2026-06-04T23:30:33.904132+00:00,0,29.0,374.0,11264.0,40.0,61.06
2026-06-04T23:30:33.904154+00:00,1,0.0,234.0,11264.0,39.0,8.66
2026-06-04T23:31:33.934187+00:00,0,0.0,374.0,11264.0,39.0,11.82
2026-06-04T23:31:33.934204+00:00,1,0.0,234.0,11264.0,42.0,52.08
2026-06-04T23:32:20.485870+00:00,0,0.0,150.0,11264.0,37.0,10.1
2026-06-04T23:32:20.485892+00:00,1,0.0,10.0,11264.0,40.0,8.57
2026-06-04T23:33:20.523271+00:00,0,0.0,822.0,11264.0,40.0,58.83
2026-06-04T23:33:20.523298+00:00,1,0.0,682.0,11264.0,41.0,56.73
2026-06-04T23:34:20.555252+00:00,0,0.0,822.0,11264.0,45.0,14.04
2026-06-04T23:34:20.555273+00:00,1,0.0,682.0,11264.0,45.0,12.98
2026-06-04T23:35:20.587173+00:00,0,0.0,150.0,11264.0,46.0,11.62
2026-06-04T23:35:20.587194+00:00,1,0.0,10.0,11264.0,52.0,77.32
2026-06-04T23:36:20.619451+00:00,0,0.0,822.0,11264.0,43.0,10.58
2026-06-04T23:36:20.619473+00:00,1,0.0,682.0,11264.0,47.0,9.52
2026-06-04T23:37:20.650838+00:00,0,0.0,822.0,11264.0,51.0,61.12
2026-06-04T23:37:20.650859+00:00,1,0.0,682.0,11264.0,53.0,75.48
2026-06-04T23:38:20.681427+00:00,0,0.0,150.0,11264.0,53.0,80.18
2026-06-04T23:38:20.681447+00:00,1,0.0,10.0,11264.0,55.0,78.17
2026-06-04T23:39:20.714557+00:00,0,25.0,822.0,11264.0,54.0,63.81
2026-06-04T23:39:20.714580+00:00,1,0.0,682.0,11264.0,53.0,75.22
