row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L8:I8:T6,cpu_golden,21.899090582999637,,,,,partial_raw_0030,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0030_cuda0
R2:L8:I8:T6,torch_gpu,2.4395214349933667,0.0,1.0,2.4395214349933667,2.4395214349933667,partial_raw_0030,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0030_cuda0
R2:L8:I8:T8,simulate_imu_prior,0.704515008997987,,,,,partial_raw_0030,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0030_cuda0
R2:L8:I8:T8,cpu_golden,21.66597837000154,,,,,partial_raw_0030,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0030_cuda0
R2:L8:I8:T8,torch_gpu,2.5646437910036184,0.0,1.0,2.5646437910036184,2.5646437910036184,partial_raw_0030,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0030_cuda0
R2:L8:I1+I3+I7:T6,simulate_imu_prior,0.966332184994826,,,,,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I3+I7:T6,cpu_golden,21.0996399900032,,,,,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I3+I7:T6,torch_gpu,2.502950674999738,0.0,1.0,2.502950674999738,2.502950674999738,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I3+I7:T8,simulate_imu_prior,0.7546499960008077,,,,,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I3+I7:T8,cpu_golden,22.440242814001977,,,,,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I3+I7:T8,torch_gpu,2.5841161439893767,0.0,1.0,2.5841161439893767,2.5841161439893767,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I2+I3+I8:T6,simulate_imu_prior,0.6080148789915256,,,,,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I2+I3+I8:T6,cpu_golden,21.830373228993267,,,,,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I2+I3+I8:T6,torch_gpu,2.75865535599587,0.0,1.0,2.75865535599587,2.75865535599587,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I2+I3+I8:T8,simulate_imu_prior,0.6567067709984258,,,,,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I2+I3+I8:T8,cpu_golden,22.08952829700138,,,,,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L8:I1+I2+I3+I8:T8,torch_gpu,2.744869355999981,0.0,1.0,2.744869355999981,2.744869355999981,partial_raw_0031,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0031_cuda1
R2:L10:I0:T6,simulate_imu_prior,0.6947125699953176,,,,,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I0:T6,cpu_golden,21.86282007000409,,,,,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I0:T6,torch_gpu,2.778213102996233,0.0,1.0,2.778213102996233,2.778213102996233,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I0:T8,simulate_imu_prior,0.8180516379943583,,,,,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I0:T8,cpu_golden,21.96697338100057,,,,,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I0:T8,torch_gpu,2.4708601129968883,0.0,1.0,2.4708601129968883,2.4708601129968883,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I1:T6,simulate_imu_prior,0.6630514729913557,,,,,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I1:T6,cpu_golden,21.799862735992065,,,,,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I1:T6,torch_gpu,2.4272233149968088,0.0,1.0,2.4272233149968088,2.4272233149968088,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I1:T8,simulate_imu_prior,0.6074542780115735,,,,,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I1:T8,cpu_golden,22.228562836986384,,,,,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I1:T8,torch_gpu,2.692400037994957,0.0,1.0,2.692400037994957,2.692400037994957,partial_raw_0032,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0032_cuda1
R2:L10:I3:T6,simulate_imu_prior,0.6059500139963347,,,,,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I3:T6,cpu_golden,21.39410884999961,,,,,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I3:T6,torch_gpu,2.7019774229993345,0.0,1.0,2.7019774229993345,2.7019774229993345,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I3:T8,simulate_imu_prior,0.6565769139997428,,,,,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I3:T8,cpu_golden,23.066040717996657,,,,,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I3:T8,torch_gpu,2.5738786319998326,0.0,1.0,2.5738786319998326,2.5738786319998326,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I4:T6,simulate_imu_prior,0.66195264099224,,,,,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I4:T6,cpu_golden,22.526073899993207,,,,,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I4:T6,torch_gpu,2.2636654609959805,0.0,1.0,2.2636654609959805,2.2636654609959805,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I4:T8,simulate_imu_prior,0.6065201070014155,,,,,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I4:T8,cpu_golden,23.07751811698836,,,,,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I4:T8,torch_gpu,2.566303840008913,0.0,1.0,2.566303840008913,2.566303840008913,partial_raw_0033,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0033_cuda0
R2:L10:I7:T6,simulate_imu_prior,0.681978081993293,,,,,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I7:T6,cpu_golden,20.679736688995035,,,,,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I7:T6,torch_gpu,2.401888495005551,0.0,1.0,2.401888495005551,2.401888495005551,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I7:T8,simulate_imu_prior,0.6299385040038032,,,,,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I7:T8,cpu_golden,21.48083029699046,,,,,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I7:T8,torch_gpu,2.424930150998989,0.0,1.0,2.424930150998989,2.424930150998989,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I8:T6,simulate_imu_prior,0.5907446769997478,,,,,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I8:T6,cpu_golden,21.684429083994477,,,,,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I8:T6,torch_gpu,2.354362750003929,0.0,1.0,2.354362750003929,2.354362750003929,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I8:T8,simulate_imu_prior,0.5789381209906423,,,,,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I8:T8,cpu_golden,21.65064991899999,,,,,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I8:T8,torch_gpu,2.447340605009231,0.0,1.0,2.447340605009231,2.447340605009231,partial_raw_0034,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0034_cuda1
R2:L10:I1+I3+I7:T6,simulate_imu_prior,0.7589170190040022,,,,,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I3+I7:T6,cpu_golden,21.095327891001943,,,,,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I3+I7:T6,torch_gpu,2.701922034000745,0.0,1.0,2.701922034000745,2.701922034000745,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I3+I7:T8,simulate_imu_prior,0.6169329550029943,,,,,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I3+I7:T8,cpu_golden,21.801974970992887,,,,,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I3+I7:T8,torch_gpu,2.546153735005646,0.0,1.0,2.546153735005646,2.546153735005646,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I2+I3+I8:T6,simulate_imu_prior,0.6017948669905309,,,,,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I2+I3+I8:T6,cpu_golden,21.433403769988217,,,,,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I2+I3+I8:T6,torch_gpu,2.506830334998085,0.0,1.0,2.506830334998085,2.506830334998085,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I2+I3+I8:T8,simulate_imu_prior,0.6080836080072913,,,,,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I2+I3+I8:T8,cpu_golden,22.271653038988006,,,,,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L10:I1+I2+I3+I8:T8,torch_gpu,2.8015568950067973,0.0,1.0,2.8015568950067973,2.8015568950067973,partial_raw_0035,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0035_cuda0
R2:L11:I0:T6,simulate_imu_prior,0.8709807170089334,,,,,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I0:T6,cpu_golden,20.592997682004352,,,,,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I0:T6,torch_gpu,2.69661800400354,0.0,1.0,2.69661800400354,2.69661800400354,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I0:T8,simulate_imu_prior,0.6584773049980868,,,,,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I0:T8,cpu_golden,21.481386849001865,,,,,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I0:T8,torch_gpu,2.636075826987508,0.0,1.0,2.636075826987508,2.636075826987508,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I1:T6,simulate_imu_prior,0.677843154000584,,,,,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I1:T6,cpu_golden,21.220155091010383,,,,,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I1:T6,torch_gpu,2.5590061730035814,0.0,1.0,2.5590061730035814,2.5590061730035814,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I1:T8,simulate_imu_prior,0.7057501270028297,,,,,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I1:T8,cpu_golden,22.049538517007026,,,,,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I1:T8,torch_gpu,2.8847882879927056,0.0,1.0,2.8847882879927056,2.8847882879927056,partial_raw_0036,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0036_cuda0
R2:L11:I3:T6,simulate_imu_prior,0.6739507070014952,,,,,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I3:T6,cpu_golden,20.820369069988374,,,,,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I3:T6,torch_gpu,2.366398222002317,0.0,1.0,2.366398222002317,2.366398222002317,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I3:T8,simulate_imu_prior,0.667081147999852,,,,,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I3:T8,cpu_golden,21.487434616996325,,,,,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I3:T8,torch_gpu,2.3277179889992112,0.0,1.0,2.3277179889992112,2.3277179889992112,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I4:T6,simulate_imu_prior,0.6313613040110795,,,,,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I4:T6,cpu_golden,21.03452575900883,,,,,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I4:T6,torch_gpu,2.189937799004838,0.0,1.0,2.189937799004838,2.189937799004838,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I4:T8,simulate_imu_prior,0.5945101370016346,,,,,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I4:T8,cpu_golden,22.097242137999277,,,,,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I4:T8,torch_gpu,2.527440250007203,0.0,1.0,2.527440250007203,2.527440250007203,partial_raw_0037,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0037_cuda1
R2:L11:I7:T6,simulate_imu_prior,0.5955430799949681,,,,,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I7:T6,cpu_golden,21.876854622008977,,,,,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I7:T6,torch_gpu,2.589394193986664,0.0,1.0,2.589394193986664,2.589394193986664,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I7:T8,simulate_imu_prior,0.6690133350057295,,,,,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I7:T8,cpu_golden,21.876719398991558,,,,,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I7:T8,torch_gpu,2.535862611999619,0.0,1.0,2.535862611999619,2.535862611999619,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I8:T6,simulate_imu_prior,0.6155099650059128,,,,,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I8:T6,cpu_golden,22.10814754999592,,,,,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I8:T6,torch_gpu,2.396729959000368,0.0,1.0,2.396729959000368,2.396729959000368,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I8:T8,simulate_imu_prior,0.6501533709961222,,,,,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I8:T8,cpu_golden,22.39002159598749,,,,,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I8:T8,torch_gpu,3.024324403013452,0.0,1.0,3.024324403013452,3.024324403013452,partial_raw_0038,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0038_cuda1
R2:L11:I1+I3+I7:T6,simulate_imu_prior,0.7191670700121904,,,,,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I3+I7:T6,cpu_golden,22.683665175005444,,,,,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I3+I7:T6,torch_gpu,2.431001524993917,0.0,1.0,2.431001524993917,2.431001524993917,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I3+I7:T8,simulate_imu_prior,0.6758838539972203,,,,,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I3+I7:T8,cpu_golden,23.4676455380104,,,,,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I3+I7:T8,torch_gpu,2.416157342988299,0.0,1.0,2.416157342988299,2.416157342988299,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I2+I3+I8:T6,simulate_imu_prior,0.6453693829971598,,,,,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I2+I3+I8:T6,cpu_golden,22.881252078004763,,,,,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I2+I3+I8:T6,torch_gpu,2.341538591994322,0.0,1.0,2.341538591994322,2.341538591994322,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I2+I3+I8:T8,simulate_imu_prior,0.6697487180063035,,,,,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I2+I3+I8:T8,cpu_golden,23.89205219100404,,,,,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L11:I1+I2+I3+I8:T8,torch_gpu,2.438421218990697,0.0,1.0,2.438421218990697,2.438421218990697,partial_raw_0039,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0039_cuda0
R2:L12:I0:T6,simulate_imu_prior,0.6878310820029583,,,,,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I0:T6,cpu_golden,23.18207301099028,,,,,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I0:T6,torch_gpu,2.4698792129929643,0.0,1.0,2.4698792129929643,2.4698792129929643,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I0:T8,simulate_imu_prior,0.6086701460008044,,,,,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I0:T8,cpu_golden,21.755304285004968,,,,,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I0:T8,torch_gpu,2.3647809620015323,0.0,1.0,2.3647809620015323,2.3647809620015323,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I1:T6,simulate_imu_prior,0.6191271309944568,,,,,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I1:T6,cpu_golden,21.13837334299751,,,,,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I1:T6,torch_gpu,2.209655901999213,0.0,1.0,2.209655901999213,2.209655901999213,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I1:T8,simulate_imu_prior,0.6143780169950332,,,,,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I1:T8,cpu_golden,21.410739393002583,,,,,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I1:T8,torch_gpu,2.4060619049996603,0.0,1.0,2.4060619049996603,2.4060619049996603,partial_raw_0040,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0040_cuda1
R2:L12:I3:T6,simulate_imu_prior,0.6990666539932135,,,,,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I3:T6,cpu_golden,22.00926490100392,,,,,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I3:T6,torch_gpu,2.4544913249992533,0.0,1.0,2.4544913249992533,2.4544913249992533,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I3:T8,simulate_imu_prior,0.6658199630037416,,,,,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I3:T8,cpu_golden,21.71558646199992,,,,,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I3:T8,torch_gpu,2.321755668992409,0.0,1.0,2.321755668992409,2.321755668992409,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I4:T6,simulate_imu_prior,0.6071066209988203,,,,,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I4:T6,cpu_golden,21.83445214900712,,,,,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I4:T6,torch_gpu,2.1887850030034315,0.0,1.0,2.1887850030034315,2.1887850030034315,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I4:T8,simulate_imu_prior,0.6102546009933576,,,,,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I4:T8,cpu_golden,22.247306385004777,,,,,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I4:T8,torch_gpu,2.5471873180067632,0.0,1.0,2.5471873180067632,2.5471873180067632,partial_raw_0041,cuda:1,nightly_1080ti_20260604T231033Z_partial_raw_0041_cuda1
R2:L12:I7:T6,simulate_imu_prior,0.7131052629993064,,,,,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I7:T6,cpu_golden,22.144798952998823,,,,,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I7:T6,torch_gpu,2.7297894599905703,0.0,1.0,2.7297894599905703,2.7297894599905703,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I7:T8,simulate_imu_prior,0.6495635500032222,,,,,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I7:T8,cpu_golden,21.84021800199116,,,,,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I7:T8,torch_gpu,2.506769504005206,0.0,1.0,2.506769504005206,2.506769504005206,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I8:T6,simulate_imu_prior,0.6480867750069592,,,,,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I8:T6,cpu_golden,21.20822365199274,,,,,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I8:T6,torch_gpu,2.449705406994326,0.0,1.0,2.449705406994326,2.449705406994326,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I8:T8,simulate_imu_prior,0.6142929610068677,,,,,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I8:T8,cpu_golden,21.63506278100249,,,,,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I8:T8,torch_gpu,2.737912767988746,0.0,1.0,2.737912767988746,2.737912767988746,partial_raw_0042,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0042_cuda0
R2:L12:I1+I3+I7:T6,simulate_imu_prior,0.7422683930053608,,,,,partial_raw_0043,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0043_cuda0
R2:L12:I1+I3+I7:T6,cpu_golden,21.67061511499924,,,,,partial_raw_0043,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0043_cuda0
R2:L12:I1+I3+I7:T6,torch_gpu,2.671347979994607,0.0,1.0,2.671347979994607,2.671347979994607,partial_raw_0043,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0043_cuda0
R2:L12:I1+I3+I7:T8,simulate_imu_prior,0.6810715229948983,,,,,partial_raw_0043,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0043_cuda0
R2:L12:I1+I3+I7:T8,cpu_golden,21.8200735450082,,,,,partial_raw_0043,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0043_cuda0
R2:L12:I1+I3+I7:T8,torch_gpu,2.5900973840034567,0.0,1.0,2.5900973840034567,2.5900973840034567,partial_raw_0043,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0043_cuda0
R2:L12:I1+I2+I3+I8:T6,simulate_imu_prior,0.6493822710035602,,,,,partial_raw_0043,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0043_cuda0
R2:L12:I1+I2+I3+I8:T6,cpu_golden,21.21762203201069,,,,,partial_raw_0043,cuda:0,nightly_1080ti_20260604T231033Z_partial_raw_0043_cuda0
