phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,gypsum_block,1,x_min,90,,0,cuda:0,847,128,108416,0.0014520116383209825,0.030726004391908646,0.01996609754860401,0.036777615547180176,0.04216134920716286,0.01976631209254265,0.04838995635509491,0.0579206608235836,0.03235853463411331,0.05625203251838684,0.06461110711097717,0.0,0.0
