version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,51.41224709162756,121.72120108110548,71.80264347145018,26.872766364141974,44.87164928714651,,,,,-1.0000000000000002,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,217.65238033411327,1521.4444515045507,515.5723458808048,2132.9686024077164,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,63.51051673424904,135.96995234392446,77.25550046637562,26.752697702134945,52.509958444297695,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
