version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,63.51051673424902,135.96995234392446,77.25550046637564,26.752697702134927,52.509958444297695,743.71828715619,7.275260582930261
