version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io,all1000,A-B,4298.563430827203,4382.943369241506,84.37993841430307,84.37993841430307
v4-io,all1000,A-C,5082.229268292683,4857.0290538940335,-225.20021439864922,225.20021439864922
v4-io,all1000,A-D,2770.4212802768166,2748.09280354051,-22.328476736306584,22.328476736306584
v4-io,all1000,A-E,1593.1137467314159,1574.977168581583,-18.136578149832758,18.136578149832758
v4-io,all1000,A-F,4690.244733967857,4665.748322397911,-24.49641156994676,24.49641156994676
v4-io,all1000,A-G,5146.574845360825,5171.236859626179,24.66201426535372,24.66201426535372
v4-io,all1000,A-H,3136.156097560976,3235.992366393098,99.83626883212219,99.83626883212219
v4-io,all1000,B-C,3038.4315196998127,3059.7006143447293,21.26909464491655,21.26909464491655
v4-io,all1000,B-D,5781.1299316398545,5167.161046648862,-613.9688849909926,613.9688849909926
v4-io,all1000,B-E,4437.850351207812,4434.418188860935,-3.4321623468777034,3.4321623468777034
v4-io,all1000,B-F,1502.554639175258,1509.8107859479069,7.25614677264889,7.25614677264889
v4-io,all1000,B-G,3659.119864668922,3657.682926720747,-1.4369379481750002,1.4369379481750002
v4-io,all1000,B-H,5289.94547257105,5283.346814349693,-6.598658221357255,6.598658221357255
v4-io,all1000,C-D,3850.6372781065093,3838.29511502587,-12.342163080639239,12.342163080639239
v4-io,all1000,C-E,4948.811089108911,4964.530716638736,15.71962752982472,15.71962752982472
v4-io,all1000,C-F,3541.5309734513276,3523.966004981697,-17.564968469630458,17.564968469630458
v4-io,all1000,C-G,1689.4116424116426,1674.86694668836,-14.54469572328253,14.54469572328253
v4-io,all1000,C-H,4007.8756893640975,4086.5694420062023,78.69375264210476,78.69375264210476
v4-io,all1000,D-E,3078.854353132628,3106.193181663832,27.338828531203944,27.338828531203944
v4-io,all1000,D-F,5223.748554913295,5391.495696648249,167.7471417349534,167.7471417349534
v4-io,all1000,D-G,3994.7392996108947,4010.0779498388238,15.338650227929065,15.338650227929065
v4-io,all1000,D-H,1709.5010395010395,1682.4924717286563,-27.00856777238323,27.00856777238323
v4-io,all1000,E-F,4167.583486238532,4180.23207374369,12.648587505158503,12.648587505158503
v4-io,all1000,E-G,4848.119829531211,4776.696124695414,-71.42370483579634,71.42370483579634
v4-io,all1000,E-H,2740.9810810810814,2727.7450115778315,-13.236069503249837,13.236069503249837
v4-io,all1000,F-G,3376.4278180619644,3384.5779262838846,8.150108221920163,8.150108221920163
v4-io,all1000,F-H,5043.017823639776,5027.961957634708,-15.05586600506831,15.05586600506831
v4-io,all1000,G-H,3585.7313465303455,3576.0162366753866,-9.715109854958882,9.715109854958882
