capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0005197493029666649,0.000933185528550109,0.0013981728054212642,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R01,BSDC91,1200,1200,0.0004439728733304222,0.0008538026424888808,0.001122306262834015,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R02,BS2DCE,1201,1201,0.00044761479820422184,0.0008309392437388812,0.0013106294339696666,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R02,BSDC91,1200,1200,0.00042707179666712767,0.0008179078556148012,0.0011407158230888918,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R03,BS2DCE,1200,1200,0.00038323567124764053,0.0006732601259502449,0.0012680298446061543,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R03,BSDC91,1200,1200,0.00047814911312647843,0.0008794607632778047,0.001299651670565395,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R04,BS2DCE,1200,1200,0.0003898230365359908,0.0006583643927201038,0.0009144896593950333,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R04,BSDC91,1200,1200,0.0004346913649596991,0.0007870042008338355,0.0012186323558263513,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R05,BS2DCE,1200,1200,0.0003989218995530284,0.0006760625529358448,0.0009572258122965775,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R05,BSDC91,1201,1201,0.00045644089442832054,0.0008505563209023653,0.0011792136670249846,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R06,BS2DCE,1200,1200,0.00045479145806208085,0.000923898583709066,0.0013248453572950402,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R06,BSDC91,1201,1201,0.0005244270811391247,0.0010847584372395234,0.0015605789718588494,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R07,BS2DCE,1200,1200,0.0004161378444728386,0.0006967119602383495,0.0010868965359391968,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R07,BSDC91,1201,1201,0.0005433283165194386,0.0011122656476493945,0.001710300028981094,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R08,BS2DCE,1201,1201,0.0003767651030570626,0.0006932234869176788,0.0014735369454696933,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R08,BSDC91,1200,1200,0.0003175925841656939,0.00048827217540408697,0.0006910436688161813,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R09,BS2DCE,1200,1200,0.000319148939295167,0.0005299302169730635,0.0007556898357865465,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R09,BSDC91,1200,1200,0.00041127651086736493,0.0006734855875820855,0.0007840220613631909,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R10,BS2DCE,1200,1200,0.0003701104635985852,0.0007009686477981584,0.0012116936868466388,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R10,BSDC91,1200,1200,0.0003847675202820562,0.0007407617312612857,0.001073247895478292,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R11,BS2DCE,1201,1201,0.00035284614792716653,0.0005423906183943236,0.0007076311267174939,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R11,BSDC91,1200,1200,0.0004538847049233061,0.0008294881348740143,0.001643397378487622,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R12,BS2DCE,1200,1200,0.0002845094338351814,0.0004386834561607762,0.000702863132247747,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R12,BSDC91,1200,1200,0.000297579333999229,0.00044369179152966193,0.0007288392852716329,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R13,BS2DCE,1201,1201,14.536462382819918,0.0005249933592866336,451.37850307559427,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R13,BSDC91,1200,1200,0.00025867627576581166,0.0004099413535249599,0.0005604000421565622,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R14,BS2DCE,1201,1201,0.0002918158267436129,0.0004888785246666529,0.0007239463200175236,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R14,BSDC91,1200,1200,0.0002621768107638336,0.0004556315477443839,0.0007180977919194887,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R15,BS2DCE,1200,1200,0.00031506253012324577,0.0004626244969729426,0.0006716096834809136,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R15,BSDC91,1200,1200,0.00037460404920471437,0.0005810926405550626,0.0008628777867807196,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R16,BS2DCE,1201,1201,0.0002803718440653179,0.00041169054106584787,0.0006020260227380437,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R16,BSDC91,1200,1200,0.0002940437430607619,0.0004771780172934676,0.0007355420436645993,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R17,BS2DCE,1201,1201,0.00029411713880796885,0.00043154505017873625,0.0005872008237544517,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R17,BSDC91,1200,1200,0.0003017143451972306,0.0004603079227820227,0.0006842556938714663,1.0,1.0,R2:L17:I3:T6,S01,R2,L17,I3,T6,104.78,1.0,False
R01,BS2DCE,1201,1201,0.0004763235139458979,0.0009218905603637648,0.0013895463703223335,1.0,1.0,R2:L17:I3:T8,S01,R2,L17,I3,T8,153.14000000000001,1.0,True
R01,BSDC91,1200,1200,0.0005035449780799407,0.0010345068365126878,0.0017332648797295988,1.0,1.0,R2:L17:I3:T8,S01,R2,L17,I3,T8,153.14000000000001,1.0,True
R02,BS2DCE,1201,1201,0.0004199660192209449,0.0008674747939885184,0.0012259685406470554,1.0,1.0,R2:L17:I3:T8,S01,R2,L17,I3,T8,153.14000000000001,1.0,True
R02,BSDC91,1200,1200,0.0005611566022036275,0.0011872955739258826,0.0016371221192162159,1.0,1.0,R2:L17:I3:T8,S01,R2,L17,I3,T8,153.14000000000001,1.0,True
