row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L13:I1+I3+I7:T6,simulate_imu_prior,0.6280691660067532,,,,
R4:L13:I1+I3+I7:T6,cpu_golden,20.9852975649992,,,,
R4:L13:I1+I3+I7:T6,torch_gpu,2.257976991997566,0,1,2.257976991997566,2.257976991997566
R4:L13:I1+I3+I7:T8,simulate_imu_prior,0.630959411006188,,,,
R4:L13:I1+I3+I7:T8,cpu_golden,20.107654956009355,,,,
R4:L13:I1+I3+I7:T8,torch_gpu,2.05144719099917,0,1,2.05144719099917,2.05144719099917
R4:L13:I1+I2+I3+I8:T6,simulate_imu_prior,0.590790753994952,,,,
R4:L13:I1+I2+I3+I8:T6,cpu_golden,20.365177457002574,,,,
R4:L13:I1+I2+I3+I8:T6,torch_gpu,2.073343053998542,0,1,2.073343053998542,2.073343053998542
R4:L13:I1+I2+I3+I8:T8,simulate_imu_prior,0.6102526970062172,,,,
R4:L13:I1+I2+I3+I8:T8,cpu_golden,20.38248357399425,,,,
R4:L13:I1+I2+I3+I8:T8,torch_gpu,2.089633622992551,0,1,2.089633622992551,2.089633622992551
