row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L2:I7:T6,S00,simulate_imu_prior,L2:I7,0.30435731200122973,,,,
R2:L2:I7:T6,S00,build_track_tensors,L2:I7,0.1501013460001559,,,,
R2:L2:I7:T6,S00,torch_gpu,,0.46951079300197307,0,1,0.46951079300197307,0.46951079300197307
R2:L2:I7:T8,S00,torch_gpu,,0.5014393040000868,0,1,0.5014393040000868,0.5014393040000868
R2:L2:I8:T6,S00,simulate_imu_prior,L2:I8,0.30801484099720255,,,,
R2:L2:I8:T6,S00,build_track_tensors,L2:I8,0.049300327998935245,,,,
R2:L2:I8:T6,S00,torch_gpu,,0.10350765999828582,0,1,0.10350765999828582,0.10350765999828582
R2:L2:I8:T8,S00,torch_gpu,,0.10534645000007004,0,1,0.10534645000007004,0.10534645000007004
R2:L2:I1+I3+I7:T6,S00,simulate_imu_prior,L2:I1+I3+I7,0.3054333059990313,,,,
R2:L2:I1+I3+I7:T6,S00,build_track_tensors,L2:I1+I3+I7,0.1305506870012323,,,,
R2:L2:I1+I3+I7:T6,S00,torch_gpu,,0.3855975689984916,0,1,0.3855975689984916,0.3855975689984916
R2:L2:I1+I3+I7:T8,S00,torch_gpu,,0.16600629499953357,0,1,0.16600629499953357,0.16600629499953357
R2:L2:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L2:I1+I2+I3+I8,0.3182600710024417,,,,
R2:L2:I1+I2+I3+I8:T6,S00,build_track_tensors,L2:I1+I2+I3+I8,0.05441690400039079,,,,
R2:L2:I1+I2+I3+I8:T6,S00,torch_gpu,,0.47613295399787603,0,1,0.47613295399787603,0.47613295399787603
R2:L2:I1+I2+I3+I8:T8,S00,torch_gpu,,0.4186608250020072,0,1,0.4186608250020072,0.4186608250020072
