pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,6051.347203072996,6051.566371681416,-0.21916860841974994,0.21916860841974994
A-C,12532.65712700708,12533.450124688281,-0.7929976812010864,0.7929976812010864
A-D,8977.246395188495,8977.286563614745,-0.04016842625060235,0.04016842625060235
A-E,1309.8383562456856,1310.0000000000002,-0.1616437543145821,0.1616437543145821
A-F,6347.396067707778,6347.06444906445,0.3316186433276016,0.3316186433276016
A-G,12528.26752029789,12527.657758882478,0.6097614154114126,0.6097614154114126
A-H,8889.169101869222,8889.0,0.16910186922177672,0.16910186922177672
B-C,9327.97131918181,9328.000000000002,-0.028680818191787694,0.028680818191787694
B-D,9967.97883599986,9968.555384615383,-0.5765486155232793,0.5765486155232793
B-E,6247.792822461941,6247.686770428016,0.1060520339251525,0.1060520339251525
B-F,1324.3616148673848,1324.4630136986302,-0.10139883124543303,0.10139883124543303
B-G,9353.313672556886,9353.397647058822,-0.08397450193660916,0.08397450193660916
B-H,9977.977566041463,9977.2694509936,0.7081150478643394,0.7081150478643394
C-D,7339.784819458476,7338.707639287765,1.0771801707105624,1.0771801707105624
C-E,12695.359673616667,12695.555384615385,-0.19571099871791375,0.19571099871791375
C-F,9408.275379663188,9407.5,0.7753796631877776,0.7753796631877776
C-G,1414.774482895803,1414.7568480300188,0.017634865784202702,0.017634865784202702
C-H,7590.402383096291,7591.0,-0.5976169037094223,0.5976169037094223
D-E,9164.371038016221,9163.235449237143,1.135588779077807,1.135588779077807
D-F,10165.378251219023,10166.0,-0.6217487809772138,0.6217487809772138
D-G,7437.65127424013,7438.0,-0.3487257598699216,0.3487257598699216
D-H,1311.9787765097574,1312.0,-0.021223490242618936,0.021223490242618936
E-F,6267.735186692489,6267.834482758621,-0.09929606613150099,0.09929606613150099
E-G,12544.170977806985,12544.0,0.17097780698532006,0.17097780698532006
E-H,8887.573074896001,8888.667436489608,-1.0943615936066635,1.0943615936066635
F-G,9235.09954380028,9235.590163934427,-0.49062013414732064,0.49062013414732064
F-H,10008.318696864391,10008.0,0.3186968643913133,0.3186968643913133
G-H,7440.955696211759,7440.999999999999,-0.0443037882405406,0.0443037882405406
