a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,B,A,3029,100,3029,1,0
A,C,A,5518,100,5518,1,0
A,D,A,4687,100,4687,1,0
A,E,A,1431,100,1431,1,0
A,F,A,3219,96,3219,1,0
A,G,A,5776,100,5776,1,0
A,H,A,4860,100,4860,1,0
A,B,A,3052,100,3052,1,0
A,C,A,5542,100,5542,1,0
A,D,A,4651,100,4651,1,0
A,E,A,1449,100,1449,1,0
A,F,A,3241,96,3241,1,0
A,G,A,5743,100,5743,1,0
A,H,A,4838,100,4838,1,0
A,B,A,3021,100,3021,1,0
A,C,A,5551,100,5551,1,0
A,D,A,4636,100,4636,1,0
A,E,A,1464,100,1464,1,0
A,F,A,3236,100,3236,1,0
A,G,A,5747,100,5747,1,0
A,H,A,4807,100,4807,1,0
A,B,A,2965,100,2965,1,0
A,C,A,5541,100,5541,1,0
A,D,A,4662,100,4662,1,0
A,E,A,1468,100,1468,1,0
A,F,A,3229,100,3229,1,0
A,G,A,5783,100,5783,1,0
A,H,A,4840,100,4840,1,0
A,B,A,3001,100,3001,1,0
A,C,A,5526,100,5526,1,0
A,D,A,4713,100,4713,1,0
A,E,A,1444,100,1444,1,0
A,F,A,3216,100,3216,1,0
A,G,A,5759,100,5759,1,0
A,H,A,4856,100,4856,1,0
A,B,A,2981,100,2981,1,0
A,C,A,5563,100,5563,1,0
A,D,A,4674,100,4674,1,0
A,E,A,1467,100,1467,1,0
A,F,A,3223,100,3223,1,0
A,G,A,5759,100,5759,1,0
A,H,A,4920,100,4920,1,0
A,B,A,3035,100,3035,1,0
A,C,A,5559,100,5559,1,0
A,D,A,4697,100,4697,1,0
A,E,A,1458,100,1458,1,0
A,F,A,3230,100,3230,1,0
A,G,A,5753,100,5753,1,0
A,H,A,4823,100,4823,1,0
A,B,A,3011,100,3011,1,0
A,C,A,5531,100,5531,1,0
A,D,A,4686,100,4686,1,0
A,E,A,1478,100,1478,1,0
A,F,A,3169,100,3169,1,0
A,G,A,5750,100,5750,1,0
A,H,A,4894,100,4894,1,0
A,B,A,2986,100,2986,1,0
A,C,A,5527,100,5527,1,0
A,D,A,4663,100,4663,1,0
A,E,A,1470,100,1470,1,0
A,F,A,3163,100,3163,1,0
A,G,A,5727,100,5727,1,0
A,H,A,4852,100,4852,1,0
A,B,A,2971,100,2971,1,0
A,C,A,5543,100,5543,1,0
A,D,A,4656,100,4656,1,0
A,E,A,1471,100,1471,1,0
A,F,A,3142,100,3142,1,0
A,G,A,5741,100,5741,1,0
A,H,A,4879,100,4879,1,0
A,B,A,3014,100,3014,1,0
A,C,A,5524,100,5524,1,0
A,D,A,4625,100,4625,1,0
A,E,A,1431,100,1431,1,0
A,F,A,3190,100,3190,1,0
A,G,A,5734,100,5734,1,0
A,H,A,4877,100,4877,1,0
A,B,A,3044,100,3044,1,0
A,C,A,5547,100,5547,1,0
A,D,A,4648,100,4648,1,0
A,E,A,1424,100,1424,1,0
A,F,A,3146,100,3146,1,0
A,G,A,5730,100,5730,1,0
A,H,A,4869,100,4869,1,0
A,B,A,3065,100,3065,1,0
A,C,A,5515,100,5515,1,0
A,D,A,4641,100,4641,1,0
A,E,A,1442,100,1442,1,0
A,F,A,3222,100,3222,1,0
A,G,A,5765,100,5765,1,0
A,H,A,4837,100,4837,1,0
A,B,A,2980,100,2980,1,0
A,C,A,5544,100,5544,1,0
A,D,A,4646,100,4646,1,0
A,E,A,1437,100,1437,1,0
A,F,A,3205,100,3205,1,0
A,G,A,5761,100,5761,1,0
A,H,A,4829,100,4829,1,0
A,B,A,3048,100,3048,1,0
A,C,A,5549,100,5549,1,0
A,D,A,4688,100,4688,1,0
A,E,A,1458,100,1458,1,0
A,F,A,3183,100,3183,1,0
A,G,A,5794,100,5794,1,0
A,H,A,4904,100,4904,1,0
A,B,A,3051,100,3051,1,0
A,C,A,5550,100,5550,1,0
A,D,A,4724,100,4724,1,0
A,E,A,1424,100,1424,1,0
A,F,A,3186,100,3186,1,0
A,G,A,5731,100,5731,1,0
A,H,A,4852,100,4852,1,0
A,B,A,2991,100,2991,1,0
A,C,A,5532,100,5532,1,0
A,D,A,4671,100,4671,1,0
A,E,A,1459,100,1459,1,0
A,F,A,3229,100,3229,1,0
A,G,A,5733,100,5733,1,0
A,H,A,4911,100,4911,1,0
A,B,A,2980,100,2980,1,0
A,C,A,5543,100,5543,1,0
A,D,A,4623,100,4623,1,0
A,E,A,1435,100,1435,1,0
A,F,A,3207,100,3207,1,0
A,G,A,5764,100,5764,1,0
A,H,A,4796,100,4796,1,0
A,B,A,3034,100,3034,1,0
A,C,A,5528,100,5528,1,0
A,D,A,4654,100,4654,1,0
A,E,A,1472,100,1472,1,0
A,F,A,3159,100,3159,1,0
A,G,A,5805,100,5805,1,0
A,H,A,4847,100,4847,1,0
A,B,A,3044,100,3044,1,0
A,C,A,5514,100,5514,1,0
A,D,A,4681,100,4681,1,0
A,E,A,1436,100,1436,1,0
A,F,A,3194,100,3194,1,0
A,G,A,5751,100,5751,1,0
A,H,A,4840,100,4840,1,0
A,B,A,3063,100,3063,1,0
A,C,A,5563,100,5563,1,0
A,D,A,4715,100,4715,1,0
A,E,A,1446,100,1446,1,0
A,F,A,3216,100,3216,1,0
A,G,A,5771,100,5771,1,0
A,H,A,4920,100,4920,1,0
A,B,A,3010,100,3010,1,0
A,C,A,5528,100,5528,1,0
A,D,A,4641,100,4641,1,0
A,E,A,1458,100,1458,1,0
A,F,A,3218,100,3218,1,0
A,G,A,5794,100,5794,1,0
A,H,A,4892,100,4892,1,0
A,B,A,2980,100,2980,1,0
A,C,A,5558,100,5558,1,0
A,D,A,4730,100,4730,1,0
A,E,A,1445,100,1445,1,0
A,F,A,3211,100,3211,1,0
A,G,A,5799,100,5799,1,0
A,H,A,4851,100,4851,1,0
A,B,A,3044,100,3044,1,0
A,C,A,5527,100,5527,1,0
A,D,A,4700,100,4700,1,0
A,E,A,1460,100,1460,1,0
A,F,A,3226,100,3226,1,0
A,G,A,5751,100,5751,1,0
A,H,A,4820,100,4820,1,0
A,B,A,2985,100,2985,1,0
A,C,A,5521,100,5521,1,0
A,D,A,4642,100,4642,1,0
A,E,A,1416,100,1416,1,0
A,F,A,3160,100,3160,1,0
A,G,A,5727,100,5727,1,0
A,H,A,4854,100,4854,1,0
A,B,A,3037,100,3037,1,0
A,C,A,5518,100,5518,1,0
A,D,A,4703,100,4703,1,0
A,E,A,1431,100,1431,1,0
A,F,A,3229,100,3229,1,0
A,G,A,5792,100,5792,1,0
A,H,A,4863,100,4863,1,0
A,B,A,3032,100,3032,1,0
A,C,A,5530,100,5530,1,0
A,D,A,4689,100,4689,1,0
A,E,A,1469,100,1469,1,0
A,F,A,3188,100,3188,1,0
A,G,A,5775,100,5775,1,0
A,H,A,4898,100,4898,1,0
A,B,A,3050,100,3050,1,0
A,C,A,5513,100,5513,1,0
A,D,A,4693,100,4693,1,0
A,E,A,1444,100,1444,1,0
A,F,A,3240,100,3240,1,0
A,G,A,5783,100,5783,1,0
A,H,A,4843,100,4843,1,0
A,B,A,3006,100,3006,1,0
A,C,A,5531,100,5531,1,0
A,D,A,4677,100,4677,1,0
A,E,A,1440,100,1440,1,0
A,F,A,3261,100,3261,1,0
A,G,A,5747,100,5747,1,0
A,H,A,4842,100,4842,1,0
A,B,A,2960,100,2960,1,0
A,C,A,5540,100,5540,1,0
A,D,A,4652,100,4652,1,0
A,E,A,1459,100,1459,1,0
A,F,A,3228,100,3228,1,0
A,G,A,5778,100,5778,1,0
A,H,A,4880,100,4880,1,0
A,B,A,2996,100,2996,1,0
A,C,A,5516,100,5516,1,0
A,D,A,4649,100,4649,1,0
A,E,A,1426,100,1426,1,0
A,F,A,3172,100,3172,1,0
A,G,A,5777,100,5777,1,0
A,H,A,4971,100,4971,1,0
A,B,A,3002,100,3002,1,0
A,C,A,5545,100,5545,1,0
A,D,A,4679,100,4679,1,0
A,E,A,1479,100,1479,1,0
A,F,A,3193,100,3193,1,0
A,G,A,5742,100,5742,1,0
A,H,A,4870,100,4870,1,0
A,B,A,2996,100,2996,1,0
A,C,A,5564,100,5564,1,0
A,D,A,4641,100,4641,1,0
A,E,A,1432,100,1432,1,0
A,F,A,3194,100,3194,1,0
A,G,A,5769,100,5769,1,0
A,H,A,4834,100,4834,1,0
A,B,A,3047,100,3047,1,0
A,C,A,5553,100,5553,1,0
A,D,A,4739,100,4739,1,0
A,E,A,1435,100,1435,1,0
A,F,A,3166,100,3166,1,0
A,G,A,5799,100,5799,1,0
A,H,A,4854,100,4854,1,0
A,B,A,2997,100,2997,1,0
A,C,A,5531,100,5531,1,0
A,D,A,4674,100,4674,1,0
A,E,A,1472,100,1472,1,0
A,F,A,3178,100,3178,1,0
A,G,A,5762,100,5762,1,0
A,H,A,4877,100,4877,1,0
A,B,A,2982,100,2982,1,0
A,C,A,5550,100,5550,1,0
A,D,A,4712,100,4712,1,0
A,E,A,1472,100,1472,1,0
A,F,A,3189,100,3189,1,0
A,G,A,5804,100,5804,1,0
A,H,A,4787,100,4787,1,0
A,B,A,2998,100,2998,1,0
A,C,A,5515,100,5515,1,0
A,D,A,4722,100,4722,1,0
A,E,A,1475,100,1475,1,0
A,F,A,3241,100,3241,1,0
A,G,A,5749,100,5749,1,0
A,H,A,4861,100,4861,1,0
A,B,A,3005,100,3005,1,0
A,C,A,5561,100,5561,1,0
A,D,A,4731,100,4731,1,0
A,E,A,1437,100,1437,1,0
A,F,A,3169,100,3169,1,0
A,G,A,5779,100,5779,1,0
A,H,A,4905,100,4905,1,0
A,B,A,2996,100,2996,1,0
A,C,A,5544,100,5544,1,0
A,D,A,4684,100,4684,1,0
A,E,A,1487,100,1487,1,0
A,F,A,3145,100,3145,1,0
A,G,A,5743,100,5743,1,0
A,H,A,4889,100,4889,1,0
A,B,A,3031,100,3031,1,0
A,C,A,5524,100,5524,1,0
A,D,A,4716,100,4716,1,0
A,E,A,1455,100,1455,1,0
A,F,A,3164,100,3164,1,0
A,G,A,5723,100,5723,1,0
A,H,A,4915,100,4915,1,0
A,B,A,2963,100,2963,1,0
A,C,A,5579,100,5579,1,0
A,D,A,4631,100,4631,1,0
A,E,A,1450,100,1450,1,0
A,F,A,3159,100,3159,1,0
A,G,A,5765,100,5765,1,0
A,H,A,4791,100,4791,1,0
A,B,A,3037,100,3037,1,0
A,C,A,5541,100,5541,1,0
A,D,A,4657,100,4657,1,0
A,E,A,1425,100,1425,1,0
A,F,A,3206,100,3206,1,0
A,G,A,5778,100,5778,1,0
A,H,A,4881,100,4881,1,0
A,B,A,3006,100,3006,1,0
A,C,A,5529,100,5529,1,0
A,D,A,4651,100,4651,1,0
A,E,A,1413,100,1413,1,0
A,F,A,3174,100,3174,1,0
A,G,A,5754,100,5754,1,0
A,H,A,4873,100,4873,1,0
A,B,A,3008,100,3008,1,0
A,C,A,5537,100,5537,1,0
A,D,A,4650,100,4650,1,0
A,E,A,1447,100,1447,1,0
A,F,A,3181,100,3181,1,0
A,G,A,5769,100,5769,1,0
A,H,A,4798,100,4798,1,0
A,B,A,2988,100,2988,1,0
A,C,A,5520,100,5520,1,0
A,D,A,4707,100,4707,1,0
A,E,A,1435,100,1435,1,0
A,F,A,3205,100,3205,1,0
A,G,A,5724,100,5724,1,0
A,H,A,4884,100,4884,1,0
A,B,A,3043,100,3043,1,0
A,C,A,5520,100,5520,1,0
A,D,A,4717,100,4717,1,0
A,E,A,1467,100,1467,1,0
A,F,A,3216,100,3216,1,0
A,G,A,5786,100,5786,1,0
A,H,A,4884,100,4884,1,0
A,B,A,3033,100,3033,1,0
A,C,A,5543,100,5543,1,0
A,D,A,4657,100,4657,1,0
A,E,A,1493,100,1493,1,0
A,F,A,3178,100,3178,1,0
A,G,A,5798,100,5798,1,0
A,H,A,4813,100,4813,1,0
A,B,A,3034,100,3034,1,0
A,C,A,5563,100,5563,1,0
A,D,A,4680,100,4680,1,0
A,E,A,1437,100,1437,1,0
A,F,A,3179,100,3179,1,0
A,G,A,5742,100,5742,1,0
A,H,A,4811,100,4811,1,0
A,B,A,3003,100,3003,1,0
A,C,A,5571,100,5571,1,0
A,D,A,4651,100,4651,1,0
A,E,A,1466,100,1466,1,0
A,F,A,3155,100,3155,1,0
A,G,A,5773,100,5773,1,0
A,H,A,4880,100,4880,1,0
A,B,A,3039,100,3039,1,0
A,C,A,5529,100,5529,1,0
A,D,A,4646,100,4646,1,0
A,E,A,1471,100,1471,1,0
A,F,A,3188,100,3188,1,0
A,G,A,5799,100,5799,1,0
A,H,A,4816,100,4816,1,0
A,B,A,2977,100,2977,1,0
A,C,A,5519,100,5519,1,0
A,D,A,4667,100,4667,1,0
A,E,A,1501,100,1501,1,0
A,F,A,3197,100,3197,1,0
A,G,A,5803,100,5803,1,0
A,H,A,4832,100,4832,1,0
A,B,A,3016,100,3016,1,0
A,C,A,5539,100,5539,1,0
A,D,A,4633,100,4633,1,0
A,E,A,1473,100,1473,1,0
A,F,A,3215,100,3215,1,0
A,G,A,5737,100,5737,1,0
A,H,A,4827,100,4827,1,0
A,B,A,2971,100,2971,1,0
A,C,A,5524,100,5524,1,0
A,D,A,4754,100,4754,1,0
A,E,A,1439,100,1439,1,0
A,F,A,3275,100,3275,1,0
A,G,A,5724,100,5724,1,0
A,H,A,4879,100,4879,1,0
A,B,A,2974,100,2974,1,0
A,C,A,5511,100,5511,1,0
A,D,A,4638,100,4638,1,0
A,E,A,1481,100,1481,1,0
A,F,A,3213,100,3213,1,0
A,G,A,5751,100,5751,1,0
A,H,A,4903,100,4903,1,0
A,B,A,2988,100,2988,1,0
A,C,A,5540,100,5540,1,0
A,D,A,4618,100,4618,1,0
A,E,A,1436,100,1436,1,0
A,F,A,3150,100,3150,1,0
A,G,A,5745,100,5745,1,0
A,H,A,4827,100,4827,1,0
A,B,A,3003,100,3003,1,0
A,C,A,5501,100,5501,1,0
A,D,A,4672,100,4672,1,0
A,E,A,1452,100,1452,1,0
A,F,A,3161,100,3161,1,0
A,G,A,5725,100,5725,1,0
A,H,A,4943,100,4943,1,0
A,B,A,3000,100,3000,1,0
A,C,A,5530,100,5530,1,0
A,D,A,4668,100,4668,1,0
A,E,A,1506,100,1506,1,0
A,F,A,3172,100,3172,1,0
A,G,A,5763,100,5763,1,0
A,H,A,4843,100,4843,1,0
A,B,A,2993,100,2993,1,0
A,C,A,5526,100,5526,1,0
A,D,A,4719,100,4719,1,0
A,E,A,1468,100,1468,1,0
A,F,A,3187,100,3187,1,0
A,G,A,5723,100,5723,1,0
A,H,A,4898,100,4898,1,0
A,B,A,3006,100,3006,1,0
A,C,A,5558,100,5558,1,0
A,D,A,4716,100,4716,1,0
A,E,A,1419,100,1419,1,0
A,F,A,3170,100,3170,1,0
A,G,A,5729,100,5729,1,0
A,H,A,4856,100,4856,1,0
A,B,A,3021,100,3021,1,0
A,C,A,5548,100,5548,1,0
A,D,A,4650,100,4650,1,0
A,E,A,1452,100,1452,1,0
A,F,A,3150,100,3150,1,0
A,G,A,5752,100,5752,1,0
A,H,A,4823,100,4823,1,0
A,B,A,3031,100,3031,1,0
A,C,A,5546,100,5546,1,0
A,D,A,4693,100,4693,1,0
A,E,A,1466,100,1466,1,0
A,F,A,3232,100,3232,1,0
A,G,A,5747,100,5747,1,0
A,H,A,4806,100,4806,1,0
A,B,A,2975,100,2975,1,0
A,C,A,5522,100,5522,1,0
A,D,A,4658,100,4658,1,0
A,E,A,1438,100,1438,1,0
A,F,A,3162,100,3162,1,0
A,G,A,5790,100,5790,1,0
A,H,A,4890,100,4890,1,0
A,B,A,3008,100,3008,1,0
A,C,A,5534,100,5534,1,0
A,D,A,4760,100,4760,1,0
A,E,A,1450,100,1450,1,0
A,F,A,3157,100,3157,1,0
A,G,A,5756,100,5756,1,0
A,H,A,4885,100,4885,1,0
A,B,A,3023,100,3023,1,0
A,C,A,5522,100,5522,1,0
A,D,A,4639,100,4639,1,0
A,E,A,1440,100,1440,1,0
A,F,A,3250,100,3250,1,0
A,G,A,5769,100,5769,1,0
A,H,A,4982,100,4982,1,0
A,B,A,2957,100,2957,1,0
A,C,A,5508,100,5508,1,0
A,D,A,4656,100,4656,1,0
A,E,A,1441,100,1441,1,0
A,F,A,3183,100,3183,1,0
A,G,A,5801,100,5801,1,0
A,H,A,4767,100,4767,1,0
A,B,A,3000,100,3000,1,0
A,C,A,5515,100,5515,1,0
A,D,A,4696,100,4696,1,0
A,E,A,1413,100,1413,1,0
A,F,A,3194,100,3194,1,0
A,G,A,5799,100,5799,1,0
A,H,A,4835,100,4835,1,0
A,B,A,2975,100,2975,1,0
A,C,A,5511,100,5511,1,0
A,D,A,4687,100,4687,1,0
A,E,A,1437,100,1437,1,0
A,F,A,3258,100,3258,1,0
A,G,A,5811,100,5811,1,0
A,H,A,4888,100,4888,1,0
A,B,A,3005,100,3005,1,0
A,C,A,5534,100,5534,1,0
A,D,A,4703,100,4703,1,0
A,E,A,1477,100,1477,1,0
A,F,A,3176,100,3176,1,0
A,G,A,5723,100,5723,1,0
A,H,A,4895,100,4895,1,0
A,B,A,3040,100,3040,1,0
A,C,A,5558,100,5558,1,0
A,D,A,4659,100,4659,1,0
A,E,A,1458,100,1458,1,0
A,F,A,3195,100,3195,1,0
A,G,A,5744,100,5744,1,0
A,H,A,4929,100,4929,1,0
A,B,A,3023,100,3023,1,0
A,C,A,5520,100,5520,1,0
A,D,A,4660,100,4660,1,0
A,E,A,1484,100,1484,1,0
A,F,A,3236,100,3236,1,0
A,G,A,5767,100,5767,1,0
A,H,A,4831,100,4831,1,0
A,B,A,3019,100,3019,1,0
A,C,A,5507,100,5507,1,0
A,D,A,4640,100,4640,1,0
A,E,A,1455,100,1455,1,0
A,F,A,3204,100,3204,1,0
A,G,A,5748,100,5748,1,0
A,H,A,4794,100,4794,1,0
A,B,A,3024,100,3024,1,0
A,C,A,5529,100,5529,1,0
A,D,A,4672,100,4672,1,0
A,E,A,1441,100,1441,1,0
A,F,A,3157,100,3157,1,0
A,G,A,5765,100,5765,1,0
A,H,A,4844,100,4844,1,0
A,B,A,2980,100,2980,1,0
A,C,A,5525,100,5525,1,0
A,D,A,4680,100,4680,1,0
A,E,A,1438,100,1438,1,0
A,F,A,3231,100,3231,1,0
A,G,A,5804,100,5804,1,0
A,H,A,4827,100,4827,1,0
A,B,A,3009,100,3009,1,0
A,C,A,5508,100,5508,1,0
A,D,A,4659,100,4659,1,0
A,E,A,1463,100,1463,1,0
A,F,A,3170,100,3170,1,0
A,G,A,5738,100,5738,1,0
A,H,A,4901,100,4901,1,0
A,B,A,2984,100,2984,1,0
A,C,A,5530,100,5530,1,0
A,D,A,4679,100,4679,1,0
A,E,A,1441,100,1441,1,0
A,F,A,3153,100,3153,1,0
A,G,A,5763,100,5763,1,0
A,H,A,4856,100,4856,1,0
A,B,A,3025,100,3025,1,0
A,C,A,5522,100,5522,1,0
A,D,A,4687,100,4687,1,0
A,E,A,1478,100,1478,1,0
A,F,A,3162,100,3162,1,0
A,G,A,5741,100,5741,1,0
A,H,A,4870,100,4870,1,0
A,B,A,2995,100,2995,1,0
A,C,A,5539,100,5539,1,0
A,D,A,4646,100,4646,1,0
A,E,A,1466,100,1466,1,0
A,F,A,3174,100,3174,1,0
A,G,A,5808,100,5808,1,0
A,H,A,4826,100,4826,1,0
A,B,A,3002,100,3002,1,0
A,C,A,5525,100,5525,1,0
A,D,A,4689,100,4689,1,0
A,E,A,1500,100,1500,1,0
A,F,A,3129,100,3129,1,0
A,G,A,5773,100,5773,1,0
A,H,A,4869,100,4869,1,0
A,B,A,2987,100,2987,1,0
A,C,A,5534,100,5534,1,0
A,D,A,4640,100,4640,1,0
A,E,A,1494,100,1494,1,0
A,F,A,3168,100,3168,1,0
A,G,A,5798,100,5798,1,0
A,H,A,4850,100,4850,1,0
A,B,A,3009,100,3009,1,0
A,C,A,5512,100,5512,1,0
A,D,A,4638,100,4638,1,0
A,E,A,1451,100,1451,1,0
A,F,A,3188,100,3188,1,0
A,G,A,5787,100,5787,1,0
A,H,A,4874,100,4874,1,0
A,B,A,3016,100,3016,1,0
A,C,A,5564,100,5564,1,0
A,D,A,4648,100,4648,1,0
A,E,A,1439,100,1439,1,0
A,F,A,3197,100,3197,1,0
A,G,A,5762,100,5762,1,0
A,H,A,4893,100,4893,1,0
A,B,A,3045,100,3045,1,0
A,C,A,5585,100,5585,1,0
A,D,A,4631,100,4631,1,0
A,E,A,1440,100,1440,1,0
A,F,A,3144,100,3144,1,0
A,G,A,5737,100,5737,1,0
A,H,A,4851,100,4851,1,0
A,B,A,3014,100,3014,1,0
A,C,A,5514,100,5514,1,0
A,D,A,4741,100,4741,1,0
A,E,A,1462,100,1462,1,0
A,F,A,3271,100,3271,1,0
A,G,A,5735,100,5735,1,0
A,H,A,4814,100,4814,1,0
A,B,A,3004,100,3004,1,0
A,C,A,5537,100,5537,1,0
A,D,A,4675,100,4675,1,0
A,E,A,1435,100,1435,1,0
A,F,A,3171,100,3171,1,0
A,G,A,5782,100,5782,1,0
A,H,A,4863,100,4863,1,0
A,B,A,2991,100,2991,1,0
A,C,A,5520,100,5520,1,0
A,D,A,4657,100,4657,1,0
A,E,A,1476,100,1476,1,0
A,F,A,3147,100,3147,1,0
A,G,A,5769,100,5769,1,0
A,H,A,4905,100,4905,1,0
A,B,A,3010,100,3010,1,0
A,C,A,5526,100,5526,1,0
A,D,A,4659,100,4659,1,0
A,E,A,1455,100,1455,1,0
A,F,A,3152,100,3152,1,0
A,G,A,5772,100,5772,1,0
A,H,A,4864,100,4864,1,0
A,B,A,3010,100,3010,1,0
A,C,A,5545,100,5545,1,0
A,D,A,4659,100,4659,1,0
A,E,A,1430,100,1430,1,0
A,F,A,3176,100,3176,1,0
A,G,A,5731,100,5731,1,0
A,H,A,4803,100,4803,1,0
A,B,A,3026,100,3026,1,0
A,C,A,5570,100,5570,1,0
A,D,A,4632,95,4632,1,0
A,E,A,1456,100,1456,1,0
A,F,A,3250,100,3250,1,0
A,G,A,5787,100,5787,1,0
A,H,A,4851,100,4851,1,0
A,B,A,3026,100,3026,1,0
A,C,A,5532,100,5532,1,0
A,D,A,4723,95,4723,1,0
A,E,A,1435,100,1435,1,0
A,F,A,3200,100,3200,1,0
A,G,A,5752,100,5752,1,0
A,H,A,4826,100,4826,1,0
A,B,A,3000,100,3000,1,0
A,C,A,5522,100,5522,1,0
A,D,A,4609,95,4609,1,0
A,E,A,1423,100,1423,1,0
A,F,A,3162,100,3162,1,0
A,G,A,5750,100,5750,1,0
A,H,A,4817,100,4817,1,0
A,B,A,3003,100,3003,1,0
A,C,A,5515,100,5515,1,0
A,D,A,4660,96,4660,1,0
A,E,A,1432,100,1432,1,0
