phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,70,11,6,cuda:0,847,96,81312,0.04424446076154709,0.05160077288746834,0.051438961178064346,0.10548748821020126,0.12469393759965897,0.08060529083013535,0.16787655651569366,0.19546495378017426,0.10744410753250122,0.18477694690227509,0.21093039214611053,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,0,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.047403864562511444,0.09555122256278992,0.11221475899219513,0.0721273422241211,0.1506325602531433,0.1748695820569992,0.0973549336194992,0.1656421422958374,0.18817618489265442,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,1,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04706299677491188,0.09610509872436523,0.11357209086418152,0.07174357771873474,0.15073539316654205,0.17591440677642822,0.09671128541231155,0.1664813756942749,0.18985339999198914,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,2,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04733327031135559,0.09547059237957001,0.11209465563297272,0.07249733805656433,0.15030698478221893,0.17429670691490173,0.09722615778446198,0.16544070839881897,0.18775653839111328,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,3,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04650302231311798,0.0969049483537674,0.11557689309120178,0.07060505449771881,0.1527688056230545,0.17953364551067352,0.09530588984489441,0.169504314661026,0.19530093669891357,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,4,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04513700306415558,0.09933140128850937,0.12170014530420303,0.06916719675064087,0.15425992012023926,0.18454454839229584,0.09298239648342133,0.17409302294254303,0.20403578877449036,2.459661482134834e-05,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,5,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04738742858171463,0.09542543441057205,0.1123238056898117,0.07224272191524506,0.15066072344779968,0.17465485632419586,0.09725017845630646,0.16547107696533203,0.18826524913311005,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,6,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04652450233697891,0.09693420678377151,0.1158331036567688,0.07122063636779785,0.15203243494033813,0.17784149944782257,0.09566335380077362,0.16896043717861176,0.19446642696857452,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,7,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04721854627132416,0.09531701356172562,0.11140354722738266,0.0720696747303009,0.15050555765628815,0.17426319420337677,0.09712747484445572,0.16539110243320465,0.18774867057800293,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,8,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04566676914691925,0.09847584366798401,0.12043911218643188,0.069584421813488,0.15432681143283844,0.18342292308807373,0.09362927079200745,0.17357924580574036,0.20208580791950226,2.459661482134834e-05,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,9,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.046588197350502014,0.09666702896356583,0.11547551304101944,0.07088573276996613,0.15178123116493225,0.17790859937667847,0.09558044373989105,0.16855552792549133,0.19331619143486023,1.229830741067417e-05,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,10,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.04710705205798149,0.09551078826189041,0.1123749166727066,0.07207062095403671,0.15115705132484436,0.17478851974010468,0.09719071537256241,0.1656891256570816,0.18875567615032196,1.229830741067417e-05,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,75,11,6,cuda:0,847,96,81312,0.03908582031726837,0.049212753772735596,0.046820737421512604,0.0967453345656395,0.11593645811080933,0.07067982852458954,0.1525663137435913,0.1783743053674698,0.09536318480968475,0.1689043939113617,0.19387179613113403,1.229830741067417e-05,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,0,6,cuda:0,847,96,81312,0.03455036133527756,0.047100264579057693,0.04288695007562637,0.08811445534229279,0.10509707033634186,0.06362326443195343,0.13783718645572662,0.16231568157672882,0.08658482134342194,0.15362267196178436,0.17655517160892487,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,1,6,cuda:0,847,96,81312,0.03455035760998726,0.047100264579057693,0.042814821004867554,0.08793550729751587,0.10493966937065125,0.06347732990980148,0.1375565230846405,0.16140040755271912,0.08663439005613327,0.15280042588710785,0.17523328959941864,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,2,6,cuda:0,847,96,81312,0.03455035760998726,0.047100260853767395,0.04323766380548477,0.08764232695102692,0.10363461077213287,0.06419382989406586,0.1367739886045456,0.1594519466161728,0.0873723104596138,0.1510058045387268,0.17239956557750702,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,3,6,cuda:0,847,96,81312,0.03455035760998726,0.047100264579057693,0.04287348687648773,0.08811957389116287,0.10475548356771469,0.06348910927772522,0.13774780929088593,0.1616545468568802,0.0866050124168396,0.1531166136264801,0.17570291459560394,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,4,6,cuda:0,847,96,81312,0.03455035760998726,0.047100260853767395,0.04287843406200409,0.08773033320903778,0.10435738414525986,0.0633155032992363,0.13792192935943604,0.16191186010837555,0.08623464405536652,0.15304599702358246,0.17606116831302643,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,5,6,cuda:0,847,96,81312,0.03455035760998726,0.047100264579057693,0.043350279331207275,0.08697948604822159,0.10162819921970367,0.06426527351140976,0.1360863447189331,0.15746267139911652,0.08747436851263046,0.14948272705078125,0.16912299394607544,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,6,6,cuda:0,847,96,81312,0.03455035760998726,0.047100260853767395,0.04256019741296768,0.08839870989322662,0.10591281950473785,0.06322897970676422,0.13780918717384338,0.1619843691587448,0.08602042496204376,0.15356722474098206,0.17685069143772125,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,7,6,cuda:0,847,96,81312,0.03455035760998726,0.047100264579057693,0.043296948075294495,0.08764922618865967,0.10370077192783356,0.06417950242757797,0.13711045682430267,0.15926390886306763,0.08751179277896881,0.1516856849193573,0.17282886803150177,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,8,6,cuda:0,847,96,81312,0.03455035760998726,0.047100264579057693,0.043257080018520355,0.08684006333351135,0.10283935815095901,0.06396390497684479,0.1365766078233719,0.15928135812282562,0.08702082931995392,0.1509547084569931,0.17286865413188934,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,9,6,cuda:0,847,96,81312,0.03455035760998726,0.047100260853767395,0.04339015856385231,0.08709725737571716,0.10239852964878082,0.06362496316432953,0.13616743683815002,0.15803861618041992,0.08725807070732117,0.15004363656044006,0.17029160261154175,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,10,6,cuda:0,847,96,81312,0.03455035760998726,0.047100260853767395,0.04328565299510956,0.08784627914428711,0.10350465774536133,0.06394845247268677,0.13669779896736145,0.1592823714017868,0.08727919310331345,0.15156088769435883,0.1724574714899063,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,80,11,6,cuda:0,847,96,81312,0.03455036133527756,0.047100264579057693,0.04339085519313812,0.08737140148878098,0.10317642241716385,0.06408769637346268,0.1362784057855606,0.15934474766254425,0.08726006746292114,0.15103845298290253,0.17251962423324585,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,0,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.03960069268941879,0.08091487735509872,0.09634979814291,0.056557610630989075,0.1251709908246994,0.14706753194332123,0.07850205898284912,0.13941070437431335,0.16013763844966888,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,1,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.04026193544268608,0.07996601611375809,0.09369952231645584,0.05723000317811966,0.12392421066761017,0.1444995254278183,0.07945634424686432,0.13689368963241577,0.15580536425113678,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,2,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.039984241127967834,0.08002311736345291,0.09401605278253555,0.05745474994182587,0.1242133304476738,0.1447962373495102,0.07949545979499817,0.13675883412361145,0.15578311681747437,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,3,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.04043903946876526,0.08009935170412064,0.09340392053127289,0.05744263902306557,0.12351513653993607,0.14329440891742706,0.0796046257019043,0.13626720011234283,0.1544056534767151,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,4,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.03980303928256035,0.08053535223007202,0.09478599578142166,0.05696982517838478,0.12404320389032364,0.1452053040266037,0.07908975332975388,0.13719812035560608,0.15730029344558716,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,5,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.0401373915374279,0.07974204421043396,0.09350595623254776,0.05731220543384552,0.12345394492149353,0.1439448893070221,0.07944832742214203,0.13639765977859497,0.15532375872135162,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,6,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.04007917642593384,0.0798264890909195,0.0935223251581192,0.05756394565105438,0.1239284798502922,0.14470233023166656,0.07945850491523743,0.1367906928062439,0.1557331383228302,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,7,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.040046326816082,0.07973939925432205,0.09361350536346436,0.05728670209646225,0.1240086555480957,0.1439495086669922,0.07933949679136276,0.13675954937934875,0.15550631284713745,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,8,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.04007335752248764,0.07973885536193848,0.09338764101266861,0.0575113482773304,0.12415431439876556,0.14429254829883575,0.07974295318126678,0.13702216744422913,0.15517863631248474,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,9,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.04004296660423279,0.08004745841026306,0.09361208975315094,0.05763321742415428,0.12435497343540192,0.14503270387649536,0.07946109771728516,0.1372869312763214,0.15602964162826538,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,10,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.03971777856349945,0.08090721070766449,0.09646237641572952,0.05666009336709976,0.12505246698856354,0.14689083397388458,0.078216552734375,0.13926756381988525,0.16041356325149536,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,85,11,6,cuda:0,847,96,81312,0.03056064248085022,0.04523030295968056,0.03995240479707718,0.08050939440727234,0.0946735069155693,0.05725564807653427,0.12468209117650986,0.14554743468761444,0.07898729294538498,0.13821567595005035,0.15800420939922333,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,0,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.03676951676607132,0.07494982331991196,0.08899357169866562,0.0506947785615921,0.11466419696807861,0.13522250950336456,0.07119289040565491,0.12838782370090485,0.14815308153629303,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,1,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.036961134523153305,0.0740651860833168,0.0868481919169426,0.05155498534440994,0.11377951502799988,0.1332034170627594,0.07188354432582855,0.12627530097961426,0.14459514617919922,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,2,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.03712324798107147,0.07370485365390778,0.0866684541106224,0.05158030614256859,0.11349456012248993,0.13245493173599243,0.07234145700931549,0.12544231116771698,0.1431029736995697,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,3,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.037338413298130035,0.07358010113239288,0.08625563979148865,0.051114097237586975,0.11292530596256256,0.13187874853610992,0.07194846868515015,0.12524978816509247,0.1427508294582367,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,4,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.036750808358192444,0.07466886937618256,0.0889836847782135,0.05092867091298103,0.11473686993122101,0.1352863907814026,0.07130549848079681,0.1283389776945114,0.14790870249271393,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,5,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.03715524449944496,0.07405908405780792,0.08768027275800705,0.05112220346927643,0.11354018747806549,0.13326485455036163,0.07189495116472244,0.12627756595611572,0.14489178359508514,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,6,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.037075839936733246,0.07435765117406845,0.08758412301540375,0.05107380449771881,0.11383980512619019,0.13256388902664185,0.07204316556453705,0.12641702592372894,0.14421021938323975,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,7,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.037269286811351776,0.07371581345796585,0.0866616815328598,0.051380742341279984,0.11253717541694641,0.13172021508216858,0.07235077023506165,0.12482253462076187,0.14264416694641113,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,8,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.03626396507024765,0.07524409145116806,0.09097568690776825,0.05027063190937042,0.1153259128332138,0.13757656514644623,0.0704658031463623,0.13016772270202637,0.15193361043930054,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,9,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.03675383701920509,0.07409217208623886,0.08843061327934265,0.05097724497318268,0.11445197463035583,0.13506166636943817,0.07134178280830383,0.12769511342048645,0.14714151620864868,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,10,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.03661773353815079,0.07464329153299332,0.08878465741872787,0.05074893310666084,0.11479175835847855,0.13584938645362854,0.07120177149772644,0.12846994400024414,0.14864568412303925,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,90,11,6,cuda:0,847,96,81312,0.02704905904829502,0.043573956936597824,0.0373464971780777,0.07379256933927536,0.08597947657108307,0.051617082208395004,0.11288649588823318,0.13217803835868835,0.07251845300197601,0.12489919364452362,0.1425575166940689,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,0,6,cuda:0,847,96,81312,0.02395656891167164,0.04210585355758667,0.03459157794713974,0.06830460578203201,0.08017173409461975,0.046397410333156586,0.10435343533754349,0.12280724942684174,0.06599205732345581,0.11578118056058884,0.13321031630039215,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,1,6,cuda:0,847,96,81312,0.023956572636961937,0.04210585355758667,0.03483255207538605,0.06836533546447754,0.08006136119365692,0.04617258161306381,0.1036236584186554,0.12127953767776489,0.06611151993274689,0.1148935854434967,0.13130204379558563,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,2,6,cuda:0,847,96,81312,0.023956570774316788,0.04210585355758667,0.03459388017654419,0.06836292147636414,0.08036843687295914,0.04663689434528351,0.10415398329496384,0.12247009575366974,0.06593748927116394,0.11590033024549484,0.132990762591362,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,3,6,cuda:0,847,96,81312,0.023956572636961937,0.04210585355758667,0.03420385718345642,0.06916051357984543,0.08245285600423813,0.04566430300474167,0.10485195368528366,0.12442728132009506,0.06490127742290497,0.11795691400766373,0.1372048258781433,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,4,6,cuda:0,847,96,81312,0.023956572636961937,0.04210585355758667,0.03377213329076767,0.07080579549074173,0.08634153753519058,0.04535400867462158,0.10650684684515,0.12734834849834442,0.06441739201545715,0.12107186019420624,0.14166148006916046,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,5,6,cuda:0,847,96,81312,0.02395656891167164,0.04210585355758667,0.03474237769842148,0.06854119896888733,0.08087422698736191,0.046429287642240524,0.10447611659765244,0.12299603223800659,0.06589487195014954,0.11650887131690979,0.13343659043312073,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,6,6,cuda:0,847,96,81312,0.02395656891167164,0.04210585355758667,0.03471347689628601,0.06827878206968307,0.08005521446466446,0.04661975055932999,0.10324239730834961,0.1210516020655632,0.0662682056427002,0.1149800643324852,0.13129422068595886,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,7,6,cuda:0,847,96,81312,0.023956572636961937,0.04210585355758667,0.03419845551252365,0.06953336298465729,0.08338591456413269,0.0456058494746685,0.10483617335557938,0.12481603026390076,0.06494411826133728,0.11821995675563812,0.1375608593225479,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,8,6,cuda:0,847,96,81312,0.02395656891167164,0.04210585355758667,0.03441012650728226,0.06912636756896973,0.08190514892339706,0.04615920037031174,0.10474023967981339,0.12363667041063309,0.06533586978912354,0.11737269163131714,0.13532201945781708,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,9,6,cuda:0,847,96,81312,0.02395656891167164,0.04210585355758667,0.03331977128982544,0.07096191495656967,0.08802873641252518,0.04422672837972641,0.10721277445554733,0.13065026700496674,0.0629001259803772,0.12289897352457047,0.14683650434017181,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,10,6,cuda:0,847,96,81312,0.023956570774316788,0.04210585355758667,0.034539490938186646,0.06838631629943848,0.08054133504629135,0.04658498242497444,0.10455295443534851,0.12262919545173645,0.06604713201522827,0.11629708111286163,0.13309146463871002,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,95,11,6,cuda:0,847,96,81312,0.023956570774316788,0.04210585355758667,0.035007376223802567,0.06791434437036514,0.07927992939949036,0.04659169912338257,0.10334938019514084,0.11989352107048035,0.06639993190765381,0.11434005200862885,0.12973333895206451,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,0,6,cuda:0,847,96,81312,0.02123158797621727,0.04080373793840408,0.03254085034132004,0.06370820850133896,0.07488872855901718,0.042146436870098114,0.09625324606895447,0.11288490146398544,0.06091296300292015,0.10737745463848114,0.12306264042854309,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,1,6,cuda:0,847,96,81312,0.02123158611357212,0.04080374538898468,0.032381169497966766,0.0646996945142746,0.07632388919591904,0.04168890416622162,0.09651219844818115,0.11468597501516342,0.06033075973391533,0.10879901051521301,0.12573356926441193,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,2,6,cuda:0,847,96,81312,0.02123158797621727,0.04080373793840408,0.03271041065454483,0.06384747475385666,0.07480204105377197,0.04232000559568405,0.09619894623756409,0.11268169432878494,0.06125324219465256,0.10705097764730453,0.12230580300092697,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,3,6,cuda:0,847,96,81312,0.02123158611357212,0.04080373793840408,0.032697588205337524,0.06357412785291672,0.07395624369382858,0.04218711331486702,0.09548421949148178,0.11204591393470764,0.061103176325559616,0.10650649666786194,0.12133196741342545,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,4,6,cuda:0,847,96,81312,0.02123158611357212,0.04080374538898468,0.032148730009794235,0.06394873559474945,0.0764743983745575,0.041701704263687134,0.09698428958654404,0.1152186468243599,0.05997537821531296,0.10920411348342896,0.12697601318359375,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,5,6,cuda:0,847,96,81312,0.02123158797621727,0.04080373793840408,0.03253072500228882,0.06366276741027832,0.07450280338525772,0.04192892834544182,0.09602908045053482,0.11292262375354767,0.06063307076692581,0.1072985827922821,0.12307106703519821,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,6,6,cuda:0,847,96,81312,0.02123158611357212,0.04080373793840408,0.032507263123989105,0.06367462873458862,0.07485663145780563,0.041823338717222214,0.09601203352212906,0.11269452422857285,0.06074599176645279,0.10724353045225143,0.12271952629089355,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,7,6,cuda:0,847,96,81312,0.02123158611357212,0.04080374538898468,0.032227665185928345,0.06447511166334152,0.07687471061944962,0.04203370586037636,0.09730669111013412,0.11550802737474442,0.06018676608800888,0.10973158478736877,0.1271885633468628,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,8,6,cuda:0,847,96,81312,0.02123158611357212,0.04080374538898468,0.032574839890003204,0.06399761140346527,0.07538975030183792,0.04217126592993736,0.09608472883701324,0.11287172138690948,0.060865193605422974,0.10741700232028961,0.12294309586286545,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,9,6,cuda:0,847,96,81312,0.02123158611357212,0.04080374538898468,0.03234229236841202,0.06418421119451523,0.0761355608701706,0.04186582937836647,0.09671226143836975,0.1146189495921135,0.060490868985652924,0.1086428239941597,0.125021830201149,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,10,6,cuda:0,847,96,81312,0.02123158611357212,0.04080373793840408,0.03250564634799957,0.0635533407330513,0.07435540854930878,0.04178360104560852,0.09594418108463287,0.11296886950731277,0.06043095141649246,0.10721807181835175,0.12269187718629837,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,100,11,6,cuda:0,847,96,81312,0.02123158797621727,0.04080373793840408,0.0323885902762413,0.06360922008752823,0.07483358681201935,0.041945427656173706,0.09623464941978455,0.112977035343647,0.06072407215833664,0.10751039534807205,0.12331832200288773,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,0,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807465672493,0.030927151441574097,0.06004972755908966,0.07009141892194748,0.03882680460810661,0.0893184170126915,0.10535509139299393,0.056740619242191315,0.10002397000789642,0.11471511423587799,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,1,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807465672493,0.030549902468919754,0.0599612295627594,0.07025454193353653,0.03848583996295929,0.08908145129680634,0.10491615533828735,0.056297674775123596,0.10001994669437408,0.11459003388881683,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,2,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807838201523,0.030580583959817886,0.060317639261484146,0.0708141177892685,0.03815886378288269,0.08949094265699387,0.10613886266946793,0.05620846897363663,0.1007990911602974,0.11589600145816803,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,3,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807838201523,0.030894171446561813,0.05970531329512596,0.06972837448120117,0.03857697919011116,0.08888961374759674,0.10449875146150589,0.056688372045755386,0.09933527559041977,0.11346418410539627,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,4,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807465672493,0.030795954167842865,0.05984267592430115,0.07001539319753647,0.03872927278280258,0.0888592079281807,0.10443822294473648,0.05648648366332054,0.09965044260025024,0.11377944052219391,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,5,6,cuda:0,847,96,81312,0.018829021602869034,0.03964807838201523,0.030187316238880157,0.06153889745473862,0.07349894195795059,0.03764001280069351,0.09021050482988358,0.10841089487075806,0.05533495545387268,0.10320531576871872,0.12042082101106644,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,6,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807838201523,0.030379444360733032,0.06037149205803871,0.07178371399641037,0.03810250759124756,0.08949804306030273,0.10693208873271942,0.05570746958255768,0.10143327713012695,0.11781224608421326,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,7,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807838201523,0.030406422913074493,0.06068859621882439,0.07225696742534637,0.03784561902284622,0.08921607583761215,0.10614271461963654,0.05567536503076553,0.10115347057580948,0.11730754375457764,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,8,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807465672493,0.030792471021413803,0.059765029698610306,0.07004272937774658,0.03874896839261055,0.08906415104866028,0.1054864451289177,0.05649694800376892,0.09988325089216232,0.11466142535209656,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,9,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807465672493,0.030543405562639236,0.060423482209444046,0.07177236676216125,0.03815704956650734,0.08963252604007721,0.10655476152896881,0.05590319633483887,0.10141974687576294,0.11772717535495758,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,10,6,cuda:0,847,96,81312,0.018829017877578735,0.03964807465672493,0.030427265912294388,0.06037507951259613,0.0709432065486908,0.03860161080956459,0.08969847112894058,0.10582581907510757,0.05611378699541092,0.1008995845913887,0.11610151827335358,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,105,11,6,cuda:0,847,96,81312,0.018829016014933586,0.03964807465672493,0.030819391831755638,0.05992213636636734,0.07018275558948517,0.03836115449666977,0.08879220485687256,0.10503561794757843,0.05637393146753311,0.09955403953790665,0.11434762179851532,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,110,0,6,cuda:0,847,96,81312,0.0167094636708498,0.038621705025434494,0.029104609042406082,0.056529078632593155,0.06684059649705887,0.03521168231964111,0.08331447839736938,0.09874841570854187,0.052323274314403534,0.09432761371135712,0.10831392556428909,0.0,0.0
phase2,phase1_default_wall,4,x_min+x_max+y_min+y_max,110,1,6,cuda:0,847,96,81312,0.0167094636708498,0.038621705025434494,0.028920311480760574,0.05673200637102127,0.06674110889434814,0.03547116369009018,0.08363416790962219,0.09907254576683044,0.052402157336473465,0.09447769075632095,0.10865221172571182,0.0,0.0
