pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5365.875606122858,5366.562256809339,-0.6866506864807889,0.6866506864807889
A-C,9329.39104082901,9328.525624178714,0.8654166502965381,0.8654166502965381
A-D,9802.58242295369,9803.547511312217,-0.9650883585272823,0.9650883585272823
A-E,1447.4002696901393,1447.4166417240347,-0.016372033895322602,0.016372033895322602
A-F,5377.230020499923,5377.226244343891,0.003776156031563005,0.003776156031563005
A-G,9413.480137920236,9413.447513812154,0.03262410808201821,0.03262410808201821
A-H,9661.509862822231,9661.52854812398,-0.018685301749428618,0.018685301749428618
B-C,9351.07397260274,9351.07397260274,0.0,0.0
B-D,12548.346151643102,12548.256665481691,0.08948616141060484,0.08948616141060484
B-E,5551.175693078418,5551.0,0.17569307841768023,0.17569307841768023
B-F,1399.9420422350652,1400.0,-0.05795776493482663,0.05795776493482663
B-G,9571.55894259823,9572.609756097561,-1.0508134993306157,1.0508134993306157
B-H,12511.056986401962,12510.099750623443,0.9572357785182248,0.9572357785182248
C-D,5693.280000000001,5693.28,9.094947017729282e-13,9.094947017729282e-13
C-E,9537.289223853335,9537.942903752039,-0.6536798987035581,0.6536798987035581
C-F,9820.75917307392,9820.999999999998,-0.24082692607771605,0.24082692607771605
C-G,1410.552486187845,1410.552486187845,0.0,0.0
C-H,5992.462730729853,5992.499999999999,-0.03726927014577086,0.03726927014577086
D-E,10036.636802384526,10036.244845908606,0.39195647591986926,0.39195647591986926
D-F,12859.365498053709,12858.999999999998,0.3654980537103256,0.3654980537103256
D-G,5671.357938366603,5671.92602739726,-0.5680890306575748,0.5680890306575748
D-H,1541.6163585240593,1541.523243243243,0.09311528081616416,0.09311528081616416
E-F,5200.1529411764695,5200.15294117647,-9.094947017729282e-13,9.094947017729282e-13
E-G,9408.707607980117,9408.543396226414,0.16421175370305718,0.16421175370305718
E-H,9674.454833696267,9674.397647058824,0.05718663744301011,0.05718663744301011
F-G,9844.045549498245,9844.0,0.045549498245236464,0.045549498245236464
F-H,12655.028118201039,12655.26542324247,-0.23730504143168218,0.23730504143168218
G-H,5605.775416427341,5605.775416427341,0.0,0.0
