experiment_id,seed_id,wall_time_s,status,backend,device
X_A0_L19_I0_T11,S00,0.46250962899648584,ok,,
X_A0_L19_I0_T12,S00,0.5507253670002683,ok,,
X_A0_L19_I1_T11,S00,0.4651252280018525,ok,,
X_A0_L19_I1_T12,S00,0.5491640859981999,ok,,
X_A0_L19_I2_T11,S00,0.4607988159987144,ok,,
X_A0_L19_I2_T12,S00,0.5570027810026659,ok,,
X_A0_L19_I3_T11,S00,0.4618644539950765,ok,,
X_A0_L19_I3_T12,S00,0.5465521369987982,ok,,
X_A0_L19_I4_T11,S00,0.4364310979945003,ok,,
X_A0_L19_I4_T12,S00,0.5059712340007536,ok,,
X_A0_L19_I5_T11,S00,0.44266642299771775,ok,,
X_A0_L19_I5_T12,S00,0.5246734169995761,ok,,
X_A0_L19_I6_T11,S00,0.43360338900674833,ok,,
X_A0_L19_I6_T12,S00,0.5199307439979748,ok,,
X_A0_L19_I7_T11,S00,0.4447637979974388,ok,,
X_A0_L19_I7_T12,S00,0.5154728220004472,ok,,
X_A0_L19_I8_T11,S00,0.428015598001366,ok,,
X_A0_L19_I8_T12,S00,0.4991179849967011,ok,,
X_A1_L19_I0_T11,S00,0.4296952209988376,ok,,
X_A1_L19_I0_T12,S00,0.5070799410023028,ok,,
X_A1_L19_I1_T11,S00,0.42788709799788194,ok,,
X_A1_L19_I1_T12,S00,0.5072337029996561,ok,,
X_A1_L19_I2_T11,S00,0.428213200000755,ok,,
X_A1_L19_I2_T12,S00,0.5004044929955853,ok,,
X_A1_L19_I3_T11,S00,0.4341862299988861,ok,,
X_A1_L19_I3_T12,S00,0.516315223001584,ok,,
X_A1_L19_I4_T11,S00,0.43843304899928626,ok,,
X_A1_L19_I4_T12,S00,0.5091881429980276,ok,,
X_A1_L19_I5_T11,S00,0.42989509899780387,ok,,
X_A1_L19_I5_T12,S00,0.5246971629967447,ok,,
X_A1_L19_I6_T11,S00,0.43620325299707474,ok,,
X_A1_L19_I6_T12,S00,0.5212025079963496,ok,,
X_A1_L19_I7_T11,S00,0.4419636739985435,ok,,
X_A1_L19_I7_T12,S00,0.5249719850035035,ok,,
X_A1_L19_I8_T11,S00,0.4439392080021207,ok,,
X_A1_L19_I8_T12,S00,0.5329488009956549,ok,,
X_A2_L19_I0_T11,S00,0.4381759680036339,ok,,
X_A2_L19_I0_T12,S00,0.5324167369981296,ok,,
X_A2_L19_I1_T11,S00,0.44246826699964004,ok,,
X_A2_L19_I1_T12,S00,0.516465711996716,ok,,
X_A2_L19_I2_T11,S00,0.4392134219961008,ok,,
X_A2_L19_I2_T12,S00,0.5154044820010313,ok,,
X_A2_L19_I3_T11,S00,0.43788611099444097,ok,,
X_A2_L19_I3_T12,S00,0.5216909369992209,ok,,
X_A2_L19_I4_T11,S00,0.43895211900235154,ok,,
X_A2_L19_I4_T12,S00,0.524968441000965,ok,,
