experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L19_I0_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,3708.030641575339,14966.414412122147,18020.61541883659,8560.398997113558,40661,2841.889244618274,12175.044740151254,15605.23076827126,7226.926678181034,40661,1401.2013556167444,7762.1655147408355,10405.06377024974,4588.241686962236,4219.539509340193,16040.832270218112,7951.436999044736,12325.709459682637,7144.872228197364,9647.524306605586,9150.695103623362,1999.0183294196286,6826.413026369162,563.9890729530216,1047.7028667178724,17999.096954981298,13623.637418434864,150.00745921723671,nan,nan,nan,nan,nan,17,29108.18259403852,9079.788519869591,57644.441351665475,A0,L19,I0,T11,imu_only,S00,X_A0_L19_I0_T11__S00,,,
X_A0_L19_I0_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,3708.166107799115,14966.542054403035,18022.258754986127,8560.393249522116,40661,2842.8718789608856,12174.981959254783,15607.605194440537,7226.922019074938,40661,1401.8603112319552,7763.1237919217765,10404.246827161729,4588.238302079963,4218.240143365885,16041.41010620726,7951.432304869068,12326.565464933788,7144.309137586188,9673.954548153348,9179.779914737272,1998.3815737714874,6849.614732858583,561.1253744267809,1043.7566629415394,17999.096954981298,13623.637418434864,150.00745921723671,nan,nan,nan,nan,nan,17,29168.505284254785,9117.9229580129,57880.064656071656,A0,L19,I0,T12,imu_only,S00,X_A0_L19_I0_T12__S00,,,
X_A0_L19_I1_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1665.3230122452183,7069.484093929396,9450.527859333311,4197.6693291390575,40661,1281.674294047511,5777.813208534332,7571.859910417595,3472.7367532392273,40661,549.0053970740555,3706.3155905676535,5484.95476410506,2358.077021536027,1734.7278351354562,6385.366201018347,3139.1837958494325,5835.915532439525,3267.0389595732627,4438.789783650165,4003.7212597398347,812.7081011916403,2823.421442464074,555.0102675030284,1108.2294981396267,7223.0047811487475,6397.9998460739025,61.38899572924734,nan,nan,nan,nan,nan,17,9800.367266255538,2016.9008780731156,16159.664381271306,A0,L19,I1,T11,imu_only,S00,X_A0_L19_I1_T11__S00,,,
X_A0_L19_I1_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1665.3552235158631,7068.278275424306,9447.002559235732,4197.667573818637,40661,1282.366719452246,5776.466460364378,7571.947329048229,3472.735517363957,40661,549.210820783266,3705.6897065545745,5483.962624439535,2358.0757169199064,1733.7002794373764,6383.539764218071,3139.186755670952,5834.052851449318,3267.0480650980003,4442.390488955674,4007.442127254258,812.0370600159422,2826.9681875636516,553.6852335902421,1106.11243800919,7223.0047811487475,6397.9998460739025,61.38899572924734,nan,nan,nan,nan,nan,17,9827.815597472389,2021.4808453639266,16198.271621129774,A0,L19,I1,T12,imu_only,S00,X_A0_L19_I1_T12__S00,,,
X_A0_L19_I2_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1877.407916556307,8453.623631073866,10738.460989338919,4848.398793698609,40661,1407.2500248816707,7510.42867624484,9757.62617865685,4348.154237498363,40661,548.5497861931555,3358.911647043913,5148.634016652874,2144.883584174944,2298.8600884330353,9218.972198199535,4508.766885223217,7183.942103441386,2356.601591673233,5037.871785611553,5018.615795508047,707.2373559885315,3386.3212574217614,567.9173557122267,1045.0619660475766,10079.902182673733,8117.84203874086,84.07300697353185,nan,nan,nan,nan,nan,17,4888.095078439968,2166.017624816265,9119.422631502233,A0,L19,I2,T11,imu_only,S00,X_A0_L19_I2_T11__S00,,,
X_A0_L19_I2_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1878.2802395997396,8452.733003675708,10737.502731344628,4848.396530304587,40661,1407.4626611995284,7511.068025524535,9758.34782556856,4348.151979890134,40661,548.21190783251,3356.1939871653976,5148.9412148171805,2144.8830445614194,2298.34264141278,9218.465897713737,4508.763796500678,7182.995836672993,2355.3649851805703,5045.139294039301,5025.968157872183,706.4158779493912,3392.321013003362,564.9948576931926,1038.8562658989417,10079.902182673733,8117.84203874086,84.07300697353185,nan,nan,nan,nan,nan,17,4901.1104859424195,2167.23924282253,9152.095068240505,A0,L19,I2,T12,imu_only,S00,X_A0_L19_I2_T12__S00,,,
X_A0_L19_I3_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1256.0813804767358,4404.652516552681,5282.210360455783,2531.7300655478844,40661,806.1513028133032,3621.761326328082,4435.876017477389,2016.7800578331253,40661,419.3229263771061,2606.1831363777346,3457.5588101035073,1530.4428519633493,1287.7892556060167,4693.125453505987,2324.6279212844556,3933.28831869485,2320.381124712966,2557.892612755167,2405.667990466556,760.7284337959741,1426.243150183971,416.96739059766213,796.0518841746273,5179.855758771686,4359.567079096857,44.3345894771345,nan,nan,nan,nan,nan,17,1819.8123623034685,998.9726892014942,3046.6072577241803,A0,L19,I3,T11,imu_only,S00,X_A0_L19_I3_T11__S00,,,
X_A0_L19_I3_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1255.5655105365593,4404.321332485957,5283.2701347597285,2531.731032984111,40661,806.1777884292644,3620.632989092619,4436.118600553204,2016.7809484540533,40661,419.51461363714157,2606.7682453146535,3458.0876269905975,1530.4432787031226,1288.15210669818,4693.168738568669,2324.630465566529,3931.501329646604,2321.754429885945,2557.8897535717506,2407.34586490325,761.4492155090769,1428.2777385219779,415.9727903863745,793.8329801530786,5179.855758771686,4359.567079096857,44.3345894771345,nan,nan,nan,nan,nan,17,1822.4300615215654,999.4600439130245,3051.4615318491333,A0,L19,I3,T12,imu_only,S00,X_A0_L19_I3_T12__S00,,,
X_A0_L19_I4_T11,imu_only_diagnostic_screening,Phase4 L19 single-I T11.,34,17,40661,1287.9141022307244,6139.596586888414,7888.72620452793,3495.2790789691785,40661,733.6868818142167,4462.27129814122,6016.402029198558,2579.5160426089187,40661,525.7502958930256,3238.831764669465,4593.33105309249,2358.616718715199,1602.8362269869654,6111.910862490144,2967.259308897064,4152.672443561694,2688.6651049511433,3263.1981263810712,2607.762551902105,873.7087179478137,1863.7161909676538,398.4681000168375,740.3302189952719,6830.702897278749,4588.39222399749,56.948443763271726,nan,nan,nan,nan,nan,17,3214.998508674112,1594.6131658413653,6165.304772947961,A0,L19,I4,T11,imu_only,S00,X_A0_L19_I4_T11__S00,,,
X_A0_L19_I4_T12,imu_only_diagnostic_screening,Phase4 L19 single-I T12.,34,17,40661,1287.5149751845593,6140.867309925531,7888.303280080399,3495.278618242025,40661,733.8671946294852,4462.554966592663,6016.510040390988,2579.516021442587,40661,525.4182659036071,3238.0732178293188,4594.544117877257,2358.616059103492,1602.1329684498512,6111.693334099846,2967.2590548321214,4155.966472875464,2687.6934091387,3265.5608616383097,2608.744824922611,873.4268210932571,1866.2432316444806,397.229235680255,738.6833885446529,6830.702897278749,4588.39222399749,56.948443763271726,nan,nan,nan,nan,nan,17,3224.228626037623,1596.610735303866,6195.404769969731,A0,L19,I4,T12,imu_only,S00,X_A0_L19_I4_T12__S00,,,
