row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L4:I0:T6,S00,simulate_imu_prior,L4:I0,0.8180177160029416,,,,
R2:L4:I0:T6,S00,build_track_tensors,L4:I0,16.08249620100105,,,,
R2:L4:I0:T6,S00,torch_gpu,,16.782379297997977,0,1,16.782379297997977,16.782379297997977
R2:L4:I0:T8,S00,torch_gpu,,13.238723857000878,0,1,13.238723857000878,13.238723857000878
R2:L4:I1:T6,S00,simulate_imu_prior,L4:I1,0.5764123839981039,,,,
R2:L4:I1:T6,S00,build_track_tensors,L4:I1,14.76561357099854,,,,
R2:L4:I1:T6,S00,torch_gpu,,14.746943048998219,0,1,14.746943048998219,14.746943048998219
R2:L4:I1:T8,S00,torch_gpu,,13.289797730998544,0,1,13.289797730998544,13.289797730998544
R2:L4:I3:T6,S00,simulate_imu_prior,L4:I3,0.5617757879990677,,,,
R2:L4:I3:T6,S00,build_track_tensors,L4:I3,13.766111200999148,,,,
R2:L4:I3:T6,S00,torch_gpu,,7.286347581000882,0,1,7.286347581000882,7.286347581000882
R2:L4:I3:T8,S00,torch_gpu,,14.611766763999185,0,1,14.611766763999185,14.611766763999185
R2:L4:I4:T6,S00,simulate_imu_prior,L4:I4,0.5232396949977556,,,,
R2:L4:I4:T6,S00,build_track_tensors,L4:I4,11.835914349001541,,,,
R2:L4:I4:T6,S00,torch_gpu,,4.141801115001726,0,1,4.141801115001726,4.141801115001726
R2:L4:I4:T8,S00,torch_gpu,,8.806430017000821,0,1,8.806430017000821,8.806430017000821
