version,eval_set,method,ID,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,n_frames,pct_ge8
v4-io,all8,C_anchor_locked_OFFICIAL,ID01,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,29.051378695780997,1.5155498742221383,65.42177468535067,-124.44853059982897,-8.982828962224573,66.0355950919303,124.44853059982897,140.8834148776993,-476.7935696639903,58.094269984250374,-392.3068898926565,-542.215344349341,182.54280058407934,-383.3240609304319,-1.0000000000000009,1.0,0.9582672713308588,889.8367413746068,37.13531528761927,1201,91.75686927560366
v4-io,all8,C_anchor_locked_OFFICIAL,ID02,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6572220380767959,0.6572220380767959,18.42767331125492,-52.307645692521874,25.407426550041407,31.386565080653313,52.307645692521874,61.0016906770336,-524.802306688745,1053.281354307478,-234.51393344995859,-543.22998,1105.589,-259.92136,-1.0000000000000009,1.0,0.9582672713308588,461.6346339824702,19.265272924268757,1201,95.67027477102414
v4-io,all8,C_anchor_locked_OFFICIAL,ID03,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6213212809211015,0.6213212809211015,-11.370713561395974,171.80574819923368,-15.569568067326884,19.2796415085561,171.80574819923368,172.8841221483249,-565.373583561396,1797.3671981992338,-271.8646680673269,-554.00287,1625.5614500000001,-256.2951,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,33.94161562068607,1201,92.2564529558701
v4-io,all8,C_anchor_locked_OFFICIAL,ID04,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.6855830977794,1.6855830977794,73.4142879289285,-268.8580541337082,9.159126995575889,73.98342570760497,268.8580541337082,278.8515744119023,-247.76452707107148,-86.6942641337082,489.09294699557586,-321.178815,182.16379,479.93381999999997,-1.0000000000000009,1.0,0.9582672713308588,1047.8906733259494,43.731337144835564,1201,93.83846794338052
v4-io,all8,C_anchor_locked_OFFICIAL,ID05,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,5.490229164285438,0.8401003929094628,16.68582776488668,-22.48239184045633,42.645668807167624,45.79377595492746,22.48239184045633,51.01497681150027,-168.2960620320457,1081.1042247191203,516.3496977411169,-184.9818897969324,1103.5866165595767,473.70402893394925,-1.0000000000000009,1.0,0.9582672713308588,705.9514108073571,29.461278680820897,1200,91.5
v4-io,all8,C_anchor_locked_OFFICIAL,ID06,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.4652634113752043,1.4652634113752043,-17.873103438892855,135.2845719367283,-3.8175922855905355,18.276264317315068,135.2845719367283,136.51350571097416,-211.10435843889286,1820.2371219367283,472.7053877144094,-193.231255,1684.95255,476.52297999999996,-1.0000000000000009,1.0,0.9582672713308588,1013.9317064581626,42.31413679465786,1201,92.83930058284764
v4-io,all8,C_anchor_locked_OFFICIAL,ID07,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,3.010748996927397,3.010748996927397,-8.195784508103657,-159.6061129147213,35.163504876666295,36.1059961628897,159.6061129147213,163.63909752458724,343.95176549189637,51.9592420852787,88.9593708766663,352.14755,211.565355,53.795866000000004,-1.0000000000000009,1.0,0.9582672713308588,906.6934696461826,37.83879255482639,1201,90.84096586178184
v4-io,all8,C_anchor_locked_OFFICIAL,ID08,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,0.8379427491692439,0.8379427491692439,64.1529170621667,-6.089525915362628,-23.353169037001635,68.27127706185091,6.089525915362628,68.5423197559718,456.0534570621667,1126.1908740846375,-94.88509803700163,391.90054,1132.2804,-71.53192899999999,-1.0000000000000009,1.0,0.9582672713308588,557.6228692802323,23.271123903379948,1201,90.25811823480431
v4-io,all8,C_anchor_locked_OFFICIAL,ID09,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.1233421057233244,1.1233421057233244,33.368643955469565,-7.097455393711243,-0.9135308032125096,33.38114644459225,7.097455393711243,34.127332316210044,442.17858395546955,1561.087894606289,-63.339319303212505,408.80994,1568.1853500000002,-62.425788499999996,-1.0000000000000009,1.0,0.9582672713308588,828.1828777899989,34.56233132723858,1201,93.42214820982517
v4-io,all8,C_anchor_locked_OFFICIAL,ID10,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.700334281718746,1.700334281718746,26.859606456195678,-106.8453076263593,-52.02826057015318,58.55235569076162,106.8453076263593,121.83717872106534,92.35885145619568,131.8044223736407,-990.2216805701531,65.499245,238.64973,-938.19342,-1.0000000000000009,1.0,0.9582672713308588,1028.888366883956,42.93831904600398,1201,90.75770191507078
v4-io,all8,C_anchor_locked_OFFICIAL,ID11,edge,mid,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.9635964986374148,0.9635964986374148,-34.94874315479383,15.91251033220442,-51.552867678283405,62.28252414565699,15.91251033220442,64.2831299722319,-98.85453765479383,1149.4123603322046,-1008.5431626782835,-63.9057945,1133.4998500000002,-956.9902950000001,-1.0000000000000009,1.0,0.9582672713308588,772.412567618685,32.23488410506529,1201,91.84013322231472
v4-io,all8,C_anchor_locked_OFFICIAL,ID12,edge,high,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,0.42445279783336787,0.42445279783336787,82.06842969032559,100.79662094767855,-36.78049852123638,89.93348777461367,100.79662094767855,135.08512507961998,38.37974519032559,1690.9266709476788,-993.1380385212364,-43.6886845,1590.1300500000002,-956.35754,-1.0000000000000009,1.0,0.9582672713308588,990.2052092885641,41.32396532600986,1201,91.3405495420483
v4-io,all8,C_anchor_locked_OFFICIAL,ID13,center,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.48139953753840103,0.48139953753840103,31.24190678900493,-70.06438142690354,4.322516205318891,31.539513093231427,70.06438142690354,76.83591888493781,-158.38624821099506,1069.0332185730965,-193.6436437946811,-189.628155,1139.0976,-197.96616,-1.0000000000000009,1.0,0.9582672713308588,210.42408004244712,8.781571037865104,1200,91.66666666666666
