version,ID,path,location,height,facing,status,N_frames,mean_x,mean_y,mean_z,X_std,Y_std,Z_std,D3_std,radial_p50,radial_p75,radial_p95,radial_max,median_anchors,pct_ge7,pct_ge8
v3-full,ID01,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID01_static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,ok,1201,1354.4819965467916,730.0407282524168,156.6772021226286,18.03241530793372,24.136503903869755,45.782048758918286,54.80633915071589,40.64651899807289,60.036201130852795,100.1242441567634,186.00315825813107,8.0,99.75020815986679,91.75686927560366
v3-full,ID02,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID02_static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,ok,1201,1534.2075997133754,648.5478630688293,-862.4417157748204,25.866048669999827,33.631213462267375,48.21659627550334,64.22578258875697,54.12141173808631,73.1819691463077,108.85250759440845,220.93448605164642,8.0,99.91673605328893,95.67027477102414
v3-full,ID03,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID03_static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,ok,1201,1518.4211985320758,630.5028440225872,-1789.5008079020197,28.644525289920725,36.32385863378553,44.77429983760262,64.37910733366598,48.909171619687726,71.54355555036636,121.08944596431284,202.4423433872562,8.0,100.0,92.2564529558701
v3-full,ID04,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID04_static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,ok,1201,2214.2508588912,988.3283805323445,303.1109070013674,15.939696028266162,27.524200536630484,59.707293969498316,67.65069458486191,47.49947939980763,70.70224693038038,134.54780273000114,204.78128726939696,8.0,100.0,93.83846794338052
v3-full,ID05,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID05_static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,ok,1200,2297.7441195215765,1076.8101535464343,-965.5125280969111,28.753819038929432,35.903997022063926,57.93147823650132,73.97253059176833,58.18139220138686,81.9359093658893,130.41015414148143,273.70449080508473,8.0,99.75,91.5
v3-full,ID06,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID06_static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,ok,1201,2227.2199080101736,1022.8614867855719,-1692.9448910999763,30.42384728786097,35.03395054413646,43.85610240121694,63.84626764619926,42.31973777971226,57.730605901259246,113.87834210331269,277.5985090510823,8.0,99.83347210657784,92.83930058284763
v3-full,ID07,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID07_static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,ok,1201,1788.182875663793,1598.0516357962606,222.19225208974413,32.82856337072402,30.369986297826745,49.60938336450885,66.79177762661087,40.42762062862579,56.18436635824419,159.01105997338092,300.9786131867925,8.0,100.0,90.84096586178185
v3-full,ID08,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID08_static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,ok,1201,1697.5719763400182,1631.7470881749857,-882.6424123793565,28.403965111786405,46.26318902726663,68.1188900222681,87.10482805740472,64.3490633019106,89.22254063095322,151.0617009366858,391.3639009635722,8.0,100.0,90.25811823480433
v3-full,ID09,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID09_static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,ok,1201,1670.3416334768435,1701.5205494535862,-1350.9191082400407,36.828065867732306,51.13910842388915,71.22126989427075,95.09986399202091,72.23738957565976,106.70334196513195,166.13824888413822,346.43192487968713,8.0,99.91673605328893,93.42214820982515
v3-full,ID10,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID10_static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,ok,1201,757.4220474052254,1306.6422387903767,116.38561101477354,19.738239385965233,17.702490809560008,44.33696808948284,51.659878186926115,37.951221183504295,56.958380377359994,95.35732717378563,230.83230127759296,8.0,99.91673605328893,90.75770191507078
v3-full,ID11,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID11_static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,ok,1201,747.0707160281672,1072.095820163902,-997.166016351041,17.39340467644953,22.18748427077604,35.27536887417972,45.157132700317874,34.84712695081717,49.62898125294135,81.06487658120943,200.81538383262685,8.0,100.0,91.84013322231473
v3-full,ID12,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID12_static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,ok,1201,766.2076167940215,1204.9874000508769,-1564.4778977238639,23.029662727584657,23.431549919949145,20.293747531186,38.616564915291065,31.763948615847433,43.29108253681524,67.25571448353809,120.98045128341512,8.0,100.0,91.3405495420483
v3-full,ID13,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID13_static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,ok,1200,1583.223778161352,1024.8088630108527,-865.5002783668704,31.56688945978736,41.15454491903848,61.565155811518274,80.50113966743646,65.75459884049926,88.43536891141355,136.7789635140385,274.94063927126297,8.0,99.83333333333333,91.66666666666666
v3-full,ID14,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID14_static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,ok,1201,1576.0915036258766,1033.323678445625,-891.5295275047308,16.88023248105736,20.881299334904867,30.02857412724105,40.28257904657612,32.2563053515414,45.24184109875969,69.58104929046962,140.61117851452033,8.0,99.91673605328893,91.9233971690258
v3-full,ID15,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID15_static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,ok,1201,1557.3637449070695,1008.6685554493836,-851.1577077112717,22.24418577579529,31.101411235095803,42.87056956561845,57.4455160697784,49.52495098512826,65.7436817988308,97.28408203816988,208.51955456297742,8.0,99.91673605328893,95.58701082431307
v3-full,ID16,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID16_static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,ok,1201,1573.3200377212554,1035.5739373162312,-941.9695273954943,17.3818832191715,22.096192503184316,32.99837496893197,43.35048255755558,33.54337899863914,47.812772941945575,75.26886078756489,208.84678129407487,8.0,99.91673605328893,89.75853455453789
v3-full,ID17,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID17_static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,ok,1199,1401.693614324634,1077.6004739893594,101.64711662749805,19.246230521448464,26.340557795092597,37.90345330621307,50.009140632264646,37.4432236646761,53.86188596188387,94.6245638440257,146.1082934903806,8.0,99.83319432860718,92.49374478732277
v3-full,ID18,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID18_static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,ok,1199,1472.7216478601135,898.6258290624362,11.265282350661995,16.91081168769677,23.49547975113315,39.21743349836081,48.744437742895364,36.132322585223775,51.014041947966504,89.7396387667637,191.9177195767492,8.0,99.83319432860718,92.91075896580485
