pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,7101.471624863581,7102.467775467776,-0.996150604194554,0.996150604194554
A-C,10982.079447556123,10982.0,0.0794475561233412,0.0794475561233412
A-D,6168.778018470731,6168.859171597634,-0.08115312690279097,0.08115312690279097
A-E,1238.910728872639,1238.9793142533297,-0.0685853806905925,0.0685853806905925
A-F,7354.154752298574,7353.5344418052255,0.6203104933483701,0.6203104933483701
A-G,10866.457890145788,10866.0,0.457890145788042,0.457890145788042
A-H,6296.031751833968,6296.4589733982775,-0.42722156430954783,0.42722156430954783
B-C,9580.936995512868,9581.206475259622,-0.2694797467538592,0.2694797467538592
B-D,10369.608511403878,10370.5,-0.8914885961221444,0.8914885961221444
B-E,7113.621870013087,7113.875486381323,-0.2536163682361803,0.2536163682361803
B-F,1315.2487411726386,1315.4630136986304,-0.2142725259918734,0.2142725259918734
B-G,9448.162997809022,9448.817358490567,-0.6543606815448584,0.6543606815448584
B-H,10515.274781458813,10512.69312,2.5816614588129596,2.5816614588129596
C-D,7727.542807326241,7727.5,0.04280732624101802,0.04280732624101802
C-E,11070.426911779998,11069.82641509434,0.6004966856580722,0.6004966856580722
C-F,9433.418793520535,9433.547511312217,-0.12871779168199282,0.12871779168199282
C-G,1429.2615429508498,1429.219512195122,0.042030755727864744,0.042030755727864744
C-H,7981.498147924171,7981.999999999999,-0.5018520758285376,0.5018520758285376
D-E,6374.092735632538,6373.999999999999,0.09273563253918837,0.09273563253918837
D-F,10403.273012484009,10402.368995633187,0.9040168508217903,0.9040168508217903
D-G,7740.350954900796,7740.428934010153,-0.07797910935732943,0.07797910935732943
D-H,1389.8842747803114,1389.9999999999998,-0.11572521968832916,0.11572521968832916
E-F,7149.198801905867,7149.609756097561,-0.41095419169414527,0.41095419169414527
E-G,10794.316820034543,10794.0,0.31682003454261576,0.31682003454261576
E-H,6229.857888286393,6230.737991266375,-0.8801029799815296,0.8801029799815296
F-G,9109.2032969655,9109.0,0.20329696549924847,0.20329696549924847
F-H,10381.878551391168,10383.0,-1.1214486088319973,1.1214486088319973
G-H,7744.002442032132,7744.437743190661,-0.43530115852900053,0.43530115852900053
