sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
10940,,BS2DCE,,cal_roto,5,88,"C,D,E,G","ok,ok,ok,ok","90,100,100,63"
10941,,BS2DCE,,cal_roto,5,89,"C,D,E,G","ok,ok,ok,ok","91,100,100,66"
10942,,BS2DCE,,cal_roto,5,90,"C,D,E,G","ok,ok,ok,ok","92,100,100,69"
10943,,BS2DCE,,cal_roto,5,90,"D,C,E,G","ok,ok,ok,ok","100,92,100,71"
10944,,BS2DCE,,cal_roto,5,91,"C,D,E,G","ok,ok,ok,ok","93,100,100,73"
10945,,BS2DCE,,cal_roto,5,92,"C,D,G,E","ok,ok,ok,ok","93,100,75,100"
10946,,BS2DCE,,cal_roto,5,92,"C,D,G,E","ok,ok,ok,ok","94,100,76,100"
10947,,BS2DCE,,cal_roto,5,92,"C,D,E,G","ok,ok,ok,ok","94,100,100,77"
10948,,BS2DCE,,cal_roto,5,93,"C,D,E,G","ok,ok,ok,ok","94,100,100,78"
10949,,BS2DCE,,cal_roto,5,93,"C,D,E,G","ok,ok,ok,ok","95,100,100,80"
10950,,BS2DCE,,cal_roto,5,93,"C,D,E,G","ok,ok,ok,ok","95,100,100,80"
10951,,BS2DCE,,cal_roto,5,94,"D,C,E,G","ok,ok,ok,ok","100,95,100,81"
10952,,BS2DCE,,cal_roto,5,94,"C,D,E,G","ok,ok,ok,ok","95,100,100,82"
10953,,BS2DCE,,cal_roto,5,94,"C,D,G,E","ok,ok,ok,ok","95,100,83,100"
10954,,BS2DCE,,cal_roto,5,95,"C,D,G,E","ok,ok,ok,ok","96,100,84,100"
10955,,BS2DCE,,cal_roto,5,95,"C,D,E,G","ok,ok,ok,ok","96,100,100,84"
10956,,BS2DCE,,cal_roto,5,95,"C,D,E,G","ok,ok,ok,ok","96,100,100,85"
10957,,BS2DCE,,cal_roto,5,95,"C,D,E,G","ok,ok,ok,ok","96,100,100,85"
10958,,BS2DCE,,cal_roto,5,95,"C,D,E,G","ok,ok,ok,ok","96,100,100,86"
10959,,BS2DCE,,cal_roto,5,95,"D,C,E,G","ok,ok,ok,ok","100,96,100,86"
10960,,BS2DCE,,cal_roto,5,95,"C,D,E,G","ok,ok,ok,ok","96,100,100,87"
10961,,BS2DCE,,cal_roto,5,95,"C,D,G,E","ok,ok,ok,ok","96,100,87,100"
10962,,BS2DCE,,cal_roto,5,95,"C,D,G,E","ok,timeout,ok,ok","100,94,88,100"
10963,,BS2DCE,,cal_roto,5,95,"C,D,E,G","ok,ok,ok,ok","100,94,100,88"
10964,,BS2DCE,,cal_roto,5,95,"C,D,E,G","ok,ok,ok,ok","100,94,100,89"
10965,,BS2DCE,,cal_roto,5,96,"C,D,E,G","ok,ok,ok,ok","100,95,100,90"
10966,,BS2DCE,,cal_roto,5,96,"C,D,E,G","ok,ok,ok,ok","100,95,100,90"
10967,,BS2DCE,,cal_roto,5,96,"D,C,E,G","ok,ok,ok,ok","95,100,100,90"
10968,,BS2DCE,,cal_roto,5,96,"C,D,E,G","ok,ok,ok,ok","100,95,100,91"
10969,,BS2DCE,,cal_roto,5,96,"C,D,G,E","ok,ok,ok,ok","100,95,91,100"
10970,,BS2DCE,,cal_roto,5,97,"C,D,G,E","ok,ok,ok,ok","100,96,92,100"
10971,,BS2DCE,,cal_roto,5,97,"C,D,E,G","ok,ok,ok,ok","100,96,100,92"
10972,,BS2DCE,,cal_roto,5,97,"C,D,E,G","ok,ok,ok,ok","100,96,100,92"
10973,,BS2DCE,,cal_roto,5,97,"C,D,E,G","ok,ok,ok,ok","100,96,100,92"
10974,,BS2DCE,,cal_roto,5,97,"C,D,E,G","ok,ok,ok,ok","100,96,100,93"
10975,,BS2DCE,,cal_roto,5,97,"D,C,E,G","ok,ok,ok,ok","96,100,100,93"
10976,,BS2DCE,,cal_roto,5,97,"C,D,E,G","ok,ok,ok,ok","100,96,100,93"
10977,,BS2DCE,,cal_roto,5,97,"C,D,G,E","ok,ok,ok,ok","100,96,93,100"
10978,,BS2DCE,,cal_roto,5,98,"C,D,G,E","ok,ok,ok,ok","100,100,94,100"
10979,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,100,100,94"
10980,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,100,100,94"
10981,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,100,100,95"
10982,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,100,100,95"
10983,,BS2DCE,,cal_roto,5,98,"D,C,E,G","ok,ok,ok,ok","100,100,100,95"
10984,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,100,100,95"
10985,,BS2DCE,,cal_roto,5,98,"C,D,G,E","ok,ok,ok,ok","100,100,95,100"
10986,,BS2DCE,,cal_roto,5,99,"C,D,G,E","ok,ok,ok,ok","100,100,96,100"
10987,,BS2DCE,,cal_roto,5,99,"C,D,E,G","ok,ok,ok,ok","100,100,100,96"
10988,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,timeout,ok,ok","100,96,100,96"
10989,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,96,100,96"
10990,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,96,100,96"
10991,,BS2DCE,,cal_roto,5,98,"D,C,E,G","ok,ok,ok,ok","96,100,100,96"
10992,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,96,100,96"
10993,,BS2DCE,,cal_roto,5,98,"C,D,G,E","ok,ok,ok,ok","100,96,96,100"
10994,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
10995,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
10996,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
10997,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
10998,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
10999,,BS2DCE,,cal_roto,5,100,"D,C,E,G","ok,ok,ok,ok","100,100,100,100"
11000,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11001,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11002,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11003,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11004,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11005,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11006,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11007,,BS2DCE,,cal_roto,5,100,"D,C,E,G","ok,ok,ok,ok","100,100,100,100"
11008,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11009,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11010,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11011,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11012,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11013,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11014,,BS2DCE,,cal_roto,5,98,"C,D,E,G","reject,ok,ok,ok","95,100,100,100"
11015,,BS2DCE,,cal_roto,5,98,"D,C,E,G","ok,ok,ok,ok","100,95,100,100"
11016,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","95,100,100,100"
11017,,BS2DCE,,cal_roto,5,98,"C,D,G,E","ok,ok,ok,ok","95,100,100,100"
11018,,BS2DCE,,cal_roto,5,99,"C,D,G,E","ok,ok,ok,ok","96,100,100,100"
11019,,BS2DCE,,cal_roto,5,99,"C,D,E,G","ok,ok,ok,ok","96,100,100,100"
11020,,BS2DCE,,cal_roto,5,99,"C,D,E,G","ok,ok,ok,ok","96,100,100,100"
11021,,BS2DCE,,cal_roto,5,99,"C,D,E,G","ok,ok,ok,ok","96,100,100,100"
11022,,BS2DCE,,cal_roto,5,99,"C,D,E,G","ok,ok,ok,ok","96,100,100,100"
11023,,BS2DCE,,cal_roto,5,99,"D,C,E,G","ok,ok,ok,ok","100,96,100,100"
11024,,BS2DCE,,cal_roto,5,99,"C,D,E,G","ok,ok,ok,ok","96,100,100,100"
11025,,BS2DCE,,cal_roto,5,99,"C,D,G,E","ok,ok,ok,ok","96,100,100,100"
11026,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11027,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11028,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11029,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11030,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11031,,BS2DCE,,cal_roto,5,100,"D,C,E,G","ok,ok,ok,ok","100,100,100,100"
11032,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11033,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11034,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11035,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11036,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11037,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11038,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11039,,BS2DCE,,cal_roto,5,98,"D,C,E,G","timeout,ok,timeout,ok","96,100,96,100"
11040,,BS2DCE,,cal_roto,5,98,"C,D,E,G","ok,ok,ok,ok","100,96,96,100"
11041,,BS2DCE,,cal_roto,5,97,"C,D,G,E","reject,ok,ok,ok","96,96,100,96"
11042,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11043,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11044,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11045,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11046,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11047,,BS2DCE,,cal_roto,5,100,"D,C,E,G","ok,ok,ok,ok","100,100,100,100"
11048,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11049,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11050,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11051,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11052,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11053,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11054,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11055,,BS2DCE,,cal_roto,5,100,"D,C,E,G","ok,ok,ok,ok","100,100,100,100"
11056,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11057,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11058,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11059,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11060,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11061,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11062,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11063,,BS2DCE,,cal_roto,5,100,"D,C,E,G","ok,ok,ok,ok","100,100,100,100"
11064,,BS2DCE,,cal_roto,5,100,"C,D,E,G","ok,ok,ok,ok","100,100,100,100"
11065,,BS2DCE,,cal_roto,5,100,"C,D,G,E","ok,ok,ok,ok","100,100,100,100"
11066,,BS2DCE,,cal_roto,5,99,"C,D,G,E","ok,timeout,ok,ok","100,96,100,100"
11067,,BS2DCE,,cal_roto,5,99,"C,D,E,G","ok,ok,ok,ok","100,96,100,100"
