experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,U,P,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,R
X_A2_U4_P3_L16_I0_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I0,T1,uwb_only,S03,X_A2_U4_P3_L16_I0_T1__S03,FUSION_UNRANKED,198.98960001289052,1,
X_A2_U4_P3_L16_I1_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I1,T1,uwb_only,S03,X_A2_U4_P3_L16_I1_T1__S03,FUSION_UNRANKED,198.98960001289052,2,
X_A2_U4_P3_L16_I2_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I2,T1,uwb_only,S03,X_A2_U4_P3_L16_I2_T1__S03,FUSION_UNRANKED,198.98960001289052,3,
X_A2_U4_P3_L16_I3_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I3,T1,uwb_only,S03,X_A2_U4_P3_L16_I3_T1__S03,FUSION_UNRANKED,198.98960001289052,4,
X_A2_U4_P3_L16_I4_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I4,T1,uwb_only,S03,X_A2_U4_P3_L16_I4_T1__S03,FUSION_UNRANKED,198.98960001289052,5,
X_A2_U4_P3_L16_I5_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I5,T1,uwb_only,S03,X_A2_U4_P3_L16_I5_T1__S03,FUSION_UNRANKED,198.98960001289052,6,
X_A2_U4_P3_L16_I6_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I6,T1,uwb_only,S03,X_A2_U4_P3_L16_I6_T1__S03,FUSION_UNRANKED,198.98960001289052,7,
X_A2_U4_P3_L16_I7_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I7,T1,uwb_only,S03,X_A2_U4_P3_L16_I7_T1__S03,FUSION_UNRANKED,198.98960001289052,8,
X_A2_U4_P3_L16_I8_T1,uwb_only_control_repeated_for_matrix,Phase4 L16 single-I position row.,34,17,40661,98.32221344674474,163.2578930136724,183.14714790490714,112.31154868181555,40661,58.76873616378891,112.57762216047699,131.29418301281387,74.25094169261624,40661,62.102394177680935,137.15539994058213,157.22308865223,84.26554233533139,100.39518694231992,175.42596333691736,113.75369199775236,122.644120764348,155.46892211229445,84.10064342656713,61.11169163307182,40.74629314206214,20.180176704042083,89.72619400646055,163.70519156617814,nan,nan,nan,nan,nan,nan,nan,nan,17,38.72176792946926,19.959060081311293,71.15763530999801,A2,U4,P3,L16,I8,T1,uwb_only,S03,X_A2_U4_P3_L16_I8_T1__S03,FUSION_UNRANKED,198.98960001289052,9,
X_A2_U4_P0_L16_I0_T3,loose_ekf_screening,Phase4 L16 single-I position row.,34,17,40661,99.14371636050849,168.36269358821062,192.59050603868974,117.74141755838632,40661,57.99763597197949,113.16899323015078,134.03925320443722,74.77111699173238,40661,64.13661815552632,142.93920943012472,166.31663582103977,90.9523032829128,101.14960726150906,185.42446001210084,114.73195955340302,127.1803073804326,162.8626720213585,87.21979858463038,65.61397631086211,42.53081531927785,21.666393220973845,91.19953564299018,161.3713805025639,nan,nan,nan,1.0,0.13646280359640792,0.6613041803006523,nan,nan,17,33.37182931999661,19.345867150910863,64.30988813908672,A2,U4,P0,L16,I0,T3,position_fusion,S03,X_A2_U4_P0_L16_I0_T3__S03,FUSION_UNRANKED,200.2416454002289,10,
X_A2_U4_P0_L16_I1_T5,error_state_ekf_screening,Phase4 L16 single-I position row.,34,17,40661,97.53151864927638,164.61854257212156,187.58367133810214,115.14154387570588,40661,56.78351594277105,110.42116814343119,130.5753245722321,72.94594089908573,40661,63.197747214592255,140.29888091815906,162.41549859834822,89.08683871609878,99.51908511560181,180.92580731720432,112.86718818957726,122.99930608043655,159.5585642543594,86.24385584436108,62.32195809768882,42.820188645596716,21.537529544637692,88.42480426380482,155.35608118250036,nan,nan,nan,1.0,0.2166917849803784,1.064915727769038,nan,nan,17,38.85012799419722,19.869365203514917,81.32635257413253,A2,U4,P0,L16,I1,T5,position_fusion,S03,X_A2_U4_P0_L16_I1_T5__S03,FUSION_UNRANKED,200.80697204488018,11,
X_A2_U4_P0_L16_I7_T5,error_state_ekf_screening,Phase4 L16 single-I position row.,34,17,40661,97.09261373581586,163.80086409713886,187.02225036852903,114.64100723869993,40661,56.45645952021085,109.8371922202163,130.12614717012747,72.55395102557725,40661,62.980244642505795,139.71586253755663,162.0586422573399,88.76082881137256,98.82432998814141,180.64644358985072,112.12234113375709,121.94024515939348,159.96002332392283,85.12559108634602,62.60800580620665,42.586191509366074,21.50757969962214,88.28999891489917,153.17207566173363,nan,nan,nan,1.0,0.22558232590238586,1.0890618495858428,nan,nan,17,40.036828608068404,19.996117861497453,84.2701813755,A2,U4,P0,L16,I7,T5,position_fusion,S03,X_A2_U4_P0_L16_I7_T5__S03,FUSION_UNRANKED,200.83015512004812,12,
X_A2_U4_P3_L16_I0_T5,error_state_ekf_screening,Phase4 L16 single-I position row.,34,17,40661,96.69423760408966,160.21319365753473,179.50402871429753,110.15863112383823,40661,57.35829122929015,109.89183319871745,127.88709836305122,72.37480454406302,40661,61.531973544744005,135.08961674977013,154.66158503239922,83.04704497022479,98.36292238044965,173.1153184473216,110.95729070510603,119.82212200581839,151.64668825124465,83.81824046260806,61.05781295891663,41.46248799673907,20.009298209473855,87.76446326228671,152.6495020545197,nan,nan,nan,1.0,0.05198902707030391,0.21636416010187298,nan,nan,17,45.74967953073471,19.694154484267074,88.12931102683025,A2,U4,P3,L16,I0,T5,position_fusion,S03,X_A2_U4_P3_L16_I0_T5__S03,FUSION_UNRANKED,200.98270861326344,13,
X_A2_U4_P0_L16_I0_T5,error_state_ekf_screening,Phase4 L16 single-I position row.,34,17,40661,102.02782589212987,173.77741727527203,199.941009338713,121.95163866760122,40661,60.04638858353478,117.30133472703777,139.12116087657694,77.71145829593466,40661,65.59644105508846,146.9766237290023,171.61552576411646,93.9847403743415,103.51699104781108,193.8103166728455,118.55804258476573,131.95052803639197,167.87215697971607,87.58357532992514,62.80427870581093,40.143873016896805,22.177520339325184,94.25505068790991,173.3764552602691,nan,nan,nan,1.0,0.07823621357883132,0.3761796077118841,nan,nan,17,26.941287088389295,18.641368761266563,50.104307447710724,A2,U4,P0,L16,I0,T5,position_fusion,S03,X_A2_U4_P0_L16_I0_T5__S03,FUSION_UNRANKED,201.29826301484206,14,
X_A2_U4_P0_L16_I0_T4,loose_ukf_screening,Phase4 L16 single-I position row.,34,17,40661,97.84632519592427,165.49059638861314,189.14631429566785,115.70691490098905,40661,56.877968168559306,111.26198305591691,131.30535258509715,73.36252634924183,40661,63.385117077933046,140.71316140237911,163.4706269650011,89.47642082449163,100.10785373582284,182.91042605834372,113.35732020121114,124.9024373462644,161.30052966906584,86.32989483308621,67.29071800605148,42.60670792164825,21.517570342315423,88.71024347610947,157.66507210858472,nan,nan,nan,1.0,0.19681785893565068,0.931688451256169,nan,nan,17,37.79986747412336,19.756556420749916,78.49221618052081,A2,U4,P0,L16,I0,T4,position_fusion,S03,X_A2_U4_P0_L16_I0_T4__S03,FUSION_UNRANKED,201.34519525928718,15,
X_A2_U4_P0_L16_I4_T5,error_state_ekf_screening,Phase4 L16 single-I position row.,34,17,40661,95.83679130723162,161.23124519436203,183.50436014322847,112.7047442792846,40661,55.374452435633486,107.55968342292662,127.5473168615857,71.11230284954387,40661,62.45362554539588,138.10499346863458,159.39202799942063,87.4379766834394,96.73057494036811,177.82345967954302,110.91819599716322,120.50117550243172,159.1213977074193,85.8151762561352,63.59704420653037,42.01407529885029,21.395754845276343,87.08066476649608,149.80035823088141,nan,nan,nan,1.0,0.2658097510455847,1.2655843201970174,nan,nan,17,45.6427520591194,20.45871985904114,102.1508620361362,A2,U4,P0,L16,I4,T5,position_fusion,S03,X_A2_U4_P0_L16_I4_T5__S03,FUSION_UNRANKED,201.61658969222992,16,
