experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,solver,kind,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,L,I
B0_A0_U4_P0_T1,online_deployable_uwb_only,Phase 1 control: frozen UWB-only B0.,34,17,40661,102.63336074100665,208.3503804473449,256.9324074144989,141.2659848479643,40661,66.14323345844781,145.82607164755368,178.9530610667181,93.41834672726387,40661,61.57092076688957,163.1159939953268,205.89630418252534,105.96740522354024,105.83784720842489,231.80213799547772,132.8297379891087,167.47209082957747,187.38314568289843,81.85817424679978,68.97030504345278,38.73430278830949,59.73216676551942,97.22019722085115,173.57057176081128,nan,nan,nan,nan,nan,nan,nan,nan,17,80.07935390701411,26.37186507012177,172.16272100899008,T1,baseline,0.0,0.0,0.0,0.0,0.0,BASELINE_UWB_ONLY,,
X_A0_L0_I0_T11,imu_only_diagnostic_oracle,Perfect Vicon-derived IMU position-domain diagnostic.,34,17,40661,0.0,0.0,0.0,0.0,40661,0.0,0.0,0.0,0.0,40661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84247618115172,22.88417842593676,0.0,0.0,0.0,nan,nan,nan,nan,nan,17,247.34375016361417,12.891067052788173,644.6930803724192,T11,imu_only,-105.83784720842489,-231.80213799547772,-141.2659848479643,167.26439625660007,-59.73216676551942,IMU_ONLY_PERFECT_ORACLE,L0,I0
X_A0_L2_I3_T11,imu_only_diagnostic_realistic,MPU6050-like residual drift after I3 bias calibration.,34,17,40661,4787.4736087304445,20537.03939637639,25990.512725379143,11768.515355410398,40661,3494.7383666621404,15867.639697411936,21779.60699348531,9573.752005889071,40661,1600.9281182442746,11083.337209103087,16758.24139185884,6844.065034777601,5187.7096211938815,21045.49554830051,10013.853099511287,13539.536953042902,9547.594166474657,12940.94777401111,12396.89081614962,2292.6089786494886,10030.337005842386,441.76900978172927,839.8155072854029,23486.4292314679,15167.808638269742,195.8466425828152,nan,nan,nan,nan,nan,17,49570.629786666024,10360.820952402693,123519.16103760179,T11,imu_only,5081.8717739854565,20813.693410305033,11627.249370562435,49490.55043275901,9970.604839076866,IMU_ONLY_DRIFTS_AS_EXPECTED,L2,I3
X_A0_U4_P0_L0_I0_T2,online_oracle,Position-domain relative-motion prior using perfect Vicon IMU.,34,17,40661,64.02106757243249,103.07949241515638,115.24819746668373,71.62901506679631,40661,39.80147549092922,75.4958860359046,86.97078814748754,49.275800139720424,40661,40.77896642081464,81.87457965832368,97.74691182769129,51.98664559316808,66.22635437102664,97.26308750120657,70.42921653744008,71.95808752239012,79.3049298375739,59.59888727453807,49.47380013345871,27.779649655758192,17.519629360212946,54.68061311981312,90.42899062407227,nan,nan,nan,1.0,0.9068537626157391,4.639695692103225,nan,nan,17,596.8190686663827,27.05870023932681,1537.3233473745543,T2,position_fusion,-39.611492837398245,-134.53905049427115,-69.63696978116798,516.7397147593686,-42.21253740530648,FUSION_HELPS_DIAGNOSTIC_ONLY,L0,I0
X_A0_U4_P0_L2_I3_T3,online_deployable_prototype,Loose-coupled position EKF prototype using realistic IMU drift.,34,17,40661,93.32613438462027,175.72934419407588,211.87893817180503,119.05600649358308,40661,58.81264963324096,128.87478074360524,154.23796915925067,81.41283547689599,40661,57.2142534931354,135.3735204632418,167.3311698334993,86.86934385507905,94.74451057383868,187.42590358940294,111.51617224436679,144.66184467287997,151.00670044710026,82.87569973588715,74.47623445592666,30.918986424108937,55.35812861252714,86.73373506143022,146.12660068057085,nan,nan,nan,1.0,0.44074438948068273,2.4078400591835267,nan,nan,17,186.15540593171715,25.49451192632955,515.2264276821346,T3,position_fusion,-11.093336634586208,-44.376234406074786,-22.209978354381207,106.07605202470305,-4.374038152992284,FUSION_HELPS_DEPLOYABLE,L2,I3
X_A0_R2_L0_I0_T6,raw_range_limited_proto,"T6 limited prototype: raw range availability audited, solved-position proxy update.",34,17,40661,87.81574150496672,163.97313367970906,195.85445915690212,110.3827163222471,40661,55.284863670718465,119.32628376642364,142.51179140774644,75.86472214063863,40661,53.71878164266218,126.7689005099403,155.98700517761665,80.18034670167854,89.33940636969729,176.492578824681,107.00459860645495,131.46443599282372,138.36596866253018,83.68174514551264,70.93010062702228,28.841686729766252,53.44117495325682,83.8773502056324,142.56592422077094,nan,nan,nan,1.0,0.6444670674661728,4.027018135233346,1.0,0.9496044962531224,17,233.20135414139145,25.568500979235694,643.2196106218391,T6,range_fusion_limited_proxy,-16.498440838727603,-55.30955917079672,-30.883268525717185,153.12200023437734,-6.290991812262604,FUSION_HELPS_DIAGNOSTIC_ONLY,L0,I0
X_A0_R2_L2_I3_T6,raw_range_limited_proto,T6 limited prototype on realistic IMU drift; not a final tight EKF claim.,34,17,40661,93.09974045010937,169.07481653601664,201.36809507322693,114.76794985346459,40661,58.92635502901344,126.7362974691477,151.67837661763625,80.09321953450333,40661,56.9864373855678,129.4431179056093,157.75987179874937,82.19950424525207,93.85333402514456,175.0529693910957,106.86461785923,132.46581157895233,147.49669473677298,85.02062373034556,80.00711157999743,29.59516675220243,53.51584366754764,88.26079794290584,149.37174460147446,nan,nan,nan,1.0,0.9151097356535096,4.557232209036948,1.0,0.9496044962531224,17,244.95441066695375,27.14438495493448,692.9684126323311,T6,range_fusion_limited_proxy,-11.984513183280328,-56.74916860438202,-26.498034994499704,164.87505675993964,-6.216323097971781,FUSION_HELPS_DIAGNOSTIC_ONLY,L2,I3
