version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_thickness_std_diagnostic,circle_thickness_rms_diagnostic,circle_thickness_p95_diagnostic,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,turn_count,estimated_turns,turn_center_rms_3d_mm,turn_center_p95_3d_mm,turn_center_x_std_mm,turn_center_y_std_mm,turn_center_z_std_mm,turn_radius_std_mm,median_anchors,pct_ge7,pct_ge8
v3-lite,ID25,BS2DCE,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID25_roto_R01_BS2DCE_BSDC91_120s_20260528_125256,planar,none,ok,1201,502.87559513919064,51.56174712263664,112.12503918180472,74.24534366858505,123.38950287354089,262.7356368467684,5.324498732463955,1575.0566754284246,1100.5007473912706,-958.3449755921303,0.03413747581013967,0.08628900532027872,-0.9956851110196178,31,31.540479397319896,17.779346257700823,31.15153761507716,10.144593703476684,8.009691559248921,12.632262327601447,6.203218538941253,8.0,99.91673605328893,95.42048293089093
v3-lite,ID25,BSDC91,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID25_roto_R01_BS2DCE_BSDC91_120s_20260528_125256,planar,none,ok,1200,613.9444230744965,52.31688462923739,88.09127925875895,62.99798305911469,102.43710687853539,218.502556331666,1.716928757354537,1579.2171887650156,1100.392575818873,-883.8619502124519,0.026255170682777114,-0.014434749966162341,-0.999551051225415,31,31.52219354367718,18.080410477031396,30.13521485020786,9.45907048722384,10.12011708061058,12.079203902203565,6.5457589745295515,8.0,99.66666666666667,94.16666666666667
v3-lite,ID26,BS2DCE,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID26_roto_R02_BS2DCE_BSDC91_120s_20260528_125658,small,BCGF,ok,1201,507.48544738762416,67.17815518958581,108.07639248846627,67.02216279623755,127.27859046843281,238.5637210710594,29.022216608071755,1600.1827281654905,1063.5409706998873,-917.516991480453,0.093064548481231,-0.47613891932931907,-0.8744316550285063,28,28.399815972723157,27.696915314111475,48.14610552175894,16.336576439910765,14.293446530978219,18.009569500357173,8.102547780510262,8.0,99.83347210657784,91.59034138218152
v3-lite,ID26,BSDC91,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID26_roto_R02_BS2DCE_BSDC91_120s_20260528_125658,small,BCGF,ok,1200,602.198199265144,54.80721929392138,82.75858715286617,52.0275912400052,99.25139865827137,182.70680006369287,21.84329271315421,1572.4938294545066,1091.9429867787985,-894.133097843945,0.1133961077017371,-0.3543682859507834,-0.9282049561763823,28,28.38654013268613,10.453439821793305,17.402450489745622,5.347597240254604,4.567172937464184,7.991604305476647,3.711597872354804,8.0,100.0,95.0
v3-lite,ID27,BS2DCE,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID27_roto_R03_BS2DCE_BSDC91_120s_20260528_130023,small,CDHG,ok,1200,527.8738046297227,67.03588751577175,77.2921752066765,49.99120284843,102.35918282531705,181.8436496152168,31.08896967658747,1654.2356259989365,1150.209693424959,-900.5150640463862,0.49855191686370665,0.13447076930236568,-0.8563665093841265,29,28.77182938302513,18.72471279459954,31.56100836585329,9.127235977465933,9.778497789768398,13.572449051041177,5.416643797187298,8.0,100.0,95.33333333333334
v3-lite,ID27,BSDC91,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID27_roto_R03_BS2DCE_BSDC91_120s_20260528_130023,small,CDHG,ok,1200,605.4087829965257,50.57611015544622,60.515109245143215,40.88039019738486,78.86259667861835,141.72803224359953,25.58435515825639,1615.5542615609038,1152.3146751031459,-887.7489585287025,-0.4308577593463131,-0.029102077414842276,0.901950475525799,29,28.715578184863936,13.136441959295817,19.8045366084123,7.052997441855623,8.278597262873193,7.774910742688459,4.842367043986901,8.0,100.0,94.0
v3-lite,ID28,BS2DCE,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID28_roto_R04_BS2DCE_BSDC91_120s_20260528_130347,small,ADHE,ok,1200,506.23238840668756,60.66242764616569,97.86857441499458,62.02752080983312,115.15391203614584,223.11810933319708,24.58615780477052,1564.1729645227767,1233.1800134683574,-934.5209875452002,-0.010360674504110634,0.4159320962769518,-0.9093366525717965,28,28.58280632936898,20.51736707340959,35.22572830439347,11.973160495296941,7.934370417772764,15.173751799103597,6.43859025342483,8.0,99.75,91.91666666666667
v3-lite,ID28,BSDC91,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID28_roto_R04_BS2DCE_BSDC91_120s_20260528_130347,small,ADHE,ok,1200,606.545586179237,61.994290342803986,77.32443441336318,59.84667787863663,99.11734550691752,186.6225516249797,18.479048388794883,1572.5125398342864,1207.2063302189392,-898.9792193402427,0.0026925297491259027,-0.31694642071500123,0.9484396220527165,28,28.558391992535615,17.09198805183833,27.658047636817646,8.99343508084202,9.89306745574888,11.144561509393332,5.39893708120228,8.0,99.91666666666667,92.66666666666666
v3-lite,ID29,BS2DCE,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID29_roto_R05_BS2DCE_BSDC91_120s_20260528_130811,mid,ABEF,ok,1200,534.2172118348799,79.28966716763104,82.54003690820498,59.84593788367322,114.55891106809581,212.57138657232792,28.817924014909337,1464.5566342120956,1164.7916180347995,-905.8148663455071,-0.4773924147125981,-0.06668786252471892,-0.8761559286832223,29,28.844158367683704,25.739648631949855,49.81648116884181,9.916408755301193,17.820261603116883,16.440632401625177,9.629879293869754,8.0,100.0,96.91666666666666
v3-lite,ID29,BSDC91,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID29_roto_R05_BS2DCE_BSDC91_120s_20260528_130811,mid,ABEF,ok,1201,622.1949682005372,46.0529720767189,55.74922425539709,38.26471706473917,72.30080519707263,135.59759717380004,20.769314781122816,1506.0233286290784,1155.9967630974716,-899.9616080649541,-0.3518495584112971,-0.04413033523623411,-0.9350157227328925,29,28.845233805423597,13.422855960842137,19.74146550808472,8.255397052188252,7.952833122408217,7.430254316162154,5.250530159150959,8.0,99.83347210657784,93.67194004995837
v3-lite,ID30,BS2DCE,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID30_roto_R06_BS2DCE_BSDC91_120s_20260528_131147,mid,BCGF,ok,1200,513.1613967704794,61.99510163836041,88.96817081964652,54.10092895848769,108.45751440864865,197.28351676071804,57.495874174652585,1640.8585295806047,1012.0980388672151,-872.016647232157,-0.06237979964147051,-0.8410425831929753,-0.5373603389279643,24,23.764196584832305,18.452233828472284,31.49951816245885,8.683676440502046,11.055500275264666,12.556205762545119,5.195860340767164,8.0,99.83333333333333,96.0
v3-lite,ID30,BSDC91,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID30_roto_R06_BS2DCE_BSDC91_120s_20260528_131147,mid,BCGF,ok,1201,597.5457372380688,59.83372444887779,63.13391597660981,40.742129531476394,86.99810538405805,145.9919485335129,50.068958515734565,1632.9332254124542,1021.6691512008127,-858.2929267116284,-0.0032538386915402654,-0.7668106136175835,-0.641865169157195,24,23.841282068284748,15.069829698752548,21.636403175457946,7.634692825199157,5.238418365878208,12.298134352731147,6.83515582851739,8.0,99.83347210657784,95.33721898417986
v3-lite,ID31,BS2DCE,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID31_roto_R07_BS2DCE_BSDC91_120s_20260528_131506,mid,CDHG,ok,1200,509.4839815208897,57.37691644647927,64.11427298958648,44.044961962586186,86.06433059036306,158.59531423841347,52.01436424164266,1738.9132866104032,1217.3796746286732,-905.8173654797656,0.7873139451180599,0.03661885796148179,-0.6154638990747007,23,23.396985667708773,15.167475696687035,22.502552544505598,8.407861149972247,8.024593588659787,10.267570852960526,5.532909809296943,8.0,100.0,96.5
v3-lite,ID31,BSDC91,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Roto_Test/ID31_roto_R07_BS2DCE_BSDC91_120s_20260528_131506,mid,CDHG,ok,1201,593.3606039659857,44.71611679403981,44.72384144176059,29.630463947007545,63.23974260102835,107.0836766248593,48.43546248357888,1714.7685521624478,1196.025745721788,-882.0929118045447,-0.7473605339295356,0.03561957542802208,0.6634632455312703,23,23.46299167748193,11.103122234953041,18.161548074220892,6.29353827884456,6.005501630925356,7.294398883077915,5.156552456803731,8.0,100.0,95.1706910907577
