version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v5,all1000,A-B,3006.486131386861,2981.662367890712,-24.823763496148786,24.823763496148786
v5,all1000,A-C,5535.260273972603,5540.654543246269,5.394269273666396,5.394269273666396
v5,all1000,A-D,4672.607634652258,4676.9011661063105,4.293531454052754,4.293531454052754
v5,all1000,A-E,1459.711513583441,1455.2719779042227,-4.439535679218352,4.439535679218352
v5,all1000,A-F,3195.640533582963,3210.515628762483,14.87509517952003,14.87509517952003
v5,all1000,A-G,5761.613793103448,5780.1821118424605,18.568318739012284,18.568318739012284
v5,all1000,A-H,4860.33524948264,4836.06584459097,-24.269404891670092,24.269404891670092
v5,all1000,B-C,4570.5,4564.805576064372,-5.694423935628038,5.694423935628038
v5,all1000,B-D,5435.75088715401,5454.958363259158,19.20747610514809,19.20747610514809
v5,all1000,B-E,3214.52700729927,3225.572828351745,11.045821052475276,11.045821052475276
v5,all1000,B-F,1439.1965317919075,1437.9001943474536,-1.2963374444539113,1.2963374444539113
v5,all1000,B-G,5004.715923566879,4985.403919843958,-19.312003722920963,19.312003722920963
v5,all1000,B-H,5659.000000000001,5670.250606343459,11.250606343458458,11.250606343458458
v5,all1000,C-D,3121.7760252365933,3031.321895152225,-90.45413008436844,90.45413008436844
v5,all1000,C-E,5671.238894373149,5756.246871934104,85.00797756095471,85.00797756095471
v5,all1000,C-F,4802.762264150943,4777.772007062587,-24.990257088355975,24.990257088355975
v5,all1000,C-G,1735.331681205393,1728.787098693082,-6.544582512310853,6.544582512310853
v5,all1000,C-H,3454.4298642533936,3468.825977067419,14.3961128140254,14.3961128140254
v5,all1000,D-E,5094.889391979302,5016.736570309573,-78.15282166972884,78.15282166972884
v5,all1000,D-F,5592.598503740649,5606.7409318679565,14.14242812730754,14.14242812730754
v5,all1000,D-G,3277.6376470588234,3292.5971658854005,14.959518826577096,14.959518826577096
v5,all1000,D-H,1522.3414287967196,1520.0772715210232,-2.264157275696334,2.264157275696334
v5,all1000,E-F,2790.9452054794524,2781.2106132837635,-9.734592195688947,9.734592195688947
v5,all1000,E-G,5604.619808306709,5575.164957540661,-29.454850766048366,29.454850766048366
v5,all1000,E-H,4569.644412191582,4731.759447275059,162.11503508347687,162.11503508347687
v5,all1000,F-G,4657.460063897764,4694.517495954,37.057432056236394,37.057432056236394
v5,all1000,F-H,5457.486131386861,5437.0005761409875,-20.48555524587391,20.48555524587391
v5,all1000,G-H,2940.8140293637844,2931.8224228446725,-8.991606519111883,8.991606519111883
