version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,63.80431621071152,158.72468691063517,89.2376177240924,34.28503965625336,54.13569482336425,,,,,-0.9999999999999996,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,214.76218926617017,1550.6736543509462,530.8217298269692,2165.448037442836,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,72.80643246560078,163.10578955476632,93.21951325928768,35.68868096323136,59.37449858727609,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
