row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L0:I3:T6,simulate_imu_prior,0.10559710100642405,,,,
R4:L0:I3:T6,cpu_golden,20.46614081300504,,,,
R4:L0:I3:T6,torch_gpu,2.4806026720034424,0,1,2.4806026720034424,2.4806026720034424
R4:L0:I3:T8,simulate_imu_prior,0.11126911599421874,,,,
R4:L0:I3:T8,cpu_golden,21.008322440990014,,,,
R4:L0:I3:T8,torch_gpu,2.4585595430107787,0,1,2.4585595430107787,2.4585595430107787
R4:L0:I4:T6,simulate_imu_prior,0.10412643499148544,,,,
R4:L0:I4:T6,cpu_golden,20.769265641007223,,,,
R4:L0:I4:T6,torch_gpu,2.4249370520119555,0,1,2.4249370520119555,2.4249370520119555
R4:L0:I4:T8,simulate_imu_prior,0.10700929799349979,,,,
R4:L0:I4:T8,cpu_golden,21.48593204599456,,,,
R4:L0:I4:T8,torch_gpu,2.313643764995504,0,1,2.313643764995504,2.313643764995504
