host_time_iso,target,sweep,anchor_id,anchor,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,first_path_amp1,first_path_amp2,first_path_amp3,fp_amp_sum,max_growth_cir,rx_pream_count,std_noise,max_noise,raw_line
2026-06-01T23:51:26.120+02:00,BSF66F,7383,0,A,2715,581834462,5551,47810,1170,4089,5709,10968,1702,117,48,943,[RECV] BSF66F notify: CRX;1;7383;0;2715;581834462;5551;47810;1170;4089;5709;1702;117;48;943
2026-06-01T23:51:26.120+02:00,BSF66F,7383,4,E,2538,843979819,8639,48127,7462,7408,4135,19005,1869,122,52,1230,[RECV] BSF66F notify: CRX;1;7383;4;2538;843979819;8639;48127;7462;7408;4135;1869;122;52;1230
2026-06-01T23:51:26.123+02:00,BSF66F,7383,2,C,2555,712907200,7107,48036,6692,7283,5863,19838,2082,119,36,850,[RECV] BSF66F notify: CRX;1;7383;2;2555;712907200;7107;48036;6692;7283;5863;2082;119;36;850
2026-06-01T23:51:26.124+02:00,BSF66F,7383,6,G,2489,961946144,11564,48100,2723,6705,5358,14786,1803,117,40,907,[RECV] BSF66F notify: CRX;1;7383;6;2489;961946144;11564;48100;2723;6705;5358;1803;117;40;907
2026-06-01T23:51:26.330+02:00,BSF66F,7384,0,A,2716,470199754,5800,48038,3710,4796,3498,12004,1650,119,52,1022,[RECV] BSF66F notify: CRX;1;7384;0;2716;470199754;5800;48038;3710;4796;3498;1650;119;52;1022
2026-06-01T23:51:26.330+02:00,BSF66F,7384,1,B,3186,535735854,5487,47650,1874,1963,1624,5461,167,40,12,243,[RECV] BSF66F notify: CRX;1;7384;1;3186;535735854;5487;47650;1874;1963;1624;167;40;12;243
2026-06-01T23:51:26.333+02:00,BSF66F,7384,5,F,2892,791325834,94,47742,7149,7017,4003,18169,1858,117,64,1489,[RECV] BSF66F notify: CRX;1;7384;5;2892;791325834;94;47742;7149;7017;4003;1858;117;64;1489
2026-06-01T23:51:26.334+02:00,BSF66F,7384,3,D,2525,666808190,7202,47954,6817,7267,6677,20761,2045,119,36,856,[RECV] BSF66F notify: CRX;1;7384;3;2525;666808190;7202;47954;6817;7267;6677;2045;119;36;856
2026-06-01T23:51:26.336+02:00,BSF66F,7384,7,H,2197,909292217,7445,47757,7425,7589,7394,22408,2322,125,36,860,[RECV] BSF66F notify: CRX;1;7384;7;2197;909292217;7445;47757;7425;7589;7394;2322;125;36;860
2026-06-01T23:51:26.532+02:00,BSF66F,7385,0,A,2713,364458119,5634,47723,3332,5274,3692,12298,1685,119,44,873,[RECV] BSF66F notify: CRX;1;7385;0;2713;364458119;5634;47723;3332;5274;3692;1685;119;44;873
2026-06-01T23:51:26.533+02:00,BSF66F,7385,1,B,3229,429994695,5531,47795,3111,3102,1969,8182,366,59,20,421,[RECV] BSF66F notify: CRX;1;7385;1;3229;429994695;5531;47795;3111;3102;1969;366;59;20;421
2026-06-01T23:51:26.535+02:00,BSF66F,7385,5,F,2950,685584217,-70,47941,3011,7672,7592,18275,2229,124,60,1412,[RECV] BSF66F notify: CRX;1;7385;5;2950;685584217;-70;47941;3011;7672;7592;2229;124;60;1412
2026-06-01T23:51:26.536+02:00,BSF66F,7385,2,C,2693,495530993,6626,48085,3238,3354,3279,9871,584,61,20,436,[RECV] BSF66F notify: CRX;1;7385;2;2693;495530993;6626;48085;3238;3354;3279;584;61;20;436
2026-06-01T23:51:26.539+02:00,BSF66F,7385,3,D,2849,561067166,6174,47754,2331,2381,2450,7162,289,48,24,488,[RECV] BSF66F notify: CRX;1;7385;3;2849;561067166;6174;47754;2331;2381;2450;289;48;24;488
2026-06-01T23:51:26.540+02:00,BSF66F,7385,7,H,2221,803551093,7403,47953,7175,7430,7024,21629,2217,125,44,1039,[RECV] BSF66F notify: CRX;1;7385;7;2221;803551093;7403;47953;7175;7430;7024;2217;125;44;1039
2026-06-01T23:51:26.735+02:00,BSF66F,7386,0,A,2653,257279736,5647,47828,1006,3653,3636,8295,1930,123,44,962,[RECV] BSF66F notify: CRX;1;7386;0;2653;257279736;5647;47828;1006;3653;3636;1930;123;44;962
2026-06-01T23:51:26.735+02:00,BSF66F,7386,4,E,2729,519425070,8208,47650,1709,1699,1284,4692,135,36,12,229,[RECV] BSF66F notify: CRX;1;7386;4;2729;519425070;8208;47650;1709;1699;1284;135;36;12;229
2026-06-01T23:51:26.738+02:00,BSF66F,7386,1,B,3014,322816322,6470,47926,1135,1122,676,2933,58,28,16,265,[RECV] BSF66F notify: CRX;1;7386;1;3014;322816322;6470;47926;1135;1122;676;58;28;16;265
2026-06-01T23:51:26.739+02:00,BSF66F,7386,2,C,2481,388352007,7161,47611,1359,1357,775,3491,104,31,16,283,[RECV] BSF66F notify: CRX;1;7386;2;2481;388352007;7161;47611;1359;1357;775;104;31;16;283
2026-06-01T23:51:26.748+02:00,BSF66F,7386,6,G,2490,637390997,11550,47705,2746,7074,6190,16010,2253,124,48,1082,[RECV] BSF66F notify: CRX;1;7386;6;2490;637390997;11550;47705;2746;7074;6190;2253;124;48;1082
2026-06-01T23:51:26.749+02:00,BSF66F,7386,3,D,2513,453888402,7030,48006,1488,1460,1428,4376,110,33,16,298,[RECV] BSF66F notify: CRX;1;7386;3;2513;453888402;7030;48006;1488;1460;1428;110;33;16;298
2026-06-01T23:51:26.930+02:00,BSF66F,7387,0,A,2779,151127583,5676,48123,3965,5770,3430,13165,1811,119,44,872,[RECV] BSF66F notify: CRX;1;7387;0;2779;151127583;5676;48123;3965;5770;3430;1811;119;44;872
2026-06-01T23:51:26.930+02:00,BSF66F,7387,1,B,3185,216664026,5560,48078,1871,2013,1808,5692,162,40,16,316,[RECV] BSF66F notify: CRX;1;7387;1;3185;216664026;5560;48078;1871;2013;1808;162;40;16;316
2026-06-01T23:51:26.933+02:00,BSF66F,7387,5,F,2833,472254204,100,47856,7353,6904,4558,18815,1999,124,64,1491,[RECV] BSF66F notify: CRX;1;7387;5;2833;472254204;100;47856;7353;6904;4558;1999;124;64;1491
2026-06-01T23:51:26.934+02:00,BSF66F,7387,3,D,2472,347736338,7161,47862,6866,6857,4195,17918,2032,118,44,1031,[RECV] BSF66F notify: CRX;1;7387;3;2472;347736338;7161;47862;6866;6857;4195;2032;118;44;1031
2026-06-01T23:51:26.936+02:00,BSF66F,7387,7,H,2245,590220907,7412,47679,7560,7500,3999,19059,2197,124,40,954,[RECV] BSF66F notify: CRX;1;7387;7;2245;590220907;7412;47679;7560;7500;3999;2197;124;40;954
2026-06-01T23:51:27.140+02:00,BSF66F,7388,0,A,2725,45556426,5630,47782,1865,5118,3862,10845,1679,119,40,760,[RECV] BSF66F notify: CRX;1;7388;0;2725;45556426;5630;47782;1865;5118;3862;1679;119;40;760
2026-06-01T23:51:27.140+02:00,BSF66F,7388,1,B,3241,111092852,5589,47712,3125,2988,2376,8489,343,60,24,494,[RECV] BSF66F notify: CRX;1;7388;1;3241;111092852;5589;47712;3125;2988;2376;343;60;24;494
2026-06-01T23:51:27.146+02:00,BSF66F,7388,5,F,2884,366682587,-4,48079,4324,7263,6901,18488,1961,118,64,1497,[RECV] BSF66F notify: CRX;1;7388;5;2884;366682587;-4;48079;4324;7263;6901;1961;118;64;1497
2026-06-01T23:51:27.147+02:00,BSF66F,7388,2,C,2719,176628821,6551,47673,3505,3435,2005,8945,616,62,24,544,[RECV] BSF66F notify: CRX;1;7388;2;2719;176628821;6551;47673;3505;3435;2005;616;62;24;544
2026-06-01T23:51:27.150+02:00,BSF66F,7388,3,D,2768,242165311,6335,47659,2682,2647,1858,7187,334,50,20,413,[RECV] BSF66F notify: CRX;1;7388;3;2768;242165311;6335;47659;2682;2647;1858;334;50;20;413
2026-06-01T23:51:27.151+02:00,BSF66F,7388,7,H,2274,484649263,7395,47875,6283,7039,7003,20325,1850,117,40,953,[RECV] BSF66F notify: CRX;1;7388;7;2274;484649263;7395;47875;6283;7039;7003;1850;117;40;953
2026-06-01T23:51:27.320+02:00,BSF66F,7389,0,A,2682,4233206101,5686,47937,2629,3587,5248,11464,1802,120,52,1023,[RECV] BSF66F notify: CRX;1;7389;0;2682;4233206101;5686;47937;2629;3587;5248;1802;120;52;1023
2026-06-01T23:51:27.320+02:00,BSF66F,7389,4,E,2511,200384115,8632,47695,7132,7180,6803,21115,1798,117,48,1147,[RECV] BSF66F notify: CRX;1;7389;4;2511;200384115;8632;47695;7132;7180;6803;1798;117;48;1147
2026-06-01T23:51:27.323+02:00,BSF66F,7389,2,C,2525,69311092,7131,47704,6277,7415,7037,20729,2174,122,40,948,[RECV] BSF66F notify: CRX;1;7389;2;2525;69311092;7131;47704;6277;7415;7037;2174;122;40;948
2026-06-01T23:51:27.324+02:00,BSF66F,7389,6,G,2451,318350105,11617,47837,2297,6743,5800,14840,1923,122,48,1029,[RECV] BSF66F notify: CRX;1;7389;6;2451;318350105;11617;47837;2297;6743;5800;1923;122;48;1029
2026-06-01T23:51:27.530+02:00,BSF66F,7390,0,A,2714,4131696746,5694,47694,4025,4700,4179,12904,1755,119,56,1094,[RECV] BSF66F notify: CRX;1;7390;0;2714;4131696746;5694;47694;4025;4700;4179;1755;119;56;1094
2026-06-01T23:51:27.530+02:00,BSF66F,7390,1,B,3207,4197233037,5499,48001,1842,1754,1723,5319,144,39,16,303,[RECV] BSF66F notify: CRX;1;7390;1;3207;4197233037;5499;48001;1842;1754;1723;144;39;16;303
2026-06-01T23:51:27.533+02:00,BSF66F,7390,5,F,2981,157855600,-176,47980,6949,7143,4989,19081,1953,123,64,1428,[RECV] BSF66F notify: CRX;1;7390;5;2981;157855600;-176;47980;6949;7143;4989;1953;123;64;1428
2026-06-01T23:51:27.534+02:00,BSF66F,7390,3,D,2481,33338574,7207,47794,7355,7430,4812,19597,2260,123,48,1134,[RECV] BSF66F notify: CRX;1;7390;3;2481;33338574;7207;47794;7355;7430;4812;2260;123;48;1134
2026-06-01T23:51:27.536+02:00,BSF66F,7390,7,H,2275,275822639,7372,47619,6675,7576,7488,21739,2142,123,40,949,[RECV] BSF66F notify: CRX;1;7390;7;2275;275822639;7372;47619;6675;7576;7488;2142;123;40;949
2026-06-01T23:51:27.732+02:00,BSF66F,7391,0,A,2746,4020247351,5589,47891,4078,6477,5396,15951,1938,119,48,1046,[RECV] BSF66F notify: CRX;1;7391;0;2746;4020247351;5589;47891;4078;6477;5396;1938;119;48;1046
2026-06-01T23:51:27.733+02:00,BSF66F,7391,1,B,3256,4085783560,5561,47604,3246,3095,1924,8265,379,59,24,523,[RECV] BSF66F notify: CRX;1;7391;1;3256;4085783560;5561;47604;3246;3095;1924;379;59;24;523
2026-06-01T23:51:27.736+02:00,BSF66F,7391,5,F,3024,46406217,-235,47677,6622,6785,3861,17268,1756,117,68,1517,[RECV] BSF66F notify: CRX;1;7391;5;3024;46406217;-235;47677;6622;6785;3861;1756;117;68;1517
2026-06-01T23:51:27.737+02:00,BSF66F,7391,2,C,2689,4151319712,6606,47756,3388,3376,3335,10099,588,61,28,600,[RECV] BSF66F notify: CRX;1;7391;2;2689;4151319712;6606;47756;3388;3376;3335;588;61;28;600
2026-06-01T23:51:27.739+02:00,BSF66F,7391,3,D,2854,4216856043,6210,48095,2494,2537,2137,7168,313,49,20,412,[RECV] BSF66F notify: CRX;1;7391;3;2854;4216856043;6210;48095;2494;2537;2137;313;49;20;412
2026-06-01T23:51:27.740+02:00,BSF66F,7391,7,H,2304,164372719,7371,47811,6486,7294,7232,21012,1964,118,36,851,[RECV] BSF66F notify: CRX;1;7391;7;2304;164372719;7371;47811;6486;7294;7232;1964;118;36;851
2026-06-01T23:51:27.920+02:00,BSF66F,7392,0,A,2655,3914585016,5763,48020,1920,4336,3903,10159,1733,118,52,1071,[RECV] BSF66F notify: CRX;1;7392;0;2655;3914585016;5763;48020;1920;4336;3903;1733;118;52;1071
2026-06-01T23:51:27.921+02:00,BSF66F,7392,4,E,2595,4176730293,8598,47753,6906,7624,7243,21773,2097,124,48,1139,[RECV] BSF66F notify: CRX;1;7392;4;2595;4176730293;8598;47753;6906;7624;7243;2097;124;48;1139
2026-06-01T23:51:27.923+02:00,BSF66F,7392,2,C,2535,4045657280,7155,47780,6692,7432,5861,19985,2122,121,32,766,[RECV] BSF66F notify: CRX;1;7392;2;2535;4045657280;7155;47780;6692;7432;5861;2122;121;32;766
2026-06-01T23:51:27.924+02:00,BSF66F,7392,6,G,2491,4294696357,11556,47977,3190,6508,4821,14519,1884,122,40,908,[RECV] BSF66F notify: CRX;1;7392;6;2491;4294696357;11556;47977;3190;6508;4821;1884;122;40;908
2026-06-01T23:51:28.137+02:00,BSF66F,7393,0,A,2709,3808480457,5651,47781,3833,4970,3828,12631,1755,119,48,999,[RECV] BSF66F notify: CRX;1;7393;0;2709;3808480457;5651;47781;3833;4970;3828;1755;119;48;999
2026-06-01T23:51:28.138+02:00,BSF66F,7393,1,B,3196,3874017062,5554,47898,1913,1997,1779,5689,162,40,16,316,[RECV] BSF66F notify: CRX;1;7393;1;3196;3874017062;5554;47898;1913;1997;1779;162;40;16;316
2026-06-01T23:51:28.141+02:00,BSF66F,7393,5,F,2998,4129606619,-242,47583,7229,7019,5830,20078,2081,124,52,1175,[RECV] BSF66F notify: CRX;1;7393;5;2998;4129606619;-242;47583;7229;7019;5830;2081;124;52;1175
2026-06-01T23:51:28.141+02:00,BSF66F,7393,3,D,2537,4005089405,7193,47697,6763,7390,6989,21142,2098,119,48,1173,[RECV] BSF66F notify: CRX;1;7393;3;2537;4005089405;7193;47697;6763;7390;6989;2098;119;48;1173
2026-06-01T23:51:28.143+02:00,BSF66F,7393,7,H,2254,4247573467,7382,48055,7427,7439,4404,19270,2172,124,40,955,[RECV] BSF66F notify: CRX;1;7393;7;2254;4247573467;7382;48055;7427;7439;4404;2172;124;40;955
2026-06-01T23:51:28.333+02:00,BSF66F,7394,0,A,2786,3701180306,5630,47990,4637,6189,3949,14775,1817,119,48,1002,[RECV] BSF66F notify: CRX;1;7394;0;2786;3701180306;5630;47990;4637;6189;3949;1817;119;48;1002
2026-06-01T23:51:28.333+02:00,BSF66F,7394,1,B,3209,3766716346,5546,48038,3186,3031,2304,8521,382,60,24,499,[RECV] BSF66F notify: CRX;1;7394;1;3209;3766716346;5546;48038;3186;3031;2304;382;60;24;499
2026-06-01T23:51:28.336+02:00,BSF66F,7394,5,F,2949,4022306478,-46,47778,6745,6971,5475,19191,2045,118,60,1340,[RECV] BSF66F notify: CRX;1;7394;5;2949;4022306478;-46;47778;6745;6971;5475;2045;118;60;1340
2026-06-01T23:51:28.337+02:00,BSF66F,7394,2,C,2749,3832252659,6386,47831,3464,3518,3389,10371,596,62,28,630,[RECV] BSF66F notify: CRX;1;7394;2;2749;3832252659;6386;47831;3464;3518;3389;596;62;28;630
2026-06-01T23:51:28.339+02:00,BSF66F,7394,3,D,2839,3897788810,6187,47990,2651,2618,1540,6809,327,50,24,490,[RECV] BSF66F notify: CRX;1;7394;3;2839;3897788810;6187;47990;2651;2618;1540;327;50;24;490
2026-06-01T23:51:28.340+02:00,BSF66F,7394,7,H,2295,4140273320,7371,47748,6434,7192,7148,20774,1989,118,36,865,[RECV] BSF66F notify: CRX;1;7394;7;2295;4140273320;7371;47748;6434;7192;7148;1989;118;36;865
2026-06-01T23:51:28.520+02:00,BSF66F,7395,0,A,2781,3595474982,5541,48130,1084,5089,5896,12069,1768,117,52,1021,[RECV] BSF66F notify: CRX;1;7395;0;2781;3595474982;5541;48130;1084;5089;5896;1768;117;52;1021
2026-06-01T23:51:28.520+02:00,BSF66F,7395,4,E,2548,3857620723,8578,47823,7200,7161,6559,20920,1928,123,52,1178,[RECV] BSF66F notify: CRX;1;7395;4;2548;3857620723;8578;47823;7200;7161;6559;1928;123;52;1178
2026-06-01T23:51:28.523+02:00,BSF66F,7395,2,C,2571,3726547766,7116,47890,5297,7320,7153,19770,1993,120,32,770,[RECV] BSF66F notify: CRX;1;7395;2;2571;3726547766;7116;47890;5297;7320;7153;1993;120;32;770
2026-06-01T23:51:28.523+02:00,BSF66F,7395,6,G,2423,3975586877,11579,47633,602,6201,6239,13042,1842,119,32,727,[RECV] BSF66F notify: CRX;1;7395;6;2423;3975586877;11579;47633;602;6201;6239;1842;119;32;727
2026-06-01T23:51:28.730+02:00,BSF66F,7396,0,A,2711,3487935270,5648,47874,2154,3373,4523,10050,1638,119,48,901,[RECV] BSF66F notify: CRX;1;7396;0;2711;3487935270;5648;47874;2154;3373;4523;1638;119;48;901
2026-06-01T23:51:28.730+02:00,BSF66F,7396,4,E,2973,3750080751,7737,47835,2829,2808,2249,7886,342,53,24,491,[RECV] BSF66F notify: CRX;1;7396;4;2973;3750080751;7737;47835;2829;2808;2249;342;53;24;491
2026-06-01T23:51:28.732+02:00,BSF66F,7396,2,C,2565,3619007806,7090,47906,6594,7241,6008,19843,2154,120,36,851,[RECV] BSF66F notify: CRX;1;7396;2;2565;3619007806;7090;47906;6594;7241;6008;2154;120;36;851
2026-06-01T23:51:28.743+02:00,BSF66F,7396,6,G,2471,3868046442,11559,47678,4631,6257,3386,14274,1741,117,44,992,[RECV] BSF66F notify: CRX;1;7396;6;2471;3868046442;11559;47678;4631;6257;3386;1741;117;44;992
2026-06-01T23:51:28.750+02:00,BSF66F,7396,3,D,2818,3684544005,6309,48113,2732,2697,1760,7189,348,51,20,409,[RECV] BSF66F notify: CRX;1;7396;3;2818;3684544005;6309;48113;2732;2697;1760;348;51;20;409
2026-06-01T23:51:28.932+02:00,BSF66F,7397,0,A,2828,3382032879,5764,48075,5288,6259,6044,17591,1753,119,48,1001,[RECV] BSF66F notify: CRX;1;7397;0;2828;3382032879;5764;48075;5288;6259;6044;1753;119;48;1001
2026-06-01T23:51:28.933+02:00,BSF66F,7397,1,B,3270,3447569250,5487,47950,2802,3260,2998,9060,407,59,24,521,[RECV] BSF66F notify: CRX;1;7397;1;3270;3447569250;5487;47950;2802;3260;2998;407;59;24;521
2026-06-01T23:51:28.935+02:00,BSF66F,7397,5,F,2961,3703159107,40,47911,6545,7242,5387,19174,1712,117,60,1409,[RECV] BSF66F notify: CRX;1;7397;5;2961;3703159107;40;47911;6545;7242;5387;1712;117;60;1409
2026-06-01T23:51:28.936+02:00,BSF66F,7397,2,C,2732,3513105254,6406,47954,3186,3220,3212,9618,556,60,24,521,[RECV] BSF66F notify: CRX;1;7397;2;2732;3513105254;6406;47954;3186;3220;3212;556;60;24;521
2026-06-01T23:51:28.939+02:00,BSF66F,7397,3,D,2784,3578641208,6400,47916,2645,2601,1820,7066,333,49,20,410,[RECV] BSF66F notify: CRX;1;7397;3;2784;3578641208;6400;47916;2645;2601;1820;333;49;20;410
2026-06-01T23:51:28.940+02:00,BSF66F,7397,7,H,2271,3821125742,7375,47690,6841,7607,7376,21824,2376,125,40,953,[RECV] BSF66F notify: CRX;1;7397;7;2271;3821125742;7375;47690;6841;7607;7376;2376;125;40;953
2026-06-01T23:51:29.126+02:00,BSF66F,7398,0,A,2742,3276955763,5672,47695,3042,4882,4969,12893,1709,117,44,873,[RECV] BSF66F notify: CRX;1;7398;0;2742;3276955763;5672;47695;3042;4882;4969;1709;117;44;873
2026-06-01T23:51:29.127+02:00,BSF66F,7398,4,E,2571,3539101473,8634,47869,7161,7179,4087,18427,1748,123,56,1274,[RECV] BSF66F notify: CRX;1;7398;4;2571;3539101473;8634;47869;7161;7179;4087;1748;123;56;1274
2026-06-01T23:51:29.130+02:00,BSF66F,7398,2,C,2554,3408028592,7126,48004,2725,7087,7271,17083,1972,120,44,1034,[RECV] BSF66F notify: CRX;1;7398;2;2554;3408028592;7126;48004;2725;7087;7271;1972;120;44;1034
2026-06-01T23:51:29.131+02:00,BSF66F,7398,6,G,2482,3657067226,11560,47774,2248,6843,5850,14941,1900,120,44,991,[RECV] BSF66F notify: CRX;1;7398;6;2482;3657067226;11560;47774;2248;6843;5850;1900;120;44;991
2026-06-01T23:51:29.330+02:00,BSF66F,7399,0,A,2789,3168819069,5666,47961,1610,3580,3174,8364,1631,119,40,875,[RECV] BSF66F notify: CRX;1;7399;0;2789;3168819069;5666;47961;1610;3580;3174;1631;119;40;875
2026-06-01T23:51:29.331+02:00,BSF66F,7399,1,B,3223,3234355309,5489,47713,2057,2079,1699,5835,194,43,16,317,[RECV] BSF66F notify: CRX;1;7399;1;3223;3234355309;5489;47713;2057;2079;1699;194;43;16;317
2026-06-01T23:51:29.333+02:00,BSF66F,7399,5,F,3006,3489945307,-96,47815,1784,6901,7038,15723,1947,120,60,1343,[RECV] BSF66F notify: CRX;1;7399;5;3006;3489945307;-96;47815;1784;6901;7038;1947;120;60;1343
2026-06-01T23:51:29.334+02:00,BSF66F,7399,3,D,2535,3365427649,7199,48021,6752,7185,6457,20394,2034,119,48,1132,[RECV] BSF66F notify: CRX;1;7399;3;2535;3365427649;7199;48021;6752;7185;6457;2034;119;48;1132
2026-06-01T23:51:29.336+02:00,BSF66F,7399,7,H,2267,3607911780,7391,47944,6502,7329,7185,21016,2064,120,44,1036,[RECV] BSF66F notify: CRX;1;7399;7;2267;3607911780;7391;47944;6502;7329;7185;2064;120;44;1036
2026-06-01T23:51:29.532+02:00,BSF66F,7400,0,A,2876,3063117405,5557,47673,1665,2472,1441,5578,1781,119,36,856,[RECV] BSF66F notify: CRX;1;7400;0;2876;3063117405;5557;47673;1665;2472;1441;1781;119;36;856
2026-06-01T23:51:29.533+02:00,BSF66F,7400,1,B,3201,3128654078,5611,47850,3059,3052,2189,8300,382,62,24,475,[RECV] BSF66F notify: CRX;1;7400;1;3201;3128654078;5611;47850;3059;3052;2189;382;62;24;475
2026-06-01T23:51:29.535+02:00,BSF66F,7400,5,F,2945,3384243595,-53,48015,3937,7215,6088,17240,1851,124,68,1516,[RECV] BSF66F notify: CRX;1;7400;5;2945;3384243595;-53;48015;3937;7215;6088;1851;124;68;1516
2026-06-01T23:51:29.536+02:00,BSF66F,7400,2,C,2626,3194190302,6689,48082,3606,3716,3547,10869,690,65,24,540,[RECV] BSF66F notify: CRX;1;7400;2;2626;3194190302;6689;48082;3606;3716;3547;690;65;24;540
2026-06-01T23:51:29.546+02:00,BSF66F,7400,3,D,2810,3259726577,6361,47837,3046,3030,2695,8771,429,56,20,439,[RECV] BSF66F notify: CRX;1;7400;3;2810;3259726577;6361;47837;3046;3030;2695;429;56;20;439
2026-06-01T23:51:29.547+02:00,BSF66F,7400,7,H,2253,3502210608,7384,47620,6704,7491,7222,21417,2103,124,44,1035,[RECV] BSF66F notify: CRX;1;7400;7;2253;3502210608;7384;47620;6704;7491;7222;2103;124;44;1035
2026-06-01T23:51:29.720+02:00,BSF66F,7401,0,A,2814,2956189926,5676,47298,726,2416,2917,6059,1770,124,40,786,[RECV] BSF66F notify: CRX;1;7401;0;2814;2956189926;5676;47298;726;2416;2917;1770;124;40;786
2026-06-01T23:51:29.720+02:00,BSF66F,7401,4,E,2575,3218335570,8683,47918,907,1248,825,2980,1546,117,48,1050,[RECV] BSF66F notify: CRX;1;7401;4;2575;3218335570;8683;47918;907;1248;825;1546;117;48;1050
2026-06-01T23:51:29.723+02:00,BSF66F,7401,2,C,2534,3087262230,7133,48106,6898,7343,5346,19587,1985,120,44,1036,[RECV] BSF66F notify: CRX;1;7401;2;2534;3087262230;7133;48106;6898;7343;5346;1985;120;44;1036
2026-06-01T23:51:29.724+02:00,BSF66F,7401,6,G,2500,3336301425,11535,47917,3724,7114,5013,15851,2047,123,40,901,[RECV] BSF66F notify: CRX;1;7401;6;2500;3336301425;11535;47917;3724;7114;5013;2047;123;40;901
2026-06-01T23:51:29.930+02:00,BSF66F,7402,0,A,3327,2849981006,5597,47666,2901,3035,2042,7978,1385,119,32,472,[RECV] BSF66F notify: CRX;1;7402;0;3327;2849981006;5597;47666;2901;3035;2042;1385;119;32;472
2026-06-01T23:51:29.931+02:00,BSF66F,7402,1,B,3359,2915516981,5485,47657,1842,2046,1492,5380,157,42,12,242,[RECV] BSF66F notify: CRX;1;7402;1;3359;2915516981;5485;47657;1842;2046;1492;157;42;12;242
2026-06-01T23:51:29.933+02:00,BSF66F,7402,5,F,2923,3171107095,-38,47899,7113,7125,6319,20557,2006,124,52,1173,[RECV] BSF66F notify: CRX;1;7402;5;2923;3171107095;-38;47899;7113;7125;6319;2006;124;52;1173
2026-06-01T23:51:29.934+02:00,BSF66F,7402,3,D,2607,3046589288,7107,47940,2149,1644,2060,5853,1658,119,36,858,[RECV] BSF66F notify: CRX;1;7402;3;2607;3046589288;7107;47940;2149;1644;2060;1658;119;36;858
2026-06-01T23:51:29.936+02:00,BSF66F,7402,7,H,2662,3289073631,7470,48059,5685,1951,1375,9011,1845,123,52,1168,[RECV] BSF66F notify: CRX;1;7402;7;2662;3289073631;7470;48059;5685;1951;1375;1845;123;52;1168
2026-06-01T23:51:30.132+02:00,BSF66F,7403,0,A,3103,2748888811,5556,47823,237,1086,998,2321,831,119,24,356,[RECV] BSF66F notify: CRX;1;7403;0;3103;2748888811;5556;47823;237;1086;998;831;119;24;356
2026-06-01T23:51:30.133+02:00,BSF66F,7403,1,B,3390,2814425299,5401,47799,1141,1016,607,2764,270,59,16,258,[RECV] BSF66F notify: CRX;1;7403;1;3390;2814425299;5401;47799;1141;1016;607;270;59;16;258
2026-06-01T23:51:30.135+02:00,BSF66F,7403,5,F,3048,3070014953,-57,48109,7030,6705,4671,18406,1648,118,36,855,[RECV] BSF66F notify: CRX;1;7403;5;3048;3070014953;-57;48109;7030;6705;4671;1648;118;36;855
2026-06-01T23:51:30.136+02:00,BSF66F,7403,2,C,3041,2879961237,6349,47745,2000,3199,3097,8296,370,61,20,416,[RECV] BSF66F notify: CRX;1;7403;2;3041;2879961237;6349;47745;2000;3199;3097;370;61;20;416
2026-06-01T23:51:30.138+02:00,BSF66F,7403,3,D,3109,2945497825,6237,47821,646,1777,1750,4173,217,50,16,318,[RECV] BSF66F notify: CRX;1;7403;3;3109;2945497825;6237;47821;646;1777;1750;217;50;16;318
2026-06-01T23:51:30.152+02:00,BSF66F,7403,7,H,2355,3187981808,7329,48084,7171,7693,7249,22113,1803,125,36,850,[RECV] BSF66F notify: CRX;1;7403;7;2355;3187981808;7329;48084;7171;7693;7249;1803;125;36;850
2026-06-01T23:51:30.327+02:00,BSF66F,7404,0,A,3172,2637160299,5596,47951,2245,3090,2673,8008,868,117,24,358,[RECV] BSF66F notify: CRX;1;7404;0;3172;2637160299;5596;47951;2245;3090;2673;868;117;24;358
2026-06-01T23:51:30.327+02:00,BSF66F,7404,4,E,3027,2899305811,8626,47407,376,368,233,977,845,122,24,360,[RECV] BSF66F notify: CRX;1;7404;4;3027;2899305811;8626;47407;376;368;233;845;122;24;360
2026-06-01T23:51:30.334+02:00,BSF66F,7404,2,C,2678,2768232571,7077,47703,846,4337,3730,8913,1595,119,32,661,[RECV] BSF66F notify: CRX;1;7404;2;2678;2768232571;7077;47703;846;4337;3730;1595;119;32;661
2026-06-01T23:51:30.335+02:00,BSF66F,7404,6,G,2909,3017271862,11548,48138,3766,5771,5176,14713,1585,119,32,735,[RECV] BSF66F notify: CRX;1;7404;6;2909;3017271862;11548;48138;3766;5771;5176;1585;119;32;735
2026-06-01T23:51:30.536+02:00,BSF66F,7405,0,A,3053,2531253313,5585,47653,949,1412,1029,3390,1112,119,20,363,[RECV] BSF66F notify: CRX;1;7405;0;3053;2531253313;5585;47653;949;1412;1029;1112;119;20;363
2026-06-01T23:51:30.542+02:00,BSF66F,7405,1,B,3347,2596789691,5599,48047,672,1456,982,3110,131,43,12,205,[RECV] BSF66F notify: CRX;1;7405;1;3347;2596789691;5599;48047;672;1456;982;131;43;12;205
