layout_source,correction_source,tag_delay_mode,d_tag_mm,capture_id,tag,opti_marker,status,n_overlap,frames_input,frames_solved,beta_s,err3d_median_mm,err3d_p75_mm,err3d_p95_mm,err3d_rmse_mm,median_horiz_mm,rmse_horiz_mm,median_abs_vertical_y_mm,rmse_vertical_y_mm,alignment,n_positions,n_frames,median_3d_mm,p75_3d_mm,p95_3d_mm,rmse_3d_mm,median_vert_mm,rmse_vert_mm,signed_vertical_slope_mm_per_m,signed_vertical_slope_r2,fail_rate
L_Vicon,C_Vicon_refit_cm,D0,0.0,R05,BSDC91,WandCantenna,ok,1201,1201,1201,48.70257800000013,107.14940218533093,154.99364459871362,224.380068846449,130.32021433095684,83.67566521015505,102.78106751099882,49.16663657232721,80.12122330922082,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R06,BSDC91,WandCantenna,ok,1201,1201,1201,45.52379100000014,96.60779148584565,138.2968928519871,217.08981194598775,125.3614821719784,61.9288919271871,84.78497339164277,51.73324083986836,92.3418079708952,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R07,BS2DCE,WandBantenna,ok,1200,1200,1200,45.229804000000115,155.73594662217766,214.08310794468576,309.6551622399523,181.4054557142094,86.72588104952129,122.22549594494812,102.86078407924595,134.04800447560368,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R08,BS2DCE,WandBantenna,ok,1201,1201,1201,44.84747700000013,142.29344020244235,213.37051394685915,356.1357785627412,191.59616144704947,92.65443747425385,115.90426536740857,94.27708508767705,152.56241460754737,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R07,BSDC91,WandCantenna,ok,1201,1201,1201,45.229804000000115,88.19303510573341,135.8541904053851,200.33603794580097,112.6933458033553,59.990849994052745,84.95913321740672,45.846003996161016,74.03874574370879,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R08,BSDC91,WandCantenna,ok,1200,1200,1200,44.84747700000013,96.39191542501015,129.68584601056955,211.33907168163955,118.91989271614005,68.80368696803714,83.5407196611004,50.985219585866844,84.63385281389294,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R09,BS2DCE,WandBantenna,ok,1200,1200,1200,44.96743900000014,179.92285891230253,266.94878658249763,420.42575445182615,230.3508289187021,107.71618432611359,151.55589924891586,121.79200283815726,173.47136301529895,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R09,BSDC91,WandCantenna,ok,1200,1200,1200,44.96743900000014,117.7937582354186,153.54408606900967,239.7669822606405,139.84766375298463,90.48630698585795,112.42230441710214,53.09222521737411,83.17808922256071,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R10,BS2DCE,WandBantenna,ok,1200,1200,1200,45.34070900000013,152.52906683065717,211.0658484398141,326.3952018698918,186.4033196122895,74.05619108367213,91.91407150034127,125.10496268991164,162.16658417414945,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R10,BSDC91,WandCantenna,ok,1200,1200,1200,45.34070900000013,81.41329914710765,121.55068915373607,229.62626460348457,113.56660844084871,50.165720618117604,70.26908957114932,54.76286361105815,89.21675629386469,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R11,BS2DCE,WandBantenna,ok,1201,1201,1201,45.512481000000136,142.36654968567785,182.79793864890954,281.1787043804738,184.89467092360232,71.6517053607982,119.4537144035622,96.55419818115934,141.12706845654873,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R11,BSDC91,WandCantenna,ok,1200,1200,1200,45.512481000000136,93.28318342510597,127.5455832565446,185.5596459275472,113.85741492126898,60.892981033146285,77.6824021300167,57.38570204089467,83.24034677885707,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R12,BS2DCE,WandBantenna,ok,1200,1200,1200,46.934825000000124,153.08972452801265,211.82527899098736,295.67202969001187,177.01183782836551,82.47467502704954,104.18425109935298,98.89547926258888,143.10427161424127,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R12,BSDC91,WandCantenna,ok,1200,1200,1200,46.934825000000124,106.24282729180126,143.8019657408178,213.7528537334379,126.55618149272235,57.48559764457835,76.5213744846964,75.03434680982343,100.80151943791192,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R13,BS2DCE,WandBantenna,ok,1201,1201,1201,44.91856400000012,142.24323663478717,196.42155109063,282.7396894041932,169.24336645098893,73.17547643240086,101.5955824889057,102.91158986769494,135.35750701901864,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R14,BSDC91,WandCantenna,ok,1200,1200,1200,45.59368200000013,90.62712618208778,126.23659135606667,192.31317328522823,109.82003635918373,49.43667107917322,59.73011147205449,60.23413187822257,92.15614016151274,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R13,BSDC91,WandCantenna,ok,1200,1200,1200,44.91856400000012,96.08684324812933,128.85657470013905,196.61843484444765,117.2487544749587,59.334161855353926,75.2857460846278,57.01125883902972,89.88507586029006,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R14,BS2DCE,WandBantenna,ok,1201,1201,1201,45.59368200000013,142.44216337980424,202.23020129949404,295.4530141375134,172.17756752724202,60.98167458972564,72.78608126228235,119.10607458023878,156.03621737942257,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R15,BS2DCE,WandBantenna,ok,1200,1200,1200,43.647452000000136,135.7188424087749,182.18019183888754,266.4188084634952,162.98684521217163,79.55793512578629,111.07377109629638,87.30614168795907,119.2783680583531,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R15,BSDC91,WandCantenna,ok,1200,1200,1200,43.647452000000136,92.62568613317481,123.94001040842417,186.4057734357472,112.87665603274131,61.64850210167036,81.90031032808012,51.57373861146007,77.67547003589978,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R16,BS2DCE,WandBantenna,ok,1201,1201,1201,44.509039000000136,152.31476483991122,209.2117905163119,298.3927036803886,178.70775377869472,72.06338073110011,94.40046649253898,117.71127198440445,151.73995250631128,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R16,BSDC91,WandCantenna,ok,1200,1200,1200,44.509039000000136,99.73667711366345,138.44190427019703,201.85975462414157,120.46512384331773,50.24951255983895,62.10247305967969,76.42063677675372,103.22368382526192,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R17,BS2DCE,WandBantenna,ok,1201,1201,1201,45.54838000000013,152.5387902520973,207.1844286707823,314.5531050814732,187.76258447009067,73.6088190661174,102.35517703129918,118.73007484487061,157.4109458131147,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,R17,BSDC91,WandCantenna,ok,1200,1200,1200,45.54838000000013,87.93295202936682,128.21196772149477,184.77089866183366,110.33488036362897,57.80251901730301,79.5398516063232,48.3023754559423,76.46697215988353,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R01,BS2DCE,WandBantenna,ok,1201,1201,1201,37.70795600000014,113.46070011217616,164.16399563790597,546.0059506639424,213.152509592915,66.49120137503881,101.40175811188033,78.23876105233671,187.48780173007907,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R01,BSDC91,WandCantenna,ok,1200,1200,1200,37.70795600000014,105.54945916974208,149.25788767802712,255.28419556775867,143.75776793193816,57.55939107614437,81.549860534995,78.62483630506517,118.38883430246221,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R02,BSDC91,WandCantenna,ok,1200,1200,1200,46.52235800000014,109.42506175814941,140.46607333466568,207.3623220408997,127.95401010460694,56.214778826147224,71.25970704594427,79.6987729328913,106.27456353039541,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R02,BS2DCE,WandBantenna,ok,1201,1201,1201,46.52235800000014,108.98126988030828,156.55541429922087,306.5449392997623,159.79663431505054,66.72482417402907,86.45556596122357,82.3034657469766,134.38898560798242,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R03,BSDC91,WandCantenna,ok,1200,1200,1200,46.377582000000146,100.46862837454341,133.95119113837865,205.42017440899716,118.37797289770931,61.8568387991106,76.84966347696879,70.02491917219112,90.04151093161117,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R03,BS2DCE,WandBantenna,ok,1050,1200,1200,46.377582000000146,121.73145800354091,173.79156263830797,248.69308316921675,146.1398865226373,70.83982525154259,90.63846311697226,82.98442635103811,114.63653622053737,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R04,BS2DCE,WandBantenna,ok,1200,1200,1200,47.29321100000013,109.18991375936574,150.3222660759448,261.80981064367325,139.71696820002657,66.25678827239162,94.44643275877854,71.74387908216409,102.95971319962365,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R04,BSDC91,WandCantenna,ok,1200,1200,1200,47.29321100000013,96.614789710095,140.13975904314225,196.77993702150118,119.56790667822328,58.74269209514377,82.38419190872717,61.92003348761807,86.65638597909748,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R05,BS2DCE,WandBantenna,ok,1200,1200,1200,48.70257800000013,111.64249716963252,161.60912160105028,290.0279400336153,155.73284774029028,77.48654980482121,115.13704542964162,62.75649713596272,104.86267512815547,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R05,BSDC91,WandCantenna,ok,1201,1201,1201,48.70257800000013,100.34833054982816,126.0737877011333,171.84528164991528,111.142142698549,66.06819418312546,83.67546715093404,58.4051549655876,73.15047560130817,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R06,BSDC91,WandCantenna,ok,1201,1201,1201,45.52379100000014,94.9853393368463,127.35556828873845,177.39720091201764,110.7207016019467,63.14580727682192,78.92348793203921,53.31123474923447,77.65408434762838,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R06,BS2DCE,WandBantenna,ok,1200,1200,1200,45.52379100000014,113.80852032055056,152.77725811709576,225.40343427602278,135.58552965642275,68.08355263746886,83.93473049826036,75.52828476741678,106.4819086436616,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R07,BS2DCE,WandBantenna,ok,1200,1200,1200,45.229804000000115,95.60919476249775,144.434497206921,224.67294207233232,124.55180070193693,62.533997842580376,89.65980481374513,55.9529020946764,86.45386318063606,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R07,BSDC91,WandCantenna,ok,1201,1201,1201,45.229804000000115,92.25270879833465,116.61463877961849,158.8065243978328,100.79313921420271,62.86607566124684,75.48950094579575,49.66992253459682,66.78766472641749,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R08,BS2DCE,WandBantenna,ok,1201,1201,1201,44.84747700000013,101.68803371522769,144.02132555974362,249.30960621869266,134.34997061363913,66.53440653600231,83.81769529642258,63.12492509884419,104.99765977907202,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R08,BSDC91,WandCantenna,ok,1200,1200,1200,44.84747700000013,80.60255828077553,110.46868789568444,167.40295601249332,95.80795824456368,57.467232809518954,70.19713420049676,40.10686087826082,65.20373618919015,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R09,BS2DCE,WandBantenna,ok,1200,1200,1200,44.96743900000014,115.08080439131666,187.81494952306116,328.0928338463563,165.55999837901516,78.10768969578848,117.80774932373475,70.22175614726149,116.32474914022198,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R10,BS2DCE,WandBantenna,ok,1200,1200,1200,45.34070900000013,100.47141977321185,145.26966658254366,234.8938216776557,128.16125937929743,59.86176429517414,75.06303077161039,69.68472245636667,103.87901528734196,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R09,BSDC91,WandCantenna,ok,1200,1200,1200,44.96743900000014,110.60223271169195,146.54691186400524,205.00079599451777,127.73086506198307,77.85346712783847,96.01696129858384,62.982732673084456,84.23726629270908,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R10,BSDC91,WandCantenna,ok,1200,1200,1200,45.34070900000013,83.4009767235394,114.81621987819675,175.77618504497931,100.27863382793656,49.78891182810069,68.33726784806896,52.65480539618636,73.38816134403875,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R11,BS2DCE,WandBantenna,ok,1201,1201,1201,45.512481000000136,99.08113459779216,130.90137767718173,208.0878642770318,136.56156852576953,65.38451618098554,93.88837363049413,55.845725988906906,99.16670456982615,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R11,BSDC91,WandCantenna,ok,1200,1200,1200,45.512481000000136,91.90946937446725,124.94104040673272,174.41223887418175,106.00413416194691,60.7569273293134,72.5626265759743,53.611110608807735,77.27575094309825,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R12,BS2DCE,WandBantenna,ok,1200,1200,1200,46.934825000000124,105.90893698988351,147.7931720596286,209.60256014161124,125.97727890537195,56.254396470753534,73.29073414975083,70.10605102024215,102.46337437441936,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R13,BS2DCE,WandBantenna,ok,1201,1201,1201,44.91856400000012,86.26809325041405,122.1696890982708,209.1916560168915,113.07629664723153,53.39083267102748,74.65615947011759,53.4838768278305,84.92765578199528,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R12,BSDC91,WandCantenna,ok,1200,1200,1200,46.934825000000124,88.97626745699361,127.60216416390787,175.90367906545453,106.66412327445529,51.56065401945966,68.4461751667977,55.46027884080854,81.80682305861926,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R13,BSDC91,WandCantenna,ok,1200,1200,1200,44.91856400000012,89.73290158184139,118.52626959382769,169.0806578687053,103.82389621771536,53.773294349732595,66.98818867944591,56.75322567015482,79.32202722619918,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R14,BS2DCE,WandBantenna,ok,1201,1201,1201,45.59368200000013,97.69310095377487,141.56845926382192,217.18040481704642,123.29575631419544,44.398547755950645,56.626322603198524,74.3749231712577,109.52307114726081,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R14,BSDC91,WandCantenna,ok,1200,1200,1200,45.59368200000013,82.17337216051983,112.27919154616957,169.56385439859696,97.92272120613825,51.70641138815982,61.54737503095023,49.17187545727245,76.16285154335178,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R15,BS2DCE,WandBantenna,ok,1200,1200,1200,43.647452000000136,102.36489040774251,142.45126053291298,221.74870332704012,128.28272858875798,64.18452078283295,90.37902633777666,59.99020554400005,91.0389479970656,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R17,BS2DCE,WandBantenna,ok,1201,1201,1201,45.54838000000013,98.55305235100685,139.61897257777528,228.9502733718438,131.27778158178754,55.85464017776538,79.88760954074777,63.261894670235506,104.17209693051467,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R16,BSDC91,WandCantenna,ok,1200,1200,1200,44.509039000000136,95.99577945085304,126.42892271438087,187.31857116104214,112.12959464886096,51.23948872122976,63.9661563953289,68.84766369510737,92.0943908830836,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R15,BSDC91,WandCantenna,ok,1200,1200,1200,43.647452000000136,98.94443958889471,125.79260906625163,173.04868135122862,110.32692569041417,61.5433047426375,75.53169081130646,57.467679155309895,80.4176237866015,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R16,BS2DCE,WandBantenna,ok,1201,1201,1201,44.509039000000136,108.81515223479433,155.70862716053904,231.19529262471846,132.32876563325402,49.96826725755195,68.19406272078338,78.65882719737436,113.40402119702163,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,R17,BSDC91,WandCantenna,ok,1200,1200,1200,45.54838000000013,88.69185120199936,119.00414294739326,172.4551556244591,104.18695846617774,47.28469550577586,67.75200973129162,60.08153769511358,79.14914713251186,BEST-FIT-ALIGNED: Vicon anchor coords; capture-level v4-io/T4 time offsets reused,,,,,,,,,,,
L_Vicon,C_Vicon_refit_cm,D0,0.0,,,,,,,,,,,,,71.85754304594916,98.91888933652052,,,,34,40661,126.75630032209673,151.4438058526576,273.79875642198454,164.6401840144963,81.8633892323564,126.66318626697839,nan,nan,0.0
L_Vicon,C_Vicon_refit_cm,D_LOO_CV,49.621,,,,,,,,,,,,,61.15011603597545,77.886575704504,,,,34,40661,99.71473257381015,108.93974046892978,208.63976014696163,125.26453980365443,62.86961490452359,91.5666694400746,nan,nan,0.0
