pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3933.186905389054,3934.064449064449,-0.877543675394918,0.877543675394918
A-C,7579.316803759025,7579.0,0.3168037590248787,0.3168037590248787
A-D,9179.546312539733,9179.0,0.5463125397327531,0.5463125397327531
A-E,1399.9260261663155,1400.098377281947,-0.17235111563149985,0.17235111563149985
A-F,4177.107896622164,4177.5,-0.3921033778360652,0.3921033778360652
A-G,7940.14422955066,7940.099750623442,0.04447892721873359,0.04447892721873359
A-H,9257.678621964737,9257.184905660377,0.4937163043596229,0.4937163043596229
B-C,5929.639261502107,5930.0,-0.36073849789318047,0.36073849789318047
B-D,5439.081199794335,5439.0,0.08119979433467961,0.08119979433467961
B-E,4284.0157031938,4282.999999999999,1.0157031938006185,1.0157031938006185
B-F,1512.9419094447396,1513.0000000000002,-0.05809055526060547,0.05809055526060547
B-G,6448.025321855363,6447.639999999999,0.385321855363145,0.385321855363145
B-H,5628.463596141442,5628.447513812153,0.01608232928901998,0.01608232928901998
C-D,9039.329786385584,9039.37213027229,-0.04234388670556655,0.04234388670556655
C-E,7695.823297283478,7695.558620689654,0.2646765938234239,0.2646765938234239
C-F,6051.949433996986,6052.5475113122175,-0.5980773152314214,0.5980773152314214
C-G,1485.8451975659104,1486.0,-0.15480243408956085,0.15480243408956085
C-H,9317.544670328167,9317.0,0.5446703281668306,0.5446703281668306
D-E,9422.671849212747,9422.999999999998,-0.32815078725070634,0.32815078725070634
D-F,5711.902271553187,5712.306631299735,-0.40435974654792517,0.40435974654792517
D-G,9527.666437897082,9527.5,0.16643789708177792,0.16643789708177792
D-H,1357.421771370222,1357.2441184611125,0.17765290910938347,0.17765290910938347
E-F,4013.520011548688,4013.5369863013702,-0.016974752682017424,0.016974752682017424
E-G,7793.033228519356,7793.539936102236,-0.5067075828801535,0.5067075828801535
E-H,9303.510925981456,9304.0,-0.48907401854376076,0.48907401854376076
F-G,6216.8679090575915,6216.456603773585,0.41130528400663025,0.41130528400663025
F-H,5543.403036621306,5543.390243902439,0.012792718866876385,0.012792718866876385
G-H,9603.417814481407,9604.0,-0.5821855185931781,0.5821855185931781
