row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L13:I1+I2+I3+I8:T6,S04,simulate_imu_prior,0.9714033810014371,,,,
R4:L13:I1+I2+I3+I8:T6,S04,cpu_golden,26.88330639898777,,,,
R4:L13:I1+I2+I3+I8:T6,S04,torch_gpu,2.4027473629976157,0,1,2.4027473629976157,2.4027473629976157
R4:L13:I1+I2+I3+I8:T8,S04,simulate_imu_prior,0.6695738850103226,,,,
R4:L13:I1+I2+I3+I8:T8,S04,cpu_golden,24.241348197014304,,,,
R4:L13:I1+I2+I3+I8:T8,S04,torch_gpu,2.4838714000070468,0,1,2.4838714000070468,2.4838714000070468
