chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,message,started_utc,child_run_id,wall_time_s,log_path,finished_utc
agreement_0000,agreement,['R2:L2:I3:T6'],1,2,200,1,done,1,cuda:0,ok,2026-06-05T10:14:38.653187+00:00,l2_singleI_seed0_nominal_1080ti_debug_agreement_0000_cuda0,3.875141893979162,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_debug/logs/agreement_0000_cuda0.log,2026-06-05T10:14:42.529078+00:00
partial_raw_0000,partial_raw,"['R2:L2:I0:T6', 'R2:L2:I0:T8']",2,1,10,2,done,1,cuda:1,ok,2026-06-05T10:14:38.653855+00:00,l2_singleI_seed0_nominal_1080ti_debug_partial_raw_0000_cuda1,3.920824739005184,runs/phase4_algorithm_factory/l2_singleI_seed0_nominal_1080ti_debug/logs/partial_raw_0000_cuda1.log,2026-06-05T10:14:42.580349+00:00
partial_raw_0001,partial_raw,"['R2:L2:I1:T6', 'R2:L2:I1:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0002,partial_raw,"['R2:L2:I3:T6', 'R2:L2:I3:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0003,partial_raw,"['R2:L2:I4:T6', 'R2:L2:I4:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0004,partial_raw,"['R2:L2:I7:T6', 'R2:L2:I7:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0005,partial_raw,"['R2:L2:I8:T6', 'R2:L2:I8:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0006,partial_raw,"['R2:L2:I1+I3+I7:T6', 'R2:L2:I1+I3+I7:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0007,partial_raw,"['R2:L2:I1+I2+I3+I8:T6', 'R2:L2:I1+I2+I3+I8:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0008,partial_raw,"['R4:L2:I0:T6', 'R4:L2:I0:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0009,partial_raw,"['R4:L2:I1:T6', 'R4:L2:I1:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0010,partial_raw,"['R4:L2:I3:T6', 'R4:L2:I3:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0011,partial_raw,"['R4:L2:I4:T6', 'R4:L2:I4:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0012,partial_raw,"['R4:L2:I7:T6', 'R4:L2:I7:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0013,partial_raw,"['R4:L2:I8:T6', 'R4:L2:I8:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0014,partial_raw,"['R4:L2:I1+I3+I7:T6', 'R4:L2:I1+I3+I7:T8']",2,1,10,2,pending,0,,,,,,,
partial_raw_0015,partial_raw,"['R4:L2:I1+I2+I3+I8:T6', 'R4:L2:I1+I2+I3+I8:T8']",2,1,10,2,pending,0,,,,,,,
