method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T3_CUDA_REPLAY,T3,v3-lite,8,1,6.539400656009093,1000,34.0,38457.0,14.428763448163863,24.614041196155107,80.06154959503584,545.5400204679988,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,5000,134.6413043709763,1000,34.0,40811.0,21.71285699744764,36.57147448119313,99.13316151224687,546.4144816107654,23.0
T3_CUDA_REPLAY,T3,v3-lite,6,5000,135.75287113399827,1000,34.0,40811.0,30.718299991126802,51.08159987073487,121.97086881164671,551.2239759212582,23.0
T3_CUDA_REPLAY,T3,v3-lite,5,5000,141.5309006080206,1000,34.0,40811.0,41.53286763037683,69.65860861430866,153.39648785302313,558.8472584808225,23.0
T3_CUDA_REPLAY,T3,v3-lite,4,5000,138.37949055299396,1000,34.0,40811.0,63.93677592732957,108.42752190897218,206.15750840971612,579.4130052453986,23.0
