grid_mm,mask,version,ID,location,height,facing,mean_x,mean_y,mean_z,gdop,hdop,vdop,cond,radial_p95,pct_ge8
25.0,dropA,v4-io,ID06,edge,high,BCGF,2214.562607525611,1091.593316936203,-1671.1105257891245,1.539726734161377,0.9011374115943909,1.2484829425811768,15.156344413757324,149.01037659410417,92.83930058284764
25.0,dropA,v4-io,ID07,edge,low,CDHG,1767.346487139338,1616.57187591758,140.61404512006774,1.6096240282058716,0.9324035048484802,1.3120644092559814,17.51067543029785,142.19247577249772,90.84096586178184
25.0,dropA,v4-io,ID08,edge,mid,CDHG,1584.357224519253,1708.1238792672357,-953.384806564461,1.3176180124282837,0.8886880874633789,0.9728056788444519,7.146831512451172,149.6550058641465,90.25811823480431
25.0,dropA,v4-io,ID09,edge,high,CDHG,1615.989722214035,1698.2488648858075,-1385.5367770269222,1.4123177528381348,0.8968298435211182,1.0910260677337646,9.985970497131348,101.40452454866414,93.42214820982517
25.0,dropA,v4-io,ID10,edge,low,ADHE,703.3502828016352,1299.5397297098211,44.516674968173554,1.7846778631210327,1.1181004047393799,1.3910163640975952,25.664525985717773,89.18581012874685,90.75770191507078
25.0,dropA,v4-io,ID11,edge,mid,ADHE,705.7250145406726,1091.165468050263,-971.8269565202183,1.4207565784454346,0.934963047504425,1.06976318359375,10.414729118347168,82.23537267240161,91.84013322231472
25.0,dropA,v4-io,ID12,edge,high,ADHE,711.3026756298295,1229.9314954331069,-1525.6999630850255,1.538332223892212,0.9026032090187073,1.2457020282745361,14.20924186706543,80.4570476336421,91.3405495420483
25.0,dropA,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.3451420068740845,0.8705229759216309,1.0254738330841064,7.971532821655273,129.35301641611318,91.66666666666666
25.0,dropA,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.3416231870651245,0.8691099286079407,1.022057056427002,7.888927459716797,72.22045437214963,91.9233971690258
25.0,dropA,v4-io,ID15,center,mid,CDHG,1501.1107914784156,1075.307267215994,-880.1568814353286,1.348181962966919,0.8730267286300659,1.0273358821868896,8.05099105834961,91.79708064770448,95.58701082431308
25.0,dropA,v4-io,ID16,center,mid,ADHE,1544.5546210976731,1060.9555672643671,-947.66847998736,1.3459701538085938,0.8686849474906921,1.0281157493591309,7.987098693847656,73.17561402236818,89.75853455453789
25.0,dropA,v4-io,ID17,center,low,ABEF,1380.5200175577754,1081.025698467634,24.809441588108047,1.633122205734253,0.9810574650764465,1.305608868598938,18.289913177490234,111.70623027627964,92.49374478732275
25.0,dropA,v4-io,ID18,center,low,BCGF,1455.2468479812926,924.1520545772048,-0.0205933887045523,1.630218505859375,0.9876719117164612,1.296964406967163,18.22447967529297,75.1893906698287,92.91075896580485
25.0,dropA,v4-io,ID19,center,low,CDHG,1651.1845802515977,1066.5794167760464,119.58967211377588,1.6428502798080444,0.9523263573646545,1.338667869567871,18.983470916748047,217.46153630377552,89.84179850124896
25.0,dropA,v4-io,ID20,center,low,ADHE,1469.8598522746754,1211.1129536321523,160.84592107231205,1.6777995824813843,0.9696276187896729,1.3692457675933838,20.271467208862305,185.9268578972658,91.42381348875936
25.0,dropA,v4-io,ID21,center,high,ABEF,1498.2269138185509,1051.0521127720715,-1478.9149026795692,1.4782435894012451,0.8728428483009338,1.1930421590805054,11.900579452514648,97.70277988293402,91.3405495420483
25.0,dropA,v4-io,ID22,center,high,BCGF,1479.5657250256318,1022.7501608879636,-1416.1742827184464,1.4616503715515137,0.8717510104179382,1.1732313632965088,11.326332092285156,70.24702567172382,92.67277268942549
25.0,dropA,v4-io,ID23,center,high,CDHG,1455.432405849321,1045.466187836488,-1540.5174101218654,1.5191349983215332,0.8773314356803894,1.2401857376098633,13.269695281982422,129.18611830283794,93.75520399666944
25.0,dropA,v4-io,ID24,center,high,ADHE,1471.085523982645,1015.6314445096888,-1474.1352226871666,1.4827717542648315,0.8737685084342957,1.1979734897613525,12.021546363830566,128.86793089145365,92.5895087427144
25.0,dropB,v4-io,ID01,edge,low,ABEF,1339.0175007439827,766.8834986068538,129.2331742499558,1.6869944334030151,1.0109286308288574,1.3505457639694214,20.820354461669922,115.1088534573236,91.75686927560366
25.0,dropB,v4-io,ID02,edge,mid,ABEF,1507.0711124056868,716.4300850182786,-868.6103357405455,1.398948311805725,0.9124500155448914,1.0604203939437866,9.199124336242676,101.46588053410308,95.67027477102414
25.0,dropB,v4-io,ID03,edge,high,ABEF,1491.619118581302,655.9971491365872,-1798.1047371148002,1.746321439743042,0.9290722012519836,1.47866952419281,21.658203125,115.56446212698349,92.2564529558701
25.0,dropB,v4-io,ID04,edge,low,BCGF,2201.277217666929,1050.5786420763402,295.73289825998944,2.0129668712615967,1.1927884817123413,1.621509075164795,37.849525451660156,108.77067421221275,93.83846794338052
25.0,dropB,v4-io,ID05,edge,mid,BCGF,2240.371048649451,1125.6909974307723,-902.227785676734,1.3955293893814087,0.9276981353759766,1.042534589767456,9.703259468078613,92.9528493350123,91.5
25.0,dropB,v4-io,ID06,edge,high,BCGF,2214.562607525611,1091.593316936203,-1671.1105257891245,1.6459273099899292,0.8987823724746704,1.3788642883300781,18.364673614501953,149.01037659410417,92.83930058284764
25.0,dropB,v4-io,ID07,edge,low,CDHG,1767.346487139338,1616.57187591758,140.61404512006774,1.6605134010314941,0.9916785359382629,1.3318703174591064,18.76156234741211,142.19247577249772,90.84096586178184
25.0,dropB,v4-io,ID08,edge,mid,CDHG,1584.357224519253,1708.1238792672357,-953.384806564461,1.3321809768676758,0.9000606536865234,0.9821388721466064,7.383635520935059,149.6550058641465,90.25811823480431
25.0,dropB,v4-io,ID09,edge,high,CDHG,1615.989722214035,1698.2488648858075,-1385.5367770269222,1.435010552406311,0.910991907119751,1.1087599992752075,10.449237823486328,101.40452454866414,93.42214820982517
25.0,dropB,v4-io,ID10,edge,low,ADHE,703.3502828016352,1299.5397297098211,44.516674968173554,1.4905394315719604,0.8967876434326172,1.1905795335769653,13.920812606811523,89.18581012874685,90.75770191507078
25.0,dropB,v4-io,ID11,edge,mid,ADHE,705.7250145406726,1091.165468050263,-971.8269565202183,1.2547376155853271,0.857387125492096,0.9161079525947571,6.289548873901367,82.23537267240161,91.84013322231472
25.0,dropB,v4-io,ID12,edge,high,ADHE,711.3026756298295,1229.9314954331069,-1525.6999630850255,1.4312310218811035,0.8731975555419922,1.1339964866638184,11.496686935424805,80.4570476336421,91.3405495420483
25.0,dropB,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.3550965785980225,0.8748018741607666,1.0348953008651733,8.124381065368652,129.35301641611318,91.66666666666666
25.0,dropB,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.358054518699646,0.8763778805732727,1.0374362468719482,8.197248458862305,72.22045437214963,91.9233971690258
25.0,dropB,v4-io,ID15,center,mid,CDHG,1501.1107914784156,1075.307267215994,-880.1568814353286,1.3514628410339355,0.874358057975769,1.0305095911026,8.043702125549316,91.79708064770448,95.58701082431308
25.0,dropB,v4-io,ID16,center,mid,ADHE,1544.5546210976731,1060.9555672643671,-947.66847998736,1.3630726337432861,0.8755907416343689,1.044656753540039,8.309758186340332,73.17561402236818,89.75853455453789
25.0,dropB,v4-io,ID17,center,low,ABEF,1380.5200175577754,1081.025698467634,24.809441588108047,1.569494366645813,0.9430365562438965,1.2545894384384155,15.853257179260254,111.70623027627964,92.49374478732275
25.0,dropB,v4-io,ID18,center,low,BCGF,1455.2468479812926,924.1520545772048,-0.0205933887045523,1.5947340726852417,0.9729815125465393,1.2635202407836914,16.746978759765625,75.1893906698287,92.91075896580485
25.0,dropB,v4-io,ID19,center,low,CDHG,1651.1845802515977,1066.5794167760464,119.58967211377588,1.6859954595565796,1.0006970167160034,1.356903314590454,20.472759246826172,217.46153630377552,89.84179850124896
25.0,dropB,v4-io,ID20,center,low,ADHE,1469.8598522746754,1211.1129536321523,160.84592107231205,1.6503194570541382,0.9605822563171387,1.3419523239135742,19.06682014465332,185.9268578972658,91.42381348875936
25.0,dropB,v4-io,ID21,center,high,ABEF,1498.2269138185509,1051.0521127720715,-1478.9149026795692,1.4862918853759766,0.8726558685302734,1.20313560962677,12.019370079040527,97.70277988293402,91.3405495420483
25.0,dropB,v4-io,ID22,center,high,BCGF,1479.5657250256318,1022.7501608879636,-1416.1742827184464,1.4644407033920288,0.8707772493362427,1.1774266958236694,11.30262565612793,70.24702567172382,92.67277268942549
25.0,dropB,v4-io,ID23,center,high,CDHG,1455.432405849321,1045.466187836488,-1540.5174101218654,1.5184398889541626,0.8755173683166504,1.2406164407730103,13.151094436645508,129.18611830283794,93.75520399666944
25.0,dropB,v4-io,ID24,center,high,ADHE,1471.085523982645,1015.6314445096888,-1474.1352226871666,1.4862098693847656,0.872810959815979,1.2029218673706055,12.01467514038086,128.86793089145365,92.5895087427144
25.0,dropC,v4-io,ID01,edge,low,ABEF,1339.0175007439827,766.8834986068538,129.2331742499558,1.580463171005249,0.9252488017082214,1.2813191413879395,16.47474479675293,115.1088534573236,91.75686927560366
25.0,dropC,v4-io,ID02,edge,mid,ABEF,1507.0711124056868,716.4300850182786,-868.6103357405455,1.3123018741607666,0.8688135743141174,0.9835136532783508,7.113706111907959,101.46588053410308,95.67027477102414
25.0,dropC,v4-io,ID03,edge,high,ABEF,1491.619118581302,655.9971491365872,-1798.1047371148002,1.6988015174865723,0.9345546960830688,1.4186381101608276,20.312389373779297,115.56446212698349,92.2564529558701
25.0,dropC,v4-io,ID04,edge,low,BCGF,2201.277217666929,1050.5786420763402,295.73289825998944,1.949559211730957,1.1325911283493042,1.5868265628814697,34.5025634765625,108.77067421221275,93.83846794338052
25.0,dropC,v4-io,ID05,edge,mid,BCGF,2240.371048649451,1125.6909974307723,-902.227785676734,1.3838870525360107,0.9169749617576599,1.0364845991134644,9.441913604736328,92.9528493350123,91.5
25.0,dropC,v4-io,ID06,edge,high,BCGF,2214.562607525611,1091.593316936203,-1671.1105257891245,1.638214111328125,0.8986374139785767,1.3697431087493896,18.094757080078125,149.01037659410417,92.83930058284764
25.0,dropC,v4-io,ID07,edge,low,CDHG,1767.346487139338,1616.57187591758,140.61404512006774,1.844986081123352,1.113135814666748,1.471360683441162,28.585289001464844,142.19247577249772,90.84096586178184
25.0,dropC,v4-io,ID08,edge,mid,CDHG,1584.357224519253,1708.1238792672357,-953.384806564461,1.4135265350341797,0.9177247285842896,1.0750993490219116,9.611374855041504,149.6550058641465,90.25811823480431
25.0,dropC,v4-io,ID09,edge,high,CDHG,1615.989722214035,1698.2488648858075,-1385.5367770269222,1.5021624565124512,0.9043734073638916,1.199416995048523,12.199493408203125,101.40452454866414,93.42214820982517
25.0,dropC,v4-io,ID10,edge,low,ADHE,703.3502828016352,1299.5397297098211,44.516674968173554,1.5023869276046753,0.907875120639801,1.1970502138137817,14.313944816589355,89.18581012874685,90.75770191507078
25.0,dropC,v4-io,ID11,edge,mid,ADHE,705.7250145406726,1091.165468050263,-971.8269565202183,1.2506548166275024,0.8534812927246094,0.9141702055931091,6.218124866485596,82.23537267240161,91.84013322231472
25.0,dropC,v4-io,ID12,edge,high,ADHE,711.3026756298295,1229.9314954331069,-1525.6999630850255,1.4445233345031738,0.8827377557754517,1.1434253454208374,11.79257583618164,80.4570476336421,91.3405495420483
25.0,dropC,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.3326423168182373,0.8595612645149231,1.018376111984253,7.679396629333496,129.35301641611318,91.66666666666666
25.0,dropC,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.3351212739944458,0.8609529137611389,1.0204453468322754,7.7395853996276855,72.22045437214963,91.9233971690258
25.0,dropC,v4-io,ID15,center,mid,CDHG,1501.1107914784156,1075.307267215994,-880.1568814353286,1.3291246891021729,0.8589482307434082,1.0142881870269775,7.600578308105469,91.79708064770448,95.58701082431308
25.0,dropC,v4-io,ID16,center,mid,ADHE,1544.5546210976731,1060.9555672643671,-947.66847998736,1.3361483812332153,0.8591993451118469,1.023263931274414,7.75808572769165,73.17561402236818,89.75853455453789
25.0,dropC,v4-io,ID17,center,low,ABEF,1380.5200175577754,1081.025698467634,24.809441588108047,1.5421172380447388,0.9189147353172302,1.238434910774231,15.014730453491211,111.70623027627964,92.49374478732275
25.0,dropC,v4-io,ID18,center,low,BCGF,1455.2468479812926,924.1520545772048,-0.0205933887045523,1.5240468978881836,0.9179015159606934,1.2166247367858887,14.206156730651855,75.1893906698287,92.91075896580485
25.0,dropC,v4-io,ID19,center,low,CDHG,1651.1845802515977,1066.5794167760464,119.58967211377588,1.6515264511108398,0.9697903990745544,1.3368045091629028,19.237585067749023,217.46153630377552,89.84179850124896
25.0,dropC,v4-io,ID20,center,low,ADHE,1469.8598522746754,1211.1129536321523,160.84592107231205,1.6578437089920044,0.9612908959388733,1.3506908416748047,19.670888900756836,185.9268578972658,91.42381348875936
25.0,dropC,v4-io,ID21,center,high,ABEF,1498.2269138185509,1051.0521127720715,-1478.9149026795692,1.4700331687927246,0.8653600811958313,1.1883388757705688,11.68483829498291,97.70277988293402,91.3405495420483
25.0,dropC,v4-io,ID22,center,high,BCGF,1479.5657250256318,1022.7501608879636,-1416.1742827184464,1.4442707300186157,0.8621079325675964,1.1587440967559814,10.883349418640137,70.24702567172382,92.67277268942549
25.0,dropC,v4-io,ID23,center,high,CDHG,1455.432405849321,1045.466187836488,-1540.5174101218654,1.5044249296188354,0.8693557381629944,1.227808952331543,12.857622146606445,129.18611830283794,93.75520399666944
25.0,dropC,v4-io,ID24,center,high,ADHE,1471.085523982645,1015.6314445096888,-1474.1352226871666,1.467077374458313,0.8650475144386292,1.1849088668823242,11.609490394592285,128.86793089145365,92.5895087427144
25.0,dropD,v4-io,ID01,edge,low,ABEF,1339.0175007439827,766.8834986068538,129.2331742499558,1.6264480352401733,0.9794886112213135,1.2984356880187988,17.596193313598633,115.1088534573236,91.75686927560366
25.0,dropD,v4-io,ID02,edge,mid,ABEF,1507.0711124056868,716.4300850182786,-868.6103357405455,1.3232208490371704,0.8849979639053345,0.9837133884429932,7.210465431213379,101.46588053410308,95.67027477102414
25.0,dropD,v4-io,ID03,edge,high,ABEF,1491.619118581302,655.9971491365872,-1798.1047371148002,1.7019459009170532,0.9475721120834351,1.413763403892517,20.27814292907715,115.56446212698349,92.2564529558701
25.0,dropD,v4-io,ID04,edge,low,BCGF,2201.277217666929,1050.5786420763402,295.73289825998944,1.7063876390457153,0.9325899481773376,1.4289977550506592,22.767847061157227,108.77067421221275,93.83846794338052
25.0,dropD,v4-io,ID05,edge,mid,BCGF,2240.371048649451,1125.6909974307723,-902.227785676734,1.2446573972702026,0.8582899570465088,0.9013935327529907,6.039360523223877,92.9528493350123,91.5
25.0,dropD,v4-io,ID06,edge,high,BCGF,2214.562607525611,1091.593316936203,-1671.1105257891245,1.5387754440307617,0.898614764213562,1.2491282224655151,15.140549659729004,149.01037659410417,92.83930058284764
25.0,dropD,v4-io,ID07,edge,low,CDHG,1767.346487139338,1616.57187591758,140.61404512006774,1.7423362731933594,1.0495342016220093,1.3907601833343506,23.28000831604004,142.19247577249772,90.84096586178184
25.0,dropD,v4-io,ID08,edge,mid,CDHG,1584.357224519253,1708.1238792672357,-953.384806564461,1.4223812818527222,0.9455589652061462,1.0625848770141602,9.614036560058594,149.6550058641465,90.25811823480431
25.0,dropD,v4-io,ID09,edge,high,CDHG,1615.989722214035,1698.2488648858075,-1385.5367770269222,1.4936293363571167,0.9284420013427734,1.1700102090835571,11.650703430175781,101.40452454866414,93.42214820982517
25.0,dropD,v4-io,ID10,edge,low,ADHE,703.3502828016352,1299.5397297098211,44.516674968173554,1.8414196968078613,1.1865872144699097,1.408132553100586,28.628494262695312,89.18581012874685,90.75770191507078
25.0,dropD,v4-io,ID11,edge,mid,ADHE,705.7250145406726,1091.165468050263,-971.8269565202183,1.3975058794021606,0.926838755607605,1.0459409952163696,9.748723983764648,82.23537267240161,91.84013322231472
25.0,dropD,v4-io,ID12,edge,high,ADHE,711.3026756298295,1229.9314954331069,-1525.6999630850255,1.5790314674377441,0.896480143070221,1.2998706102371216,15.515826225280762,80.4570476336421,91.3405495420483
25.0,dropD,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.340856671333313,0.8746092915534973,1.0163440704345703,7.73704195022583,129.35301641611318,91.66666666666666
25.0,dropD,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.3376214504241943,0.873085081577301,1.0133870840072632,7.665062427520752,72.22045437214963,91.9233971690258
25.0,dropD,v4-io,ID15,center,mid,CDHG,1501.1107914784156,1075.307267215994,-880.1568814353286,1.3432658910751343,0.8771361112594604,1.0173473358154297,7.795111656188965,91.79708064770448,95.58701082431308
25.0,dropD,v4-io,ID16,center,mid,ADHE,1544.5546210976731,1060.9555672643671,-947.66847998736,1.338194727897644,0.870884120464325,1.016034483909607,7.676060676574707,73.17561402236818,89.75853455453789
25.0,dropD,v4-io,ID17,center,low,ABEF,1380.5200175577754,1081.025698467634,24.809441588108047,1.5984435081481934,0.9767742156982422,1.2652802467346191,16.66004753112793,111.70623027627964,92.49374478732275
25.0,dropD,v4-io,ID18,center,low,BCGF,1455.2468479812926,924.1520545772048,-0.0205933887045523,1.5508372783660889,0.9508147835731506,1.2251724004745483,14.792698860168457,75.1893906698287,92.91075896580485
25.0,dropD,v4-io,ID19,center,low,CDHG,1651.1845802515977,1066.5794167760464,119.58967211377588,1.6166439056396484,0.9506785869598389,1.3075731992721558,17.722549438476562,217.46153630377552,89.84179850124896
25.0,dropD,v4-io,ID20,center,low,ADHE,1469.8598522746754,1211.1129536321523,160.84592107231205,1.6864466667175293,0.9978150129318237,1.3595836162567139,20.501623153686523,185.9268578972658,91.42381348875936
25.0,dropD,v4-io,ID21,center,high,ABEF,1498.2269138185509,1051.0521127720715,-1478.9149026795692,1.4780502319335938,0.8782273530960083,1.1888437271118164,11.78221607208252,97.70277988293402,91.3405495420483
25.0,dropD,v4-io,ID22,center,high,BCGF,1479.5657250256318,1022.7501608879636,-1416.1742827184464,1.4569834470748901,0.876607358455658,1.1637698411941528,11.093360900878906,70.24702567172382,92.67277268942549
25.0,dropD,v4-io,ID23,center,high,CDHG,1455.432405849321,1045.466187836488,-1540.5174101218654,1.5206612348556519,0.8838385939598083,1.2374327182769775,13.189181327819824,129.18611830283794,93.75520399666944
25.0,dropD,v4-io,ID24,center,high,ADHE,1471.085523982645,1015.6314445096888,-1474.1352226871666,1.4792509078979492,0.8791006207466125,1.1896913051605225,11.814900398254395,128.86793089145365,92.5895087427144
25.0,dropE,v4-io,ID01,edge,low,ABEF,1339.0175007439827,766.8834986068538,129.2331742499558,1.613193154335022,0.9053640961647034,1.3351808786392212,16.359880447387695,115.1088534573236,91.75686927560366
25.0,dropE,v4-io,ID02,edge,mid,ABEF,1507.0711124056868,716.4300850182786,-868.6103357405455,1.3974199295043945,0.9281697869300842,1.044645071029663,9.417126655578613,101.46588053410308,95.67027477102414
25.0,dropE,v4-io,ID03,edge,high,ABEF,1491.619118581302,655.9971491365872,-1798.1047371148002,1.867996335029602,1.0990768671035767,1.5104436874389648,29.706300735473633,115.56446212698349,92.2564529558701
25.0,dropE,v4-io,ID04,edge,low,BCGF,2201.277217666929,1050.5786420763402,295.73289825998944,1.6763643026351929,0.9197545647621155,1.4015165567398071,20.486644744873047,108.77067421221275,93.83846794338052
25.0,dropE,v4-io,ID05,edge,mid,BCGF,2240.371048649451,1125.6909974307723,-902.227785676734,1.2434719800949097,0.8583271503448486,0.8997206687927246,6.065707206726074,92.9528493350123,91.5
25.0,dropE,v4-io,ID06,edge,high,BCGF,2214.562607525611,1091.593316936203,-1671.1105257891245,1.559675693511963,0.9149895310401917,1.2630845308303833,16.54169273376465,149.01037659410417,92.83930058284764
25.0,dropE,v4-io,ID07,edge,low,CDHG,1767.346487139338,1616.57187591758,140.61404512006774,1.5740224123001099,0.9202003479003906,1.2770191431045532,15.520699501037598,142.19247577249772,90.84096586178184
25.0,dropE,v4-io,ID08,edge,mid,CDHG,1584.357224519253,1708.1238792672357,-953.384806564461,1.3247472047805786,0.9013887643814087,0.970800518989563,7.198054313659668,149.6550058641465,90.25811823480431
25.0,dropE,v4-io,ID09,edge,high,CDHG,1615.989722214035,1698.2488648858075,-1385.5367770269222,1.432104468345642,0.9205253720283508,1.09706711769104,10.541070938110352,101.40452454866414,93.42214820982517
25.0,dropE,v4-io,ID10,edge,low,ADHE,703.3502828016352,1299.5397297098211,44.516674968173554,1.5515090227127075,0.904695451259613,1.2604389190673828,15.039347648620605,89.18581012874685,90.75770191507078
25.0,dropE,v4-io,ID11,edge,mid,ADHE,705.7250145406726,1091.165468050263,-971.8269565202183,1.4368939399719238,0.977045476436615,1.0535873174667358,11.415092468261719,82.23537267240161,91.84013322231472
25.0,dropE,v4-io,ID12,edge,high,ADHE,711.3026756298295,1229.9314954331069,-1525.6999630850255,1.668323040008545,1.069488525390625,1.2804280519485474,20.378524780273438,80.4570476336421,91.3405495420483
25.0,dropE,v4-io,ID13,center,mid,ABEF,1525.3772925082587,1084.9599717274798,-888.8486984598887,1.348318338394165,0.8854199051856995,1.0168548822402954,8.12273120880127,129.35301641611318,91.66666666666666
25.0,dropE,v4-io,ID14,center,mid,BCGF,1544.141978313697,1067.0701924047007,-898.230295390281,1.344787836074829,0.8835017681121826,1.0138436555862427,8.038535118103027,72.22045437214963,91.9233971690258
