mask,facing,height,n,vdop_median,vdop_p95,gdop_median,radial_p95_median,pct_ge8_median
dropA,BCGF,low,2,1.3758394718170166,1.4468270301818849,1.6802876591682434,91.98003244102073,93.37461345459269
dropA,BCGF,mid,2,0.9625439643859863,1.0161057472229005,1.2931239008903503,82.58665185358097,91.7116985845129
dropA,CDHG,high,2,1.165605902671814,1.2327277541160584,1.465726375579834,115.29532142575104,93.58867610324731
dropA,CDHG,low,2,1.3253661394119263,1.3373376965522765,1.626237154006958,179.82700603813663,90.3413821815154
dropA,CDHG,mid,2,1.0000707805156708,1.0246093720197678,1.3328999876976013,120.72604325592548,92.9225645295587
dropB,ABEF,high,2,1.34090256690979,1.464892828464508,1.6163066625595093,106.63362100495875,91.7985012489592
dropB,ABEF,low,2,1.3025676012039185,1.345747947692871,1.628244400024414,113.40754186680162,92.12530703146321
dropB,ABEF,mid,2,1.04765784740448,1.059144139289856,1.3770224452018738,115.40944847510812,93.6684707188454
dropB,ADHE,high,2,1.168459177017212,1.199475598335266,1.4587204456329346,104.66248926254788,91.96502914238135
dropB,ADHE,low,2,1.2662659287452698,1.3343836843967438,1.5704294443130493,137.55633401300634,91.09075770191507
dropB,ADHE,mid,2,0.9803823530673981,1.038229313492775,1.3089051246643066,77.7054933473849,90.7993338884263
dropB,BCGF,high,2,1.2781454920768738,1.3687924087047576,1.555184006690979,109.62870113291399,92.75603663613657
dropB,BCGF,low,2,1.4425146579742432,1.6036096334457397,1.8038504719734192,91.98003244102073,93.37461345459269
dropB,BCGF,mid,2,1.0399854183197021,1.0422796726226806,1.3767919540405273,82.58665185358097,91.7116985845129
dropB,CDHG,high,2,1.1746882200241089,1.2340236186981202,1.4767252206802368,115.29532142575104,93.58867610324731
dropB,CDHG,low,2,1.3443868160247803,1.3556516647338868,1.6732544302940369,179.82700603813663,90.3413821815154
dropB,CDHG,mid,2,1.0063242316246033,1.0280910551548004,1.3418219089508057,120.72604325592548,92.9225645295587
dropC,ABEF,high,2,1.3034884929656982,1.4071231484413147,1.5844173431396484,106.63362100495875,91.7985012489592
dropC,ABEF,low,2,1.2598770260810852,1.2791749298572541,1.561290204524994,113.40754186680162,92.12530703146321
dropC,ABEF,mid,2,1.0009448826313019,1.0166329890489578,1.322472095489502,115.40944847510812,93.6684707188454
dropC,ADHE,high,2,1.1641671061515808,1.18283469080925,1.4558003544807434,104.66248926254788,91.96502914238135
dropC,ADHE,low,2,1.2738705277442932,1.3430088102817535,1.5801153182983398,137.55633401300634,91.09075770191507
dropC,ADHE,mid,2,0.9687170684337616,1.0178092449903489,1.2934015989303589,77.7054933473849,90.7993338884263
dropC,BCGF,high,2,1.2642436027526855,1.3591931581497192,1.5412424206733704,109.62870113291399,92.75603663613657
dropC,BCGF,low,2,1.4017256498336792,1.5683164715766906,1.7368030548095703,91.98003244102073,93.37461345459269
dropC,BCGF,mid,2,1.0284649729728699,1.035682636499405,1.3595041632652283,82.58665185358097,91.7116985845129
dropC,CDHG,high,2,1.213612973690033,1.226389354467392,1.5032936930656433,115.29532142575104,93.58867610324731
dropC,CDHG,low,2,1.4040825963020325,1.4646328747272492,1.748256266117096,179.82700603813663,90.3413821815154
dropC,CDHG,mid,2,1.0446937680244446,1.0720587909221648,1.3713256120681763,120.72604325592548,92.9225645295587
dropD,ABEF,high,2,1.3013035655021667,1.402517420053482,1.5899980664253235,106.63362100495875,91.7985012489592
dropD,ABEF,low,2,1.281857967376709,1.2967779159545898,1.6124457716941833,113.40754186680162,92.12530703146321
dropD,ABEF,mid,2,1.0000287294387817,1.0147125363349914,1.3320387601852417,115.40944847510812,93.6684707188454
dropD,ADHE,high,2,1.244780957698822,1.2943616449832915,1.5291411876678467,104.66248926254788,91.96502914238135
dropD,ADHE,low,2,1.38385808467865,1.4057051062583923,1.7639331817626953,137.55633401300634,91.09075770191507
dropD,ADHE,mid,2,1.0309877395629883,1.0444456696510316,1.3678503036499023,77.7054933473849,90.7993338884263
dropD,BCGF,high,2,1.206449031829834,1.244860303401947,1.497879445552826,109.62870113291399,92.75603663613657
dropD,BCGF,low,2,1.3270850777626038,1.4188064873218535,1.628612458705902,91.98003244102073,93.37461345459269
dropD,BCGF,mid,2,0.957390308380127,1.0077874064445496,1.2911394238471985,82.58665185358097,91.7116985845129
dropD,CDHG,high,2,1.2037214636802673,1.2340615928173064,1.5071452856063843,115.29532142575104,93.58867610324731
dropD,CDHG,low,2,1.3491666913032532,1.3866008341312408,1.679490089416504,179.82700603813663,90.3413821815154
dropD,CDHG,mid,2,1.039966106414795,1.0603229999542236,1.3828235864639282,120.72604325592548,92.9225645295587
dropE,ABEF,high,2,1.358492136001587,1.4952485322952271,1.7009459137916565,106.63362100495875,91.7985012489592
dropE,ABEF,low,2,1.2881276607513428,1.3304755568504334,1.5681611895561218,113.40754186680162,92.12530703146321
dropE,ABEF,mid,2,1.0307499766349792,1.0432555615901946,1.3728691339492798,115.40944847510812,93.6684707188454
dropE,ADHE,high,2,1.2463590502738953,1.277021151781082,1.605405867099762,104.66248926254788,91.96502914238135
dropE,ADHE,low,2,1.2838371992111206,1.3048956513404846,1.5669568181037903,137.55633401300634,91.09075770191507
dropE,ADHE,mid,2,1.0377295017242432,1.0520015358924866,1.3955556750297546,77.7054933473849,90.7993338884263
dropE,BCGF,high,2,1.2242515087127686,1.2592012286186218,1.5384002327919006,109.62870113291399,92.75603663613657
dropE,BCGF,low,2,1.3160493969917297,1.3929698407649993,1.5963712930679321,91.98003244102073,93.37461345459269
dropE,BCGF,mid,2,0.9567821621894836,1.0081375062465667,1.2941299080848694,82.58665185358097,91.7116985845129
dropE,CDHG,high,2,1.1770014762878418,1.2489423990249633,1.5083255171775818,115.29532142575104,93.58867610324731
dropE,CDHG,low,2,1.2783294320106506,1.2795086920261383,1.565134346485138,179.82700603813663,90.3413821815154
dropE,CDHG,mid,2,0.9940544962882996,1.0149830758571625,1.3368090391159058,120.72604325592548,92.9225645295587
dropF,ABEF,high,2,1.413425326347351,1.5614993572235107,1.7482123374938965,106.63362100495875,91.7985012489592
dropF,ABEF,low,2,1.26849365234375,1.3029274225234986,1.5488945841789246,113.40754186680162,92.12530703146321
dropF,ABEF,mid,2,1.0609356760978699,1.071582704782486,1.3962463736534119,115.40944847510812,93.6684707188454
dropF,ADHE,high,2,1.2076915502548218,1.2445345878601075,1.5174763202667236,104.66248926254788,91.96502914238135
dropF,ADHE,low,2,1.2450966835021973,1.3110764503479004,1.5301533341407776,137.55633401300634,91.09075770191507
dropF,ADHE,mid,2,0.9929013252258301,1.055184257030487,1.3282671570777893,77.7054933473849,90.7993338884263
dropF,BCGF,high,2,1.3586058616638184,1.4834213852882385,1.7179676294326782,109.62870113291399,92.75603663613657
dropF,BCGF,low,2,1.3912863731384277,1.5328638792037963,1.6559829711914062,91.98003244102073,93.37461345459269
dropF,BCGF,mid,2,1.068317174911499,1.08275808095932,1.4201387763023376,82.58665185358097,91.7116985845129
dropF,CDHG,high,2,1.2104809880256653,1.281627494096756,1.5394997596740723,115.29532142575104,93.58867610324731
dropF,CDHG,low,2,1.3276438117027283,1.3281117498874664,1.6090999245643616,179.82700603813663,90.3413821815154
dropF,CDHG,mid,2,1.01785346865654,1.040428039431572,1.3574463725090027,120.72604325592548,92.9225645295587
dropG,ABEF,high,2,1.3194262981414795,1.418913722038269,1.6298718452453613,106.63362100495875,91.7985012489592
dropG,ABEF,low,2,1.227968454360962,1.2480100274086,1.5172710418701172,113.40754186680162,92.12530703146321
dropG,ABEF,mid,2,1.0024789571762085,1.0193658232688905,1.3393470644950867,115.40944847510812,93.6684707188454
dropG,ADHE,high,2,1.180076777935028,1.201980823278427,1.494141399860382,104.66248926254788,91.96502914238135
dropG,ADHE,low,2,1.238102674484253,1.2986490368843078,1.5280680060386658,137.55633401300634,91.09075770191507
dropG,ADHE,mid,2,0.9713706970214844,1.0217039585113525,1.309594213962555,77.7054933473849,90.7993338884263
dropG,BCGF,high,2,1.3111534118652344,1.4321069836616516,1.667319416999817,109.62870113291399,92.75603663613657
dropG,BCGF,low,2,1.333621323108673,1.4650969326496124,1.6111398935317993,91.98003244102073,93.37461345459269
dropG,BCGF,mid,2,1.030092716217041,1.036318337917328,1.3892562985420227,82.58665185358097,91.7116985845129
dropG,CDHG,high,2,1.254148244857788,1.257587158679962,1.6111236214637756,115.29532142575104,93.58867610324731
dropG,CDHG,low,2,1.3411931991577148,1.3850326180458068,1.6201356649398804,179.82700603813663,90.3413821815154
dropG,CDHG,mid,2,1.056739628314972,1.0929836213588715,1.4153341054916382,120.72604325592548,92.9225645295587
dropH,ABEF,high,2,1.3481388092041016,1.4503926634788513,1.6531516909599304,106.63362100495875,91.7985012489592
dropH,ABEF,low,2,1.2673859000205994,1.2864873588085175,1.549392580986023,113.40754186680162,92.12530703146321
dropH,ABEF,mid,2,1.0144020915031433,1.0302761018276214,1.3434612154960632,115.40944847510812,93.6684707188454
dropH,ADHE,high,2,1.3365779519081116,1.4274474918842315,1.6965882182121277,104.66248926254788,91.96502914238135
dropH,ADHE,low,2,1.3424215912818909,1.3543323695659637,1.6105595827102661,137.55633401300634,91.09075770191507
dropH,ADHE,mid,2,1.0717852115631104,1.106243872642517,1.4235754013061523,77.7054933473849,90.7993338884263
dropH,BCGF,high,2,1.2478200793266296,1.2846887052059173,1.549695372581482,109.62870113291399,92.75603663613657
dropH,BCGF,low,2,1.3084807991981506,1.3957013547420503,1.5877541899681091,91.98003244102073,93.37461345459269
dropH,BCGF,mid,2,0.9692414402961731,1.0226448118686675,1.300760269165039,82.58665185358097,91.7116985845129
dropH,CDHG,high,2,1.2541004419326782,1.2858869791030885,1.589669942855835,115.29532142575104,93.58867610324731
dropH,CDHG,low,2,1.304394245147705,1.323297917842865,1.5833616852760315,179.82700603813663,90.3413821815154
dropH,CDHG,mid,2,1.0538316369056702,1.0730945646762848,1.3943884372711182,120.72604325592548,92.9225645295587
