pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5101.899646404643,5101.068883610452,0.830762794191287,0.830762794191287
A-C,9533.0,9533.0,0.0,0.0
A-D,9569.442908116122,9570.19801980198,-0.7551116858576279,0.7551116858576279
A-E,1577.0473979704075,1577.0,0.04739797040747362,0.04739797040747362
A-F,4970.279562878546,4970.0,0.2795628785461304,0.2795628785461304
A-G,9978.253620499325,9978.5,-0.24637950067517522,0.24637950067517522
A-H,9249.306743744866,9249.5,-0.1932562551337469,0.1932562551337469
B-C,6936.58819379693,6937.0,-0.41180620307022764,0.41180620307022764
B-D,4620.285204284013,4620.285204284014,-9.094947017729282e-13,9.094947017729282e-13
B-E,5294.2148027126,5294.5622568093395,-0.3474540967390567,0.3474540967390567
B-F,1516.237652902635,1516.4064925899788,-0.1688396873437341,0.1688396873437341
B-G,7581.490585323856,7580.973610331273,0.5169749925826181,0.5169749925826181
B-H,4512.0203170653585,4511.524375743164,0.4959413221949944,0.4959413221949944
C-D,8761.144271095603,8760.433628318584,0.7106427770195296,0.7106427770195296
C-E,9346.821869631847,9346.5,0.32186963184722117,0.32186963184722117
C-F,7665.381517510776,7665.547511312217,-0.16599380144089082,0.16599380144089082
C-G,1596.8448,1596.8448,0.0,0.0
C-H,8944.033560351028,8944.46972477064,-0.43616441961239616,0.43616441961239616
D-E,9715.9856492764,9715.5,0.4856492763992719,0.4856492763992719
D-F,4996.993353789867,4996.631004366812,0.3623494230550932,0.3623494230550932
D-G,9397.959278685259,9398.78048780488,-0.8212091196201072,0.8212091196201072
D-H,1625.0,1625.0,0.0,0.0
E-F,4793.536986301371,4793.53698630137,9.094947017729282e-13,9.094947017729282e-13
E-G,9541.793142333503,9542.0,-0.20685766649694415,0.20685766649694415
E-H,9159.77863962358,9159.737991266376,0.04064835720419069,0.04064835720419069
F-G,8030.289783404545,8030.086792452829,0.20299095171594672,0.20299095171594672
F-H,4383.037762134287,4383.101865136298,-0.06410300201150676,0.06410300201150676
G-H,9330.864176855253,9330.499999999998,0.3641768552552094,0.3641768552552094
