host_elapsed_s,listener_t_ms,seq,pan,src,dst,code,q,level,cir,rxpacc,fp1,len
109.954,2025016,38732,0xdeca,0xb101,0xa106,0xe0,17645,7,2070,124,6808,12
109.982,2025043,38733,0xdeca,0xb102,0xa100,0xe0,19779,7,2173,120,7468,12
109.994,2025056,38734,0xdeca,0xb102,0xa104,0xe0,17773,7,2085,124,7321,12
110.116,2025177,38735,0xdeca,0xb103,0xa104,0xe0,20245,7,2375,124,7221,12
110.128,2025189,38736,0xdeca,0xb103,0xa104,0xe0,18122,7,2126,124,7455,12
110.140,2025201,38737,0xdeca,0xb101,0xa104,0xe0,18857,7,2248,125,3149,12
110.183,2025245,38738,0xdeca,0xb102,0xa100,0xe0,19369,7,2128,120,7133,12
110.196,2025257,38739,0xdeca,0xb102,0xa104,0xe0,19433,7,2135,120,7389,12
110.315,2025376,38740,0xdeca,0xb103,0xa104,0xe0,18072,7,2086,123,7121,12
110.327,2025389,38741,0xdeca,0xb103,0xa105,0xe0,20784,7,2399,123,7374,12
110.340,2025401,38742,0xdeca,0xb101,0xa101,0xe0,15664,7,1721,120,6957,12
110.353,2025413,38743,0xdeca,0xb101,0xa105,0xe0,16476,7,1871,122,6862,12
110.380,2025441,38744,0xdeca,0xb102,0xa100,0xe0,19150,7,2069,119,2394,12
110.392,2025454,38745,0xdeca,0xb102,0xa103,0xe0,20404,7,2317,122,4674,12
110.518,2025579,38746,0xdeca,0xb103,0xa100,0xe0,18668,7,2051,120,7478,12
110.530,2025592,38747,0xdeca,0xb103,0xa101,0xe0,19805,7,2249,122,6895,12
110.543,2025604,38748,0xdeca,0xb101,0xa102,0xe0,21330,7,2266,118,7310,12
110.555,2025617,38749,0xdeca,0xb101,0xa106,0xe0,20633,7,2343,122,6259,12
110.596,2025645,38750,0xdeca,0xb102,0xa100,0xe0,17703,7,1945,120,7343,12
110.717,2025778,38751,0xdeca,0xb103,0xa104,0xe0,20568,7,2185,118,6828,12
110.729,2025791,38752,0xdeca,0xb101,0xa100,0xe0,19289,7,2084,119,7037,12
110.742,2025803,38753,0xdeca,0xb101,0xa101,0xe0,19578,7,2151,120,7357,12
110.754,2025816,38754,0xdeca,0xb101,0xa106,0xe0,18713,7,1988,118,7330,12
110.782,2025843,38755,0xdeca,0xb102,0xa100,0xe0,17369,7,1814,117,7057,12
110.794,2025856,38756,0xdeca,0xb102,0xa104,0xe0,17932,7,1905,118,7031,12
110.915,2025977,38757,0xdeca,0xb103,0xa100,0xe0,18826,7,2034,119,6698,12
110.927,2025989,38758,0xdeca,0xb103,0xa100,0xe0,21417,7,2353,120,7299,12
110.940,2026001,38759,0xdeca,0xb101,0xa104,0xe0,17043,7,1780,117,7118,12
110.983,2026045,38760,0xdeca,0xb102,0xa100,0xe0,18813,7,2207,124,7457,12
110.996,2026057,38761,0xdeca,0xb102,0xa105,0xe0,19231,7,2256,124,7394,12
111.116,2026178,38762,0xdeca,0xb103,0xa100,0xe0,17297,7,2062,125,7281,12
111.129,2026190,38763,0xdeca,0xb103,0xa102,0xe0,17923,7,1904,118,6657,12
111.141,2026203,38764,0xdeca,0xb101,0xa107,0xe0,18035,7,2048,122,1676,12
111.184,2026246,38765,0xdeca,0xb102,0xa100,0xe0,17995,7,1977,120,4654,12
111.197,2026258,38766,0xdeca,0xb102,0xa105,0xe0,18316,7,2046,121,6024,12
111.316,2026377,38767,0xdeca,0xb103,0xa104,0xe0,19065,7,2165,122,7021,12
111.328,2026390,38768,0xdeca,0xb103,0xa106,0xe0,17576,7,1931,120,6999,12
111.341,2026402,38769,0xdeca,0xb101,0xa107,0xe0,19384,7,2274,124,7459,12
111.384,2026446,38770,0xdeca,0xb102,0xa100,0xe0,18747,7,1958,117,7028,12
111.396,2026458,38771,0xdeca,0xb102,0xa105,0xe0,18104,7,1956,119,7354,12
111.517,2026579,38772,0xdeca,0xb103,0xa100,0xe0,18687,7,2019,119,7513,12
111.529,2026591,38773,0xdeca,0xb101,0xa101,0xe0,18085,7,1954,119,2528,12
111.542,2026603,38774,0xdeca,0xb101,0xa105,0xe0,20936,7,2456,124,7412,12
111.580,2026642,38775,0xdeca,0xb102,0xa100,0xe0,18761,7,2027,119,7105,12
111.592,2026654,38776,0xdeca,0xb102,0xa103,0xe0,4356,4,12,19,502,12
111.718,2026779,38777,0xdeca,0xb103,0xa100,0xe0,19391,7,2202,122,7464,12
111.730,2026792,38778,0xdeca,0xb103,0xa101,0xe0,16852,7,1977,124,7269,12
111.743,2026804,38779,0xdeca,0xb101,0xa102,0xe0,18817,7,1999,118,7102,12
111.755,2026817,38780,0xdeca,0xb101,0xa107,0xe0,18946,7,2047,119,6898,12
111.783,2026844,38781,0xdeca,0xb102,0xa100,0xe0,19382,7,2201,122,6973,12
111.795,2026857,38782,0xdeca,0xb102,0xa104,0xe0,14173,7,125,34,1583,12
111.916,2026977,38783,0xdeca,0xb103,0xa104,0xe0,18132,7,2059,122,7067,12
111.928,2026990,38784,0xdeca,0xb103,0xa104,0xe0,17236,7,2022,124,7440,12
111.941,2027002,38785,0xdeca,0xb101,0xa105,0xe0,17578,7,2029,123,7459,12
111.984,2027045,38786,0xdeca,0xb102,0xa100,0xe0,20264,7,2339,123,6565,12
111.996,2027058,38787,0xdeca,0xb102,0xa105,0xe0,19232,7,2113,120,1347,12
112.117,2027179,38788,0xdeca,0xb103,0xa104,0xe0,17348,7,1906,120,6289,12
112.129,2027191,38789,0xdeca,0xb101,0xa100,0xe0,19258,7,783,73,3794,12
112.142,2027203,38790,0xdeca,0xb101,0xa101,0xe0,19768,7,2100,118,6932,12
112.156,2027216,38791,0xdeca,0xb101,0xa106,0xe0,20509,7,2291,121,7397,12
112.182,2027243,38792,0xdeca,0xb102,0xa100,0xe0,17931,7,1970,120,6065,12
112.194,2027256,38793,0xdeca,0xb102,0xa104,0xe0,18412,7,1923,117,2102,12
112.319,2027380,38794,0xdeca,0xb103,0xa100,0xe0,16429,7,1775,119,6665,12
112.331,2027392,38795,0xdeca,0xb101,0xa101,0xe0,20201,7,2146,118,7098,12
112.343,2027405,38796,0xdeca,0xb101,0xa105,0xe0,17253,7,2024,124,6763,12
112.381,2027443,38797,0xdeca,0xb102,0xa100,0xe0,17412,7,1945,121,5817,12
112.394,2027455,38798,0xdeca,0xb102,0xa104,0xe0,17217,7,1829,118,1386,12
112.514,2027576,38799,0xdeca,0xb103,0xa100,0xe0,17790,7,1858,117,7265,12
112.540,2027589,38800,0xdeca,0xb101,0xa102,0xe0,17847,7,1864,117,4934,12
112.583,2027645,38801,0xdeca,0xb102,0xa100,0xe0,18374,7,1919,117,7105,12
112.596,2027657,38802,0xdeca,0xb102,0xa105,0xe0,17318,7,1999,123,7607,12
112.716,2027778,38803,0xdeca,0xb103,0xa104,0xe0,21329,7,2462,123,7518,12
112.729,2027791,38804,0xdeca,0xb101,0xa100,0xe0,18424,7,2058,121,7061,12
112.741,2027803,38805,0xdeca,0xb101,0xa105,0xe0,18052,7,2050,122,7032,12
112.779,2027841,38806,0xdeca,0xb102,0xa100,0xe0,16839,7,1881,121,7235,12
112.792,2027854,38807,0xdeca,0xb102,0xa103,0xe0,16336,7,1765,119,7185,12
112.918,2027979,38808,0xdeca,0xb103,0xa104,0xe0,16642,7,1859,121,6811,12
112.930,2027992,38809,0xdeca,0xb101,0xa103,0xe0,18205,7,1934,118,7378,12
112.984,2028045,38810,0xdeca,0xb102,0xa100,0xe0,16273,7,1909,124,7403,12
112.996,2028058,38811,0xdeca,0xb102,0xa105,0xe0,15087,7,1630,119,7006,12
113.117,2028178,38812,0xdeca,0xb103,0xa100,0xe0,20572,7,2298,121,7451,12
113.129,2028191,38813,0xdeca,0xb101,0xa101,0xe0,17519,7,1957,121,7279,12
113.142,2028203,38814,0xdeca,0xb101,0xa105,0xe0,17569,7,2028,123,7606,12
113.180,2028241,38815,0xdeca,0xb102,0xa100,0xe0,17799,7,1859,117,5583,12
113.192,2028254,38816,0xdeca,0xb102,0xa103,0xe0,19461,7,2210,122,3361,12
113.316,2028378,38817,0xdeca,0xb103,0xa100,0xe0,19316,7,2266,124,7181,12
113.329,2028391,38818,0xdeca,0xb101,0xa103,0xe0,18460,7,1928,117,1271,12
113.341,2028403,38819,0xdeca,0xb101,0xa107,0xe0,23529,8,2585,120,5449,12
113.379,2028441,38820,0xdeca,0xb102,0xa100,0xe0,17786,7,2053,123,2955,12
113.392,2028453,38821,0xdeca,0xb102,0xa103,0xe0,19415,7,2133,120,2564,12
113.518,2028579,38822,0xdeca,0xb103,0xa104,0xe0,18432,7,2025,120,7252,12
113.530,2028592,38823,0xdeca,0xb101,0xa103,0xe0,19651,7,2159,120,7119,12
113.584,2028645,38824,0xdeca,0xb102,0xa100,0xe0,21373,7,2467,123,7598,12
113.596,2028658,38825,0xdeca,0xb102,0xa105,0xe0,20472,7,2363,123,5630,12
113.717,2028778,38826,0xdeca,0xb103,0xa100,0xe0,19654,7,2343,125,6716,12
113.729,2028791,38827,0xdeca,0xb101,0xa100,0xe0,19505,7,2215,122,6357,12
113.742,2028803,38828,0xdeca,0xb101,0xa105,0xe0,19897,7,2372,125,6750,12
113.780,2028841,38829,0xdeca,0xb102,0xa100,0xe0,18928,7,2045,119,6225,12
113.792,2028854,38830,0xdeca,0xb102,0xa103,0xe0,22564,8,2008,108,6668,12
113.918,2028980,38831,0xdeca,0xb103,0xa100,0xe0,18859,7,2072,120,6545,12
113.930,2028992,38832,0xdeca,0xb103,0xa103,0xe0,18304,7,2011,120,6973,12
113.989,2029051,38833,0xdeca,0xb102,0xa101,0xe0,16682,7,1957,124,7318,12
114.001,2029063,38834,0xdeca,0xb102,0xa104,0xe0,12725,6,1445,122,7158,12
114.060,2029122,38835,0xdeca,0xb102,0xa106,0xe0,19331,7,2019,117,6848,12
114.114,2029176,38836,0xdeca,0xb103,0xa104,0xe0,20271,7,2302,122,7281,12
114.126,2029188,38837,0xdeca,0xb103,0xa105,0xe0,18941,7,2081,120,7226,12
114.139,2029201,38838,0xdeca,0xb101,0xa104,0xe0,20032,7,2350,124,7754,12
114.187,2029249,38839,0xdeca,0xb102,0xa101,0xe0,17043,7,1780,117,7022,12
114.200,2029261,38840,0xdeca,0xb102,0xa104,0xe0,20296,7,2381,124,7744,12
114.264,2029325,38841,0xdeca,0xb102,0xa104,0xe0,18157,7,2130,124,7744,12
114.316,2029378,38842,0xdeca,0xb103,0xa100,0xe0,17753,7,1886,118,6700,12
114.328,2029390,38843,0xdeca,0xb103,0xa102,0xe0,19501,7,2251,123,7049,12
114.387,2029449,38844,0xdeca,0xb102,0xa103,0xe0,17981,7,1878,117,4933,12
114.399,2029461,38845,0xdeca,0xb102,0xa104,0xe0,18787,7,2204,124,6912,12
114.412,2029473,38846,0xdeca,0xb101,0xa104,0xe0,15464,7,1785,123,7282,12
114.460,2029522,38847,0xdeca,0xb102,0xa106,0xe0,18255,7,2073,122,5412,12
114.514,2029576,38848,0xdeca,0xb103,0xa104,0xe0,18518,7,1934,117,6930,12
114.526,2029588,38849,0xdeca,0xb101,0xa103,0xe0,17433,7,1852,118,7378,12
114.598,2029647,38850,0xdeca,0xb102,0xa103,0xe0,18949,7,2259,125,7062,12
114.610,2029672,38851,0xdeca,0xb101,0xa104,0xe0,17546,7,1960,121,7523,12
114.664,2029726,38852,0xdeca,0xb102,0xa106,0xe0,19052,7,2235,124,7016,12
114.718,2029780,38853,0xdeca,0xb103,0xa100,0xe0,20697,7,2428,124,7272,12
114.730,2029792,38854,0xdeca,0xb103,0xa101,0xe0,17744,7,1885,118,6655,12
114.789,2029851,38855,0xdeca,0xb102,0xa101,0xe0,17321,7,1967,122,7558,12
114.801,2029863,38856,0xdeca,0xb101,0xa101,0xe0,20024,7,2200,120,7471,12
114.814,2029876,38857,0xdeca,0xb101,0xa104,0xe0,15756,7,1760,121,7420,12
114.862,2029924,38858,0xdeca,0xb102,0xa104,0xe0,17327,7,2000,123,7524,12
114.916,2029978,38859,0xdeca,0xb103,0xa102,0xe0,19520,7,2109,119,7150,12
114.928,2029990,38860,0xdeca,0xb103,0xa103,0xe0,18493,7,1998,119,7162,12
114.987,2030049,38861,0xdeca,0xb102,0xa101,0xe0,18281,7,2076,122,7461,12
115.000,2030061,38862,0xdeca,0xb102,0xa106,0xe0,16767,7,1873,121,6985,12
115.012,2030074,38863,0xdeca,0xb101,0xa103,0xe0,17537,7,1959,121,7176,12
115.060,2030122,38864,0xdeca,0xb102,0xa104,0xe0,18557,7,2005,119,6889,12
115.114,2030176,38865,0xdeca,0xb103,0xa104,0xe0,19391,7,2060,118,7177,12
115.126,2030188,38866,0xdeca,0xb101,0xa104,0xe0,18907,7,2112,121,1896,12
115.139,2030201,38867,0xdeca,0xb101,0xa104,0xe0,18583,7,2145,123,4155,12
115.187,2030249,38868,0xdeca,0xb102,0xa101,0xe0,17817,7,1925,119,6115,12
115.200,2030262,38869,0xdeca,0xb102,0xa106,0xe0,18438,7,2163,124,6188,12
115.212,2030274,38870,0xdeca,0xb101,0xa103,0xe0,17672,7,1974,121,2644,12
115.261,2030322,38871,0xdeca,0xb102,0xa104,0xe0,21601,7,2256,117,6826,12
115.313,2030375,38872,0xdeca,0xb103,0xa100,0xe0,19122,7,2066,119,7430,12
115.325,2030387,38873,0xdeca,0xb103,0xa101,0xe0,19914,7,2374,125,7327,12
115.389,2030451,38874,0xdeca,0xb102,0xa101,0xe0,17970,7,1909,118,5075,12
115.401,2030463,38875,0xdeca,0xb102,0xa104,0xe0,19341,7,2020,117,7085,12
115.414,2030476,38876,0xdeca,0xb101,0xa103,0xe0,20177,7,2367,124,7529,12
115.464,2030524,38877,0xdeca,0xb102,0xa106,0xe0,18441,7,2026,120,7118,12
115.516,2030578,38878,0xdeca,0xb103,0xa104,0xe0,18049,7,1983,120,6823,12
115.528,2030590,38879,0xdeca,0xb103,0xa106,0xe0,19367,7,2272,124,7194,12
115.587,2030649,38880,0xdeca,0xb102,0xa101,0xe0,21655,7,2419,121,7302,12
115.599,2030661,38881,0xdeca,0xb102,0xa104,0xe0,19069,7,2095,120,6849,12
115.612,2030674,38882,0xdeca,0xb101,0xa103,0xe0,16212,7,1841,122,5439,12
115.660,2030722,38883,0xdeca,0xb102,0xa106,0xe0,19942,7,2191,120,7438,12
115.714,2030776,38884,0xdeca,0xb103,0xa100,0xe0,17560,7,2060,124,7378,12
115.726,2030788,38885,0xdeca,0xb101,0xa106,0xe0,15873,7,140,34,1694,12
115.739,2030800,38886,0xdeca,0xb101,0xa106,0xe0,19594,7,2117,119,7063,12
115.787,2030849,38887,0xdeca,0xb102,0xa101,0xe0,19011,7,2054,119,6754,12
115.799,2030861,38888,0xdeca,0xb102,0xa104,0xe0,19599,7,2047,117,6157,12
115.812,2030874,38889,0xdeca,0xb101,0xa103,0xe0,21080,7,2473,124,7689,12
115.860,2030922,38890,0xdeca,0xb102,0xa106,0xe0,20765,7,2358,122,6557,12
115.914,2030976,38891,0xdeca,0xb103,0xa104,0xe0,19401,7,2276,124,7218,12
115.926,2030988,38892,0xdeca,0xb101,0xa106,0xe0,21328,7,2502,124,7236,12
115.939,2031001,38893,0xdeca,0xb101,0xa106,0xe0,17623,7,1904,119,6633,12
115.987,2031049,38894,0xdeca,0xb102,0xa103,0xe0,18088,7,2054,122,3172,12
116.000,2031062,38895,0xdeca,0xb102,0xa104,0xe0,19446,7,2031,117,4689,12
116.012,2031074,38896,0xdeca,0xb101,0xa101,0xe0,20259,7,2263,121,7615,12
116.061,2031122,38897,0xdeca,0xb102,0xa106,0xe0,19171,7,2177,122,4591,12
116.114,2031176,38898,0xdeca,0xb103,0xa100,0xe0,17210,7,2019,124,7126,12
116.127,2031189,38899,0xdeca,0xb103,0xa100,0xe0,17438,7,1884,119,6697,12
116.199,2031247,38900,0xdeca,0xb102,0xa103,0xe0,19298,7,2085,119,1448,12
116.211,2031273,38901,0xdeca,0xb101,0xa101,0xe0,21106,7,2476,124,6648,12
116.259,2031321,38902,0xdeca,0xb102,0xa106,0xe0,18815,7,2243,125,4530,12
116.317,2031379,38903,0xdeca,0xb103,0xa100,0xe0,18193,7,2066,122,7100,12
116.329,2031391,38904,0xdeca,0xb103,0xa101,0xe0,19770,7,2282,123,7112,12
116.388,2031450,38905,0xdeca,0xb102,0xa101,0xe0,19082,7,1993,117,7244,12
116.400,2031462,38906,0xdeca,0xb102,0xa104,0xe0,19998,7,2271,122,7641,12
116.413,2031475,38907,0xdeca,0xb101,0xa103,0xe0,17967,7,1974,120,5559,12
116.461,2031523,38908,0xdeca,0xb102,0xa106,0xe0,17178,7,1856,119,3573,12
116.515,2031577,38909,0xdeca,0xb103,0xa104,0xe0,19250,7,2045,118,7037,12
116.529,2031589,38910,0xdeca,0xb103,0xa104,0xe0,20571,7,2260,120,6654,12
116.586,2031648,38911,0xdeca,0xb102,0xa101,0xe0,18421,7,2161,124,4345,12
116.598,2031660,38912,0xdeca,0xb102,0xa106,0xe0,18325,7,2047,121,5352,12
116.611,2031673,38913,0xdeca,0xb101,0xa103,0xe0,17416,7,1819,117,6955,12
116.659,2031721,38914,0xdeca,0xb102,0xa104,0xe0,18361,7,2051,121,7486,12
116.718,2031780,38915,0xdeca,0xb103,0xa104,0xe0,19560,7,2149,120,6792,12
116.730,2031792,38916,0xdeca,0xb103,0xa107,0xe0,18227,7,2036,121,7336,12
116.784,2031846,38917,0xdeca,0xb102,0xa101,0xe0,19109,7,2170,122,6693,12
116.796,2031859,38918,0xdeca,0xb102,0xa103,0xe0,17422,7,2011,123,7219,12
116.810,2031871,38919,0xdeca,0xb101,0xa101,0xe0,19122,7,2136,121,7196,12
116.863,2031925,38920,0xdeca,0xb102,0xa104,0xe0,17269,7,1929,121,4837,12
116.916,2031978,38921,0xdeca,0xb103,0xa100,0xe0,17617,7,1840,117,6703,12
116.929,2031991,38922,0xdeca,0xb101,0xa104,0xe0,19231,7,2256,124,6966,12
116.987,2032049,38923,0xdeca,0xb102,0xa101,0xe0,17612,7,1935,120,6907,12
117.000,2032062,38924,0xdeca,0xb102,0xa104,0xe0,15990,7,1423,108,6366,12
117.012,2032074,38925,0xdeca,0xb101,0xa103,0xe0,16652,7,1769,118,7269,12
117.061,2032123,38926,0xdeca,0xb102,0xa106,0xe0,17533,7,1991,122,7258,12
117.114,2032176,38927,0xdeca,0xb103,0xa100,0xe0,18612,7,2079,121,7270,12
117.127,2032189,38928,0xdeca,0xb103,0xa102,0xe0,20134,7,2324,123,7490,12
117.186,2032248,38929,0xdeca,0xb102,0xa101,0xe0,18065,7,2018,121,6524,12
117.198,2032260,38930,0xdeca,0xb102,0xa104,0xe0,17224,7,1956,122,7183,12
117.210,2032272,38931,0xdeca,0xb101,0xa101,0xe0,16852,7,1977,124,7419,12
117.264,2032326,38932,0xdeca,0xb102,0xa106,0xe0,17824,7,2091,124,7162,12
117.316,2032378,38933,0xdeca,0xb103,0xa104,0xe0,19207,7,2006,117,6850,12
117.328,2032391,38934,0xdeca,0xb103,0xa106,0xe0,18765,7,2166,123,6529,12
117.387,2032449,38935,0xdeca,0xb102,0xa101,0xe0,18818,7,2137,122,6971,12
117.400,2032462,38936,0xdeca,0xb102,0xa104,0xe0,18563,7,2108,122,1599,12
117.412,2032474,38937,0xdeca,0xb101,0xa103,0xe0,19970,7,2194,120,5930,12
117.461,2032523,38938,0xdeca,0xb102,0xa106,0xe0,17799,7,1859,117,1335,12
117.514,2032576,38939,0xdeca,0xb103,0xa100,0xe0,17376,7,1909,120,6629,12
117.527,2032589,38940,0xdeca,0xb103,0xa101,0xe0,19580,7,2297,124,7417,12
117.539,2032601,38941,0xdeca,0xb101,0xa106,0xe0,18158,7,1929,118,5547,12
117.587,2032650,38942,0xdeca,0xb102,0xa103,0xe0,18609,7,2148,123,7447,12
117.600,2032662,38943,0xdeca,0xb102,0xa104,0xe0,18937,7,2046,119,6989,12
117.612,2032674,38944,0xdeca,0xb101,0xa101,0xe0,19484,7,2249,123,7280,12
117.661,2032723,38945,0xdeca,0xb102,0xa106,0xe0,19276,7,2189,122,7555,12
117.714,2032776,38946,0xdeca,0xb103,0xa104,0xe0,18881,7,1972,117,6321,12
117.727,2032789,38947,0xdeca,0xb103,0xa104,0xe0,18791,7,2099,121,6733,12
117.786,2032848,38948,0xdeca,0xb102,0xa103,0xe0,20214,7,2258,121,6803,12
117.798,2032860,38949,0xdeca,0xb102,0xa101,0xe0,18139,7,434,56,3190,12
117.824,2032872,38950,0xdeca,0xb101,0xa101,0xe0,20791,7,2361,122,7084,12
117.862,2032924,38951,0xdeca,0xb102,0xa106,0xe0,18513,7,2034,120,5047,12
117.915,2032977,38952,0xdeca,0xb103,0xa104,0xe0,16986,7,1774,117,6673,12
117.928,2032990,38953,0xdeca,0xb101,0xa106,0xe0,19969,7,2305,123,7221,12
117.940,2033002,38954,0xdeca,0xb101,0xa106,0xe0,18765,7,2166,123,7272,12
117.989,2033051,38955,0xdeca,0xb102,0xa101,0xe0,17015,7,1964,123,7158,12
118.001,2033063,38956,0xdeca,0xb102,0xa104,0xe0,16058,7,1735,119,6888,12
118.013,2033075,38957,0xdeca,0xb101,0xa103,0xe0,18665,7,2085,121,3560,12
118.062,2033124,38958,0xdeca,0xb102,0xa106,0xe0,17276,7,1898,120,6897,12
118.115,2033178,38959,0xdeca,0xb103,0xa100,0xe0,18113,7,1957,119,6705,12
118.128,2033190,38960,0xdeca,0xb101,0xa106,0xe0,19536,7,2255,123,1388,12
118.140,2033202,38961,0xdeca,0xb101,0xa106,0xe0,20332,7,2160,118,7066,12
118.189,2033251,38962,0xdeca,0xb102,0xa101,0xe0,19725,7,2314,124,7205,12
118.201,2033263,38963,0xdeca,0xb102,0xa106,0xe0,18978,7,2085,120,7221,12
118.213,2033276,38964,0xdeca,0xb101,0xa103,0xe0,20850,7,2215,118,7072,12
118.262,2033324,38965,0xdeca,0xb102,0xa104,0xe0,19724,7,2131,119,7273,12
118.314,2033376,38966,0xdeca,0xb103,0xa104,0xe0,16705,7,1866,121,7221,12
118.326,2033388,38967,0xdeca,0xb101,0xa104,0xe0,18808,7,2171,123,7626,12
118.385,2033447,38968,0xdeca,0xb102,0xa101,0xe0,15410,7,1693,120,6973,12
118.398,2033460,38969,0xdeca,0xb102,0xa106,0xe0,19856,7,2218,121,7504,12
118.410,2033472,38970,0xdeca,0xb101,0xa101,0xe0,20629,7,2420,124,7345,12
118.464,2033526,38971,0xdeca,0xb102,0xa104,0xe0,18983,7,2227,124,7061,12
118.517,2033579,38972,0xdeca,0xb103,0xa104,0xe0,17715,7,1882,118,6655,12
118.530,2033592,38973,0xdeca,0xb103,0xa107,0xe0,20262,7,2377,124,7373,12
118.588,2033651,38974,0xdeca,0xb102,0xa101,0xe0,18487,7,1964,118,6423,12
118.601,2033663,38975,0xdeca,0xb102,0xa104,0xe0,19604,7,2337,125,7147,12
118.613,2033675,38976,0xdeca,0xb101,0xa103,0xe0,19039,7,2162,122,7138,12
118.662,2033724,38977,0xdeca,0xb102,0xa106,0xe0,17568,7,1995,122,7295,12
118.715,2033778,38978,0xdeca,0xb103,0xa100,0xe0,19328,7,2159,121,6896,12
118.728,2033790,38979,0xdeca,0xb101,0xa106,0xe0,18157,7,2130,124,7622,12
118.787,2033849,38980,0xdeca,0xb102,0xa101,0xe0,19602,7,2226,122,7549,12
118.799,2033861,38981,0xdeca,0xb102,0xa104,0xe0,18137,7,2026,121,7441,12
118.811,2033874,38982,0xdeca,0xb101,0xa103,0xe0,18895,7,2181,123,7037,12
118.860,2033922,38983,0xdeca,0xb102,0xa106,0xe0,17594,7,1933,120,7260,12
118.914,2033976,38984,0xdeca,0xb103,0xa100,0xe0,17403,7,1912,120,7091,12
118.926,2033988,38985,0xdeca,0xb101,0xa106,0xe0,20113,7,2284,122,7334,12
118.938,2034000,38986,0xdeca,0xb101,0xa106,0xe0,22036,8,1961,108,6106,12
118.987,2034049,38987,0xdeca,0xb102,0xa101,0xe0,18030,7,2014,121,7432,12
118.999,2034061,38988,0xdeca,0xb102,0xa104,0xe0,17705,7,2077,124,7312,12
