method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T1_CUDA_REPLAY,T1,v3-lite,8,1,5.214075677009532,1000,24.0,26564.0,21.83518886566162,24.95224094390869,43.57012367248535,58.56135940551758,85.76604957580565,86.40637969970703,169.5644992828369
T1_CUDA_REPLAY,T1,v3-lite,7,5000,89.33367222500965,1000,24.0,28818.0,32.960413455963135,38.93690586090088,75.88186073303223,93.06305313110352,158.41950263977046,83.70432090759277,161.73395919799805
T1_CUDA_REPLAY,T1,v3-lite,6,5000,89.61421153295669,1000,24.0,28818.0,47.34545421600342,56.1568603515625,94.03614807128906,124.51245880126953,205.95135421752929,77.48761367797852,146.69971084594727
T1_CUDA_REPLAY,T1,v3-lite,5,5000,89.82290459095384,1000,24.0,28818.0,69.42532920837402,84.64594459533691,121.31298446655273,164.4103775024414,274.2316009521484,64.36170291900635,129.51097106933594
T1_CUDA_REPLAY,T1,v3-lite,4,5000,89.64858352200827,1000,24.0,28818.0,100.44538688659668,126.1087532043457,162.4476203918457,228.31867218017578,374.87860717773435,36.20981502532959,116.88974380493164
