pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3634.179881680816,3635.5,-1.3201183191840755,1.3201183191840755
A-C,9664.99230093726,9665.048751486327,-0.056450549067449174,0.056450549067449174
A-D,7962.233702297218,7961.5990099009905,0.634692396227365,0.634692396227365
A-E,1273.246084882433,1273.379835873388,-0.1337509909549226,0.1337509909549226
A-F,3950.4114422287385,3950.5,-0.08855777126154862,0.08855777126154862
A-G,9816.054549162598,9814.90024937656,1.1542997860378819,1.1542997860378819
A-H,8216.88418246654,8217.0,-0.11581753346035839,0.11581753346035839
B-C,6312.854082717406,6313.326074498568,-0.47199178116261464,0.47199178116261464
B-D,5887.581787414987,5887.05401459854,0.5277728164473956,0.5277728164473956
B-E,3840.2510381885036,3839.2968292682926,0.954208920210931,0.954208920210931
B-F,1494.3889382386392,1494.5369863013698,-0.14804806273059512,0.14804806273059512
B-G,6544.49321186654,6544.397647058823,0.09556480771698261,0.09556480771698261
B-H,6171.239728844079,6172.0,-0.7602711559211457,0.7602711559211457
C-D,9145.658335946113,9146.437743190661,-0.7794072445485654,0.7794072445485654
C-E,9736.986533117162,9736.939449541283,0.04708357587878709,0.04708357587878709
C-F,6452.072448275296,6451.543396226415,0.5290520488806578,0.5290520488806578
C-G,1338.2085108622314,1338.4475138121547,-0.23900294992336057,0.23900294992336057
C-H,9265.234001276183,9264.499999999998,0.734001276185154,0.734001276185154
D-E,7981.719233134915,7982.999999999999,-1.2807668650839332,1.2807668650839332
D-F,5978.351062706231,5978.000000000001,0.35106270622964075,0.35106270622964075
D-G,9361.377089109024,9361.0,0.3770891090243822,0.3770891090243822
D-H,1396.5975996291022,1396.523243243243,0.07435638585911875,0.07435638585911875
E-F,3652.5897807240704,3652.779310344828,-0.18952962075763935,0.18952962075763935
E-G,9715.131431119595,9715.739366515836,-0.6079353962413734,0.6079353962413734
E-H,8017.375090406911,8016.36,1.0150904069114404,1.0150904069114404
F-G,6375.2308992561575,6376.0,-0.7691007438425004,0.7691007438425004
F-H,5915.506207393094,5916.000000000001,-0.49379260690693627,0.49379260690693627
G-H,9281.368022661924,9281.532224532226,-0.16420187030234956,0.16420187030234956
