host_elapsed_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
56.481725,63172,,BSDC91,,cal_roto,5,success,100,4,4,33,47,0
56.70662,63173,,BSDC91,,cal_roto,5,success,100,4,4,62,90,0
56.88886,63174,,BSDC91,,cal_roto,5,success,100,4,4,129,190,0
57.097272,63175,,BSDC91,,cal_roto,5,success,100,4,4,149,236,0
57.282033,63176,,BSDC91,,cal_roto,5,success,100,4,4,106,155,0
57.481446,63177,,BSDC91,,cal_roto,5,success,100,4,4,89,123,0
57.689264,63178,,BSDC91,,cal_roto,5,success,100,4,4,48,73,0
57.891613,63179,,BSDC91,,cal_roto,5,success,100,4,4,37,54,0
58.074052,63180,,BSDC91,,cal_roto,5,success,100,4,4,66,104,0
58.281734,63181,,BSDC91,,cal_roto,5,success,100,4,4,19,31,0
58.536864,63182,,BSDC91,,cal_roto,5,success,100,4,4,62,90,0
58.689361,63183,,BSDC91,,cal_roto,5,success,100,4,4,39,55,0
58.866711,63184,,BSDC91,,cal_roto,5,success,100,4,4,2,2,0
59.099605,63185,,BSDC91,,cal_roto,5,success,100,4,4,95,121,0
59.281466,63186,,BSDC91,,cal_roto,5,success,100,4,4,42,63,0
59.489177,63187,,BSDC91,,cal_roto,5,success,100,4,4,52,65,0
59.691733,63188,,BSDC91,,cal_roto,5,success,100,4,4,3,4,0
59.874034,63189,,BSDC91,,cal_roto,5,success,100,4,4,18,24,0
60.082144,63190,,BSDC91,,cal_roto,5,success,100,4,4,63,87,0
60.306764,63191,,BSDC91,,cal_roto,5,success,100,4,4,59,84,0
60.486838,63192,,BSDC91,,cal_roto,5,success,100,4,4,40,57,0
60.697038,63193,,BSDC91,,cal_roto,5,success,100,4,4,143,206,0
60.876881,63194,,BSDC91,,cal_roto,5,success,100,4,4,81,123,0
61.081496,63195,,BSDC91,,cal_roto,5,success,100,4,4,118,189,0
61.289386,63196,,BSDC91,,cal_roto,5,success,100,4,4,85,137,0
61.491861,63197,,BSDC91,,cal_roto,5,success,100,4,4,85,131,0
61.799448,63198,,BSDC91,,cal_roto,5,success,100,4,4,83,119,0
61.882376,63199,,BSDC91,,cal_roto,5,success,100,4,4,49,73,0
62.089015,63200,,BSDC91,,cal_roto,5,success,100,4,4,65,91,0
62.318848,63201,,BSDC91,,cal_roto,5,success,100,4,4,11,17,0
62.49691,63202,,BSDC91,,cal_roto,5,success,100,4,4,102,145,0
62.676797,63203,,BSDC91,,cal_roto,5,success,100,4,4,11,17,0
62.881744,63204,,BSDC91,,cal_roto,5,success,100,4,4,20,27,0
63.08944,63205,,BSDC91,,cal_roto,5,success,100,4,4,59,82,0
63.293919,63206,,BSDC91,,cal_roto,5,success,100,4,4,33,49,0
63.474332,63207,,BSDC91,,cal_roto,5,success,100,4,4,70,87,0
63.656646,63208,,BSDC91,,cal_roto,5,success,100,4,4,3,4,0
63.906851,63209,,BSDC91,,cal_roto,5,success,100,4,4,27,36,0
64.089155,63210,,BSDC91,,cal_roto,5,success,100,4,4,43,59,0
64.348886,63211,,BSDC91,,cal_roto,5,success,100,4,4,79,111,0
64.498693,63212,,BSDC91,,cal_roto,5,success,100,4,4,38,54,0
64.735006,63213,,BSDC91,,cal_roto,5,success,100,4,4,126,183,0
64.88943,63214,,BSDC91,,cal_roto,5,success,100,4,4,81,122,0
65.091974,63215,,BSDC91,,cal_roto,5,success,100,4,4,137,206,0
65.272044,63216,,BSDC91,,cal_roto,5,success,100,4,4,103,166,0
65.485118,63217,,BSDC91,,cal_roto,5,success,100,4,4,65,100,0
65.70694,63218,,BSDC91,,cal_roto,5,success,100,4,4,74,112,0
65.889092,63219,,BSDC91,,cal_roto,5,success,100,4,4,30,48,0
66.097064,63220,,BSDC91,,cal_roto,5,success,100,4,4,60,85,0
66.277031,63221,,BSDC91,,cal_roto,5,success,100,4,4,3,4,0
66.481659,63222,,BSDC91,,cal_roto,5,success,100,4,4,160,235,0
66.710907,63223,,BSDC91,,cal_roto,5,success,100,4,4,19,28,0
66.874208,63224,,BSDC91,,cal_roto,5,success,100,4,4,105,144,0
67.074242,63225,,BSDC91,,cal_roto,5,success,100,4,4,51,67,0
67.281928,63226,,BSDC91,,cal_roto,5,success,100,4,4,35,45,0
67.506928,63227,,BSDC91,,cal_roto,5,success,100,4,4,15,19,0
67.689396,63228,,BSDC91,,cal_roto,5,success,100,4,4,26,34,0
67.86699,63229,,BSDC91,,cal_roto,5,success,100,4,4,29,41,0
68.0771,63230,,BSDC91,,cal_roto,5,success,100,4,4,62,86,0
68.333043,63231,,BSDC91,,cal_roto,5,success,100,4,4,28,39,0
68.464355,63232,,BSDC91,,cal_roto,5,success,100,4,4,75,110,0
68.692391,63233,,BSDC91,,cal_roto,5,success,100,4,4,130,193,0
68.874544,63234,,BSDC91,,cal_roto,5,success,100,4,4,124,185,0
69.082022,63235,,BSDC91,,cal_roto,5,success,100,4,4,90,145,0
69.308026,63236,,BSDC91,,cal_roto,5,success,100,4,4,67,104,0
69.489599,63237,,BSDC91,,cal_roto,5,success,100,4,4,59,91,0
69.697035,63238,,BSDC91,,cal_roto,5,success,100,4,4,35,53,0
69.877092,63239,,BSDC91,,cal_roto,5,success,100,4,4,65,91,0
70.079464,63240,,BSDC91,,cal_roto,5,success,100,4,4,35,56,0
70.289568,63241,,BSDC91,,cal_roto,5,success,100,4,4,96,140,0
70.49232,63242,,BSDC91,,cal_roto,5,success,100,4,4,15,22,0
70.674422,63243,,BSDC91,,cal_roto,5,success,100,4,4,34,46,0
70.88223,63244,,BSDC91,,cal_roto,5,success,100,4,4,38,50,0
71.107704,63245,,BSDC91,,cal_roto,5,success,100,4,4,34,45,0
71.290733,63246,,BSDC91,,cal_roto,5,success,100,4,4,32,41,0
71.467272,63247,,BSDC91,,cal_roto,5,success,100,4,4,6,8,0
71.651953,63248,,BSDC91,,cal_roto,5,success,100,4,4,36,51,0
71.911768,63249,,BSDC91,,cal_roto,5,success,100,4,4,7,9,0
72.090165,63250,,BSDC91,,cal_roto,5,success,100,4,4,62,88,0
72.292377,63251,,BSDC91,,cal_roto,5,success,100,4,4,50,73,0
72.546086,63252,,BSDC91,,cal_roto,5,success,100,4,4,106,157,0
72.682168,63253,,BSDC91,,cal_roto,5,success,100,4,4,133,216,0
72.907808,63254,,BSDC91,,cal_roto,5,success,100,4,4,103,158,0
73.089374,63255,,BSDC91,,cal_roto,5,success,100,4,4,92,141,0
73.26756,63256,,BSDC91,,cal_roto,5,success,100,4,4,81,124,0
73.499505,63257,,BSDC91,,cal_roto,5,success,100,4,4,68,104,0
73.68244,63258,,BSDC91,,cal_roto,5,success,100,4,4,68,106,0
73.912408,63259,,BSDC91,,cal_roto,5,success,100,4,4,27,44,0
74.092815,63260,,BSDC91,,cal_roto,5,success,100,4,4,62,91,0
74.274358,63261,,BSDC91,,cal_roto,5,success,100,4,4,45,62,0
74.482212,63262,,BSDC91,,cal_roto,5,success,100,4,4,19,26,0
74.707271,63263,,BSDC91,,cal_roto,5,success,100,4,4,79,109,0
74.88724,63264,,BSDC91,,cal_roto,5,success,100,4,4,70,103,0
75.149954,63265,,BSDC91,,cal_roto,5,success,100,4,4,49,61,0
75.27797,63266,,BSDC91,,cal_roto,5,success,100,4,4,27,37,0
75.508712,63267,,BSDC91,,cal_roto,5,success,100,4,4,6,9,0
75.689745,63268,,BSDC91,,cal_roto,5,success,100,4,4,12,17,0
