host_elapsed_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
40.254128,63091,,BSDC91,,cal_roto,5,D,ok,ok,3338,3338,0,0,100,100
40.254188,63091,,BSDC91,,cal_roto,5,A,ok,ok,2520,2520,0,0,100,100
40.255878,63091,,BSDC91,,cal_roto,5,E,ok,ok,2719,2719,0,0,100,100
40.281163,63091,,BSDC91,,cal_roto,5,G,ok,ok,3290,3290,0,0,100,100
40.508372,63092,,BSDC91,,cal_roto,5,D,ok,ok,3066,3066,0,0,100,100
40.508426,63092,,BSDC91,,cal_roto,5,A,ok,ok,2357,2357,0,0,100,100
40.5104,63092,,BSDC91,,cal_roto,5,E,ok,ok,2686,2686,0,0,100,100
40.53535,63092,,BSDC91,,cal_roto,5,G,ok,ok,3250,3250,0,0,100,100
40.668582,63093,,BSDC91,,cal_roto,5,A,ok,ok,2445,2445,0,0,100,100
40.668636,63093,,BSDC91,,cal_roto,5,D,ok,ok,2936,2936,0,0,100,100
40.68577,63093,,BSDC91,,cal_roto,5,E,ok,ok,2616,2616,0,0,100,100
40.688217,63093,,BSDC91,,cal_roto,5,G,ok,ok,3331,3331,0,0,100,100
40.869208,63094,,BSDC91,,cal_roto,5,A,ok,ok,2616,2616,0,0,100,100
40.869349,63094,,BSDC91,,cal_roto,5,D,ok,ok,2725,2725,0,0,100,100
40.870911,63094,,BSDC91,,cal_roto,5,G,ok,ok,3289,3289,0,0,100,100
40.896001,63094,,BSDC91,,cal_roto,5,E,ok,ok,2466,2466,0,0,100,100
41.078166,63095,,BSDC91,,cal_roto,5,A,ok,ok,2631,2631,0,0,100,100
41.079552,63095,,BSDC91,,cal_roto,5,D,ok,ok,2695,2695,0,0,100,100
41.081161,63095,,BSDC91,,cal_roto,5,G,ok,ok,3070,3070,0,0,100,100
41.098703,63095,,BSDC91,,cal_roto,5,E,ok,ok,2626,2626,0,0,100,100
41.259199,63096,,BSDC91,,cal_roto,5,A,ok,ok,2634,2634,0,0,100,100
41.259247,63096,,BSDC91,,cal_roto,5,D,ok,ok,2586,2586,0,0,100,100
41.26086,63096,,BSDC91,,cal_roto,5,E,ok,ok,2635,2635,0,0,100,100
41.278627,63096,,BSDC91,,cal_roto,5,G,ok,ok,2892,2892,0,0,100,100
41.46187,63097,,BSDC91,,cal_roto,5,A,ok,ok,2786,2786,0,0,100,100
41.461948,63097,,BSDC91,,cal_roto,5,D,ok,ok,2753,2753,0,0,100,100
41.463309,63097,,BSDC91,,cal_roto,5,E,ok,ok,3015,3015,0,0,100,100
41.488467,63097,,BSDC91,,cal_roto,5,G,ok,ok,2838,2838,0,0,100,100
41.670672,63098,,BSDC91,,cal_roto,5,D,ok,ok,2703,2703,0,0,100,100
41.672127,63098,,BSDC91,,cal_roto,5,A,ok,ok,2803,2803,0,0,100,100
41.673565,63098,,BSDC91,,cal_roto,5,E,ok,ok,2904,2904,0,0,100,100
41.691026,63098,,BSDC91,,cal_roto,5,G,ok,ok,2619,2619,0,0,100,100
41.875419,63099,,BSDC91,,cal_roto,5,D,ok,ok,2788,2788,0,0,100,100
41.877041,63099,,BSDC91,,cal_roto,5,A,ok,ok,3069,3069,0,0,100,100
41.926114,63099,,BSDC91,,cal_roto,5,E,ok,ok,2856,2856,0,0,100,100
41.926217,63099,,BSDC91,,cal_roto,5,G,ok,ok,2553,2553,0,0,100,100
42.054145,63100,,BSDC91,,cal_roto,5,D,ok,ok,2869,2869,0,0,100,100
42.054235,63100,,BSDC91,,cal_roto,5,A,ok,ok,3037,3037,0,0,100,100
42.056008,63100,,BSDC91,,cal_roto,5,E,ok,ok,2904,2904,0,0,100,100
42.081161,63100,,BSDC91,,cal_roto,5,G,ok,ok,2410,2410,0,0,100,100
42.285728,63101,,BSDC91,,cal_roto,5,A,ok,ok,3075,3075,0,0,100,100
42.287025,63101,,BSDC91,,cal_roto,5,D,ok,ok,2996,2996,0,0,100,100
42.288476,63101,,BSDC91,,cal_roto,5,E,ok,ok,2955,2955,0,0,100,100
42.305968,63101,,BSDC91,,cal_roto,5,G,ok,ok,2463,2463,0,0,100,100
42.468928,63102,,BSDC91,,cal_roto,5,A,ok,ok,3225,3225,0,0,100,100
42.469045,63102,,BSDC91,,cal_roto,5,D,ok,ok,3154,3154,0,0,100,100
42.485919,63102,,BSDC91,,cal_roto,5,G,ok,ok,2532,2532,0,0,100,100
42.488017,63102,,BSDC91,,cal_roto,5,E,ok,ok,3004,3004,0,0,100,100
42.669325,63103,,BSDC91,,cal_roto,5,A,ok,ok,3307,3307,0,0,100,100
42.669417,63103,,BSDC91,,cal_roto,5,D,ok,ok,3276,3276,0,0,100,100
42.671037,63103,,BSDC91,,cal_roto,5,G,ok,ok,2354,2354,0,0,100,100
42.696037,63103,,BSDC91,,cal_roto,5,E,ok,ok,3226,3226,0,0,100,100
42.846035,63104,,BSDC91,,cal_roto,5,A,ok,ok,3336,3336,0,0,100,100
42.849045,63104,,BSDC91,,cal_roto,5,D,ok,ok,3416,3416,0,0,100,100
42.84926,63104,,BSDC91,,cal_roto,5,E,ok,ok,3268,3268,0,0,100,100
42.851288,63104,,BSDC91,,cal_roto,5,G,ok,ok,2329,2329,0,0,100,100
43.061351,63105,,BSDC91,,cal_roto,5,A,ok,ok,3658,3658,0,0,100,100
43.0614,63105,,BSDC91,,cal_roto,5,D,ok,ok,3517,3517,0,0,100,100
43.078707,63105,,BSDC91,,cal_roto,5,E,ok,ok,3339,3339,0,0,100,100
43.081139,63105,,BSDC91,,cal_roto,5,G,ok,ok,2374,2374,0,0,100,100
43.261921,63106,,BSDC91,,cal_roto,5,D,ok,ok,3606,3606,0,0,100,100
43.262026,63106,,BSDC91,,cal_roto,5,A,ok,ok,3301,3301,0,0,100,100
43.263638,63106,,BSDC91,,cal_roto,5,E,ok,ok,3199,3199,0,0,100,100
43.288682,63106,,BSDC91,,cal_roto,5,G,ok,ok,2517,2517,0,0,100,100
43.470906,63107,,BSDC91,,cal_roto,5,D,ok,ok,3619,3619,0,0,100,100
43.472245,63107,,BSDC91,,cal_roto,5,A,ok,ok,3302,3302,0,0,100,100
43.473622,63107,,BSDC91,,cal_roto,5,E,ok,ok,3053,3053,0,0,100,100
43.491132,63107,,BSDC91,,cal_roto,5,G,ok,ok,2566,2566,0,0,100,100
43.653783,63108,,BSDC91,,cal_roto,5,D,ok,ok,3732,3732,0,0,100,100
43.653863,63108,,BSDC91,,cal_roto,5,A,ok,ok,3251,3251,0,0,100,100
43.671174,63108,,BSDC91,,cal_roto,5,E,ok,ok,2976,2976,0,0,100,100
43.673573,63108,,BSDC91,,cal_roto,5,G,ok,ok,2670,2670,0,0,100,100
43.855321,63109,,BSDC91,,cal_roto,5,A,ok,ok,3079,3079,0,0,100,100
43.85552,63109,,BSDC91,,cal_roto,5,D,ok,ok,3861,3861,0,0,100,100
43.855914,63109,,BSDC91,,cal_roto,5,E,ok,ok,3047,3047,0,0,100,100
43.881156,63109,,BSDC91,,cal_roto,5,G,ok,ok,2826,2826,0,0,100,100
44.085725,63110,,BSDC91,,cal_roto,5,A,ok,ok,2914,2914,0,0,100,100
44.087159,63110,,BSDC91,,cal_roto,5,D,ok,ok,3822,3822,0,0,100,100
44.088634,63110,,BSDC91,,cal_roto,5,G,ok,ok,3018,3018,0,0,100,100
44.106051,63110,,BSDC91,,cal_roto,5,E,ok,ok,2945,2945,0,0,100,100
44.268814,63111,,BSDC91,,cal_roto,5,A,ok,ok,2760,2760,0,0,100,100
44.268875,63111,,BSDC91,,cal_roto,5,D,ok,ok,3623,3623,0,0,100,100
44.315988,63111,,BSDC91,,cal_roto,5,G,ok,ok,3133,3133,0,0,100,100
44.318771,63111,,BSDC91,,cal_roto,5,E,ok,ok,3014,3014,0,0,100,100
44.466131,63112,,BSDC91,,cal_roto,5,A,ok,ok,2605,2605,0,0,100,100
44.468703,63112,,BSDC91,,cal_roto,5,D,ok,ok,3451,3451,0,0,100,100
44.468773,63112,,BSDC91,,cal_roto,5,E,ok,ok,2750,2750,0,0,100,100
44.470896,63112,,BSDC91,,cal_roto,5,G,ok,ok,3282,3282,0,0,100,100
44.679042,63113,,BSDC91,,cal_roto,5,A,ok,ok,2454,2454,0,0,100,100
44.679117,63113,,BSDC91,,cal_roto,5,D,ok,ok,3220,3220,0,0,100,100
44.680951,63113,,BSDC91,,cal_roto,5,E,ok,ok,2705,2705,0,0,100,100
44.69852,63113,,BSDC91,,cal_roto,5,G,ok,ok,3276,3276,0,0,100,100
44.861267,63114,,BSDC91,,cal_roto,5,D,ok,ok,3079,3079,0,0,100,100
44.861308,63114,,BSDC91,,cal_roto,5,A,ok,ok,2412,2412,0,0,100,100
44.880175,63114,,BSDC91,,cal_roto,5,E,ok,ok,2566,2566,0,0,100,100
44.881176,63114,,BSDC91,,cal_roto,5,G,ok,ok,3316,3316,0,0,100,100
45.091741,63115,,BSDC91,,cal_roto,5,D,ok,ok,2982,2982,0,0,100,100
45.091832,63115,,BSDC91,,cal_roto,5,A,ok,ok,2395,2395,0,0,100,100
45.093542,63115,,BSDC91,,cal_roto,5,E,ok,ok,2572,2572,0,0,100,100
45.111133,63115,,BSDC91,,cal_roto,5,G,ok,ok,3378,3378,0,0,100,100
45.271513,63116,,BSDC91,,cal_roto,5,D,ok,ok,2743,2743,0,0,100,100
45.272538,63116,,BSDC91,,cal_roto,5,A,ok,ok,2528,2528,0,0,100,100
45.273954,63116,,BSDC91,,cal_roto,5,E,ok,ok,2479,2479,0,0,100,100
45.291136,63116,,BSDC91,,cal_roto,5,G,ok,ok,3203,3203,0,0,100,100
45.476655,63117,,BSDC91,,cal_roto,5,A,ok,ok,2532,2532,0,0,100,100
45.47672,63117,,BSDC91,,cal_roto,5,D,ok,ok,2677,2677,0,0,100,100
45.523994,63117,,BSDC91,,cal_roto,5,E,ok,ok,2614,2614,0,0,100,100
45.526008,63117,,BSDC91,,cal_roto,5,G,ok,ok,3147,3147,0,0,100,100
45.654286,63118,,BSDC91,,cal_roto,5,A,ok,ok,2689,2689,0,0,100,100
45.65438,63118,,BSDC91,,cal_roto,5,D,ok,ok,2642,2642,0,0,100,100
45.656194,63118,,BSDC91,,cal_roto,5,G,ok,ok,2937,2937,0,0,100,100
45.681056,63118,,BSDC91,,cal_roto,5,E,ok,ok,2672,2672,0,0,100,100
45.886242,63119,,BSDC91,,cal_roto,5,A,ok,ok,2803,2803,0,0,100,100
45.887223,63119,,BSDC91,,cal_roto,5,D,ok,ok,2686,2686,0,0,100,100
45.888668,63119,,BSDC91,,cal_roto,5,G,ok,ok,2850,2850,0,0,100,100
45.906223,63119,,BSDC91,,cal_roto,5,E,ok,ok,3102,3102,0,0,100,100
46.066847,63120,,BSDC91,,cal_roto,5,A,ok,ok,2895,2895,0,0,100,100
46.066904,63120,,BSDC91,,cal_roto,5,D,ok,ok,2630,2630,0,0,100,100
46.069336,63120,,BSDC91,,cal_roto,5,E,ok,ok,2795,2795,0,0,100,100
46.08667,63120,,BSDC91,,cal_roto,5,G,ok,ok,2641,2641,0,0,100,100
46.269709,63121,,BSDC91,,cal_roto,5,A,ok,ok,2916,2916,0,0,100,100
46.270017,63121,,BSDC91,,cal_roto,5,D,ok,ok,2763,2763,0,0,100,100
46.271212,63121,,BSDC91,,cal_roto,5,E,ok,ok,2753,2753,0,0,100,100
46.296135,63121,,BSDC91,,cal_roto,5,G,ok,ok,2539,2539,0,0,100,100
46.448299,63122,,BSDC91,,cal_roto,5,D,ok,ok,2828,2828,0,0,100,100
46.44984,63122,,BSDC91,,cal_roto,5,A,ok,ok,3029,3029,0,0,100,100
46.451082,63122,,BSDC91,,cal_roto,5,E,ok,ok,2995,2995,0,0,100,100
46.476319,63122,,BSDC91,,cal_roto,5,G,ok,ok,2413,2413,0,0,100,100
46.661434,63123,,BSDC91,,cal_roto,5,D,ok,ok,3041,3041,0,0,100,100
46.661486,63123,,BSDC91,,cal_roto,5,A,ok,ok,3084,3084,0,0,100,100
46.678751,63123,,BSDC91,,cal_roto,5,E,ok,ok,2922,2922,0,0,100,100
46.680871,63123,,BSDC91,,cal_roto,5,G,ok,ok,2472,2472,0,0,100,100
46.861954,63124,,BSDC91,,cal_roto,5,D,ok,ok,3225,3225,0,0,100,100
46.86201,63124,,BSDC91,,cal_roto,5,A,ok,ok,3234,3234,0,0,100,100
46.863632,63124,,BSDC91,,cal_roto,5,E,ok,ok,3032,3032,0,0,100,100
46.888698,63124,,BSDC91,,cal_roto,5,G,ok,ok,2306,2306,0,0,100,100
47.070965,63125,,BSDC91,,cal_roto,5,A,ok,ok,3274,3274,0,0,100,100
47.073138,63125,,BSDC91,,cal_roto,5,D,ok,ok,3312,3312,0,0,100,100
47.073263,63125,,BSDC91,,cal_roto,5,E,ok,ok,3281,3281,0,0,100,100
47.091198,63125,,BSDC91,,cal_roto,5,G,ok,ok,2313,2313,0,0,100,100
47.254157,63126,,BSDC91,,cal_roto,5,A,ok,ok,3621,3621,0,0,100,100
47.254212,63126,,BSDC91,,cal_roto,5,D,ok,ok,3450,3450,0,0,100,100
47.271199,63126,,BSDC91,,cal_roto,5,G,ok,ok,2394,2394,0,0,100,100
47.273539,63126,,BSDC91,,cal_roto,5,E,ok,ok,3286,3286,0,0,100,100
47.454555,63127,,BSDC91,,cal_roto,5,A,ok,ok,3291,3291,0,0,100,100
47.454637,63127,,BSDC91,,cal_roto,5,D,ok,ok,3552,3552,0,0,100,100
47.45628,63127,,BSDC91,,cal_roto,5,G,ok,ok,2539,2539,0,0,100,100
47.481172,63127,,BSDC91,,cal_roto,5,E,ok,ok,3102,3102,0,0,100,100
47.683659,63128,,BSDC91,,cal_roto,5,A,ok,ok,3336,3336,0,0,100,100
47.686673,63128,,BSDC91,,cal_roto,5,D,ok,ok,3630,3630,0,0,100,100
47.686953,63128,,BSDC91,,cal_roto,5,E,ok,ok,3029,3029,0,0,100,100
47.688434,63128,,BSDC91,,cal_roto,5,G,ok,ok,2571,2571,0,0,100,100
47.868988,63129,,BSDC91,,cal_roto,5,A,ok,ok,3092,3092,0,0,100,100
47.869146,63129,,BSDC91,,cal_roto,5,D,ok,ok,3701,3701,0,0,100,100
47.886338,63129,,BSDC91,,cal_roto,5,E,ok,ok,2974,2974,0,0,100,100
47.888723,63129,,BSDC91,,cal_roto,5,G,ok,ok,2779,2779,0,0,100,100
48.069545,63130,,BSDC91,,cal_roto,5,D,ok,ok,3690,3690,0,0,100,100
48.069706,63130,,BSDC91,,cal_roto,5,A,ok,ok,3023,3023,0,0,100,100
48.071726,63130,,BSDC91,,cal_roto,5,E,ok,ok,2935,2935,0,0,100,100
48.096186,63130,,BSDC91,,cal_roto,5,G,ok,ok,3044,3044,0,0,100,100
48.248606,63131,,BSDC91,,cal_roto,5,D,ok,ok,3610,3610,0,0,100,100
48.249831,63131,,BSDC91,,cal_roto,5,A,ok,ok,2826,2826,0,0,100,100
48.251218,63131,,BSDC91,,cal_roto,5,E,ok,ok,3196,3196,0,0,100,100
48.298855,63131,,BSDC91,,cal_roto,5,G,ok,ok,3059,3059,0,0,100,100
48.461649,63132,,BSDC91,,cal_roto,5,D,ok,ok,3570,3570,0,0,100,100
48.461874,63132,,BSDC91,,cal_roto,5,A,ok,ok,2670,2670,0,0,100,100
48.479198,63132,,BSDC91,,cal_roto,5,E,ok,ok,2971,2971,0,0,100,100
48.48098,63132,,BSDC91,,cal_roto,5,G,ok,ok,3199,3199,0,0,100,100
48.662423,63133,,BSDC91,,cal_roto,5,A,ok,ok,2537,2537,0,0,100,100
48.662627,63133,,BSDC91,,cal_roto,5,D,ok,ok,3300,3300,0,0,100,100
48.663793,63133,,BSDC91,,cal_roto,5,E,ok,ok,2767,2767,0,0,100,100
48.689727,63133,,BSDC91,,cal_roto,5,G,ok,ok,3252,3252,0,0,100,100
48.870955,63134,,BSDC91,,cal_roto,5,A,ok,ok,2362,2362,0,0,100,100
48.872484,63134,,BSDC91,,cal_roto,5,D,ok,ok,3139,3139,0,0,100,100
48.874241,63134,,BSDC91,,cal_roto,5,G,ok,ok,3223,3223,0,0,100,100
48.891636,63134,,BSDC91,,cal_roto,5,E,ok,ok,2614,2614,0,0,100,100
49.126539,63135,,BSDC91,,cal_roto,5,A,ok,ok,2327,2327,0,0,100,100
49.126749,63135,,BSDC91,,cal_roto,5,D,ok,ok,2962,2962,0,0,100,100
49.127726,63135,,BSDC91,,cal_roto,5,G,ok,ok,3375,3375,0,0,100,100
49.129096,63135,,BSDC91,,cal_roto,5,E,ok,ok,2612,2612,0,0,100,100
49.251305,63136,,BSDC91,,cal_roto,5,A,ok,ok,2551,2551,0,0,100,100
49.302636,63136,,BSDC91,,cal_roto,5,D,ok,ok,2811,2811,0,0,100,100
49.326118,63136,,BSDC91,,cal_roto,5,E,ok,ok,2411,2411,0,0,100,100
49.328151,63136,,BSDC91,,cal_roto,5,G,ok,ok,3240,3240,0,0,100,100
49.485853,63137,,BSDC91,,cal_roto,5,A,ok,ok,2563,2563,0,0,100,100
49.50659,63137,,BSDC91,,cal_roto,5,D,ok,ok,2669,2669,0,0,100,100
49.508862,63137,,BSDC91,,cal_roto,5,E,ok,ok,2613,2613,0,0,100,100
49.508985,63137,,BSDC91,,cal_roto,5,G,ok,ok,3135,3135,0,0,100,100
49.669008,63138,,BSDC91,,cal_roto,5,D,ok,ok,2620,2620,0,0,100,100
49.669063,63138,,BSDC91,,cal_roto,5,A,ok,ok,2670,2670,0,0,100,100
49.686149,63138,,BSDC91,,cal_roto,5,E,ok,ok,2652,2652,0,0,100,100
49.689367,63138,,BSDC91,,cal_roto,5,G,ok,ok,2940,2940,0,0,100,100
49.869529,63139,,BSDC91,,cal_roto,5,D,ok,ok,2790,2790,0,0,100,100
49.869586,63139,,BSDC91,,cal_roto,5,A,ok,ok,2839,2839,0,0,100,100
49.871606,63139,,BSDC91,,cal_roto,5,E,ok,ok,3014,3014,0,0,100,100
49.8964,63139,,BSDC91,,cal_roto,5,G,ok,ok,2825,2825,0,0,100,100
50.049368,63140,,BSDC91,,cal_roto,5,D,ok,ok,2653,2653,0,0,100,100
50.04942,63140,,BSDC91,,cal_roto,5,A,ok,ok,2800,2800,0,0,100,100
50.051277,63140,,BSDC91,,cal_roto,5,E,ok,ok,2868,2868,0,0,100,100
50.07642,63140,,BSDC91,,cal_roto,5,G,ok,ok,2563,2563,0,0,100,100
50.26184,63141,,BSDC91,,cal_roto,5,A,ok,ok,3042,3042,0,0,100,100
50.261919,63141,,BSDC91,,cal_roto,5,D,ok,ok,2790,2790,0,0,100,100
50.278772,63141,,BSDC91,,cal_roto,5,E,ok,ok,2927,2927,0,0,100,100
50.280956,63141,,BSDC91,,cal_roto,5,G,ok,ok,2538,2538,0,0,100,100
50.462036,63142,,BSDC91,,cal_roto,5,A,ok,ok,3092,3092,0,0,100,100
50.462104,63142,,BSDC91,,cal_roto,5,D,ok,ok,2873,2873,0,0,100,100
50.463772,63142,,BSDC91,,cal_roto,5,G,ok,ok,2416,2416,0,0,100,100
50.489486,63142,,BSDC91,,cal_roto,5,E,ok,ok,2875,2875,0,0,100,100
50.671079,63143,,BSDC91,,cal_roto,5,A,ok,ok,3144,3144,0,0,100,100
50.674012,63143,,BSDC91,,cal_roto,5,D,ok,ok,3042,3042,0,0,100,100
50.674281,63143,,BSDC91,,cal_roto,5,G,ok,ok,2476,2476,0,0,100,100
50.691392,63143,,BSDC91,,cal_roto,5,E,ok,ok,3073,3073,0,0,100,100
50.852469,63144,,BSDC91,,cal_roto,5,A,ok,ok,3237,3237,0,0,100,100
50.852514,63144,,BSDC91,,cal_roto,5,D,ok,ok,3195,3195,0,0,100,100
50.853741,63144,,BSDC91,,cal_roto,5,E,ok,ok,3091,3091,0,0,100,100
50.871396,63144,,BSDC91,,cal_roto,5,G,ok,ok,2365,2365,0,0,100,100
51.054488,63145,,BSDC91,,cal_roto,5,A,ok,ok,3363,3363,0,0,100,100
51.054568,63145,,BSDC91,,cal_roto,5,D,ok,ok,3410,3410,0,0,100,100
51.057399,63145,,BSDC91,,cal_roto,5,E,ok,ok,3193,3193,0,0,100,100
51.081344,63145,,BSDC91,,cal_roto,5,G,ok,ok,2317,2317,0,0,100,100
51.285991,63146,,BSDC91,,cal_roto,5,D,ok,ok,3547,3547,0,0,100,100
51.287368,63146,,BSDC91,,cal_roto,5,A,ok,ok,3686,3686,0,0,100,100
51.288853,63146,,BSDC91,,cal_roto,5,E,ok,ok,3294,3294,0,0,100,100
51.307132,63146,,BSDC91,,cal_roto,5,G,ok,ok,2395,2395,0,0,100,100
51.469066,63147,,BSDC91,,cal_roto,5,D,ok,ok,3640,3640,0,0,100,100
51.469114,63147,,BSDC91,,cal_roto,5,A,ok,ok,3285,3285,0,0,100,100
51.48629,63147,,BSDC91,,cal_roto,5,E,ok,ok,3081,3081,0,0,100,100
51.488662,63147,,BSDC91,,cal_roto,5,G,ok,ok,2565,2565,0,0,100,100
51.669545,63148,,BSDC91,,cal_roto,5,D,ok,ok,3625,3625,0,0,100,100
51.669592,63148,,BSDC91,,cal_roto,5,A,ok,ok,3375,3375,0,0,100,100
51.671211,63148,,BSDC91,,cal_roto,5,E,ok,ok,3040,3040,0,0,100,100
51.696421,63148,,BSDC91,,cal_roto,5,G,ok,ok,2564,2564,0,0,100,100
51.848455,63149,,BSDC91,,cal_roto,5,A,ok,ok,3060,3060,0,0,100,100
51.849838,63149,,BSDC91,,cal_roto,5,D,ok,ok,3759,3759,0,0,100,100
51.851177,63149,,BSDC91,,cal_roto,5,E,ok,ok,3085,3085,0,0,100,100
51.876536,63149,,BSDC91,,cal_roto,5,G,ok,ok,2743,2743,0,0,100,100
52.061794,63150,,BSDC91,,cal_roto,5,A,ok,ok,2956,2956,0,0,100,100
52.061857,63150,,BSDC91,,cal_roto,5,D,ok,ok,3775,3775,0,0,100,100
52.07903,63150,,BSDC91,,cal_roto,5,G,ok,ok,2949,2949,0,0,100,100
52.081146,63150,,BSDC91,,cal_roto,5,E,ok,ok,2892,2892,0,0,100,100
52.262064,63151,,BSDC91,,cal_roto,5,A,ok,ok,2760,2760,0,0,100,100
52.262122,63151,,BSDC91,,cal_roto,5,D,ok,ok,3610,3610,0,0,100,100
52.263841,63151,,BSDC91,,cal_roto,5,G,ok,ok,3010,3010,0,0,100,100
52.288802,63151,,BSDC91,,cal_roto,5,E,ok,ok,2982,2982,0,0,100,100
52.468922,63152,,BSDC91,,cal_roto,5,A,ok,ok,2640,2640,0,0,100,100
52.471566,63152,,BSDC91,,cal_roto,5,D,ok,ok,3423,3423,0,0,100,100
52.471619,63152,,BSDC91,,cal_roto,5,E,ok,ok,2788,2788,0,0,100,100
52.474213,63152,,BSDC91,,cal_roto,5,G,ok,ok,3190,3190,0,0,100,100
52.654193,63153,,BSDC91,,cal_roto,5,A,ok,ok,2455,2455,0,0,100,100
52.654242,63153,,BSDC91,,cal_roto,5,D,ok,ok,3209,3209,0,0,100,100
52.671488,63153,,BSDC91,,cal_roto,5,E,ok,ok,2630,2630,0,0,100,100
52.674032,63153,,BSDC91,,cal_roto,5,G,ok,ok,3203,3203,0,0,100,100
52.85438,63154,,BSDC91,,cal_roto,5,D,ok,ok,3055,3055,0,0,100,100
52.854455,63154,,BSDC91,,cal_roto,5,A,ok,ok,2374,2374,0,0,100,100
52.856335,63154,,BSDC91,,cal_roto,5,E,ok,ok,2548,2548,0,0,100,100
52.881413,63154,,BSDC91,,cal_roto,5,G,ok,ok,3308,3308,0,0,100,100
53.086749,63155,,BSDC91,,cal_roto,5,D,ok,ok,2875,2875,0,0,100,100
53.086844,63155,,BSDC91,,cal_roto,5,A,ok,ok,2484,2484,0,0,100,100
53.088732,63155,,BSDC91,,cal_roto,5,E,ok,ok,2527,2527,0,0,100,100
53.106508,63155,,BSDC91,,cal_roto,5,G,ok,ok,3215,3215,0,0,100,100
53.269365,63156,,BSDC91,,cal_roto,5,D,ok,ok,2789,2789,0,0,100,100
53.269439,63156,,BSDC91,,cal_roto,5,A,ok,ok,2681,2681,0,0,100,100
53.286217,63156,,BSDC91,,cal_roto,5,E,ok,ok,2482,2482,0,0,100,100
53.288292,63156,,BSDC91,,cal_roto,5,G,ok,ok,3213,3213,0,0,100,100
53.469576,63157,,BSDC91,,cal_roto,5,A,ok,ok,2711,2711,0,0,100,100
53.469642,63157,,BSDC91,,cal_roto,5,D,ok,ok,2633,2633,0,0,100,100
53.471436,63157,,BSDC91,,cal_roto,5,E,ok,ok,2656,2656,0,0,100,100
53.496631,63157,,BSDC91,,cal_roto,5,G,ok,ok,3072,3072,0,0,100,100
53.680052,63158,,BSDC91,,cal_roto,5,A,ok,ok,2708,2708,0,0,100,100
53.680304,63158,,BSDC91,,cal_roto,5,D,ok,ok,2590,2590,0,0,100,100
53.681566,63158,,BSDC91,,cal_roto,5,G,ok,ok,2855,2855,0,0,100,100
53.699389,63158,,BSDC91,,cal_roto,5,E,ok,ok,2704,2704,0,0,100,100
53.861653,63159,,BSDC91,,cal_roto,5,A,ok,ok,2840,2840,0,0,100,100
53.861809,63159,,BSDC91,,cal_roto,5,D,ok,ok,2713,2713,0,0,100,100
53.878911,63159,,BSDC91,,cal_roto,5,G,ok,ok,2779,2779,0,0,100,100
53.881133,63159,,BSDC91,,cal_roto,5,E,ok,ok,3053,3053,0,0,100,100
54.059699,63160,,BSDC91,,cal_roto,5,A,ok,ok,2892,2892,0,0,100,100
54.061619,63160,,BSDC91,,cal_roto,5,D,ok,ok,2702,2702,0,0,100,100
54.061753,63160,,BSDC91,,cal_roto,5,E,ok,ok,2803,2803,0,0,100,100
54.063726,63160,,BSDC91,,cal_roto,5,G,ok,ok,2573,2573,0,0,100,100
54.271132,63161,,BSDC91,,cal_roto,5,A,ok,ok,3034,3034,0,0,100,100
54.272592,63161,,BSDC91,,cal_roto,5,D,ok,ok,2773,2773,0,0,100,100
54.274049,63161,,BSDC91,,cal_roto,5,E,ok,ok,2837,2837,0,0,100,100
54.291769,63161,,BSDC91,,cal_roto,5,G,ok,ok,2451,2451,0,0,100,100
54.454206,63162,,BSDC91,,cal_roto,5,D,ok,ok,2965,2965,0,0,100,100
54.454254,63162,,BSDC91,,cal_roto,5,A,ok,ok,3058,3058,0,0,100,100
54.471533,63162,,BSDC91,,cal_roto,5,E,ok,ok,2930,2930,0,0,100,100
54.473823,63162,,BSDC91,,cal_roto,5,G,ok,ok,2424,2424,0,0,100,100
54.654676,63163,,BSDC91,,cal_roto,5,D,ok,ok,3171,3171,0,0,100,100
54.654722,63163,,BSDC91,,cal_roto,5,A,ok,ok,3245,3245,0,0,100,100
54.656337,63163,,BSDC91,,cal_roto,5,E,ok,ok,3069,3069,0,0,100,100
54.681688,63163,,BSDC91,,cal_roto,5,G,ok,ok,2605,2605,0,0,100,100
54.886125,63164,,BSDC91,,cal_roto,5,D,ok,ok,3266,3266,0,0,100,100
54.887425,63164,,BSDC91,,cal_roto,5,A,ok,ok,3287,3287,0,0,100,100
54.888832,63164,,BSDC91,,cal_roto,5,E,ok,ok,3188,3188,0,0,100,100
54.906448,63164,,BSDC91,,cal_roto,5,G,ok,ok,2406,2406,0,0,100,100
55.069361,63165,,BSDC91,,cal_roto,5,A,ok,ok,3391,3391,0,0,100,100
55.06941,63165,,BSDC91,,cal_roto,5,D,ok,ok,3406,3406,0,0,100,100
55.08699,63165,,BSDC91,,cal_roto,5,E,ok,ok,3226,3226,0,0,100,100
55.089384,63165,,BSDC91,,cal_roto,5,G,ok,ok,2333,2333,0,0,100,100
55.26976,63166,,BSDC91,,cal_roto,5,A,ok,ok,3443,3443,0,0,100,100
55.269813,63166,,BSDC91,,cal_roto,5,D,ok,ok,3562,3562,0,0,100,100
