host_elapsed_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
7.258193,62925,,BSDC91,,0,ok,3008,3008,100,33,0
7.258193,62925,,BSDC91,,3,ok,3715,3715,100,32,1
7.258193,62925,,BSDC91,,6,ok,2869,2869,100,32,1
7.468037,62926,,BSDC91,,0,ok,2766,2766,100,34,0
7.468037,62926,,BSDC91,,3,ok,3609,3609,100,33,1
7.618042,62927,,BSDC91,,0,ok,2625,2625,100,35,0
7.671264,62927,,BSDC91,,3,ok,3895,3895,100,34,1
7.671264,62927,,BSDC91,,4,ok,2957,2957,100,35,0
7.671264,62927,,BSDC91,,6,ok,3099,3099,100,34,1
7.8506,62928,,BSDC91,,0,ok,2666,2666,100,36,0
7.8506,62928,,BSDC91,,3,ok,3387,3387,100,35,1
7.8506,62928,,BSDC91,,4,ok,2817,2817,100,36,0
8.082901,62929,,BSDC91,,0,ok,2401,2401,100,37,0
8.082901,62929,,BSDC91,,3,ok,3150,3150,100,36,1
8.263032,62930,,BSDC91,,3,ok,3085,3085,100,37,1
8.265253,62930,,BSDC91,,0,ok,2425,2425,100,38,0
8.265253,62930,,BSDC91,,4,ok,2603,2603,100,38,0
8.265253,62930,,BSDC91,,6,ok,3346,3346,100,37,1
8.465699,62931,,BSDC91,,0,ok,2410,2410,100,39,0
8.465699,62931,,BSDC91,,3,ok,2840,2840,100,38,1
8.465699,62931,,BSDC91,,4,ok,2588,2588,100,39,0
8.675806,62932,,BSDC91,,0,ok,2543,2543,100,40,0
8.675806,62932,,BSDC91,,3,ok,2707,2707,100,39,1
8.855882,62933,,BSDC91,,0,ok,2656,2656,100,41,0
8.858011,62933,,BSDC91,,3,ok,2666,2666,100,40,1
8.858011,62933,,BSDC91,,4,ok,2588,2588,100,41,0
8.858011,62933,,BSDC91,,6,ok,3006,3006,100,40,1
9.058246,62934,,BSDC91,,0,ok,2823,2823,100,42,0
9.058246,62934,,BSDC91,,3,ok,2642,2642,100,41,1
9.058246,62934,,BSDC91,,6,ok,2808,2808,100,41,1
9.215883,62935,,BSDC91,,0,ok,2868,2868,100,43,0
9.215883,62935,,BSDC91,,3,ok,2656,2656,100,42,1
9.470466,62936,,BSDC91,,0,ok,2940,2940,100,44,0
9.474037,62936,,BSDC91,,3,ok,2717,2717,100,43,1
9.474037,62936,,BSDC91,,4,ok,2755,2755,100,44,0
9.474037,62936,,BSDC91,,6,ok,2536,2536,100,43,1
9.680787,62937,,BSDC91,,0,ok,3067,3067,100,45,0
9.680787,62937,,BSDC91,,3,ok,2806,2806,100,44,1
9.680787,62937,,BSDC91,,4,ok,2938,2938,100,45,0
9.883204,62938,,BSDC91,,0,ok,3058,3058,100,46,0
9.883204,62938,,BSDC91,,3,ok,2974,2974,100,45,1
10.063072,62939,,BSDC91,,3,ok,3179,3179,100,46,1
10.06642,62939,,BSDC91,,0,ok,3197,3197,100,47,0
10.06642,62939,,BSDC91,,4,ok,3005,3005,100,47,0
10.06642,62939,,BSDC91,,6,ok,2552,2552,100,46,1
10.26579,62940,,BSDC91,,0,ok,3292,3292,100,48,0
10.26579,62940,,BSDC91,,3,ok,3291,3291,100,47,1
10.26579,62940,,BSDC91,,4,ok,3273,3273,100,48,0
10.475779,62941,,BSDC91,,0,ok,3379,3379,100,49,0
10.475779,62941,,BSDC91,,3,ok,3439,3439,100,48,1
10.656055,62942,,BSDC91,,0,ok,3586,3586,100,50,0
10.657834,62942,,BSDC91,,3,ok,3559,3559,100,49,1
10.657834,62942,,BSDC91,,4,ok,3443,3443,100,50,0
10.657834,62942,,BSDC91,,6,ok,2470,2470,100,49,1
10.806427,62943,,BSDC91,,0,ok,3349,3349,100,51,0
10.806427,62943,,BSDC91,,3,ok,3593,3593,100,50,1
10.806427,62943,,BSDC91,,4,ok,3014,3014,100,51,0
11.0682,62944,,BSDC91,,0,ok,3337,3337,100,52,0
11.0682,62944,,BSDC91,,3,ok,3685,3685,100,51,1
11.270499,62945,,BSDC91,,3,ok,3815,3815,100,52,1
11.273315,62945,,BSDC91,,0,ok,3133,3133,100,53,0
11.273315,62945,,BSDC91,,4,ok,2986,2986,100,53,0
11.273315,62945,,BSDC91,,6,ok,2836,2836,100,52,1
11.450867,62946,,BSDC91,,0,ok,2955,2955,100,54,0
11.450867,62946,,BSDC91,,3,ok,3792,3792,100,53,1
11.450867,62946,,BSDC91,,4,ok,2958,2958,100,54,0
11.683093,62947,,BSDC91,,0,ok,2775,2775,100,55,0
11.683093,62947,,BSDC91,,3,ok,3610,3610,100,54,1
11.863189,62948,,BSDC91,,0,ok,2651,2651,100,56,0
11.865416,62948,,BSDC91,,3,ok,3417,3417,100,55,1
11.865416,62948,,BSDC91,,4,ok,2796,2796,100,56,0
11.865416,62948,,BSDC91,,6,ok,3188,3188,100,55,1
12.065945,62949,,BSDC91,,0,ok,2396,2396,100,57,0
12.065945,62949,,BSDC91,,3,ok,3217,3217,100,56,1
12.065945,62949,,BSDC91,,6,ok,3206,3206,100,56,1
12.275817,62950,,BSDC91,,0,ok,2433,2433,100,58,0
12.275817,62950,,BSDC91,,3,ok,3050,3050,100,57,1
12.404134,62951,,BSDC91,,0,ok,2431,2431,100,59,0
12.456027,62951,,BSDC91,,3,ok,2829,2829,100,58,1
12.456027,62951,,BSDC91,,4,ok,2541,2541,100,59,0
12.456027,62951,,BSDC91,,6,ok,3272,3272,100,58,1
12.658826,62952,,BSDC91,,0,ok,2492,2492,100,60,0
12.658826,62952,,BSDC91,,3,ok,2678,2678,100,59,1
12.658826,62952,,BSDC91,,4,ok,2405,2405,100,60,0
12.868233,62953,,BSDC91,,0,ok,2715,2715,100,61,0
12.868233,62953,,BSDC91,,3,ok,2647,2647,100,60,1
13.07066,62954,,BSDC91,,3,ok,2615,2615,100,61,1
13.072926,62954,,BSDC91,,0,ok,2757,2757,100,62,0
13.072926,62954,,BSDC91,,4,ok,2874,2874,100,62,0
13.072926,62954,,BSDC91,,6,ok,2839,2839,100,61,1
13.250928,62955,,BSDC91,,0,ok,2844,2844,100,63,0
13.250928,62955,,BSDC91,,3,ok,2680,2680,100,62,1
13.250928,62955,,BSDC91,,4,ok,3023,3023,100,63,0
13.483475,62956,,BSDC91,,0,ok,2926,2926,100,64,0
13.483475,62956,,BSDC91,,3,ok,2703,2703,100,63,1
13.66327,62957,,BSDC91,,0,ok,3073,3073,100,65,0
13.665612,62957,,BSDC91,,3,ok,2808,2808,100,64,1
13.665612,62957,,BSDC91,,4,ok,2806,2806,100,65,0
13.665612,62957,,BSDC91,,6,ok,2521,2521,100,64,1
13.865967,62958,,BSDC91,,0,ok,3165,3165,100,66,0
13.865967,62958,,BSDC91,,3,ok,2928,2928,100,65,1
13.865967,62958,,BSDC91,,6,ok,2397,2397,100,65,1
14.023377,62959,,BSDC91,,0,ok,3191,3191,100,67,0
14.023377,62959,,BSDC91,,3,ok,3130,3130,100,66,1
14.255624,62960,,BSDC91,,0,ok,3276,3276,100,68,0
14.258349,62960,,BSDC91,,3,ok,3233,3233,100,67,1
14.258349,62960,,BSDC91,,4,ok,3083,3083,100,68,0
14.258349,62960,,BSDC91,,6,ok,2369,2369,100,67,1
14.458929,62961,,BSDC91,,0,ok,3345,3345,100,69,0
14.458929,62961,,BSDC91,,3,ok,3339,3339,100,68,1
14.458929,62961,,BSDC91,,4,ok,3272,3272,100,69,0
14.668309,62962,,BSDC91,,0,ok,3671,3671,100,70,0
14.668309,62962,,BSDC91,,3,ok,3511,3511,100,69,1
14.848177,62963,,BSDC91,,3,ok,3603,3603,100,70,1
14.850568,62963,,BSDC91,,0,ok,3321,3321,100,71,0
14.850568,62963,,BSDC91,,4,ok,3389,3389,100,71,0
14.850568,62963,,BSDC91,,6,ok,2585,2585,100,70,1
15.081913,62964,,BSDC91,,0,ok,3340,3340,100,72,0
15.081913,62964,,BSDC91,,3,ok,3620,3620,100,71,1
15.081913,62964,,BSDC91,,4,ok,3055,3055,100,72,0
15.283334,62965,,BSDC91,,0,ok,3097,3097,100,73,0
15.283334,62965,,BSDC91,,3,ok,3768,3768,100,72,1
15.463392,62966,,BSDC91,,0,ok,2996,2996,100,74,0
15.465495,62966,,BSDC91,,3,ok,3756,3756,100,73,1
15.465495,62966,,BSDC91,,4,ok,3045,3045,100,74,0
15.465495,62966,,BSDC91,,6,ok,2866,2866,100,73,1
15.644162,62967,,BSDC91,,0,ok,2787,2787,100,75,0
15.644162,62967,,BSDC91,,3,ok,3626,3626,100,74,1
15.644162,62967,,BSDC91,,4,ok,3063,3063,100,75,0
15.875736,62968,,BSDC91,,0,ok,2590,2590,100,76,0
15.875736,62968,,BSDC91,,3,ok,3471,3471,100,75,1
16.055653,62969,,BSDC91,,3,ok,3288,3288,100,76,1
16.057959,62969,,BSDC91,,0,ok,2400,2400,100,77,0
16.057959,62969,,BSDC91,,4,ok,2723,2723,100,77,0
16.057959,62969,,BSDC91,,6,ok,3288,3288,100,76,1
16.261199,62970,,BSDC91,,0,ok,2372,2372,100,78,0
16.261199,62970,,BSDC91,,3,ok,3110,3110,100,77,1
16.261199,62970,,BSDC91,,4,ok,2634,2634,100,78,0
16.490751,62971,,BSDC91,,0,ok,2465,2465,100,79,0
16.490751,62971,,BSDC91,,3,ok,2894,2894,100,78,1
16.671102,62972,,BSDC91,,0,ok,2547,2547,100,80,0
16.673154,62972,,BSDC91,,3,ok,2752,2752,100,79,1
16.673154,62972,,BSDC91,,4,ok,2466,2466,100,80,0
16.673154,62972,,BSDC91,,6,ok,3321,3321,100,79,1
16.88116,62973,,BSDC91,,0,ok,2707,2707,100,81,0
16.88116,62973,,BSDC91,,3,ok,2675,2675,100,80,1
16.88116,62973,,BSDC91,,6,ok,3072,3072,100,80,1
17.083342,62974,,BSDC91,,0,ok,2656,2656,100,82,0
17.083342,62974,,BSDC91,,3,ok,2625,2625,100,81,1
17.211404,62975,,BSDC91,,0,ok,2826,2826,100,83,0
17.264148,62975,,BSDC91,,3,ok,2709,2709,100,82,1
17.264148,62975,,BSDC91,,4,ok,2928,2928,100,83,0
17.264148,62975,,BSDC91,,6,ok,2762,2762,100,82,1
17.466216,62976,,BSDC91,,0,ok,2850,2850,100,84,0
17.466216,62976,,BSDC91,,3,ok,2653,2653,100,83,1
17.466216,62976,,BSDC91,,4,ok,2729,2729,100,84,0
17.676066,62977,,BSDC91,,0,ok,3105,3105,100,85,0
17.676066,62977,,BSDC91,,3,ok,2749,2749,100,84,1
17.87815,62978,,BSDC91,,3,ok,2911,2911,100,85,1
17.880185,62978,,BSDC91,,0,ok,3144,3144,100,86,0
17.880185,62978,,BSDC91,,4,ok,2817,2817,100,86,0
17.880185,62978,,BSDC91,,6,ok,2400,2400,100,85,1
18.059513,62979,,BSDC91,,0,ok,3159,3159,100,87,0
18.059513,62979,,BSDC91,,3,ok,3039,3039,100,86,1
18.059513,62979,,BSDC91,,4,ok,3024,3024,100,87,0
18.268507,62980,,BSDC91,,0,ok,3242,3242,100,88,0
18.268507,62980,,BSDC91,,3,ok,3223,3223,100,87,1
18.448245,62981,,BSDC91,,0,ok,3348,3348,100,89,0
18.450919,62981,,BSDC91,,3,ok,3366,3366,100,88,1
18.450919,62981,,BSDC91,,4,ok,3216,3216,100,89,0
18.450919,62981,,BSDC91,,6,ok,2289,2289,100,88,1
18.681326,62982,,BSDC91,,0,ok,3717,3717,100,90,0
18.681326,62982,,BSDC91,,3,ok,3536,3536,100,89,1
18.681326,62982,,BSDC91,,6,ok,2391,2391,100,89,1
18.808553,62983,,BSDC91,,0,ok,3332,3332,100,91,0
18.808553,62983,,BSDC91,,3,ok,3567,3567,100,90,1
19.085158,62984,,BSDC91,,0,ok,3326,3326,100,92,0
19.087478,62984,,BSDC91,,3,ok,3647,3647,100,91,1
19.087478,62984,,BSDC91,,4,ok,2993,2993,100,92,0
19.087478,62984,,BSDC91,,6,ok,2589,2589,100,91,1
19.266284,62985,,BSDC91,,0,ok,3062,3062,100,93,0
19.266284,62985,,BSDC91,,3,ok,3722,3722,100,92,1
19.266284,62985,,BSDC91,,4,ok,2989,2989,100,93,0
19.476042,62986,,BSDC91,,0,ok,2986,2986,100,94,0
19.476042,62986,,BSDC91,,3,ok,3705,3705,100,93,1
19.677632,62987,,BSDC91,,3,ok,3497,3497,100,94,1
19.680791,62987,,BSDC91,,0,ok,2796,2796,100,95,0
19.680791,62987,,BSDC91,,4,ok,3184,3184,100,95,0
19.680791,62987,,BSDC91,,6,ok,3045,3045,100,94,1
19.859596,62988,,BSDC91,,0,ok,2660,2660,100,96,0
19.859596,62988,,BSDC91,,3,ok,3603,3603,100,95,1
19.859596,62988,,BSDC91,,4,ok,2941,2941,100,96,0
20.068578,62989,,BSDC91,,0,ok,2593,2593,100,97,0
20.068578,62989,,BSDC91,,3,ok,3315,3315,100,96,1
20.248796,62990,,BSDC91,,0,ok,2344,2344,100,98,0
20.250733,62990,,BSDC91,,3,ok,3131,3131,100,97,1
20.250733,62990,,BSDC91,,4,ok,2653,2653,100,98,0
20.250733,62990,,BSDC91,,6,ok,3284,3284,100,97,1
20.42882,62991,,BSDC91,,0,ok,2396,2396,100,99,0
20.42882,62991,,BSDC91,,3,ok,3008,3008,100,98,1
20.42882,62991,,BSDC91,,4,ok,2530,2530,100,99,0
20.683873,62992,,BSDC91,,0,ok,2693,2693,100,100,0
20.683873,62992,,BSDC91,,3,ok,2810,2810,100,99,1
20.863627,62993,,BSDC91,,3,ok,2706,2706,100,100,1
20.865861,62993,,BSDC91,,0,ok,2529,2529,100,101,0
20.865861,62993,,BSDC91,,4,ok,2605,2605,100,101,0
20.865861,62993,,BSDC91,,6,ok,3124,3124,100,100,1
21.066299,62994,,BSDC91,,0,ok,2673,2673,100,102,0
21.066299,62994,,BSDC91,,3,ok,2612,2612,100,101,1
21.066299,62994,,BSDC91,,4,ok,2667,2667,100,102,0
21.276099,62995,,BSDC91,,0,ok,2807,2807,100,103,0
21.276099,62995,,BSDC91,,3,ok,2745,2745,100,102,1
21.455984,62996,,BSDC91,,0,ok,2838,2838,100,104,0
21.458133,62996,,BSDC91,,3,ok,2665,2665,100,103,1
21.458133,62996,,BSDC91,,4,ok,2868,2868,100,104,0
21.458133,62996,,BSDC91,,6,ok,2632,2632,100,103,1
21.658613,62997,,BSDC91,,0,ok,3056,3056,100,105,0
21.658613,62997,,BSDC91,,3,ok,2767,2767,100,104,1
21.658613,62997,,BSDC91,,6,ok,2520,2520,100,104,1
21.868677,62998,,BSDC91,,0,ok,2995,2995,100,106,0
21.868677,62998,,BSDC91,,3,ok,2856,2856,100,105,1
22.018729,62999,,BSDC91,,0,ok,3126,3126,100,107,0
22.071191,62999,,BSDC91,,3,ok,3036,3036,100,106,1
22.071191,62999,,BSDC91,,4,ok,2987,2987,100,107,0
22.071191,62999,,BSDC91,,6,ok,2498,2498,100,106,1
22.251102,63000,,BSDC91,,0,ok,3233,3233,100,108,0
22.251102,63000,,BSDC91,,3,ok,3200,3200,100,107,1
22.251102,63000,,BSDC91,,4,ok,3084,3084,100,108,0
22.484032,63001,,BSDC91,,0,ok,3304,3304,100,109,0
22.484032,63001,,BSDC91,,3,ok,3346,3346,100,108,1
22.663408,63002,,BSDC91,,3,ok,3510,3510,100,109,1
22.666261,63002,,BSDC91,,0,ok,3586,3586,100,110,0
22.666261,63002,,BSDC91,,4,ok,3256,3256,100,110,0
22.666261,63002,,BSDC91,,6,ok,2370,2370,100,109,1
22.896095,63003,,BSDC91,,0,ok,3377,3377,100,111,0
22.896095,63003,,BSDC91,,3,ok,3569,3569,100,110,1
22.896095,63003,,BSDC91,,4,ok,3250,3250,100,111,0
23.076157,63004,,BSDC91,,0,ok,3493,3493,100,112,0
23.076157,63004,,BSDC91,,3,ok,3614,3614,100,111,1
23.256236,63005,,BSDC91,,0,ok,3293,3293,100,113,0
23.258377,63005,,BSDC91,,3,ok,3718,3718,100,112,1
23.258377,63005,,BSDC91,,4,ok,2972,2972,100,113,0
23.258377,63005,,BSDC91,,6,ok,2678,2678,100,112,1
23.458778,63006,,BSDC91,,0,ok,3077,3077,100,114,0
23.458778,63006,,BSDC91,,3,ok,3907,3907,100,113,1
23.458778,63006,,BSDC91,,6,ok,2846,2846,100,113,1
23.617026,63007,,BSDC91,,0,ok,2936,2936,100,115,0
23.617026,63007,,BSDC91,,3,ok,3775,3775,100,114,1
23.871117,63008,,BSDC91,,0,ok,2783,2783,100,116,0
23.87349,63008,,BSDC91,,3,ok,3614,3614,100,115,1
23.87349,63008,,BSDC91,,4,ok,2998,2998,100,116,0
23.87349,63008,,BSDC91,,6,ok,3574,3574,100,115,1
24.080191,63009,,BSDC91,,0,ok,2628,2628,100,117,0
24.080191,63009,,BSDC91,,3,ok,3424,3424,100,116,1
24.080191,63009,,BSDC91,,4,ok,2826,2826,100,117,0
24.28376,63010,,BSDC91,,0,ok,2449,2449,100,118,0
24.28376,63010,,BSDC91,,3,ok,3243,3243,100,117,1
24.485885,63011,,BSDC91,,3,ok,3118,3118,100,118,1
24.488203,63011,,BSDC91,,0,ok,2362,2362,100,119,0
24.488203,63011,,BSDC91,,4,ok,2580,2580,100,119,0
24.488203,63011,,BSDC91,,6,ok,3311,3311,100,118,1
24.666262,63012,,BSDC91,,0,ok,2483,2483,100,120,0
24.666262,63012,,BSDC91,,3,ok,2907,2907,100,119,1
24.666262,63012,,BSDC91,,4,ok,2575,2575,100,120,0
24.876546,63013,,BSDC91,,0,ok,2603,2603,100,121,0
24.876546,63013,,BSDC91,,3,ok,2720,2720,100,120,1
25.056003,63014,,BSDC91,,0,ok,2715,2715,100,122,0
25.058542,63014,,BSDC91,,3,ok,2600,2600,100,121,1
25.058542,63014,,BSDC91,,4,ok,2673,2673,100,122,0
25.058542,63014,,BSDC91,,6,ok,3030,3030,100,121,1
25.206575,63015,,BSDC91,,0,ok,2723,2723,100,123,0
25.206575,63015,,BSDC91,,3,ok,2622,2622,100,122,1
25.206575,63015,,BSDC91,,4,ok,2816,2816,100,123,0
25.469536,63016,,BSDC91,,0,ok,2851,2851,100,124,0
25.469536,63016,,BSDC91,,3,ok,2652,2652,100,123,1
25.6713,63017,,BSDC91,,3,ok,2717,2717,100,124,1
25.673225,63017,,BSDC91,,0,ok,2895,2895,100,125,0
25.673225,63017,,BSDC91,,4,ok,2854,2854,100,125,0
25.673225,63017,,BSDC91,,6,ok,2555,2555,100,124,1
25.851656,63018,,BSDC91,,0,ok,3048,3048,100,126,0
25.851656,63018,,BSDC91,,3,ok,2751,2751,100,125,1
25.851656,63018,,BSDC91,,4,ok,2855,2855,100,126,0
26.083654,63019,,BSDC91,,0,ok,3124,3124,100,127,0
26.083654,63019,,BSDC91,,3,ok,2960,2960,100,126,1
26.263556,63020,,BSDC91,,0,ok,3177,3177,100,128,0
26.265792,63020,,BSDC91,,3,ok,3062,3062,100,127,1
26.265792,63020,,BSDC91,,4,ok,3065,3065,100,128,0
26.265792,63020,,BSDC91,,6,ok,2475,2475,100,127,1
26.466407,63021,,BSDC91,,0,ok,3261,3261,100,129,0
26.466407,63021,,BSDC91,,3,ok,3247,3247,100,128,1
26.466407,63021,,BSDC91,,6,ok,2405,2405,100,128,1
26.676207,63022,,BSDC91,,0,ok,3289,3289,100,130,0
26.676207,63022,,BSDC91,,3,ok,3395,3395,100,129,1
26.804247,63023,,BSDC91,,0,ok,3664,3664,100,131,0
