row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L3:I0:T6,S02,simulate_imu_prior,0.992077461007284,,,,
R2:L3:I0:T6,S02,cpu_golden,24.743366220995085,,,,
R2:L3:I0:T6,S02,torch_gpu,2.2461939670029096,0,1,2.2461939670029096,2.2461939670029096
R2:L3:I0:T8,S02,simulate_imu_prior,0.5508800660027191,,,,
R2:L3:I0:T8,S02,cpu_golden,21.860957541008247,,,,
R2:L3:I0:T8,S02,torch_gpu,2.137110957992263,0,1,2.137110957992263,2.137110957992263
