experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,U,P,R
X_A0_L3_I0_T11,imu_only_diagnostic_screening,Phase4 L3 single-I T11.,34,17,40661,8982.553326321788,39229.289879350836,48151.4115392674,21793.467531278606,40661,6827.464062499879,32918.005836917466,43313.98958473443,18620.503717217856,40661,3183.3524401881955,18412.536735055084,25682.107089978843,11323.959923717972,11253.116031053578,43311.72826194497,20686.97272924523,31958.324261275447,16470.548662014826,52692.63990607061,52564.030915862924,4492.024387948411,49982.63847831911,489.3868010950107,922.4900884434941,49092.648896332146,34869.57852711686,409.39214915676064,nan,nan,nan,nan,nan,17,148887.35139581253,117358.39151238964,242519.8691313157,A0,L3,I0,T11,imu_only,S02,X_A0_L3_I0_T11__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,155624.68613896263,1376,,,
X_A0_L3_I0_T12,imu_only_diagnostic_screening,Phase4 L3 single-I T12.,34,17,40661,8981.607913317219,39227.584027994715,48151.88840871217,21793.453596905274,40661,6828.016881485596,32917.01586331995,43312.72113730738,18620.49198561427,40661,3182.9466599104762,18414.76153265915,25681.824228872447,11323.952397203822,11253.212764153546,43312.69984776405,20686.958372155386,31958.77241256108,16470.118540091884,52731.95776834202,52603.34513608478,4491.937381218557,50023.54408567412,488.2806336562786,919.6006556310774,49092.648896332146,34869.57852711686,409.39214915676064,nan,nan,nan,nan,nan,17,149139.49287979322,117551.902750318,243112.88703505273,A0,L3,I0,T12,imu_only,S02,X_A0_L3_I0_T12__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,155822.07476956327,1377,,,
X_A0_L3_I1_T11,imu_only_diagnostic_screening,Phase4 L3 single-I T11.,34,17,40661,4116.77413171301,17752.764211624708,23064.755030528737,10173.623030753946,40661,2883.8115580518474,13989.85063899419,18839.46184965204,8170.0503830418975,40661,1136.4874368337255,10870.422536158692,14155.488739929071,6062.415550788651,4626.954343747911,16741.969362131604,8044.064872416302,12606.376558989603,10035.047513361751,10369.0908659099,10220.812154367992,1751.397701575905,6498.488411349215,580.2881555340116,1096.5681947086618,19023.57588837295,14091.069090907422,158.5946483036573,nan,nan,nan,nan,nan,17,22552.024124545394,11759.550475813625,43940.106201644296,A0,L3,I1,T11,imu_only,S02,X_A0_L3_I1_T11__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,29522.304713350353,1340,,,
X_A0_L3_I1_T12,imu_only_diagnostic_screening,Phase4 L3 single-I T12.,34,17,40661,4116.482648409034,17750.294615774088,23066.97362790451,10173.616854226135,40661,2883.0343686947494,13986.116843355572,18838.06709145986,8170.045819445426,40661,1136.5758444407873,10869.89917310749,14151.611418873437,6062.411335826396,4627.961822782716,16743.266199588186,8044.063984536047,12604.712102084037,10034.933519465192,10381.474216312945,10233.599717704612,1750.8027324993432,6517.549556223053,578.7065275171399,1093.2773933091282,19023.57588837295,14091.069090907422,158.5946483036573,nan,nan,nan,nan,nan,17,22598.844824990527,11773.778096843778,43955.89221376155,A0,L3,I1,T12,imu_only,S02,X_A0_L3_I1_T12__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,29566.07114824347,1341,,,
X_A0_L3_I2_T11,imu_only_diagnostic_screening,Phase4 L3 single-I T11.,34,17,40661,4344.127627250897,17340.505403013052,22216.502622082327,10192.322545922238,40661,2922.8007772175765,13555.621791327638,18056.674159862705,8227.816550039382,40661,1511.326606475318,9766.822114142818,13422.665125764617,6015.519403926216,4630.824092520754,18549.82966601846,9000.443699918287,13013.311740134592,7623.709861821564,13098.858359399948,12788.798693318593,2310.802691399814,12059.534911257588,454.84470056373027,829.1833389983312,20625.376921312985,14411.69608343642,172.39327693511146,nan,nan,nan,nan,nan,17,30968.539728136133,16130.35150947094,56206.19699453062,A0,L3,I2,T11,imu_only,S02,X_A0_L3_I2_T11__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,38831.009740951304,1352,,,
X_A0_L3_I2_T12,imu_only_diagnostic_screening,Phase4 L3 single-I T12.,34,17,40661,4343.583628536031,17339.15008064264,22218.374657987995,10192.315971355341,40661,2922.842710146827,13553.302541053168,18056.39627761901,8227.81104649665,40661,1511.1305387385762,9766.733156307,13421.981836210776,6015.515791941107,4630.340435214303,18549.84879843651,9000.437605663175,13013.893038163787,7621.742463535311,13112.64188676338,12802.735729290449,2311.624355477784,12073.476550658579,453.35181803481316,826.7097369473918,20625.376921312985,14411.69608343642,172.39327693511146,nan,nan,nan,nan,nan,17,31037.32598347062,16160.678393219448,56317.092885280355,A0,L3,I2,T12,imu_only,S02,X_A0_L3_I2_T12__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,38885.653978425806,1353,,,
X_A0_L3_I3_T11,imu_only_diagnostic_screening,Phase4 L3 single-I T11.,34,17,40661,2640.0837400565765,11882.583978208282,14951.7810469974,6735.812641971584,40661,2112.6350067173726,9947.899028383817,13470.925113890782,5846.0490000544005,40661,941.3121326455636,5878.5659145680465,8006.340562643867,3345.875526182519,3016.2493350879868,13298.267855535147,6211.443845553578,9643.614436017206,5685.060526304137,7688.304590649111,7573.425847160633,1417.57027144806,4504.0640030418845,604.6787237392085,1156.0782875266127,14711.956656952589,10483.552087223154,122.66159049194988,nan,nan,nan,nan,nan,17,11061.137456929673,6304.860752514243,23733.65172940914,A0,L3,I3,T11,imu_only,S02,X_A0_L3_I3_T11__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,17665.471305897,1312,,,
X_A0_L3_I3_T12,imu_only_diagnostic_screening,Phase4 L3 single-I T12.,34,17,40661,2640.0089242063323,11881.124961296753,14950.796660988219,6735.808227635041,40661,2112.2371164043343,9945.87817712425,13469.784235761348,5846.045186203777,40661,941.1193690536253,5879.726024362357,8006.900928372075,3345.873303091371,3015.493264455551,13299.815121895668,6211.440143130525,9643.99705813626,5686.8494829024585,7701.840200834745,7587.3073199979635,1416.7760494052366,4520.791631639535,602.7273454859804,1152.7682573445766,14711.956656952589,10483.552087223154,122.66159049194988,nan,nan,nan,nan,nan,17,11093.130773858435,6322.56174821969,23762.653744619798,A0,L3,I3,T12,imu_only,S02,X_A0_L3_I3_T12__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,17696.015914639705,1313,,,
X_A0_L3_I4_T11,imu_only_diagnostic_screening,Phase4 L3 single-I T11.,34,17,40661,3579.4672923890475,13786.918437061711,16809.83097175443,7828.49288410938,40661,2573.8045769573555,10741.268893445207,13633.796845586752,6235.778565204711,40661,1219.8091523856426,7822.90474526678,10822.254564321418,4732.902547304841,3943.562239497932,15126.741691175743,7190.762490554591,11221.814368730023,7514.602715344147,9095.676002035778,8730.140539057415,1875.643878971365,5234.065533094756,615.2605763668419,1133.2357671077934,17114.78083137754,12715.43940350258,145.6400210480461,nan,nan,nan,nan,nan,17,11139.755820042365,4037.049427151249,22397.547860706745,A0,L3,I4,T11,imu_only,S02,X_A0_L3_I4_T11__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,19652.783671986475,1316,,,
X_A0_L3_I4_T12,imu_only_diagnostic_screening,Phase4 L3 single-I T12.,34,17,40661,3578.765681908895,13789.431704907793,16810.647519737555,7828.488307157657,40661,2573.155001145961,10740.112740874072,13634.765641633014,6235.775238527747,40661,1219.4118820149433,7822.831347322405,10819.968634276871,4732.8993597865965,3943.01787109415,15124.942512274141,7190.756050980306,11221.946210578435,7515.411410179489,9102.457797501758,8737.21171891927,1875.5171987238223,5257.293159616102,612.3872450060308,1126.7945312385032,17114.78083137754,12715.43940350258,145.6400210480461,nan,nan,nan,nan,nan,17,11170.302112364687,4046.354626212325,22457.88163130851,A0,L3,I4,T12,imu_only,S02,X_A0_L3_I4_T12__S02,IMU_ONLY_DRIFTS_AS_EXPECTED,19684.60580885343,1317,,,
