capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0005018640801536487,0.0008481057996292023,0.001235607044887956,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R01,BSDC91,1200,1200,0.0003347039585178265,0.0005839115766871786,0.0008827718490326153,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R02,BS2DCE,1201,1201,0.0004289636898128357,0.0007295459649085792,0.001113753961833755,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R02,BSDC91,1200,1200,0.00045683179153275215,0.0008335476412680376,0.0011411698720698242,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R03,BS2DCE,1200,1200,0.00037004269541334237,0.0005914554891738505,0.0007733740995863621,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R03,BSDC91,1200,1200,0.000383571259163819,0.0006645115222609647,0.0009909032975941618,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R04,BS2DCE,1200,1200,0.0005044708352709114,0.0009197017501335928,0.001564169914675332,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R04,BSDC91,1200,1200,0.0004378028623393953,0.0007868811641084621,0.0010666995669361503,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R05,BS2DCE,1200,1200,0.00036816806801397573,0.0005939601663223764,0.0008958702160682836,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R05,BSDC91,1201,1201,0.00037759416961397025,0.0006395959072594546,0.0009148190397469224,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R06,BS2DCE,1200,1200,0.0004991166672602089,0.0009674588471939698,0.0015932346880376444,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R06,BSDC91,1201,1201,0.00044049883815932124,0.0008077705001027391,0.0012069169413728511,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R07,BS2DCE,1200,1200,0.00038054770078287705,0.0005837146900623695,0.0008045155612409676,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R07,BSDC91,1201,1201,0.0005598862067675696,0.0009084405415645526,0.001874659083976242,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R08,BS2DCE,1201,1201,0.0004411357483111669,0.0008153581110794045,0.001539932601341423,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R08,BSDC91,1200,1200,0.0003829177978891583,0.0006516246556999923,0.0009419157383895163,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R09,BS2DCE,1200,1200,0.00025927334860519443,0.00040740730094048443,0.0004923593669673413,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R09,BSDC91,1200,1200,0.0003721461562811063,0.000604525871319534,0.0007802544803516331,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R10,BS2DCE,1200,1200,0.0004466236220551604,0.0007992548763267534,0.0012658222900799646,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R10,BSDC91,1200,1200,0.00041743998922518167,0.0007589886306300616,0.0012383799795245443,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R11,BS2DCE,1201,1201,0.00032609474603060483,0.0005599525827980376,0.0009056438990023339,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R11,BSDC91,1200,1200,0.0005036142599236286,0.0009178834916366033,0.0017824719126839589,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R12,BS2DCE,1200,1200,0.00038637333846151285,0.0006912787180302192,0.0011815795150530212,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R12,BSDC91,1200,1200,0.0003443429362905792,0.0005715888116068457,0.0010618114912011173,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
R13,BS2DCE,1201,1201,27.07237643125401,0.055992342800087164,684.2236089744669,1.0,1.0,R4:L12:I8:T6,,R4,L12,I8,T6,82.09564999999999,1.35,True
