row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L10:I7:T8,S01,torch_gpu,3.030142019008053,0.0,1.0,3.030142019008053,3.030142019008053,partial_raw_0068,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0068_cuda1
R2:L10:I8:T6,S01,simulate_imu_prior,0.5365944730001502,,,,,partial_raw_0069,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0069_cuda0
R2:L10:I8:T6,S01,cpu_golden,22.232631559978472,,,,,partial_raw_0069,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0069_cuda0
R2:L10:I8:T6,S01,torch_gpu,2.388283745996887,0.0,1.0,2.388283745996887,2.388283745996887,partial_raw_0069,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0069_cuda0
R2:L10:I8:T8,S01,simulate_imu_prior,0.9805194700020364,,,,,partial_raw_0069,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0069_cuda0
R2:L10:I8:T8,S01,cpu_golden,23.34031820797827,,,,,partial_raw_0069,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0069_cuda0
R2:L10:I8:T8,S01,torch_gpu,2.29079276099219,0.0,1.0,2.29079276099219,2.29079276099219,partial_raw_0069,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0069_cuda0
R2:L10:I1+I3+I7:T6,S01,simulate_imu_prior,0.9947486410092096,,,,,partial_raw_0070,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0070_cuda0
R2:L10:I1+I3+I7:T6,S01,cpu_golden,25.427704423986143,,,,,partial_raw_0070,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0070_cuda0
R2:L10:I1+I3+I7:T6,S01,torch_gpu,2.0194715069956146,0.0,1.0,2.0194715069956146,2.0194715069956146,partial_raw_0070,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0070_cuda0
R2:L10:I1+I3+I7:T8,S01,simulate_imu_prior,0.644958119984949,,,,,partial_raw_0070,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0070_cuda0
R2:L10:I1+I3+I7:T8,S01,cpu_golden,23.48303109500557,,,,,partial_raw_0070,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0070_cuda0
R2:L10:I1+I3+I7:T8,S01,torch_gpu,2.8451453650195617,0.0,1.0,2.8451453650195617,2.8451453650195617,partial_raw_0070,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0070_cuda0
R2:L10:I1+I2+I3+I8:T6,S01,simulate_imu_prior,0.9977703780168669,,,,,partial_raw_0071,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0071_cuda1
R2:L10:I1+I2+I3+I8:T6,S01,cpu_golden,24.31678689000546,,,,,partial_raw_0071,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0071_cuda1
R2:L10:I1+I2+I3+I8:T6,S01,torch_gpu,2.245639872009633,0.0,1.0,2.245639872009633,2.245639872009633,partial_raw_0071,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0071_cuda1
R2:L10:I1+I2+I3+I8:T8,S01,simulate_imu_prior,0.6600164260016754,,,,,partial_raw_0071,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0071_cuda1
R2:L10:I1+I2+I3+I8:T8,S01,cpu_golden,23.879532341990853,,,,,partial_raw_0071,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0071_cuda1
R2:L10:I1+I2+I3+I8:T8,S01,torch_gpu,1.9975544970075132,0.0,1.0,1.9975544970075132,1.9975544970075132,partial_raw_0071,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0071_cuda1
R2:L11:I0:T6,S01,simulate_imu_prior,0.6003318309958559,,,,,partial_raw_0072,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0072_cuda0
R2:L11:I0:T6,S01,cpu_golden,21.959233659988968,,,,,partial_raw_0072,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0072_cuda0
R2:L11:I0:T6,S01,torch_gpu,2.6424242799985223,0.0,1.0,2.6424242799985223,2.6424242799985223,partial_raw_0072,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0072_cuda0
R2:L11:I0:T8,S01,simulate_imu_prior,0.9926825519942212,,,,,partial_raw_0072,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0072_cuda0
R2:L11:I0:T8,S01,cpu_golden,25.456011267000576,,,,,partial_raw_0072,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0072_cuda0
R2:L11:I0:T8,S01,torch_gpu,2.9469328340201173,0.0,1.0,2.9469328340201173,2.9469328340201173,partial_raw_0072,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0072_cuda0
R2:L11:I1:T6,S01,simulate_imu_prior,0.5567961720225867,,,,,partial_raw_0073,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0073_cuda0
R2:L11:I1:T6,S01,cpu_golden,23.950068127014674,,,,,partial_raw_0073,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0073_cuda0
R2:L11:I1:T6,S01,torch_gpu,2.014444098022068,0.0,1.0,2.014444098022068,2.014444098022068,partial_raw_0073,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0073_cuda0
R2:L11:I1:T8,S01,simulate_imu_prior,0.5546156330092344,,,,,partial_raw_0073,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0073_cuda0
R2:L11:I1:T8,S01,cpu_golden,25.862655753997387,,,,,partial_raw_0073,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0073_cuda0
R2:L11:I1:T8,S01,torch_gpu,2.852417713002069,0.0,1.0,2.852417713002069,2.852417713002069,partial_raw_0073,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0073_cuda0
R2:L11:I3:T6,S01,simulate_imu_prior,0.9466766800032927,,,,,partial_raw_0074,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0074_cuda1
R2:L11:I3:T6,S01,cpu_golden,31.260317749984097,,,,,partial_raw_0074,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0074_cuda1
R2:L11:I3:T6,S01,torch_gpu,2.99605253097252,0.0,1.0,2.99605253097252,2.99605253097252,partial_raw_0074,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0074_cuda1
R2:L11:I3:T8,S01,simulate_imu_prior,0.978712034993805,,,,,partial_raw_0074,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0074_cuda1
R2:L11:I3:T8,S01,cpu_golden,26.66892836400075,,,,,partial_raw_0074,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0074_cuda1
R2:L11:I3:T8,S01,torch_gpu,2.0897882640128955,0.0,1.0,2.0897882640128955,2.0897882640128955,partial_raw_0074,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0074_cuda1
R2:L11:I4:T6,S01,simulate_imu_prior,0.997907052980736,,,,,partial_raw_0075,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0075_cuda1
R2:L11:I4:T6,S01,cpu_golden,24.587003437016392,,,,,partial_raw_0075,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0075_cuda1
R2:L11:I4:T6,S01,torch_gpu,3.0325303870195057,0.0,1.0,3.0325303870195057,3.0325303870195057,partial_raw_0075,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0075_cuda1
R2:L11:I4:T8,S01,simulate_imu_prior,1.006785517005483,,,,,partial_raw_0075,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0075_cuda1
R2:L11:I4:T8,S01,cpu_golden,26.052697762992462,,,,,partial_raw_0075,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0075_cuda1
R2:L11:I4:T8,S01,torch_gpu,2.097676848003175,0.0,1.0,2.097676848003175,2.097676848003175,partial_raw_0075,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0075_cuda1
R2:L11:I7:T6,S01,simulate_imu_prior,1.0039991200028453,,,,,partial_raw_0076,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0076_cuda0
R2:L11:I7:T6,S01,cpu_golden,20.659654023009352,,,,,partial_raw_0076,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0076_cuda0
R2:L11:I7:T6,S01,torch_gpu,1.9805704350001176,0.0,1.0,1.9805704350001176,1.9805704350001176,partial_raw_0076,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0076_cuda0
R2:L11:I7:T8,S01,simulate_imu_prior,0.6901252259849571,,,,,partial_raw_0076,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0076_cuda0
R2:L11:I7:T8,S01,cpu_golden,21.44569250999484,,,,,partial_raw_0076,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0076_cuda0
R2:L11:I7:T8,S01,torch_gpu,2.193637196003692,0.0,1.0,2.193637196003692,2.193637196003692,partial_raw_0076,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0076_cuda0
R2:L11:I8:T6,S01,simulate_imu_prior,0.9723545359738636,,,,,partial_raw_0077,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0077_cuda1
R2:L11:I8:T6,S01,cpu_golden,25.35766209498979,,,,,partial_raw_0077,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0077_cuda1
R2:L11:I8:T6,S01,torch_gpu,2.131738355004927,0.0,1.0,2.131738355004927,2.131738355004927,partial_raw_0077,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0077_cuda1
R2:L11:I8:T8,S01,simulate_imu_prior,0.5358422239951324,,,,,partial_raw_0077,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0077_cuda1
R2:L11:I8:T8,S01,cpu_golden,22.1450070720166,,,,,partial_raw_0077,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0077_cuda1
R2:L11:I8:T8,S01,torch_gpu,2.004349474998889,0.0,1.0,2.004349474998889,2.004349474998889,partial_raw_0077,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0077_cuda1
R2:L11:I1+I3+I7:T6,S01,simulate_imu_prior,0.9871307730209082,,,,,partial_raw_0078,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0078_cuda0
R2:L11:I1+I3+I7:T6,S01,cpu_golden,23.7724445630156,,,,,partial_raw_0078,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0078_cuda0
R2:L11:I1+I3+I7:T6,S01,torch_gpu,3.007685215008678,0.0,1.0,3.007685215008678,3.007685215008678,partial_raw_0078,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0078_cuda0
R2:L11:I1+I3+I7:T8,S01,simulate_imu_prior,1.0155443449912127,,,,,partial_raw_0078,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0078_cuda0
R2:L11:I1+I3+I7:T8,S01,cpu_golden,21.93236051799613,,,,,partial_raw_0078,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0078_cuda0
R2:L11:I1+I3+I7:T8,S01,torch_gpu,2.7553388550004456,0.0,1.0,2.7553388550004456,2.7553388550004456,partial_raw_0078,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0078_cuda0
R2:L11:I1+I2+I3+I8:T6,S01,simulate_imu_prior,1.020505261985818,,,,,partial_raw_0079,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0079_cuda1
R2:L11:I1+I2+I3+I8:T6,S01,cpu_golden,21.947382023994574,,,,,partial_raw_0079,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0079_cuda1
R2:L11:I1+I2+I3+I8:T6,S01,torch_gpu,2.595764400990447,0.0,1.0,2.595764400990447,2.595764400990447,partial_raw_0079,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0079_cuda1
R2:L11:I1+I2+I3+I8:T8,S01,simulate_imu_prior,1.0405621939862613,,,,,partial_raw_0079,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0079_cuda1
R2:L11:I1+I2+I3+I8:T8,S01,cpu_golden,24.602014698990388,,,,,partial_raw_0079,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0079_cuda1
R2:L11:I1+I2+I3+I8:T8,S01,torch_gpu,2.3503683549934067,0.0,1.0,2.3503683549934067,2.3503683549934067,partial_raw_0079,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0079_cuda1
R2:L12:I0:T6,S01,simulate_imu_prior,1.0044143019767944,,,,,partial_raw_0080,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0080_cuda0
R2:L12:I0:T6,S01,cpu_golden,28.436847733013565,,,,,partial_raw_0080,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0080_cuda0
R2:L12:I0:T6,S01,torch_gpu,3.001597936003236,0.0,1.0,3.001597936003236,3.001597936003236,partial_raw_0080,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0080_cuda0
R2:L12:I0:T8,S01,simulate_imu_prior,0.9953394979820588,,,,,partial_raw_0080,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0080_cuda0
R2:L12:I0:T8,S01,cpu_golden,25.590795986994635,,,,,partial_raw_0080,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0080_cuda0
R2:L12:I0:T8,S01,torch_gpu,2.1312987259880174,0.0,1.0,2.1312987259880174,2.1312987259880174,partial_raw_0080,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0080_cuda0
R2:L12:I1:T6,S01,simulate_imu_prior,1.0044744340120817,,,,,partial_raw_0081,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0081_cuda0
R2:L12:I1:T6,S01,cpu_golden,25.31176209601108,,,,,partial_raw_0081,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0081_cuda0
R2:L12:I1:T6,S01,torch_gpu,2.356682964018546,0.0,1.0,2.356682964018546,2.356682964018546,partial_raw_0081,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0081_cuda0
R2:L12:I1:T8,S01,simulate_imu_prior,0.5400886209972668,,,,,partial_raw_0081,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0081_cuda0
R2:L12:I1:T8,S01,cpu_golden,29.936703068000497,,,,,partial_raw_0081,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0081_cuda0
R2:L12:I1:T8,S01,torch_gpu,2.3808702250244096,0.0,1.0,2.3808702250244096,2.3808702250244096,partial_raw_0081,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0081_cuda0
R2:L12:I3:T6,S01,simulate_imu_prior,1.0064350489992648,,,,,partial_raw_0082,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0082_cuda0
R2:L12:I3:T6,S01,cpu_golden,23.633093640994048,,,,,partial_raw_0082,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0082_cuda0
R2:L12:I3:T6,S01,torch_gpu,2.0453700319922063,0.0,1.0,2.0453700319922063,2.0453700319922063,partial_raw_0082,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0082_cuda0
R2:L12:I3:T8,S01,simulate_imu_prior,0.9071518540149556,,,,,partial_raw_0082,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0082_cuda0
R2:L12:I3:T8,S01,cpu_golden,23.596395554981427,,,,,partial_raw_0082,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0082_cuda0
R2:L12:I3:T8,S01,torch_gpu,2.243503611010965,0.0,1.0,2.243503611010965,2.243503611010965,partial_raw_0082,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0082_cuda0
R2:L12:I4:T6,S01,simulate_imu_prior,0.6793735880055465,,,,,partial_raw_0083,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0083_cuda1
R2:L12:I4:T6,S01,cpu_golden,22.68218257199624,,,,,partial_raw_0083,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0083_cuda1
R2:L12:I4:T6,S01,torch_gpu,2.9715793629875407,0.0,1.0,2.9715793629875407,2.9715793629875407,partial_raw_0083,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0083_cuda1
R2:L12:I4:T8,S01,simulate_imu_prior,0.9562360510171856,,,,,partial_raw_0083,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0083_cuda1
R2:L12:I4:T8,S01,cpu_golden,20.77352391299792,,,,,partial_raw_0083,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0083_cuda1
R2:L12:I4:T8,S01,torch_gpu,2.1027949019917287,0.0,1.0,2.1027949019917287,2.1027949019917287,partial_raw_0083,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0083_cuda1
R2:L12:I7:T6,S01,simulate_imu_prior,0.8754884430090897,,,,,partial_raw_0084,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0084_cuda1
R2:L12:I7:T6,S01,cpu_golden,24.14758984898799,,,,,partial_raw_0084,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0084_cuda1
R2:L12:I7:T6,S01,torch_gpu,2.39924205999705,0.0,1.0,2.39924205999705,2.39924205999705,partial_raw_0084,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0084_cuda1
R2:L12:I7:T8,S01,simulate_imu_prior,0.5733046219975222,,,,,partial_raw_0084,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0084_cuda1
R2:L12:I7:T8,S01,cpu_golden,24.547959076007828,,,,,partial_raw_0084,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0084_cuda1
R2:L12:I7:T8,S01,torch_gpu,2.1119678630202543,0.0,1.0,2.1119678630202543,2.1119678630202543,partial_raw_0084,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0084_cuda1
R2:L12:I8:T6,S01,simulate_imu_prior,0.5501855200272985,,,,,partial_raw_0085,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0085_cuda1
R2:L12:I8:T6,S01,cpu_golden,20.485728215018757,,,,,partial_raw_0085,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0085_cuda1
R2:L12:I8:T6,S01,torch_gpu,2.0613769330084324,0.0,1.0,2.0613769330084324,2.0613769330084324,partial_raw_0085,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0085_cuda1
R2:L12:I8:T8,S01,simulate_imu_prior,0.5437219140003435,,,,,partial_raw_0085,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0085_cuda1
R2:L12:I8:T8,S01,cpu_golden,23.59359759098152,,,,,partial_raw_0085,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0085_cuda1
R2:L12:I8:T8,S01,torch_gpu,3.1150553270126693,0.0,1.0,3.1150553270126693,3.1150553270126693,partial_raw_0085,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0085_cuda1
R2:L12:I1+I3+I7:T6,S01,simulate_imu_prior,1.0182242529990615,,,,,partial_raw_0086,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0086_cuda0
R2:L12:I1+I3+I7:T6,S01,cpu_golden,29.188078064995352,,,,,partial_raw_0086,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0086_cuda0
R2:L12:I1+I3+I7:T6,S01,torch_gpu,2.0349629700067453,0.0,1.0,2.0349629700067453,2.0349629700067453,partial_raw_0086,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0086_cuda0
R2:L12:I1+I3+I7:T8,S01,simulate_imu_prior,0.5357990319898818,,,,,partial_raw_0086,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0086_cuda0
R2:L12:I1+I3+I7:T8,S01,cpu_golden,28.82474371499848,,,,,partial_raw_0086,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0086_cuda0
R2:L12:I1+I3+I7:T8,S01,torch_gpu,3.1150806579971686,0.0,1.0,3.1150806579971686,3.1150806579971686,partial_raw_0086,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0086_cuda0
R2:L12:I1+I2+I3+I8:T6,S01,simulate_imu_prior,0.6841479340218939,,,,,partial_raw_0087,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0087_cuda1
R2:L12:I1+I2+I3+I8:T6,S01,cpu_golden,27.68020302098012,,,,,partial_raw_0087,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0087_cuda1
R2:L12:I1+I2+I3+I8:T6,S01,torch_gpu,2.452209513983689,0.0,1.0,2.452209513983689,2.452209513983689,partial_raw_0087,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0087_cuda1
R2:L12:I1+I2+I3+I8:T8,S01,simulate_imu_prior,0.9673929449927527,,,,,partial_raw_0087,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0087_cuda1
R2:L12:I1+I2+I3+I8:T8,S01,cpu_golden,29.059601554006804,,,,,partial_raw_0087,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0087_cuda1
R2:L12:I1+I2+I3+I8:T8,S01,torch_gpu,3.1746421350107994,0.0,1.0,3.1746421350107994,3.1746421350107994,partial_raw_0087,cuda:1,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0087_cuda1
R2:L13:I0:T6,S01,simulate_imu_prior,0.8821510289853904,,,,,partial_raw_0088,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0088_cuda0
R2:L13:I0:T6,S01,cpu_golden,29.031614995998098,,,,,partial_raw_0088,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0088_cuda0
R2:L13:I0:T6,S01,torch_gpu,2.232606114994269,0.0,1.0,2.232606114994269,2.232606114994269,partial_raw_0088,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0088_cuda0
R2:L13:I0:T8,S01,simulate_imu_prior,0.6043795039877295,,,,,partial_raw_0088,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0088_cuda0
R2:L13:I0:T8,S01,cpu_golden,24.18790511600673,,,,,partial_raw_0088,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0088_cuda0
R2:L13:I0:T8,S01,torch_gpu,2.2036592089862097,0.0,1.0,2.2036592089862097,2.2036592089862097,partial_raw_0088,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0088_cuda0
R2:L13:I1:T6,S01,simulate_imu_prior,0.9870135599921924,,,,,partial_raw_0089,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0089_cuda0
R2:L13:I1:T6,S01,cpu_golden,27.885667615017155,,,,,partial_raw_0089,cuda:0,phase4_GPUCPU_FULLFACTORY_S01_2x1080ti_20260605T122945Z_partial_raw_0089_cuda0
