version,eval_set,anchor_similarity_scale_diagnostic,one_minus_scale_abs,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm,median_err_3d_mm,corr_err_vs_distance,ols_err_per_distance_slope,ols_intercept_mm
v4-io-commonmode,all8,1.0097822800764376,0.009782280076437555,743.71828715619,7.275260582930261,58.92166336341475,0.23693365159612936,0.03300277821272213,43.90611701291662
