version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,47.6319616152007,126.64882125596779,69.90000228866697,26.225132345284603,41.035197110655304,,,,,-0.9999999999999997,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,216.65962888994144,1514.2741610584674,513.1327776013429,2126.193652218358,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,58.92166336341471,128.21165615855668,75.63051445994434,25.56983645328494,48.77187175770359,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
