phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,reinforced_concrete_C40_50,4,x_min+x_max+y_min+y_max,55,,0,cuda:1,847,128,108416,0.06525824218988419,0.05719093605875969,0.06895585358142853,0.12956571578979492,0.148590087890625,0.12816578149795532,0.24268555641174316,0.274728000164032,0.1571308970451355,0.25655192136764526,0.2871996760368347,0.00015680342039559036,0.0
