version,ID,tilt,facing,inner_radius_mm,outer_radius_mm,deltaR_mm,deltaR_error_mm,abs_deltaR_error_mm,inner_radius_bias_mm,outer_radius_bias_mm,inner_outer_center_sep_mm,inner_turn_center_rms_3d_mm,outer_turn_center_rms_3d_mm,inner_turn_center_p95_3d_mm,outer_turn_center_p95_3d_mm,inner_turn_count,outer_turn_count,inner_circle_thickness_rms_diagnostic,outer_circle_thickness_rms_diagnostic
v2,ID32,mid,ADHE,501.18223356810597,572.3235438519505,71.14131028384452,-48.85868971615548,48.85868971615548,61.18223356810597,12.32354385195049,50.453227604169626,21.67271175953464,18.225670872970586,33.08954953574333,30.66732594209053,46,46,96.41387740119845,105.98830447355067
v2,ID33,high,ABEF,454.3977175619137,554.6010843734134,100.20336681149973,-19.796633188500266,19.796633188500266,14.39771756191368,-5.398915626586586,51.05229466131013,34.2280920317394,19.748201855206766,53.2659182162369,32.36277258610251,45,45,148.03068559297702,118.18758049139443
v2,ID34,high,BCGF,479.5844997940152,537.6769198526629,58.09242005864769,-61.90757994135231,61.90757994135231,39.58449979401519,-22.323080147337123,24.76761887713994,23.9143916709097,13.4275137730349,45.96734681425274,21.935841165822364,44,44,83.85748668677665,71.28050565041866
v2,ID35,high,CDHG,458.9734565561081,544.1869679439933,85.2135113878852,-34.786488612114795,34.786488612114795,18.97345655610809,-15.813032056006705,28.626813234938542,23.107580232907655,18.381749863085748,41.72247118216788,29.979013624824578,45,45,108.30111292171378,95.88506754820963
v2,ID36,high,ADHE,463.5089860403531,535.5557203505449,72.04673431019182,-47.95326568980818,47.95326568980818,23.50898604035308,-24.444279649455098,34.34566407733081,20.17748263550346,16.110047493769557,32.45043941967953,25.618860992750516,44,44,83.65736113136005,74.93311799450579
v2,ID37,high-extra,suspect,459.92017590336064,541.5165713260892,81.59639542272856,-38.40360457727144,38.40360457727144,19.920175903360644,-18.483428673910794,20.086617676653837,18.256690310388016,26.114691562563358,24.365041397558738,48.50765181448065,43,43,103.7159986125492,105.24158724563263
v2,ID38,vertical,ABEF,443.610060372712,519.0030211674771,75.39296079476509,-44.60703920523491,44.60703920523491,3.6100603727119847,-40.99697883252293,18.30755773087861,16.000614269179806,13.743247920075618,25.95068529873888,24.008843785471537,42,43,69.72829358367579,72.57884763044915
v2,ID39,vertical,BCGF,446.6681969926653,544.3486827252716,97.68048573260631,-22.319514267393686,22.319514267393686,6.668196992665287,-15.651317274728399,22.8973531608287,17.933370546274606,16.822202754399857,32.64088560637383,29.178618288608973,43,43,97.38328858829745,91.31767732569803
v2,ID40,vertical,CDHG,442.19238014772907,524.5815721581968,82.3891920104677,-37.610807989532304,37.610807989532304,2.192380147729068,-35.418427841803236,13.571754632619733,14.525640059972634,15.424967873284395,24.382240465855343,25.48589111839134,44,44,68.11698668334283,63.03800546189683
v2,ID41,vertical,ADHE,432.58226221198413,527.499249414669,94.91698720268482,-25.083012797315178,25.083012797315178,-7.41773778801587,-32.50075058533105,15.662098098389292,25.556981554977902,17.865386937724118,46.70664083254363,32.586968447669,43,43,92.78445718424202,94.35931323220555
v3-full,ID25,planar,none,465.9601168343986,597.4070027886148,131.4468859542162,11.446885954216214,11.446885954216214,25.960116834398605,37.40700278861482,65.40659758059576,23.366742082457492,14.813984511819374,43.94190053708302,24.85489332495686,48,47,155.3741054925442,142.1742331156846
v3-full,ID26,small,BCGF,454.53758412780564,592.4526278265647,137.91504369875906,17.915043698759064,17.915043698759064,14.537584127805644,32.45262782656471,40.8211280248215,19.307565628694736,19.513822585961066,31.013366205299423,28.410423200104557,48,48,162.31068298988802,143.05253473676356
v3-full,ID27,small,CDHG,459.54576575840537,565.6089063745451,106.06314061613972,-13.93685938386028,13.93685938386028,19.545765758405366,5.608906374545086,59.18646460284124,23.410313432777794,23.12961331602076,44.715215494467934,34.81590326016007,48,48,138.19513676005113,153.42176193620978
v3-full,ID28,small,ADHE,463.38832596068045,595.7684142384113,132.38008827773086,12.380088277730863,12.380088277730863,23.388325960680447,35.76841423841131,52.56695014281259,22.2265753730705,22.990793633673494,34.315073744395825,36.933296806206755,47,47,127.59097175090959,148.89253070465926
v3-full,ID29,mid,ABEF,455.0263958354571,579.7359367135986,124.70954087814147,4.709540878141468,4.709540878141468,15.026395835457095,19.735936713598562,67.14139590549642,23.187173315038557,14.442680040733368,36.62576176887836,20.951993274404238,47,47,179.29047499635507,134.6179223481136
v3-full,ID30,mid,BCGF,479.0943569914029,568.0971958363681,89.0028388449652,-30.997161155034803,30.997161155034803,39.09435699140289,8.097195836368087,52.69595092197221,30.78422186102613,24.25307902270447,41.31915716811577,42.7940132206145,46,46,101.01382328402649,106.48938878168538
v3-full,ID31,mid,CDHG,437.7101711889464,550.7971270895005,113.08695590055407,-6.913044099445926,6.913044099445926,-2.28982881105361,-9.202872910499536,24.9749260423512,19.477488995574756,18.36206305940402,31.560812690360954,33.275947488634145,46,46,103.99441579953209,107.44163590681704
v3-full,ID32,mid,ADHE,493.6296969222697,571.7056411320613,78.07594420979154,-41.924055790208456,41.924055790208456,53.629696922269716,11.70564113206126,56.86350640297821,20.546164676673477,19.996666483344505,32.26197846850355,31.88939983185155,46,46,96.9818531073637,110.4264593621195
v3-full,ID33,high,ABEF,454.0943509759523,548.8733803724564,94.77902939650409,-25.220970603495914,25.220970603495914,14.094350975952295,-11.126619627543619,44.14623409359461,35.154807184873405,21.25058390827126,51.40025794038512,37.20643068069705,45,45,144.7988665293735,123.10829445915967
v3-full,ID34,high,BCGF,478.6540619268033,544.1118455883801,65.4577836615768,-54.5422163384232,54.5422163384232,38.65406192680331,-15.888154411619894,48.90142372205668,28.416835700524196,16.708756288616076,45.71788535049853,32.16797395690231,44,44,96.36819348724522,80.09978781211485
v3-full,ID35,high,CDHG,472.5102772170565,553.297205758436,80.7869285413795,-39.213071458620504,39.213071458620504,32.51027721705651,-6.702794241563993,54.29849646270995,24.867667693848997,20.947208773658723,51.88621161693756,35.66587304138661,45,45,118.01000150071702,103.92802370137898
v3-full,ID36,high,ADHE,456.6249125006122,528.7458867589935,72.1209742583813,-47.879025741618705,47.879025741618705,16.624912500612197,-31.254113241006507,47.30343411582183,24.82827671660513,17.708210663081438,39.66159252573256,30.687193545425252,44,44,93.92838687358253,78.90140420868644
v3-full,ID37,high-extra,suspect,453.3761776029649,532.771682134366,79.39550453140106,-40.60449546859894,40.60449546859894,13.376177602964901,-27.22831786563404,26.29638547594868,20.484806397434305,30.425648368064937,30.10646078158676,57.224297489349986,43,43,106.96284637682868,116.2626987946225
v3-full,ID38,vertical,ABEF,445.97901459215524,526.7722516711598,80.79323707900454,-39.20676292099546,39.20676292099546,5.979014592155238,-33.22774832884022,48.9858732845988,18.00007224651572,17.085133649678358,28.754667535911796,29.10757566302444,42,43,79.53195145516722,88.27390229928646
v3-full,ID39,vertical,BCGF,447.7038856572873,545.0136846333398,97.30979897605255,-22.690201023947452,22.690201023947452,7.703885657287287,-14.986315366660165,41.14188160577786,18.85887878043703,17.846591699420486,37.737083090207335,29.991291117949128,43,43,105.45179709773409,99.6146747572706
v3-full,ID40,vertical,CDHG,439.04784326557626,525.5099483791918,86.46210511361551,-33.53789488638449,33.53789488638449,-0.9521567344237383,-34.49005162080823,13.05506742975972,16.270777414397564,15.079696714183777,25.521388999457383,22.62371995823605,44,44,74.5772406880953,67.89214982285256
v3-full,ID41,vertical,ADHE,424.93282516236417,518.5920676795009,93.65924251713676,-26.34075748286324,26.34075748286324,-15.067174837635832,-41.40793232049907,15.284402275913804,29.76875596996619,18.388866183898042,49.34630001960437,33.176333558630084,43,43,96.04244061246577,106.02182703825325
v3-lite,ID25,planar,none,465.1815098451958,593.8195947495811,128.63808490438532,8.638084904385323,8.638084904385323,25.18150984519582,33.81959474958114,41.93278753307714,25.33446560207803,16.280076460759545,42.963282489974496,24.902010940505203,48,47,156.77274421769044,146.3362185827537
v3-lite,ID26,small,BCGF,461.42883591367314,586.1886975244382,124.75986161076509,4.7598616107650855,4.7598616107650855,21.42883591367314,26.188697524438226,17.182628859884822,24.333586745262,19.797817326417043,48.98320051612996,28.287200532945903,47,48,160.20980007901844,146.3028997391554
v3-lite,ID27,small,CDHG,466.6159664294198,569.8780599564134,103.26209352699357,-16.737906473006433,16.737906473006433,26.615966429419814,9.87805995641338,52.93876823532265,28.746878232185033,30.037032920864245,49.63960745214153,50.03267127112684,48,48,150.06101793938817,161.9121552026243
v3-lite,ID28,small,ADHE,474.89303338529027,594.8709629073331,119.97792952204287,-0.022070477957129242,0.022070477957129242,34.893033385290266,34.87096290733314,36.08420399592442,25.540941990941054,20.61016742621453,40.355753628604475,37.22048571495003,47,47,119.18966232693572,130.05236265099245
v3-lite,ID29,mid,ABEF,457.57337040890627,577.8307135573913,120.257343148485,0.25734314848500617,0.25734314848500617,17.57337040890627,17.830713557391277,47.817392823591604,26.384556191755514,16.00347970691189,44.466242796294694,24.617561781619685,47,47,182.23494202243032,138.93302095804944
v3-lite,ID30,mid,BCGF,491.01778674939317,562.1092479787918,71.09146122939865,-48.90853877060135,48.90853877060135,51.01778674939317,2.1092479787918137,16.94123480068913,30.50941505396198,19.61134082609109,49.92112981635498,33.97772381656852,46,46,103.51346984464871,92.04577260847759
v3-lite,ID31,mid,CDHG,432.7832618114741,548.2567808230201,115.47351901154599,-4.526480988454011,4.526480988454011,-7.216738188525881,-11.743219176979892,26.709930956155894,21.90238192567511,16.127653336505414,38.15596799062267,27.293243441914658,46,46,102.51318973576966,97.2636970389533
v3-lite,ID32,mid,ADHE,501.07214715173774,572.236917132034,71.16476998029628,-48.835230019703715,48.835230019703715,61.07214715173774,12.236917132034023,50.26721154253657,21.66516465284146,18.236463699634346,33.092650166222825,30.761579158587615,46,46,96.40846193822078,106.09242272775307
v3-lite,ID33,high,ABEF,454.0789775021886,554.4166080582596,100.33763055607102,-19.66236944392898,19.66236944392898,14.078977502188593,-5.583391941740388,51.352158528922466,34.37474441206241,19.68928694342785,53.680884924654045,32.14510687975152,45,45,148.09836848571894,118.1364966125099
v3-lite,ID34,high,BCGF,479.41920832690283,537.4196656483854,58.00045732148254,-61.99954267851746,61.99954267851746,39.41920832690283,-22.580334351614624,24.615749079485585,23.91604029330493,13.41686735497055,46.19224757936898,21.844813386207196,44,44,83.8758852631635,71.32026112780164
v3-lite,ID35,high,CDHG,458.6530505844692,543.9062354452811,85.25318486081193,-34.74681513918807,34.74681513918807,18.653050584469213,-16.09376455471886,28.48694416567891,23.040784199307346,18.364654232259145,41.66922185753717,30.082117705137627,45,45,108.15670794757509,95.80518559280219
v3-lite,ID36,high,ADHE,463.3568806988063,535.4007674667993,72.04388676799294,-47.956113232007056,47.956113232007056,23.35688069880632,-24.599232533200734,34.28685777020932,20.174514644444375,16.12981092109885,32.43208949458785,25.683929799757195,44,44,83.66624259927967,74.99084608440165
v3-lite,ID37,high-extra,suspect,459.51367380045167,541.2815210367997,81.76784723634808,-38.232152763651925,38.232152763651925,19.51367380045167,-18.718478963200255,20.16471832432367,18.23940099804461,26.152538238198627,24.356801395137076,48.61290035838408,43,43,103.61730186905105,105.1896099358111
v3-lite,ID38,vertical,ABEF,443.45686062612776,518.7870257353065,75.33016510917878,-44.66983489082122,44.66983489082122,3.4568606261277637,-41.21297426469346,18.307259377924442,15.990227943802763,13.727833483542748,26.017358963066005,23.96458675216646,42,43,69.65583812835663,72.51009591067665
v3-lite,ID39,vertical,BCGF,446.3565578885542,544.095385646452,97.73882775789775,-22.261172242102248,22.261172242102248,6.356557888554221,-15.904614353548027,22.746764230381125,18.01034134764611,16.774768298086123,32.67105079815431,29.135715741981947,43,43,97.30318340772,91.28686931467458
v3-lite,ID40,vertical,CDHG,442.054401054748,524.3134041903593,82.2590031356113,-37.740996864388705,37.740996864388705,2.0544010547479843,-35.68659580964072,13.52526387719219,14.523693199742645,15.402420514318516,24.413259299775497,25.617414738875212,44,44,68.12956759716468,63.11013520636799
v3-lite,ID41,vertical,ADHE,432.2506461800184,527.2815877813638,95.03094160134538,-24.969058398654624,24.969058398654624,-7.749353819981593,-32.71841221863622,15.815302526639211,25.508592568708572,17.92017996631006,46.432936173660416,32.63246576333158,43,43,92.75899376950005,94.41406760538266
v4-io,ID25,planar,none,465.70653264895805,595.5356380197077,129.82910537074963,9.82910537074963,9.82910537074963,25.706532648958046,35.535638019707676,54.236773020553485,24.987325372465055,15.702204717326625,38.984728875521405,22.708563494334136,48,47,158.5151944496769,143.8595480439662
v4-io,ID26,small,BCGF,462.1445523993462,588.1934174628321,126.04886506348595,6.048865063485948,6.048865063485948,22.144552399346196,28.193417462832144,29.91161648218973,27.700632560434162,19.909522401044814,50.97622431233294,29.634657781107336,48,48,164.19855288897415,147.41424215615504
v4-io,ID27,small,CDHG,465.79266356251713,570.1110535032419,104.31838994072478,-15.681610059275215,15.681610059275215,25.792663562517134,10.11105350324192,64.70561296197785,29.748921627001046,26.90386931665352,53.010190356610494,43.92499599860114,48,48,147.5669745816545,154.3269265895302
v4-io,ID28,small,ADHE,471.0312440777307,595.5653465452043,124.53410246747359,4.534102467473588,4.534102467473588,31.03124407773072,35.56534654520431,45.52269663702276,24.55535588218046,21.31854132455575,34.14546627330822,36.86778492707778,47,47,117.71743219471502,134.4339359661872
v4-io,ID29,mid,ABEF,456.56299686613477,577.901723622877,121.33872675674218,1.338726756742176,1.338726756742176,16.562996866134768,17.901723622876943,64.84265958129352,26.72940395173038,15.134051420658695,45.1895774611275,23.70025600149284,47,47,178.63705043210894,135.46384326789854
v4-io,ID30,mid,BCGF,492.18380389148143,566.4059152422626,74.22211135078118,-45.77788864921882,45.77788864921882,52.18380389148143,6.4059152422626084,27.595362098923022,32.90201793167132,21.254433545215985,53.29438568090441,37.870595738748534,46,46,104.61258769926484,96.5162193955658
v4-io,ID31,mid,CDHG,433.81526817930484,550.5244440040714,116.70917582476653,-3.2908241752334675,3.2908241752334675,-6.184731820695163,-9.47555599592863,28.316336642488356,22.14236641723657,16.71828639390945,37.67898402536548,27.143420345994112,46,46,102.28722636897332,98.82338921491855
v4-io,ID32,mid,ADHE,499.31248759656785,571.893143939142,72.58065634257412,-47.419343657425884,47.419343657425884,59.31248759656785,11.893143939141964,54.8003600072975,21.727016506795174,18.178196515774538,33.735871161076346,28.77897597656328,46,46,95.92152775175423,106.32118790316215
v4-io,ID33,high,ABEF,454.9641730768765,552.3167090315565,97.35253595467998,-22.64746404532002,22.64746404532002,14.964173076876477,-7.6832909684435435,46.95369032048924,34.696760179329175,20.739726021748503,50.945541816457585,36.63139426039689,45,45,147.13290862694853,119.58022965798038
v4-io,ID34,high,BCGF,482.5754863202621,540.399857211733,57.82437089147089,-62.17562910852911,62.17562910852911,42.57548632026209,-19.60014278826702,33.428482685095794,25.98863648414268,14.725603249432162,44.95042117765823,23.424699166766317,44,44,89.94742526536609,74.56843558913985
v4-io,ID35,high,CDHG,464.38165014478017,547.4338234280625,83.05217328328234,-36.94782671671766,36.94782671671766,24.381650144780167,-12.56617657193749,32.494615044496676,23.876133344056242,19.246916777664566,47.975489795616625,29.613837729768026,45,45,111.66196176409906,98.36122349139131
v4-io,ID36,high,ADHE,464.9988378437693,535.4728857855389,70.47404794176958,-49.525952058230416,49.525952058230416,24.99883784376931,-24.527114214461108,35.738968166528444,21.8245942185629,16.396425950257953,36.67479238421132,25.642644805905377,44,44,88.035770153329,75.9369993418748
v4-io,ID37,high-extra,suspect,460.28524505986593,539.1854396464654,78.90019458659947,-41.09980541340053,41.09980541340053,20.28524505986593,-20.814560353534603,25.035004556454727,19.023451460291742,27.987099708474943,27.13102795954729,53.734101536726875,43,43,104.72035893232082,108.09741253380147
v4-io,ID38,vertical,ABEF,445.4406187301849,522.9631592122346,77.52254048204969,-42.47745951795031,42.47745951795031,5.4406187301848945,-37.03684078776541,24.712880063300027,16.625981722068868,15.174699670467517,25.000167929838405,26.112457682541987,42,43,72.64162138619697,77.66588442118596
v4-io,ID39,vertical,BCGF,446.9521077031848,544.0217709043882,97.06966320120335,-22.930336798796645,22.930336798796645,6.952107703184822,-15.978229095611823,27.75359181850179,18.685204879293803,16.917840022520963,37.55328905724054,29.184262577822423,43,43,100.52033239710754,93.21564782259871
v4-io,ID40,vertical,CDHG,444.7197479380442,527.9513346107982,83.23158667275402,-36.76841332724598,36.76841332724598,4.719747938044179,-32.0486653892018,13.242269605360775,15.762050522814011,15.397624912345952,32.468898515762106,25.03887460222754,44,44,70.36362671214033,63.157723421017316
v4-io,ID41,vertical,ADHE,430.8383437914091,525.8735104373836,95.03516664597453,-24.964833354025473,24.964833354025473,-9.161656208590898,-34.12648956261637,18.521410626777442,26.861808579365047,18.195277603417892,48.751082372437544,33.09127061149713,43,43,93.10185434695255,96.30193529868578
v4-io-roto,ID25,planar,none,457.97735865597804,589.3651199972418,131.38776134126374,11.38776134126374,11.38776134126374,17.977358655978037,29.365119997241777,48.94313348630056,20.458409464721882,16.943081408365774,34.633447447578284,26.14122132884707,48,47,138.50546837998976,132.85040334577542
v4-io-roto,ID26,small,BCGF,451.7033130901193,577.0836739502608,125.38036086014154,5.380360860141536,5.380360860141536,11.703313090119309,17.083673950260845,13.539571811586303,19.462181559727828,17.148337134613676,32.698554482032144,26.425898474741974,47,48,141.404658438746,135.99071965908658
v4-io-roto,ID27,small,CDHG,455.7519501223931,566.340326178767,110.58837605637387,-9.411623943626125,9.411623943626125,15.751950122393112,6.340326178766986,58.15774417515969,21.98018175502085,27.39069423760332,39.47605579504816,48.046413090081785,48,48,129.16617156144667,143.3839399192553
v4-io-roto,ID28,small,ADHE,463.3511893296871,588.5291139763145,125.17792464662745,5.177924646627446,5.177924646627446,23.351189329687088,28.529113976314534,34.7640188004405,23.26253937679579,18.46219352897437,35.59714086495354,31.42147720676287,47,47,116.76863412943673,125.94601238917193
v4-io-roto,ID29,mid,ABEF,450.5145449339173,576.1247335581772,125.61018862425993,5.6101886242599335,5.6101886242599335,10.514544933917307,16.12473355817724,51.475961122189055,22.33834116674474,14.996539239366399,36.006529838199754,21.00859968654223,47,47,155.63223985350066,121.38631050219708
v4-io-roto,ID30,mid,BCGF,471.38217740805203,549.0258327219827,77.64365531393071,-42.35634468606929,42.35634468606929,31.38217740805203,-10.974167278017262,24.072228900973798,28.39529565712686,17.123287431437234,43.31232361078486,26.519185156085,46,46,99.22507108776992,87.01282030323014
v4-io-roto,ID31,mid,CDHG,423.3133978401284,541.5787023039072,118.26530446377882,-1.7346955362211816,1.7346955362211816,-16.686602159871597,-18.42129769609278,23.935927443971767,18.90876119877383,14.687780013091023,32.33671626726978,26.584542254682486,46,46,100.71454961767078,94.53106578823547
v4-io-roto,ID32,mid,ADHE,484.6640594976958,562.1894047633513,77.52534526565546,-42.47465473434454,42.47465473434454,44.6640594976958,2.1894047633512628,45.985500359344115,21.410680765415297,18.264080795647573,32.66503931213158,31.525065616545042,46,46,93.92657934356609,103.59357664336162
v4-io-roto,ID33,high,ABEF,444.49306497136706,547.5622376775541,103.06917270618703,-16.930827293812968,16.930827293812968,4.493064971367062,-12.437762322445906,54.57482787628889,27.783855101157247,18.99380111947564,42.61321073009729,29.556418667624918,45,45,138.93738801172836,115.74632499806052
v4-io-roto,ID34,high,BCGF,467.6816165082769,527.4305643881252,59.74894787984829,-60.25105212015171,60.25105212015171,27.681616508276875,-32.56943561187484,32.39302822405066,22.359815498999495,11.943965137687924,41.40392140909618,19.988038548576323,44,44,85.20862240959038,70.22059185055765
v4-io-roto,ID35,high,CDHG,446.72405915328295,535.7937532585735,89.06969410529052,-30.930305894709477,30.930305894709477,6.724059153282951,-24.206246741426526,27.807963708216562,21.806514274617392,16.982882550107757,35.76296040969559,25.870021047591123,45,45,101.56203178040744,96.24671156100504
v4-io-roto,ID36,high,ADHE,450.951232722502,528.7902953050755,77.83906258257343,-42.16093741742657,42.16093741742657,10.951232722502027,-31.20970469492454,37.899281417857196,17.951526151112663,15.788014048191709,27.85782088057231,24.52862649170189,44,44,81.07458017767459,74.63987234606638
v4-io-roto,ID37,high-extra,suspect,451.6711730999997,534.3950657651394,82.72389266513972,-37.276107334860285,37.276107334860285,11.671173099999692,-25.604934234860593,18.733871558291415,17.759662146089127,22.331913398049885,24.25944235911161,36.356175664864054,43,43,105.20084157853165,104.07595963898768
v4-io-roto,ID38,vertical,ABEF,430.33994916019014,509.01057036424913,78.67062120405899,-41.32937879594101,41.32937879594101,-9.660050839809855,-50.98942963575087,23.747766301695652,14.411583463907306,12.986813702180003,21.4366177676407,21.012561927830752,42,43,64.15047434615501,71.35034327642778
v4-io-roto,ID39,vertical,BCGF,434.78992757099775,535.3730734638783,100.58314589288057,-19.416854107119434,19.416854107119434,-5.210072429002253,-24.626926536121687,28.06422079857389,15.563580630072916,16.969276236778715,25.00662606067089,26.794049410208213,43,43,91.12127960109623,93.60816597995249
