version,eval_set,anchor,n_pairs,rms,p50_abs,p95_abs,max_abs
v3-lite,first500,F,7,33.937198804417186,41.11556945543998,46.34464524913828,47.552461560917436
v3-lite,first500,G,7,33.44542246494224,21.577448237014323,58.55175344242124,65.13163518154124
v3-lite,first500,H,7,45.36480575360364,33.20831941552706,78.80134110040042,89.23313469991808
v3-lite,last500,A,7,28.904870006807233,25.184841233123734,46.2639871362568,51.36956636567993
v3-lite,last500,B,7,24.24182994439836,15.50229975451748,43.08538141171488,46.828701044905756
v3-lite,last500,C,7,42.37294280089573,34.81527979320799,65.01056413651513,65.2394440243952
v3-lite,last500,D,7,50.5447292717973,39.40297732871295,82.11955850031016,89.6808645441024
v3-lite,last500,E,7,59.44705574574495,60.43751753448214,91.02230917105726,91.59721401118077
v3-lite,last500,F,7,31.892932026614456,38.654671505668375,43.508426596466144,44.078887744431995
v3-lite,last500,G,7,33.3566757468283,25.184841233123734,55.529928597467084,60.43751753448214
v3-lite,last500,H,7,44.43784135433786,34.81527979320799,79.52891971753048,91.59721401118077
v4-io,all1000,A,7,16.206331195345932,14.87509517952003,24.657455914805176,24.823763496148786
v4-io,all1000,B,7,15.310095272559762,11.250606343458458,23.170235564180434,24.823763496148786
v4-io,all1000,C,7,48.32098490752944,14.3961128140254,88.82028432734432,90.45413008436844
v4-io,all1000,D,7,46.45442716095132,14.959518826577096,86.76373755997655,90.45413008436844
v4-io,all1000,E,7,76.26979793816353,29.454850766048366,138.98291782672015,162.11503508347687
v4-io,all1000,F,7,20.476968594003207,14.87509517952003,33.43727956587226,37.057432056236394
v4-io,all1000,G,7,21.73228409670119,18.568318739012284,34.77665766917998,37.057432056236394
v4-io,all1000,H,7,62.91689097629138,14.3961128140254,120.76134602593473,162.11503508347687
v4-io,first500,A,7,16.20025324096039,13.831821322658016,25.34725214362561,25.510017477994552
v4-io,first500,B,7,16.643380370701944,12.162212800031739,26.060890876532266,26.52950138214692
v4-io,first500,C,7,48.498626511050226,13.629003549133813,89.61763711719672,92.55228937713264
v4-io,first500,D,7,47.431751964086885,13.96284967617521,89.14076602440394,92.55228937713264
v4-io,first500,E,7,76.20424814113387,31.835042459339093,137.50260574212336,160.95938741274222
v4-io,first500,F,7,21.271668496146912,13.96284967617521,33.73536203015582,37.01749595399997
v4-io,first500,G,7,22.746515657668052,16.374718846351243,35.4627599056017,37.01749595399997
v4-io,first500,H,7,62.77126502944567,13.629003549133813,120.32457643231783,160.95938741274222
v4-io,last500,A,7,17.195454553061257,15.854436022638765,25.11533642146819,26.270868684033758
v4-io,last500,B,7,15.218412473317109,12.240520659437607,25.061775244170573,26.270868684033758
v4-io,last500,C,7,48.4642683324829,15.235963926814748,88.2251124760572,88.64435842260855
v4-io,last500,D,7,46.34316812348566,20.305004365210607,85.2047623101233,88.64435842260855
v4-io,last500,E,7,76.73560532373975,27.14092481227999,140.5004882870346,163.3234667240049
v4-io,last500,F,7,19.924864510943983,15.601633803763434,33.946779234326996,37.897687647290695
v4-io,last500,G,7,21.61713951165027,19.982111842460654,34.67065879678748,37.897687647290695
v4-io,last500,H,7,63.08475035930489,15.235963926814748,121.05215504944789,163.3234667240049
v4-io-roto,all1000,A,7,27.283915627719697,22.97673239050937,45.96813287701224,51.68187924287122
v4-io-roto,all1000,B,7,61.96255207865015,15.87039329068375,120.23858214920523,144.43467157067334
v4-io-roto,all1000,C,7,26.296896739628146,15.959569634074342,47.760573248274866,57.96562064605678
v4-io-roto,all1000,D,7,87.24262953630976,67.68037888519893,136.2776897894873,144.43467157067334
v4-io-roto,all1000,E,7,73.91872766967798,45.34145398385135,130.6645122108446,142.57622261431607
v4-io-roto,all1000,F,7,51.93856723395122,22.97673239050937,100.32893393660802,117.24473230005333
v4-io-roto,all1000,G,7,41.34991889129177,32.63605802334132,65.63388654620998,67.68037888519893
v4-io-roto,all1000,H,7,61.013257439151026,18.804421088594154,118.93766787975514,142.57622261431607
v4-io-roto,first500,A,7,24.277579168504822,21.933458533647354,38.303191570478695,41.67207733039231
v4-io-roto,first500,B,7,60.99415793610237,23.087890949909706,117.81234083740469,140.57792407242687
v4-io-roto,first500,C,7,25.62770264282446,15.192460369182754,46.236372606200874,55.72775826244833
v4-io-roto,first500,D,7,85.67996052076482,64.06975008195332,133.52409300537508,140.57792407242687
v4-io-roto,first500,E,7,74.22281610637553,47.72164567714208,130.7638758008228,141.4205749435814
v4-io-roto,first500,F,7,51.699361271604175,21.933458533647354,100.19124819014446,117.065153848921
v4-io-roto,first500,G,7,41.186076765328714,30.44245813068028,63.09446555326713,64.06975008195332
v4-io-roto,first500,H,7,60.5103175032785,16.874081279468555,118.40219644721286,141.4205749435814
v4-io-roto,last500,A,7,29.83518865835781,23.956073233628103,51.71882823620406,59.29124699738168
v4-io-roto,last500,B,7,62.87187369742035,9.748827625006015,122.16201290068042,147.4677526833484
v4-io-roto,last500,C,7,27.0869737837264,16.79942074686369,49.4064785547627,60.204515019206156
v4-io-roto,last500,D,7,88.75028443119949,73.02586442383245,137.83319539500206,147.4677526833484
v4-io-roto,last500,E,7,74.14550612276767,43.027528030082976,131.2182792725929,143.7846542548441
v4-io-roto,last500,F,7,51.731549951335346,23.956073233628103,99.25649120942276,115.35256172219397
v4-io-roto,last500,G,7,42.329036877894865,34.04985112678969,69.62780310056972,73.02586442383245
v4-io-roto,last500,H,7,61.71227806630946,21.091639506728825,119.5838440007274,143.7846542548441
v4-io-td,all1000,A,7,16.206331195345932,14.87509517952003,24.657455914805176,24.823763496148786
v4-io-td,all1000,B,7,15.310095272559762,11.250606343458458,23.170235564180434,24.823763496148786
v4-io-td,all1000,C,7,48.32098490752944,14.3961128140254,88.82028432734432,90.45413008436844
v4-io-td,all1000,D,7,46.45442716095132,14.959518826577096,86.76373755997655,90.45413008436844
v4-io-td,all1000,E,7,76.26979793816353,29.454850766048366,138.98291782672015,162.11503508347687
v4-io-td,all1000,F,7,20.476968594003207,14.87509517952003,33.43727956587226,37.057432056236394
v4-io-td,all1000,G,7,21.73228409670119,18.568318739012284,34.77665766917998,37.057432056236394
v4-io-td,all1000,H,7,62.91689097629138,14.3961128140254,120.76134602593473,162.11503508347687
v4-io-td,first500,A,7,16.20025324096039,13.831821322658016,25.34725214362561,25.510017477994552
v4-io-td,first500,B,7,16.643380370701944,12.162212800031739,26.060890876532266,26.52950138214692
v4-io-td,first500,C,7,48.498626511050226,13.629003549133813,89.61763711719672,92.55228937713264
v4-io-td,first500,D,7,47.431751964086885,13.96284967617521,89.14076602440394,92.55228937713264
v4-io-td,first500,E,7,76.20424814113387,31.835042459339093,137.50260574212336,160.95938741274222
v4-io-td,first500,F,7,21.271668496146912,13.96284967617521,33.73536203015582,37.01749595399997
v4-io-td,first500,G,7,22.746515657668052,16.374718846351243,35.4627599056017,37.01749595399997
v4-io-td,first500,H,7,62.77126502944567,13.629003549133813,120.32457643231783,160.95938741274222
v4-io-td,last500,A,7,17.195454553061257,15.854436022638765,25.11533642146819,26.270868684033758
v4-io-td,last500,B,7,15.218412473317109,12.240520659437607,25.061775244170573,26.270868684033758
v4-io-td,last500,C,7,48.4642683324829,15.235963926814748,88.2251124760572,88.64435842260855
v4-io-td,last500,D,7,46.34316812348566,20.305004365210607,85.2047623101233,88.64435842260855
v4-io-td,last500,E,7,76.73560532373975,27.14092481227999,140.5004882870346,163.3234667240049
v4-io-td,last500,F,7,19.924864510943983,15.601633803763434,33.946779234326996,37.897687647290695
v4-io-td,last500,G,7,21.61713951165027,19.982111842460654,34.67065879678748,37.897687647290695
v4-io-td,last500,H,7,63.08475035930489,15.235963926814748,121.05215504944789,163.3234667240049
v4-io-wand,all1000,A,7,17.654131637795206,18.06643806697548,28.281727623902125,31.864714987091247
v4-io-wand,all1000,B,7,16.409606691055668,12.549004442422756,25.725862037295514,27.82005779022711
v4-io-wand,all1000,C,7,44.22765988854572,11.536972963652715,84.4154744597067,95.09039402082635
v4-io-wand,all1000,D,7,48.37630461945029,20.83940528045514,89.43883241633547,95.09039402082635
v4-io-wand,all1000,E,7,72.60595394929274,27.896429826937492,136.68349391802488,162.58276759466844
v4-io-wand,all1000,F,7,27.329249266255026,18.06643806697548,48.16361529749827,56.760550660141234
v4-io-wand,all1000,G,7,27.844332875206604,16.412995311283794,49.29179995822622,56.760550660141234
v4-io-wand,all1000,H,7,62.88990957240979,11.536972963652715,122.15395465333594,162.58276759466844
v4-io-wand,first500,A,7,17.079728349067032,17.023164210113464,26.789318559224185,29.671115094430206
v4-io-wand,first500,B,7,17.07577374985072,14.905897541581908,26.131702965883317,28.731664246800392
v4-io-wand,first500,C,7,44.777572311046995,14.905897541581908,85.2128272495591,97.18855331359055
v4-io-wand,first500,D,7,49.16576349264179,16.982657782208662,91.81586088076287,97.18855331359055
v4-io-wand,first500,E,7,72.6388443165056,30.27662152022822,136.78285750800308,161.4271199239338
v4-io-wand,first500,F,7,27.475190058831373,17.023164210113464,48.461697761781835,56.72061455790481
v4-io-wand,first500,G,7,27.95116006358641,13.096607273887457,48.78741664660181,56.72061455790481
v4-io-wand,first500,H,7,62.57331365571508,10.769863698761128,121.61848322079368,161.4271199239338
v4-io-wand,last500,A,7,18.846715983018168,16.707870330214973,29.705514352681476,33.27850809053962
v4-io-wand,last500,B,7,16.83259152639399,13.743704049385087,26.169758973837542,27.15430436556926
v4-io-wand,last500,C,7,44.0385112962571,12.376824076442063,83.8203026084196,93.28062235906646
v4-io-wand,last500,D,7,48.30070187166784,23.872486393130202,87.87985716648221,93.28062235906646
v4-io-wand,last500,E,7,72.99238162782603,25.582503873169117,137.23726097977317,163.79119923519647
v4-io-wand,last500,F,7,27.45262056088626,19.045778910094214,48.673114965953005,57.600806251195536
v4-io-wand,last500,G,7,28.431096269387666,21.758480849917305,50.30411680299874,57.600806251195536
v4-io-wand,last500,H,7,63.28561653462044,12.376824076442063,122.80013077430822,163.79119923519647
v5,all1000,A,7,16.206331195345932,14.87509517952003,24.657455914805176,24.823763496148786
v5,all1000,B,7,15.310095272559762,11.250606343458458,23.170235564180434,24.823763496148786
v5,all1000,C,7,48.32098490752944,14.3961128140254,88.82028432734432,90.45413008436844
v5,all1000,D,7,46.45442716095132,14.959518826577096,86.76373755997655,90.45413008436844
v5,all1000,E,7,76.26979793816353,29.454850766048366,138.98291782672015,162.11503508347687
v5,all1000,F,7,20.476968594003207,14.87509517952003,33.43727956587226,37.057432056236394
v5,all1000,G,7,21.73228409670119,18.568318739012284,34.77665766917998,37.057432056236394
v5,all1000,H,7,62.91689097629138,14.3961128140254,120.76134602593473,162.11503508347687
v5,first500,A,7,16.20025324096039,13.831821322658016,25.34725214362561,25.510017477994552
v5,first500,B,7,16.643380370701944,12.162212800031739,26.060890876532266,26.52950138214692
v5,first500,C,7,48.498626511050226,13.629003549133813,89.61763711719672,92.55228937713264
v5,first500,D,7,47.431751964086885,13.96284967617521,89.14076602440394,92.55228937713264
v5,first500,E,7,76.20424814113387,31.835042459339093,137.50260574212336,160.95938741274222
v5,first500,F,7,21.271668496146912,13.96284967617521,33.73536203015582,37.01749595399997
v5,first500,G,7,22.746515657668052,16.374718846351243,35.4627599056017,37.01749595399997
v5,first500,H,7,62.77126502944567,13.629003549133813,120.32457643231783,160.95938741274222
v5,last500,A,7,17.195454553061257,15.854436022638765,25.11533642146819,26.270868684033758
v5,last500,B,7,15.218412473317109,12.240520659437607,25.061775244170573,26.270868684033758
v5,last500,C,7,48.4642683324829,15.235963926814748,88.2251124760572,88.64435842260855
v5,last500,D,7,46.34316812348566,20.305004365210607,85.2047623101233,88.64435842260855
v5,last500,E,7,76.73560532373975,27.14092481227999,140.5004882870346,163.3234667240049
v5,last500,F,7,19.924864510943983,15.601633803763434,33.946779234326996,37.897687647290695
v5,last500,G,7,21.61713951165027,19.982111842460654,34.67065879678748,37.897687647290695
v5,last500,H,7,63.08475035930489,15.235963926814748,121.05215504944789,163.3234667240049
