phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,reinforced_concrete_C40_50,1,x_min,50,,0,cuda:0,847,128,108416,0.018819905817508698,0.03784162551164627,0.046468645334243774,0.07889962941408157,0.09026066213846207,0.037219978868961334,0.10397692024707794,0.12984852492809296,0.06712383776903152,0.12313860654830933,0.14625732600688934,0.0,0.0
