capture_id,tag,method,median_3d,p95,rmse,scale_factor,rotation_deg,translation_mm,n
R03,BS2DCE,C_SE3_existing_beta,98.9677215234703,195.08768057014152,116.43005379370082,1.0,10.478655430632287,183.17762365825655,1050
R03,BS2DCE,D_Sim3_existing_beta,68.44634618399135,150.13523121767764,85.64495712145741,0.8409841530302846,10.478655430632287,280.21546331298543,1050
R03,BS2DCE,E_current_anchor_bridge_existing_beta,123.4502998892088,244.90593078245496,148.44401429420296,1.0,0.0,0.0,1050
R03,BS2DCE,F_time_corrected_SE3,99.35508243200735,194.75128721299774,116.37052702117106,1.0,10.350202379932911,172.84573293970536,1050
R03,BSDC91,A_none_beta0,452.1044768335928,1175.383884808994,718.1483035629913,1.0,0.0,0.0,1200
R03,BSDC91,B_translation_existing_beta,73.15273066939216,161.3514847656119,92.45516776716181,1.0,0.0,66.14124056832505,1200
R03,BSDC91,C_SE3_existing_beta,69.50407303668445,155.4553030034114,88.1097896466555,1.0,3.2305543806008594,65.51713415126925,1200
R03,BSDC91,D_Sim3_existing_beta,63.76897361933297,142.10532320082473,80.63173202110953,0.9389895207085834,3.2305543806008594,129.48544405582314,1200
R03,BSDC91,E_current_anchor_bridge_existing_beta,96.14907104811698,194.74437522359054,113.67770999967853,1.0,0.0,0.0,1200
R03,BSDC91,F_time_corrected_SE3,69.34784607917116,154.8952182232353,88.15971370374545,1.0,2.210306751124721,69.17294784829997,1200
R04,BS2DCE,A_none_beta0,651.0555886664097,826.0693543099468,659.9178239444717,1.0,0.0,0.0,1200
R04,BS2DCE,B_translation_existing_beta,86.01650099914161,279.0020766435591,131.85747302138904,1.0,0.0,61.72428834551213,1200
R04,BS2DCE,C_SE3_existing_beta,87.97199571403311,261.1479756796702,128.93591305562254,1.0,4.8874050502654685,72.54599819064958,1200
R04,BS2DCE,D_Sim3_existing_beta,76.8163789548115,197.23143526439577,103.30108962331039,0.8425672323247981,4.8874050502654685,221.65667294498286,1200
R04,BS2DCE,E_current_anchor_bridge_existing_beta,109.2499298699372,285.61336506433327,145.58942600115682,1.0,0.0,0.0,1200
R04,BS2DCE,F_time_corrected_SE3,88.1182960756677,260.9058609719406,128.91392148225353,1.0,5.2732215088114405,78.09152114014884,1200
R04,BSDC91,A_none_beta0,797.4997300665174,1024.7693138729346,811.0039208395447,1.0,0.0,0.0,1200
R04,BSDC91,B_translation_existing_beta,77.02537449714691,182.7657082600107,102.26306756278369,1.0,0.0,62.11880502328247,1200
R04,BSDC91,C_SE3_existing_beta,74.6868932498717,184.06857294173642,101.41714441884282,1.0,1.850584104006294,78.7440524570514,1200
R04,BSDC91,D_Sim3_existing_beta,72.33687295339908,158.29510446356414,92.29435682376871,0.9283813490598437,1.850584104006294,144.0400687049871,1200
R04,BSDC91,E_current_anchor_bridge_existing_beta,97.87197527217717,195.44553058402906,119.65149779618739,1.0,0.0,0.0,1200
R04,BSDC91,F_time_corrected_SE3,74.60940455938498,183.9107967927723,101.41129970218847,1.0,1.7913539214198915,79.2773660381266,1200
R05,BS2DCE,A_none_beta0,694.4691818319266,968.0344211675189,704.0012547036918,1.0,0.0,0.0,1200
R05,BS2DCE,B_translation_existing_beta,101.89052182598482,273.7152879280059,143.2551657306631,1.0,0.0,61.68202052574045,1200
R05,BS2DCE,C_SE3_existing_beta,100.01924750326968,278.71527793315573,142.5283321192397,1.0,2.2295294373353656,71.61911479327826,1200
R05,BS2DCE,D_Sim3_existing_beta,82.18222534776334,217.03428877387475,113.30521650741666,0.8260407852754904,2.2295294373353656,239.06230859072554,1200
R05,BS2DCE,E_current_anchor_bridge_existing_beta,113.10670621206464,296.4050790331037,155.970234867611,1.0,0.0,0.0,1200
R05,BS2DCE,F_time_corrected_SE3,99.98771642311655,278.29805786841587,142.38776413646292,1.0,1.8724810829623322,66.33297297811346,1200
R05,BSDC91,A_none_beta0,886.1614650298908,1148.4890168639595,885.478496691816,1.0,0.0,0.0,1201
R05,BSDC91,B_translation_existing_beta,80.097549564083,159.55658425559372,94.99508957720388,1.0,0.0,50.75259708389164,1201
R05,BSDC91,C_SE3_existing_beta,77.52482676450033,161.4092274610493,93.72490160643302,1.0,2.191956910023023,71.58532111740658,1201
R05,BSDC91,D_Sim3_existing_beta,62.413633157711054,133.47897287492341,76.50919985894872,0.9100984568094659,2.191956910023023,153.38000291272584,1201
R05,BSDC91,E_current_anchor_bridge_existing_beta,96.3561413716278,172.66860337990593,107.70280012395605,1.0,0.0,0.0,1201
R05,BSDC91,F_time_corrected_SE3,77.26717832954745,161.24204787343876,93.64634545458303,1.0,2.2251309629824965,71.71908600661658,1201
R06,BS2DCE,A_none_beta0,236.2009741050536,473.13979814412727,277.2439172787518,1.0,0.0,0.0,1200
R06,BS2DCE,B_translation_existing_beta,111.0050659090501,231.76935016441186,134.72335790304177,1.0,0.0,45.45433348544061,1200
R06,BS2DCE,C_SE3_existing_beta,104.59414994344965,226.81453554979367,129.4698122552536,1.0,6.660093349345463,112.34714702859661,1200
R06,BS2DCE,D_Sim3_existing_beta,81.45099890342887,180.1259766324915,102.93900504336271,0.8384400016390681,6.660093349345463,227.7702668713662,1200
R06,BS2DCE,E_current_anchor_bridge_existing_beta,118.99754123195905,235.7146855878892,142.18466723693052,1.0,0.0,0.0,1200
R06,BS2DCE,F_time_corrected_SE3,104.9948330361081,227.67091161789386,129.69302832912356,1.0,6.486368178152715,116.97108340653111,1200
R06,BSDC91,A_none_beta0,252.7211949436701,550.1365769016975,311.95830636012766,1.0,0.0,0.0,1201
R06,BSDC91,B_translation_existing_beta,88.59584235577844,169.42170126792993,103.13720649003251,1.0,0.0,49.92885986358717,1201
R06,BSDC91,C_SE3_existing_beta,87.49206148487907,167.06169818600608,101.90145941939353,1.0,1.8335117984201854,49.07163171184576,1201
R06,BSDC91,D_Sim3_existing_beta,84.80205430401222,158.24523999514585,95.92458649010588,0.940019799076558,1.8335117984201854,113.37870783603888,1201
R06,BSDC91,E_current_anchor_bridge_existing_beta,98.05458597739661,189.32844963521472,114.58697312454491,1.0,0.0,0.0,1201
R06,BSDC91,F_time_corrected_SE3,88.07589635679997,168.07983157174817,102.32609278015703,1.0,1.185920010401255,46.089357832096546,1201
R07,BS2DCE,A_none_beta0,306.12729929699606,597.1907777592531,353.1616521577098,1.0,0.0,0.0,1200
R07,BS2DCE,B_translation_existing_beta,99.98741523876225,227.97139593429574,127.920795143091,1.0,0.0,44.74693334855873,1200
R07,BS2DCE,C_SE3_existing_beta,95.1745474357393,212.4275302670914,118.62072453747265,1.0,7.002526972395958,93.06348656911197,1200
R07,BS2DCE,D_Sim3_existing_beta,81.47000195862454,163.80583735141627,96.78022663755127,0.8556497828932631,7.002526972395958,176.46495469172245,1200
R07,BS2DCE,E_current_anchor_bridge_existing_beta,106.75507099221241,242.20317302047113,135.52128199711302,1.0,0.0,0.0,1200
R07,BS2DCE,F_time_corrected_SE3,96.19229080217161,215.38395951144997,120.0869916823554,1.0,5.0181812658464136,53.03529182625709,1200
R07,BSDC91,A_none_beta0,393.9072011641074,785.09104985207,459.17915403516,1.0,0.0,0.0,1201
R07,BSDC91,B_translation_existing_beta,80.56970237655057,152.94547652902853,92.56269388600464,1.0,0.0,51.01783038206845,1201
R07,BSDC91,C_SE3_existing_beta,80.26647573102076,151.50322557674195,92.03045995427583,1.0,1.2533247232909417,63.086342268549316,1201
R07,BSDC91,D_Sim3_existing_beta,75.34714316046745,143.8857648563501,87.02772325313589,0.94720296710913,1.2533247232909417,109.3632413683577,1201
R07,BSDC91,E_current_anchor_bridge_existing_beta,94.42415460911526,169.44097479635158,105.69139660505824,1.0,0.0,0.0,1201
R07,BSDC91,F_time_corrected_SE3,79.68964137193991,150.68920104989934,91.3237789639159,1.0,1.0551300697359416,66.1744156676406,1201
R08,BS2DCE,A_none_beta0,334.66626843050886,647.1028845328897,389.64896050703726,1.0,0.0,0.0,1201
R08,BS2DCE,B_translation_existing_beta,91.30170662733461,254.28112585246063,129.0265415389418,1.0,0.0,49.76021593943664,1201
R08,BS2DCE,C_SE3_existing_beta,88.20216934960274,247.8485809343823,126.46375462408378,1.0,4.371655236363757,55.14475273750682,1201
R08,BS2DCE,D_Sim3_existing_beta,80.40525085031943,187.52739376241672,103.68219989637097,0.8487082260498235,4.371655236363757,185.45813986723206,1201
R08,BS2DCE,E_current_anchor_bridge_existing_beta,103.35969119592542,253.95813290609507,138.28928921590273,1.0,0.0,0.0,1201
R08,BS2DCE,F_time_corrected_SE3,88.9961416500739,248.6034471533232,126.98685102722769,1.0,4.097590303610567,44.98891792575803,1201
R08,BSDC91,A_none_beta0,424.53234908880484,801.9292147291802,488.07314419695166,1.0,0.0,0.0,1200
R08,BSDC91,B_translation_existing_beta,74.92761265621454,157.451479383486,90.62878941877005,1.0,0.0,30.358551988977908,1200
R08,BSDC91,C_SE3_existing_beta,73.48126281909288,159.98359565221983,90.01229620453077,1.0,1.1780408798016182,35.65430418047579,1200
R08,BSDC91,D_Sim3_existing_beta,68.11580797002212,150.73495784217778,84.42894421235972,0.9452658828256095,1.1780408798016182,86.11770436369692,1200
R08,BSDC91,E_current_anchor_bridge_existing_beta,80.45742944154446,164.47049208441223,95.57834038305563,1.0,0.0,0.0,1200
R08,BSDC91,F_time_corrected_SE3,73.5803657678895,160.0691149186338,90.15846608811903,1.0,0.7515765623001567,32.22545994572193,1200
R09,BS2DCE,A_none_beta0,345.79195264423686,712.0033123093102,413.4480477564949,1.0,0.0,0.0,1200
R09,BS2DCE,B_translation_existing_beta,111.14810096185904,316.91073747939157,160.36780996962574,1.0,0.0,22.14257533007851,1200
R09,BS2DCE,C_SE3_existing_beta,111.19418921048535,318.6469599687833,160.21766575099193,1.0,1.0304573956223566,25.483110660940827,1200
R09,BS2DCE,D_Sim3_existing_beta,97.01915540185291,225.4340824694416,123.0940679860157,0.7961016545832205,1.0304573956223566,206.82369629629594,1200
R09,BS2DCE,E_current_anchor_bridge_existing_beta,108.89113909169382,318.8382419208596,161.889246451709,1.0,0.0,0.0,1200
R09,BS2DCE,F_time_corrected_SE3,111.31551668541667,318.8500464628268,160.26531583585253,1.0,0.8279772594516712,22.95074551848571,1200
R09,BSDC91,A_none_beta0,415.11739038220264,918.395111784807,509.99044080541955,1.0,0.0,0.0,1200
R09,BSDC91,B_translation_existing_beta,97.66752645118837,195.7818743924456,116.13362441483537,1.0,0.0,38.525855336337216,1200
R09,BSDC91,C_SE3_existing_beta,96.45876980946026,196.61859301995938,114.84895017260459,1.0,2.1979930359449082,63.72184828075041,1200
R09,BSDC91,D_Sim3_existing_beta,87.94353941279948,173.30815253202738,103.63381419769607,0.9153671962919655,2.1979930359449082,140.1112585052752,1200
R09,BSDC91,E_current_anchor_bridge_existing_beta,105.91902990914468,197.49269866957067,122.35710134324985,1.0,0.0,0.0,1200
R09,BSDC91,F_time_corrected_SE3,96.02797731680732,196.4942098251534,114.68336921951415,1.0,2.5270187382279716,66.63197343761603,1200
R10,BS2DCE,A_none_beta0,742.4658520613401,932.9641673347263,753.3087228543764,1.0,0.0,0.0,1200
R10,BS2DCE,B_translation_existing_beta,92.02795765180097,197.6746112240402,115.59205198370017,1.0,0.0,61.958193569281576,1200
R10,BS2DCE,C_SE3_existing_beta,92.25013755026556,193.44475754919847,113.0733770411149,1.0,4.104258904382598,72.2590121784311,1200
R10,BS2DCE,D_Sim3_existing_beta,71.44316931581365,151.5653667462804,90.92142289683731,0.860789462536408,4.104258904382598,192.17009067417652,1200
R10,BS2DCE,E_current_anchor_bridge_existing_beta,103.13226199559631,234.4312852142158,131.15006760261744,1.0,0.0,0.0,1200
R10,BS2DCE,F_time_corrected_SE3,92.20738155185131,193.542431831987,113.11157807756652,1.0,4.1276075003639905,70.76817099470449,1200
R10,BSDC91,A_none_beta0,929.3750956605932,1120.7330400539522,934.0363107822354,1.0,0.0,0.0,1200
R10,BSDC91,B_translation_existing_beta,72.97271289110233,149.95300801264858,88.02912704515718,1.0,0.0,53.72054746820411,1200
R10,BSDC91,C_SE3_existing_beta,72.16498127173014,146.13512145370797,85.72388972351808,1.0,2.734357551873872,47.65973316435134,1200
R10,BSDC91,D_Sim3_existing_beta,71.64511616964381,138.14281572498388,82.16580810503679,0.957166755491519,2.734357551873872,90.29944485254418,1200
R10,BSDC91,E_current_anchor_bridge_existing_beta,86.21514489524509,180.4657825058746,103.1262547977764,1.0,0.0,0.0,1200
R10,BSDC91,F_time_corrected_SE3,72.37092568585831,146.5877066772228,85.80434994888964,1.0,2.6600354631970715,46.22669717794704,1200
R11,BS2DCE,A_none_beta0,566.11572575009,711.8338979088886,571.4776058065214,1.0,0.0,0.0,1201
R11,BS2DCE,B_translation_existing_beta,78.94497137861192,167.4196865434936,110.33932801587837,1.0,0.0,69.97922319005077,1201
R11,BS2DCE,C_SE3_existing_beta,75.50167612191919,166.1625846619998,108.7843355408305,1.0,3.2432507024108093,95.2590444216661,1201
R11,BS2DCE,D_Sim3_existing_beta,67.67893285809377,145.24315525195402,98.71687056955037,0.9005651768631797,3.2432507024108093,156.31799790705153,1201
R11,BS2DCE,E_current_anchor_bridge_existing_beta,100.77603022358815,207.9141828662113,130.65932414213097,1.0,0.0,0.0,1201
R11,BSDC91,A_none_beta0,685.8681445152473,856.2391171455147,699.6678127994755,1.0,0.0,0.0,1200
R11,BSDC91,B_translation_existing_beta,69.81160062323369,138.68766190914016,82.97858731194009,1.0,0.0,63.92349317521909,1200
R11,BSDC91,C_SE3_existing_beta,68.34728263778885,136.3391517781939,81.98467926760871,1.0,1.5950831965667813,73.85924564444191,1200
R11,BSDC91,D_Sim3_existing_beta,67.72574693392102,136.4580185002567,81.44048814011154,0.9830339804415155,1.5950831965667813,84.5214328783302,1200
R11,BSDC91,E_current_anchor_bridge_existing_beta,89.45874676063532,171.24791246525646,104.74568693749372,1.0,0.0,0.0,1200
R11,BSDC91,F_time_corrected_SE3,68.30312027066816,136.43156059587565,81.95080918076329,1.0,1.5551770816614283,74.021056903857,1200
R12,BS2DCE,A_none_beta0,234.53602450808015,474.0219145082977,279.0587015706211,1.0,0.0,0.0,1200
R12,BS2DCE,B_translation_existing_beta,94.36962106754524,199.71342575635438,114.57970716665224,1.0,0.0,57.60388033533061,1200
R12,BS2DCE,C_SE3_existing_beta,90.72756825454505,198.02575565333177,111.59565007264105,1.0,4.587815207283763,61.4030696875451,1200
R12,BS2DCE,D_Sim3_existing_beta,75.22323938232063,168.76654631854458,93.69751746883905,0.8725221997457963,4.587815207283763,170.1566275774177,1200
R12,BS2DCE,E_current_anchor_bridge_existing_beta,107.61999774087309,217.09306085512566,128.24475164342124,1.0,0.0,0.0,1200
R12,BS2DCE,F_time_corrected_SE3,90.70757944208034,198.01455275282737,111.58805440477886,1.0,4.596638723405149,61.54065490679652,1200
R12,BSDC91,A_none_beta0,245.75605957178098,602.1545192936567,323.61336300770574,1.0,0.0,0.0,1200
R12,BSDC91,B_translation_existing_beta,84.20672660621926,172.04623373638017,100.76262231163842,1.0,0.0,36.47284771922183,1200
R12,BSDC91,C_SE3_existing_beta,82.63853721089959,167.47238402393398,98.70011372530274,1.0,2.4286505068550857,27.245877499112538,1200
R12,BSDC91,D_Sim3_existing_beta,78.0109127145469,150.8980005224511,90.48093292849445,0.9325441419466416,2.4286505068550857,90.54937532139681,1200
R12,BSDC91,E_current_anchor_bridge_existing_beta,93.61505811718408,173.9527073000292,107.16050893807557,1.0,0.0,0.0,1200
R12,BSDC91,F_time_corrected_SE3,82.75269703557798,166.9811501928397,98.7714396359686,1.0,1.8618318822142264,23.031717692871066,1200
R13,BS2DCE,A_none_beta0,817.7800434750965,938.5817285442276,820.2787651191825,1.0,0.0,0.0,1201
R13,BS2DCE,B_translation_existing_beta,79.93449581128772,212.4802166007245,112.72741354641167,1.0,0.0,28.829274645499858,1201
R13,BS2DCE,C_SE3_existing_beta,80.8330189243869,205.44110856133722,111.7252280429574,1.0,2.383511628245875,49.01018970164023,1201
R13,BS2DCE,D_Sim3_existing_beta,70.3330570527053,181.1482452470994,96.64012879609041,0.8807552114232698,2.383511628245875,146.56473042873841,1201
R13,BS2DCE,E_current_anchor_bridge_existing_beta,88.27729581991042,216.27418353725773,116.35547619879891,1.0,0.0,0.0,1201
R13,BS2DCE,F_time_corrected_SE3,81.07078597443343,205.48874516601492,112.08369087454625,1.0,3.1287477237171295,63.00010925075797,1201
R13,BSDC91,A_none_beta0,1035.2634268610302,1143.9446487032928,1030.4021801500412,1.0,0.0,0.0,1200
R13,BSDC91,B_translation_existing_beta,80.96606871936008,173.11652059952596,101.2289001046239,1.0,0.0,28.883850580935647,1200
R13,BSDC91,C_SE3_existing_beta,80.48624192615856,171.65797313667576,100.28292217202177,1.0,1.9081643264219905,38.45357912068075,1200
R13,BSDC91,D_Sim3_existing_beta,78.82298523640864,164.04616585038042,97.04762807596111,0.9555740960455047,1.9081643264219905,76.408280433264,1200
R13,BSDC91,E_current_anchor_bridge_existing_beta,88.13247480663642,176.9106131452782,105.26902222768888,1.0,0.0,0.0,1200
R13,BSDC91,F_time_corrected_SE3,80.42956029165381,171.68497664051736,100.1628840184088,1.0,1.8413953142432171,36.01073969515616,1200
R14,BS2DCE,A_none_beta0,840.4908193894518,994.0585487082841,837.7842957836202,1.0,0.0,0.0,1201
R14,BS2DCE,B_translation_existing_beta,81.50601925372212,190.15131040798718,104.99190485780758,1.0,0.0,71.2247176230239,1201
R14,BS2DCE,C_SE3_existing_beta,81.06270745663392,183.14094219002993,102.61794638226802,1.0,3.134006021033373,94.24272415905295,1201
R14,BS2DCE,D_Sim3_existing_beta,70.87196839396191,157.25310211403539,89.16926809895463,0.891275975202159,3.134006021033373,181.3456803113396,1201
R14,BS2DCE,E_current_anchor_bridge_existing_beta,98.76771983859989,225.94276160735234,126.87103879983891,1.0,0.0,0.0,1201
R14,BSDC91,A_none_beta0,1066.4014159148553,1177.803572938491,1071.183440001404,1.0,0.0,0.0,1200
R14,BSDC91,B_translation_existing_beta,70.99992999151884,141.12727145360648,84.03298206833244,1.0,0.0,54.84004233612398,1200
R14,BSDC91,C_SE3_existing_beta,68.40013507815021,139.4617610455159,81.5353829631511,1.0,2.7470657015463176,57.776303631405405,1200
R14,BSDC91,D_Sim3_existing_beta,64.35147449063425,128.33257205089635,76.36367627543933,0.9502980354725138,2.7470657015463176,106.2883737278577,1200
R14,BSDC91,E_current_anchor_bridge_existing_beta,83.01035292475267,175.5598430736411,100.34426898794231,1.0,0.0,0.0,1200
R14,BSDC91,F_time_corrected_SE3,68.50628738587494,139.98159941830463,81.6503429632531,1.0,2.6202428122779082,58.18482032400031,1200
R15,BS2DCE,A_none_beta0,416.0957149782273,634.6403838562567,440.06811494438847,1.0,0.0,0.0,1200
R15,BS2DCE,B_translation_existing_beta,76.22600425122539,174.29853529596275,99.94168057899174,1.0,0.0,76.04151816291525,1200
R15,BS2DCE,C_SE3_existing_beta,76.65436969858413,172.12601165298844,98.9021747092548,1.0,2.144543508331738,94.21637938365929,1200
R15,BS2DCE,D_Sim3_existing_beta,73.3787998461407,170.3221085750171,96.0846646198367,0.9463723469709349,2.144543508331738,125.62703318756166,1200
R15,BS2DCE,E_current_anchor_bridge_existing_beta,103.81734316198403,212.46444325152143,125.58125656909965,1.0,0.0,0.0,1200
R15,BS2DCE,F_time_corrected_SE3,76.46334517797303,171.76918736684374,98.73495575274626,1.0,2.9584225218890268,106.61059585341316,1200
R15,BSDC91,A_none_beta0,556.26155640354,816.967910855093,581.672986801305,1.0,0.0,0.0,1200
R15,BSDC91,B_translation_existing_beta,75.4493713772392,163.63884806947016,93.39305591810528,1.0,0.0,60.29940908989368,1200
R15,BSDC91,C_SE3_existing_beta,74.1668917413294,159.68272705132705,92.69408587871686,1.0,1.2439262677012684,56.5629761259623,1200
R15,BSDC91,D_Sim3_existing_beta,75.14832367151193,158.72112131288355,92.57196255953906,0.9913316706180509,1.2439262677012684,63.85056644474568,1200
R15,BSDC91,E_current_anchor_bridge_existing_beta,99.88448347702727,178.7586695468787,111.1678084263271,1.0,0.0,0.0,1200
R15,BSDC91,F_time_corrected_SE3,73.82790511032223,157.31262145555624,91.69284046998882,1.0,1.7915102237940574,80.29162386640141,1200
R16,BS2DCE,A_none_beta0,852.5685291353708,987.1076070533258,860.7510279766226,1.0,0.0,0.0,1201
R16,BS2DCE,B_translation_existing_beta,83.28810808752316,189.7837690722198,106.65996064689286,1.0,0.0,83.54729741880423,1201
R16,BS2DCE,C_SE3_existing_beta,80.87903784635634,186.6111781521595,103.87747203923345,1.0,3.8872707345826196,84.82632764473277,1201
R16,BS2DCE,D_Sim3_existing_beta,70.66884050967379,142.5143771682014,86.75186816850126,0.8792477175872042,3.8872707345826196,186.84336634348466,1201
R16,BS2DCE,E_current_anchor_bridge_existing_beta,109.15748438504028,238.12728834786313,135.48615468446468,1.0,0.0,0.0,1201
R16,BS2DCE,F_time_corrected_SE3,80.6878870623884,186.50245576869554,103.90651467004373,1.0,3.4446692364669786,81.4237977004636,1201
R16,BSDC91,A_none_beta0,1082.9491240630796,1209.8052749327935,1069.147546210659,1.0,0.0,0.0,1200
R16,BSDC91,B_translation_existing_beta,75.41725160649095,146.48638798945035,89.18355966306264,1.0,0.0,66.55988168357717,1200
R16,BSDC91,C_SE3_existing_beta,73.09088956391628,143.38043866262478,87.24322921044461,1.0,2.5052624320510697,63.268031499201236,1200
R16,BSDC91,D_Sim3_existing_beta,72.0588591254787,138.91513577804955,84.30735538816104,0.9604983661878879,2.5052624320510697,100.19029144610751,1200
R16,BSDC91,E_current_anchor_bridge_existing_beta,96.99626394077777,179.47618689907313,111.28308570446383,1.0,0.0,0.0,1200
R16,BSDC91,F_time_corrected_SE3,73.48076612012096,143.1153066266647,87.27839422256125,1.0,2.349028232739703,64.6578342369697,1200
R17,BS2DCE,A_none_beta0,845.2339993820211,993.9762303541812,834.2469239871837,1.0,0.0,0.0,1201
R17,BS2DCE,B_translation_existing_beta,84.81994112311895,212.56873332614907,113.04559945328008,1.0,0.0,73.6262924487528,1201
R17,BS2DCE,C_SE3_existing_beta,88.11666409156754,208.2097070462374,112.09118730315787,1.0,1.9490540105005252,84.00724976101243,1201
R17,BS2DCE,D_Sim3_existing_beta,76.11738140526668,183.70831588312547,99.02142176695119,0.8872898268201153,1.9490540105005252,171.2849230521735,1201
R17,BS2DCE,E_current_anchor_bridge_existing_beta,102.19352456947642,243.9632686284171,134.90788892982135,1.0,0.0,0.0,1201
R17,BS2DCE,F_time_corrected_SE3,89.1844255335814,210.16159282477892,112.80687696464867,1.0,3.6472643662818207,101.74685080832016,1201
R17,BSDC91,A_none_beta0,1046.5965946738525,1154.4220918153653,1043.4833729570541,1.0,0.0,0.0,1200
R17,BSDC91,B_translation_existing_beta,71.57699422282832,166.27520949421998,94.46808595089487,1.0,0.0,47.859295919090556,1200
R17,BSDC91,C_SE3_existing_beta,71.12402694237757,164.07689468263484,94.4059119359637,1.0,0.39852281288879204,49.05419173628352,1200
R17,BSDC91,D_Sim3_existing_beta,72.45791762245986,162.8649668458621,93.44361710812007,0.9758954160484127,0.39852281288879204,68.56925111735006,1200
R17,BSDC91,E_current_anchor_bridge_existing_beta,88.22185214101268,177.6936057613958,105.89962922077052,1.0,0.0,0.0,1200
R17,BSDC91,F_time_corrected_SE3,71.09786369255932,163.97638196684724,94.30316886544635,1.0,0.2643328041635819,47.06279815408041,1200
