capture_id,tag,frame,anchor_id,rolling_std,p_nlos
R01,BS2DCE,1312,0,161.13422812575772,0.40754389438444716
R01,BS2DCE,1313,0,159.98424264513164,0.40646584039910694
R01,BS2DCE,1314,0,176.10780191330642,0.4216586123306527
R01,BS2DCE,1315,0,198.20257446944362,0.44271548591543064
R01,BS2DCE,1316,0,220.2518833183107,0.4639363735250893
R01,BS2DCE,1317,0,251.5232488992652,0.4942396764172326
R01,BS2DCE,1318,0,278.47545483824615,0.5203997917210916
R01,BS2DCE,1319,0,299.6591528632765,0.5408898409692809
R01,BS2DCE,1320,0,316.6730673406677,0.5572503961501366
R01,BS2DCE,1321,0,326.07998292314363,0.5662453244762832
R01,BS2DCE,1322,0,320.19239282196014,0.5606203125040259
R01,BS2DCE,1323,0,316.92909301608756,0.5574957342216063
R01,BS2DCE,1324,0,297.7085248854552,0.5390077947471923
R01,BS2DCE,1325,0,279.21032913332004,0.5211121550769378
R01,BS2DCE,1326,0,258.4603400299961,0.500975621169714
R01,BS2DCE,1327,0,234.52280777873457,0.47774600613279766
R01,BS2DCE,1328,0,206.95686685114467,0.4511202436317468
R01,BS2DCE,1329,0,180.13623499422627,0.4254789595937117
R01,BS2DCE,1330,0,153.6792627177594,0.40057149226588
R01,BS2DCE,1331,0,143.97298723243892,0.39155388123884954
R01,BS2DCE,1332,0,142.45183858339604,0.39014717475229327
R01,BS2DCE,1333,0,177.17082895211433,0.4226658386498396
R01,BS2DCE,1334,0,204.90071408264862,0.4491434983252422
R01,BS2DCE,1335,0,231.15570054562176,0.47448387937478165
R01,BS2DCE,1336,0,265.35673605247206,0.5076717045317853
R01,BS2DCE,1337,0,281.2872852478502,0.5231250154082827
R01,BS2DCE,1338,0,288.172440152,0.5297919623499785
R01,BS2DCE,1339,0,296.1561243668616,0.537509176996293
R01,BS2DCE,1340,0,308.44369954575757,0.5493503234366471
R01,BS2DCE,1341,0,326.58782569890235,0.5667297408450097
R01,BS2DCE,1342,0,333.51289724923487,0.5733222662629295
R01,BS2DCE,1343,0,328.577936761304,0.568626812335192
R01,BS2DCE,1344,0,308.920441980915,0.5498087080895849
R01,BS2DCE,1345,0,282.34049525910643,0.5241454400548672
R01,BS2DCE,1346,0,254.52378650086214,0.49715309775933675
R01,BS2DCE,1347,0,222.95099178259267,0.46654464608069507
R01,BS2DCE,1348,0,193.10708101165451,0.43783818793412715
R01,BS2DCE,1349,0,168.04268724595457,0.4140386386096919
R01,BS2DCE,1350,0,148.29951911055088,0.3955647009601511
R01,BS2DCE,1351,0,160.95030288880974,0.40737141356294965
R01,BS2DCE,1352,0,180.70950081334993,0.42602334889915666
R01,BS2DCE,1353,0,202.21938972053837,0.4465681458201088
R01,BS2DCE,1354,0,223.95071708795697,0.4675111986299084
R01,BS2DCE,1355,0,252.91219091967298,0.49558825588441785
R01,BS2DCE,1356,0,274.66287469703974,0.516702732927313
R01,BS2DCE,1357,0,294.8781148738892,0.5362749339701139
R01,BS2DCE,1358,0,312.0356760979334,0.552801868919373
R01,BS2DCE,1359,0,317.45257001720114,0.5579972716149578
R01,BS2DCE,1360,0,309.21903325363957,0.5500957585833492
R01,BS2DCE,1361,0,291.9328104024509,0.5334288257347577
R01,BS2DCE,1362,0,284.74328234763493,0.5264726627851575
R01,BS2DCE,1363,0,263.0520260728898,0.5054341244702968
R01,BS2DCE,1364,0,244.11987995547057,0.4870533403420061
R01,BS2DCE,1365,0,224.8381874289051,0.46836942563262474
R01,BS2DCE,1366,0,199.45131974336016,0.44391248274311634
R01,BS2DCE,1367,0,178.33819881868945,0.42377267157939036
R01,BS2DCE,1368,0,159.0297803954695,0.40557176307191733
R01,BS2DCE,1369,0,150.14549960831744,0.3972802989998534
R01,BS2DCE,1370,0,174.2114489560548,0.4198634259514849
R01,BS2DCE,1371,0,203.387341116195,0.4476895929965642
R01,BS2DCE,1372,0,234.98834797540536,0.47819718733680283
R01,BS2DCE,1373,0,261.59442292461597,0.5040188592754187
R01,BS2DCE,1374,0,281.2744305178798,0.523112559623122
R01,BS2DCE,1375,0,293.1525334953402,0.5346077439107975
R01,BS2DCE,1376,0,301.79226037301277,0.5429466146217395
R01,BS2DCE,1377,0,314.3466239678736,0.5550198025667483
R01,BS2DCE,1378,0,329.8642264549713,0.5698518998310709
R01,BS2DCE,1379,0,342.7557477732193,0.582080451303049
R01,BS2DCE,1380,0,350.8077708735412,0.5896684906980554
R01,BS2DCE,1381,0,343.2316848335597,0.5825300829049865
R01,BS2DCE,1382,0,323.0630498997467,0.563364980344521
R01,BS2DCE,1383,0,296.6978615572272,0.538032224143513
R01,BS2DCE,1384,0,262.614240805186,0.5050090633541697
R01,BS2DCE,1385,0,222.25525273527532,0.46587214070566013
R01,BS2DCE,1386,0,182.96344184735833,0.42816548164819007
R01,BS2DCE,1387,0,152.83069407887837,0.39978034135113666
R01,BS2DCE,1388,0,150.39173409536394,0.3975093338398748
R01,BS2DCE,1389,0,162.94476784610538,0.4092429864935745
R01,BS2DCE,1390,0,190.31790578702254,0.4351734667129719
R01,BS2DCE,1391,0,208.94292849584818,0.4530310712453629
R01,BS2DCE,1392,0,232.1987805398869,0.47549421820723364
R01,BS2DCE,1393,0,259.30097834065543,0.5017919091170654
R01,BS2DCE,1394,0,288.42163489184406,0.5300330746397192
R01,BS2DCE,1395,0,306.69605646736244,0.5476692656107413
R01,BS2DCE,1396,0,322.9631883862796,0.563269565742272
R01,BS2DCE,1397,0,326.7260682654668,0.5668615843438641
R01,BS2DCE,1398,0,318.6120351577579,0.559107719515894
R01,BS2DCE,1399,0,305.9371452473614,0.5469389278155189
R01,BS2DCE,1400,0,290.7119029663484,0.532248388821836
R01,BS2DCE,1401,0,271.22553733979936,0.5133679675620259
R01,BS2DCE,1402,0,246.8168882305042,0.48967082149890157
R01,BS2DCE,1403,0,219.71787532388393,0.46342056620469807
R01,BS2DCE,1404,0,197.05609006467833,0.441617097433631
R01,BS2DCE,1405,0,172.62691745952773,0.41836504834844385
R01,BS2DCE,1406,0,155.9691602444793,0.4027090235158064
R01,BS2DCE,1407,0,152.45779398695254,0.39943283827979437
R01,BS2DCE,1408,0,184.35191603931887,0.4294864264799048
R01,BS2DCE,1409,0,214.54470764609187,0.458427931299375
R01,BS2DCE,1410,0,244.30849781631184,0.48723637497262184
R01,BS2DCE,1411,0,265.8415584714437,0.5081423692742536
R01,BS2DCE,1412,0,283.0473784034262,0.5248302061197685
R01,BS2DCE,1413,0,293.83426674877313,0.5352665027347163
R01,BS2DCE,1414,0,301.8949974307025,0.5430456388245336
R01,BS2DCE,1415,0,319.09448773876187,0.5595696025490151
R01,BS2DCE,1416,0,332.60140519372703,0.5724559796657214
R01,BS2DCE,1417,0,348.48665307070326,0.587485329116584
R01,BS2DCE,1418,0,347.5889738424418,0.5866400750347424
R01,BS2DCE,1419,0,333.98966261973084,0.5737752076678359
R01,BS2DCE,1420,0,308.4107991828934,0.5493186868591675
R01,BS2DCE,1421,0,280.3607591357201,0.5222271711941598
R01,BS2DCE,1422,0,244.55895317682945,0.4874794219486982
R01,BS2DCE,1423,0,210.29665137359325,0.4543343109496134
R01,BS2DCE,1424,0,180.4565554948111,0.42578312274130936
R01,BS2DCE,1425,0,165.31329108854348,0.4114689861770876
R01,BS2DCE,1426,0,166.31488840528485,0.41241141007292426
R01,BS2DCE,1427,0,187.54953731579198,0.4325323219625258
R01,BS2DCE,1428,0,210.0617641000889,0.45410813773782593
R01,BS2DCE,1429,0,234.25273688228592,0.4774842818232086
R01,BS2DCE,1430,0,258.42769018166575,0.5009439169407033
R01,BS2DCE,1431,0,281.84740178815974,0.5236677206630259
R01,BS2DCE,1432,0,305.2732124024738,0.5462998265320531
R01,BS2DCE,1433,0,323.3601707075249,0.563648842367133
R01,BS2DCE,1434,0,330.18361717782324,0.5701559618946308
R01,BS2DCE,1435,0,323.0959446877723,0.5633964092753524
R01,BS2DCE,1436,0,313.55185502476877,0.5542572652606954
R01,BS2DCE,1437,0,294.2434724044557,0.5356618592095844
R01,BS2DCE,1438,0,275.45829754104483,0.5174742188770618
R01,BS2DCE,1439,0,257.4689352748781,0.5000129276074227
R01,BS2DCE,1440,0,232.0523988013789,0.4753524189427071
R01,BS2DCE,1441,0,203.29926087835344,0.4476050011417649
R01,BS2DCE,1442,0,180.53029341943122,0.42585314919844325
R01,BS2DCE,1443,0,157.3174045980749,0.403969294328862
R01,BS2DCE,1444,0,145.05711216439684,0.39255754521749825
R01,BS2DCE,1445,0,169.15526190922836,0.4150874498189744
R01,BS2DCE,1446,0,190.9837344961762,0.4358092516139563
R01,BS2DCE,1447,0,213.74012750362007,0.4576521532524598
R01,BS2DCE,1448,0,238.2644428714504,0.48137319960314673
R01,BS2DCE,1449,0,266.5740689011719,0.5088534614504127
R01,BS2DCE,1450,0,276.2665379665087,0.5182580513439521
R01,BS2DCE,1451,0,286.9487896728912,0.528607800406116
R01,BS2DCE,1452,0,299.1547566411955,0.5404032883375343
R01,BS2DCE,1453,0,309.5249118449624,0.5503897801495079
R01,BS2DCE,1454,0,324.3106210831963,0.5645565987052765
R01,BS2DCE,1455,0,340.73324957864196,0.580168224718096
R01,BS2DCE,1456,0,339.26637570530113,0.5787798174506419
R01,BS2DCE,1457,0,319.4472199218353,0.559907230656624
R01,BS2DCE,1458,0,294.8779363879585,0.5362747615651806
R01,BS2DCE,1459,0,257.9011642593255,0.5004326396238801
R01,BS2DCE,1460,0,224.62902165219174,0.4681671351035755
R01,BS2DCE,1461,0,195.1606355908134,0.43980241608695964
R01,BS2DCE,1462,0,166.74350772495094,0.412814903646169
R01,BS2DCE,1463,0,152.0357558360246,0.3990396659081984
R01,BS2DCE,1464,0,164.22650436772324,0.4104471400859529
R01,BS2DCE,1465,0,188.76927576722844,0.4336955424924367
R01,BS2DCE,1466,0,210.43989015493426,0.45447224498513217
R01,BS2DCE,1467,0,229.7658762626352,0.47313800616543245
R01,BS2DCE,1468,0,259.5818246414997,0.5020646183655387
R01,BS2DCE,1469,0,282.37904257258594,0.5241827836574015
R01,BS2DCE,1470,0,299.4006293281713,0.5406404726782635
R01,BS2DCE,1471,0,315.60072626825877,0.5562225169633895
R01,BS2DCE,1472,0,321.37264810087396,0.5617492267183483
R01,BS2DCE,1473,0,315.8933031062358,0.5565030109768541
R01,BS2DCE,1474,0,309.0636921242504,0.5499464256568111
R01,BS2DCE,1475,0,291.5814366699741,0.533089137079127
R01,BS2DCE,1476,0,272.6977505552522,0.514796412192304
R01,BS2DCE,1477,0,251.5059065959116,0.4942228385689149
R01,BS2DCE,1478,0,222.83732560818973,0.4664347673257331
R01,BS2DCE,1479,0,190.9563948571557,0.43578314143544933
R01,BS2DCE,1480,0,167.78541276535924,0.4137962195063881
R01,BS2DCE,1481,0,142.53361561030871,0.39022275313497923
R01,BS2DCE,1482,0,149.90087953114352,0.397052810357883
R01,BS2DCE,1483,0,166.7286165568084,0.4128008834338924
R01,BS2DCE,1484,0,191.33448254438136,0.43614425809015595
R01,BS2DCE,1485,0,227.95716933808293,0.4713870841957473
R01,BS2DCE,1486,0,252.24680374585483,0.4949421955955971
R01,BS2DCE,1487,0,272.70714483141995,0.5148055264273346
R01,BS2DCE,1488,0,282.16566615712566,0.5239760669307811
R01,BS2DCE,1489,0,295.49731052298176,0.5368729812078337
R01,BS2DCE,1490,0,312.51979305738575,0.5532666775177348
R01,BS2DCE,1491,0,324.21829472066884,0.5644684384991878
R01,BS2DCE,1492,0,335.0165549719336,0.5747503649611022
R01,BS2DCE,1493,0,344.1518024911305,0.5833989552789237
R01,BS2DCE,1494,0,333.19618055560215,0.5730213078530252
R01,BS2DCE,1495,0,315.58158091137943,0.5562041610191262
R01,BS2DCE,1496,0,287.04474252374916,0.5287006685629819
R01,BS2DCE,1497,0,252.9660836430119,0.495640583909633
R01,BS2DCE,1498,0,217.89219932414932,0.4616577128157066
R01,BS2DCE,1499,0,179.3495484419037,0.42473219425086023
R01,BS2DCE,1500,0,157.44054015471832,0.40408445866978465
R01,BS2DCE,1501,0,147.8496391252702,0.39514698383273517
R01,BS2DCE,1502,0,165.01555748027295,0.4111889672216688
R01,BS2DCE,1503,0,186.96399878614127,0.43197417833257334
R01,BS2DCE,1504,0,204.4291860406976,0.448690404471123
R01,BS2DCE,1505,0,228.36339346244444,0.4717802704236885
R01,BS2DCE,1506,0,255.4441900112926,0.4980468265998216
R01,BS2DCE,1507,0,287.2685292452619,0.5289172532537576
R01,BS2DCE,1508,0,307.15101720232036,0.5481069986305608
R01,BS2DCE,1509,0,317.6675852787646,0.5582032410945811
R01,BS2DCE,1510,0,318.14039850024363,0.5586560923443099
R01,BS2DCE,1511,0,314.34859546955715,0.5550216937941523
R01,BS2DCE,1512,0,302.4150163356017,0.5435468122138281
R01,BS2DCE,1513,0,287.053378494771,0.5287090268072937
R01,BS2DCE,1514,0,273.4180142681073,0.5154951760117018
R01,BS2DCE,1515,0,243.23592078041,0.48619559409053364
R01,BS2DCE,1516,0,216.6450589765355,0.46045403561109277
R01,BS2DCE,1517,0,191.81830081177077,0.4366064581941846
R01,BS2DCE,1518,0,169.64510944290123,0.4155494680648988
R01,BS2DCE,1519,0,149.88187454054835,0.39703513820223507
R01,BS2DCE,1520,0,153.03232372692497,0.3999682807044416
R01,BS2DCE,1521,0,187.32915023112392,0.4323222256893905
R01,BS2DCE,1522,0,215.37345777924602,0.4592272248447203
R01,BS2DCE,1523,0,244.74013608422612,0.4876552492247029
R01,BS2DCE,1524,0,267.6154890883545,0.5098643686450964
R01,BS2DCE,1525,0,282.4424067980832,0.5242441686303054
R01,BS2DCE,1526,0,291.67021752224355,0.5331749683970243
R01,BS2DCE,1527,0,296.80499978055633,0.5381356561978654
R01,BS2DCE,1528,0,313.05077358490024,0.5537763735054613
R01,BS2DCE,1529,0,329.58691849359633,0.5695878580811092
R01,BS2DCE,1530,0,346.00266199158415,0.5851451589540017
R01,BS2DCE,1531,0,342.765912909424,0.5820900560320348
R01,BS2DCE,1532,0,330.8017175224287,0.5707442469720937
R01,BS2DCE,1533,0,309.6948030765624,0.5505530705535752
R01,BS2DCE,1534,0,278.43016699836244,0.5203558884114412
R01,BS2DCE,1535,0,244.843080789565,0.4877551523252803
R01,BS2DCE,1536,0,209.8326651606469,0.453887556362697
R01,BS2DCE,1537,0,179.1965328024517,0.42458698333909156
R01,BS2DCE,1538,0,159.00675258749277,0.4055501998479868
R01,BS2DCE,1539,0,158.90224568648992,0.40545234423575194
R01,BS2DCE,1540,0,178.62523986208822,0.42404494502270446
R01,BS2DCE,1541,0,205.1588857959891,0.44939161273422545
R01,BS2DCE,1542,0,225.933874816223,0.46942926629968945
R01,BS2DCE,1543,0,251.97838253143246,0.49468157562326354
R01,BS2DCE,1544,0,276.2406035553618,0.5182329014978023
R01,BS2DCE,1545,0,304.9337978195112,0.5459730472061777
R01,BS2DCE,1546,0,326.07304234997304,0.5662387031874844
R01,BS2DCE,1547,0,331.34591560704735,0.571262029267306
R01,BS2DCE,1548,0,323.53255754169857,0.5638135174691952
R01,BS2DCE,1549,0,314.7079849471132,0.5553664232140445
R01,BS2DCE,1550,0,293.3300817204126,0.5347793204765121
R01,BS2DCE,1551,0,278.95920754419063,0.5208687354473905
R01,BS2DCE,1552,0,257.0098247149291,0.49956711247552193
R01,BS2DCE,1553,0,226.50746473117817,0.46998420112491296
R01,BS2DCE,1554,0,199.59166209775873,0.4440470502323472
R01,BS2DCE,1555,0,178.29941553170016,0.423735887148276
R01,BS2DCE,1556,0,153.04332891803642,0.39997853951064516
R01,BS2DCE,1557,0,143.04113320815162,0.390691918972296
R01,BS2DCE,1558,0,155.2556041873447,0.4020425457545866
R01,BS2DCE,1559,0,180.73068070299223,0.4260434653603407
R01,BS2DCE,1560,0,199.8146246162298,0.4442608550698641
R01,BS2DCE,1561,0,229.9044194991947,0.47327215099031034
R01,BS2DCE,1562,0,253.98309102441118,0.4966280805626212
R01,BS2DCE,1563,0,271.4378624250738,0.5135739942941671
R01,BS2DCE,1564,0,280.520620313465,0.5223820940635268
R01,BS2DCE,1565,0,292.43116598971426,0.5339105550756592
R01,BS2DCE,1566,0,303.4213849452669,0.5445164586979344
R01,BS2DCE,1567,0,320.5206947912603,0.5609343968439585
R01,BS2DCE,1568,0,337.83832944487494,0.5774269627677284
R01,BS2DCE,1569,0,331.0739144694185,0.5710032506996319
R01,BS2DCE,1570,0,316.15294017128156,0.5567518954033592
R01,BS2DCE,1571,0,290.8057590105168,0.5323391467143752
R01,BS2DCE,1572,0,266.9382887485393,0.5092070185290873
R01,BS2DCE,1573,0,232.57534715713473,0.47585901452569435
R01,BS2DCE,1574,0,204.48585075230343,0.4487448494130423
R01,BS2DCE,1575,0,180.91285340272083,0.4262165013882223
R01,BS2DCE,1576,0,167.9130335682845,0.4139164660981023
R01,BS2DCE,1577,0,177.9394042334242,0.4233944708974592
R01,BS2DCE,1578,0,198.84071911695037,0.44332710339162484
R01,BS2DCE,1579,0,222.134969639723,0.4657558868796412
R01,BS2DCE,1580,0,236.57289963582858,0.47973312774507576
R01,BS2DCE,1581,0,260.56357947220283,0.5030179177771751
R01,BS2DCE,1582,0,286.7713374798788,0.5284360477364384
R01,BS2DCE,1583,0,304.6698774255913,0.5457189242850093
R01,BS2DCE,1584,0,323.00488427136264,0.5633094054468886
R01,BS2DCE,1585,0,327.53415249807165,0.5676320734354929
R01,BS2DCE,1586,0,322.49217044759155,0.5628194595749852
R01,BS2DCE,1587,0,311.4265774751621,0.5522169323506972
R01,BS2DCE,1588,0,289.7055628701201,0.5312751347293576
R01,BS2DCE,1589,0,273.0456439575788,0.5151339283576933
R01,BS2DCE,1590,0,244.61497135401316,0.4875337839415365
R01,BS2DCE,1591,0,219.91120217511343,0.4636072948871013
R01,BS2DCE,1592,0,191.83987292036971,0.43662706897971804
R01,BS2DCE,1593,0,172.63450896100946,0.41837222351914516
R01,BS2DCE,1594,0,150.74572526015075,0.3978386771403038
R01,BS2DCE,1595,0,162.08895381045173,0.40843957922766183
R01,BS2DCE,1596,0,178.91964529833652,0.4243242518844138
R01,BS2DCE,1597,0,208.73148200246587,0.45282756770191257
R01,BS2DCE,1598,0,248.54674451805786,0.4913499764667949
R01,BS2DCE,1599,0,271.60545591760297,0.5137366130853421
R01,BS2DCE,1600,0,288.98105474234546,0.5305742988897503
R01,BS2DCE,1601,0,298.94928279594353,0.5402050612293466
R01,BS2DCE,1602,0,312.94709070216,0.5536768556365179
R01,BS2DCE,1603,0,327.49615907751496,0.5675958549116691
R01,BS2DCE,1604,0,341.4985975158053,0.5808921303783722
R01,BS2DCE,1605,0,352.82840618426013,0.5915661602407608
R01,BS2DCE,1606,0,352.85441682609456,0.5915905703493244
R01,BS2DCE,1607,0,341.08285765994293,0.580498945118115
R01,BS2DCE,1608,0,320.36303009653113,0.5607835661412411
R01,BS2DCE,1609,0,288.867279668635,0.5304642302298772
R01,BS2DCE,1610,0,254.72306427507462,0.4973465988191072
R01,BS2DCE,1611,0,213.46011583579556,0.45738221332086354
R01,BS2DCE,1612,0,178.82631973951345,0.4242357072826185
R01,BS2DCE,1613,0,154.7903165745937,0.40160815115967385
R01,BS2DCE,1614,0,150.1492152563744,0.3972837547732061
R01,BS2DCE,1615,0,168.06449263366216,0.41405918684099874
R01,BS2DCE,1616,0,193.08064172911276,0.4378129112855042
R01,BS2DCE,1617,0,215.30293835235386,0.45915920369202534
R01,BS2DCE,1618,0,234.58936126996917,0.4778105046593357
R01,BS2DCE,1619,0,263.37723595833404,0.5057498771367834
R01,BS2DCE,1620,0,290.17219932853163,0.5317264593581805
R01,BS2DCE,1621,0,310.34793292961257,0.5511807224359488
R01,BS2DCE,1622,0,322.48591972526737,0.5628134856685492
R01,BS2DCE,1623,0,324.7364721059036,0.5649631806089088
R01,BS2DCE,1624,0,311.487243128154,0.5522751979928517
R01,BS2DCE,1625,0,296.4721119395437,0.5378142730415509
R01,BS2DCE,1626,0,288.4772909059212,0.5300869235804376
R01,BS2DCE,1627,0,274.47442599687514,0.5165199434654296
R01,BS2DCE,1628,0,246.59182126702345,0.48945236747509213
R01,BS2DCE,1629,0,217.8411963842085,0.46160847847560915
R01,BS2DCE,1630,0,191.0192811981859,0.43584320031701224
R01,BS2DCE,1631,0,164.88452099319613,0.4110657454030854
R01,BS2DCE,1632,0,147.8318746343039,0.3951304924995113
R01,BS2DCE,1633,0,137.93404220857803,0.38598010969994473
R01,BS2DCE,1634,0,163.35121993003116,0.40962471909003617
R01,BS2DCE,1635,0,193.09217869629546,0.4378239408894923
R01,BS2DCE,1636,0,214.87520858199497,0.45874665969737305
R01,BS2DCE,1637,0,239.4895668532911,0.4825612974278903
R01,BS2DCE,1638,0,267.40689968659774,0.5096618969848942
R01,BS2DCE,1639,0,275.4891295973655,0.5175041214419385
R01,BS2DCE,1640,0,285.1939091030383,0.5269089929536592
R01,BS2DCE,1641,0,301.3272875305601,0.5424984032862358
R01,BS2DCE,1642,0,313.9871938387544,0.5546749808960517
R01,BS2DCE,1643,0,333.11474236206686,0.5729439128799466
R01,BS2DCE,1644,0,342.8823451733523,0.5822000649054487
R01,BS2DCE,1645,0,337.58568502950646,0.5771874993763042
R01,BS2DCE,1646,0,316.93324467298555,0.5574997123398053
R01,BS2DCE,1647,0,290.49143478631134,0.5320351898277164
R01,BS2DCE,1648,0,262.64349962398876,0.5050374720031786
R01,BS2DCE,1649,0,226.85986284140364,0.47032517494921877
R01,BS2DCE,1650,0,196.33521281082812,0.44092675326612124
R01,BS2DCE,1651,0,163.04112332395275,0.4093334719763381
R01,BS2DCE,1652,0,155.09639617109966,0.40189389109434515
R01,BS2DCE,1653,0,164.24547578484163,0.4104649712724718
R01,BS2DCE,1654,0,189.0488380231262,0.43396225434837143
R01,BS2DCE,1655,0,209.18877775072332,0.45326770495283036
R01,BS2DCE,1656,0,234.20357766155712,0.47743664320232565
R01,BS2DCE,1657,0,265.4198461623421,0.5077329725019523
R01,BS2DCE,1658,0,293.13399127720476,0.5345898248688553
R01,BS2DCE,1659,0,319.1691681455711,0.55964108973259
R01,BS2DCE,1660,0,338.0897225978848,0.5776652040618789
R01,BS2DCE,1661,0,341.65930629641304,0.5810440929349457
R01,BS2DCE,1662,0,335.42331463390957,0.5751364716501852
R01,BS2DCE,1663,0,320.1923106345189,0.5606202338697499
R01,BS2DCE,1664,0,308.30355427556424,0.5492155587302197
R01,BS2DCE,1665,0,289.6542176276257,0.5312254711496838
R01,BS2DCE,1666,0,264.61125408695654,0.5069479657242407
R01,BS2DCE,1667,0,237.0241992975183,0.48017065370728196
R01,BS2DCE,1668,0,209.62956676756247,0.4536920240055911
R01,BS2DCE,1669,0,183.99902745737856,0.4291506048928037
R01,BS2DCE,1671,0,177.63341168644598,0.423104340747491
R01,BS2DCE,1672,0,184.87830278889746,0.4299874757782957
R01,BS2DCE,1673,0,203.43520887625212,0.4477355662430606
R01,BS2DCE,1674,0,237.24302441078643,0.4803828112530209
R01,BS2DCE,1675,0,263.650541237326,0.5060152310645799
R01,BS2DCE,1676,0,282.4001034366857,0.5242031867429727
R01,BS2DCE,1677,0,299.62566118759503,0.5408575365057073
R01,BS2DCE,1678,0,308.6383678437622,0.5495375058636117
R01,BS2DCE,1679,0,320.3718029185177,0.560791958999658
R01,BS2DCE,1680,0,333.90309025854947,0.5736929705011553
R01,BS2DCE,1681,0,343.60584441448043,0.5828834660822523
R01,BS2DCE,1682,0,346.36229890861676,0.5854842137897607
R01,BS2DCE,1683,0,346.2752327875966,0.5854021378939294
R01,BS2DCE,1684,0,332.460698112533,0.5723222112158723
R01,BS2DCE,1685,0,305.2970727530453,0.5463227971450141
R01,BS2DCE,1686,0,273.049715928108,0.5151378787851628
R01,BS2DCE,1687,0,240.2492729601784,0.483298143321856
R01,BS2DCE,1688,0,207.62633440111048,0.4517641928784995
R01,BS2DCE,1689,0,170.1624610714551,0.4160375890622155
R01,BS2DCE,1690,0,138.60390364366705,0.38659692987959293
R01,BS2DCE,1691,0,158.2151350135889,0.4048091517377939
R01,BS2DCE,1692,0,189.3949090629076,0.4342924708062943
R01,BS2DCE,1693,0,213.4435152693234,0.45736621064415084
R01,BS2DCE,1694,0,237.55963240283032,0.4806897847517765
R01,BS2DCE,1695,0,265.50378627491375,0.5078144621014582
R01,BS2DCE,1696,0,291.004878779864,0.5325316865241578
R01,BS2DCE,1697,0,311.1328367518641,0.5519347921353711
R01,BS2DCE,1698,0,321.77483137321656,0.5621337696374462
R01,BS2DCE,1699,0,322.4481027194408,0.5627773430163315
R01,BS2DCE,1700,0,314.9634231061366,0.5556114092770241
R01,BS2DCE,1701,0,302.62307631075925,0.5437473074475055
R01,BS2DCE,1702,0,289.52652364634014,0.531101956730279
R01,BS2DCE,1703,0,274.22572338936175,0.5162787028018145
R01,BS2DCE,1704,0,251.47824013849677,0.4941959769039341
R01,BS2DCE,1705,0,222.60663322976734,0.46621177176706324
R01,BS2DCE,1706,0,195.53788164417674,0.44016345947739866
R01,BS2DCE,1707,0,174.54011754200297,0.4201744102627796
R01,BS2DCE,1708,0,158.5421743657782,0.40511524703686824
R01,BS2DCE,1709,0,149.53291311701375,0.3967106975130995
R01,BS2DCE,1710,0,174.34263753641895,0.4199875482097531
R01,BS2DCE,1711,0,196.5918226601489,0.4411724682485199
R01,BS2DCE,1712,0,226.86858588873716,0.47033361555939496
R01,BS2DCE,1713,0,253.40570238255785,0.49606744241286205
R01,BS2DCE,1714,0,273.5627513887189,0.5156355855026615
