row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L15:I7:T6,simulate_imu_prior,0.608933319002972,,,,
R4:L15:I7:T6,cpu_golden,20.2818167469959,,,,
R4:L15:I7:T6,torch_gpu,2.37093444999482,0,1,2.37093444999482,2.37093444999482
R4:L15:I7:T8,simulate_imu_prior,0.5675769130029948,,,,
R4:L15:I7:T8,cpu_golden,20.320138463997864,,,,
R4:L15:I7:T8,torch_gpu,2.078683606989216,0,1,2.078683606989216,2.078683606989216
R4:L15:I8:T6,simulate_imu_prior,0.5677993099961895,,,,
R4:L15:I8:T6,cpu_golden,20.11731889100338,,,,
R4:L15:I8:T6,torch_gpu,2.0801881380029954,0,1,2.0801881380029954,2.0801881380029954
R4:L15:I8:T8,simulate_imu_prior,0.6738337540009525,,,,
R4:L15:I8:T8,cpu_golden,20.640091055000084,,,,
R4:L15:I8:T8,torch_gpu,2.1722637830098392,0,1,2.1722637830098392,2.1722637830098392
